,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,14,15,12,10,51
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,2,0,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,1,1,2,5
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,0,0,1,2
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,1,3
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,5,3,11,10,29
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,1,0,0,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,3,1,6,8,18
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,0,2,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,19,20,18,19,76
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,2,3,0,5
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,6,5,4,7,22
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,101,205,13,13,332
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,1,3
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,3,1,4
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,3,2,0,0,5
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,14,4,12,13,43
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,1,1,2
TOLEDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,3,3,6
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,0,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,5,11,47,47,110
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,3,0,0,0,3
TURCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
UMALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,1,3
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,0,1,1
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,1,1,4,6
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,0,1,1
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,2,3,1,1,7
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,2,0,0,3
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,4,5,4,1,14
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,2,0,0,0,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,8,2,10
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,1,0,1,2
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,0,1,1
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,4,1,1,1,7
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,9,15,33,40,97
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,3,1,6,12,22
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,2,8,32,30,72
VITICHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,25,16,39,33,113
YACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,2,4
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,5,3,13,23,44
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,4,3,0,1,8
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,0,0,2,6,8
YOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,2,0,0,3
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,1,0,4
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,3,4,7,18
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
ANTEQUERA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,1,3
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,3,3,9
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,3,3
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,1,3,6
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,1,3
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,4,2,6
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,0,4,0,6
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,0,2,1,7
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,6,2,3,4,15
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,3,2,0,8
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,2,4,8
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,2,8,9,21
BOLPEBRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,2,1,1,6
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,6,7,2,1,16
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,2,3,6,15
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,1,4,5,13
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,0,5,5,12
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,0,0,4
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,1,5,7
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,4,3,0,12
CARIPUYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,0,0,1,3
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,3,5
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,3,7,11
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,2,1,0,5
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,2,0,6
CHUA COCANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,13,9,6,10,38
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,3,0,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,1,1,3
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,4,2,9
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,7,1,2,1,11
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,69,73,99,101,342
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,11,16,31,32,90
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,0,1,1,4
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,4,0,7
COLQUENCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,1,3,6
COMANCHE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,3,4,10
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,2,0,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,8,9,18
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,11,5,27,26,69
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,3,3,8
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,16,12,22,23,73
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,1,2
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,16,13,1,5,35
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,4,9,14
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,3,6,12
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,183,195,252,210,840
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,1,3,1,10
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,4,4,5,16
EUCALIPTUS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,4,4,10
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,1,4,7,16
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,1,0,4
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,8,16,28
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,3,8,12
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,14,10,19,11,54
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,11,7,0,0,18
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,2,2
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,1,2
HUARACAJE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
HUARINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,5,3,8
HUAYLLAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,2,6,10
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,2,4,3,12
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,3,1,4
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,18,12,18,21,69
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,14,10,1,3,28
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,144,151,405,443,1143
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,6,4,16,10,36
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,6,2,2,2,12
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,15,7,25
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,5,3,8
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,7,2,7,13,29
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,5,5,11,23
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,6,6,14
MOJOCOYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,2,2
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,3,17,17,42
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,3,1,4
OCURI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,1,0,4
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,1,1,2,6
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,10,16,21,21,68
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,11,10,25
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,3,12,9,27
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,2,11,3,19
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,1,2
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,2,1,5
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
POOPO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,8,1,5,5,19
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,18,20,84,95,217
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,5,2,10
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,4,6,10
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,1,0,3
PUERTO PEREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,3,0,0,5
PUERTO SILES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,0,0,0,5
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,3,0,0,8
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,4,7,4,20
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,1,2
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,2,4
QUIABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,11,12,39,35,97
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,1,3
QUIRUSILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,1,0,3
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,22,14,51,53,140
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,4,35,31,71
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,21,12,23,24,80
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,7,1,10
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,1,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,0,0,0,3
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,2,4
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,8,10,4,7,29
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,3,1,4
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,3,0,0,7
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,6,4,10
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,5,3,6,14
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,1,2,0,6
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,8,20,0,0,28
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,5,7,6,22
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,3,4
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,17,22,29,30,98
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,5,0,9
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,0,0,4
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,12,9,44,41,106
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,0,1,2
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,3,0,3
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,1,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,5,10,16
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,1,0,2
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,3,2,5
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,6,15,14,36
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,6,10,4,21
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,238,260,240,279,1017
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,2,0,5,9
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,6,5,6,8,25
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,1,0,2
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,5,5,10
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,6,1,2,14
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,3,6,3,16
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,1,2
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,3,3,7
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,14,16,22,22,74
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,2,4,9
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,1,2
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,12,7,7,5,31
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,0,1,1,3
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,22,12,8,9,51
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,2,2,0,0,4
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,9,7,20,17,53
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,4,1,1,10
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,4,1,5
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,2,1,0,3
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,2,0,0,3
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,3,13,22,39
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,14,9,2,1,26
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,4,0,2,5,11
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,3,3,2,8
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,1,0,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,12,14,20,21,67
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,3,0,4,0,7
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,5,1,7,9,22
VITICHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
