,group,variable,month,PÍLDORA: USUARIAS NUEVAS < 15,PÍLDORA: USUARIAS NUEVAS 15 - 19,PÍLDORA: USUARIAS NUEVAS 20 - 34,PÍLDORA: USUARIAS NUEVAS 35 - 49,PÍLDORA: USUARIAS NUEVAS 50 Y +,TOTALES
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,7,2,1,12
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,1,0,4
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,2,0,4
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,3,0,7
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,1,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,9,0,0,10
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,0,1,0,4
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,1,0,4
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,4,1,0,7
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,5,0,0,5
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,1,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,9,4,0,16
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,2,0,3
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,2,1,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,2,0,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,15,5,0,22
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,9,126,21,0,156
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,5,3,0,10
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,1,0,5
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,5,0,0,5
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,4,2,0,7
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,2,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,7,2,0,9
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,1,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,0,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,7,0,0,8
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,8,3,0,11
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,1,0,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,2,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,6,63,25,1,95
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,2,0,4
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,2,0,4
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,4,8,1,0,14
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,10,3,0,15
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,0,0,0,0,1
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,1,0,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,5,1,0,9
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,2,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,7,4,0,14
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,3,0,6
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,7,3,0,13
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,0,0,4
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,3,0,0,5
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,2,0,5
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,10,1,0,11
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,11,23,10,0,44
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,5,190,17,0,212
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,0,0,1
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,5,0,0,6
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,1,0,3
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,28,1,0,31
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,6,2,0,9
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,2,0,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,0,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,5,2,0,10
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,4,0,0,6
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,3,26,4,0,34
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,0,0,0,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,2,0,4
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,4,0,6
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,7,0,0,7
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,0,0,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,4,57,10,0,72
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,3,0,3
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,0,0,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,7,0,0,10
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,6,0,0,7
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,0,0,0,0,1
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,0,0,4
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,4,0,0,6
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,1,0,4
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,0,4,0,0,5
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,5,1,0,6
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,5,43,19,3,70
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,1,0,3
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,7,5,0,12
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,1,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,0,0,0,3
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,9,1,0,11
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,14,1,0,17
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,6,2,0,8
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,10,0,0,11
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,23,2,0,28
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,2,0,6
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,1,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,2,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,2,9,32,3,0,46
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,1,0,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,1,0,3
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,37,8,1,48
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,0,1,0,2
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,11,0,0,14
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,6,4,0,11
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,13,4,0,20
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,6,1,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,3,8,4,0,16
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,4,9,4,1,18
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,0,0,3
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,0,3,0,6
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,1,0,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,6,2,0,9
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,2,0,6
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,1,8,1,0,11
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,4,1,0,0,5
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,4,8,0,12
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,1,0,5
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,2,0,0,4
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,6,0,0,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,16,101,37,0,154
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,9,2,0,14
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,1,0,4
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,6,11,6,0,23
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,4,27,7,0,38
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,4,0,0,5
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,0,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,5,2,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,3,8,49,14,0,74
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,5,1,0,7
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,1,0,0,2
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,2,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,3,31,14,1,49
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,0,0,2
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,0,1,0,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,1,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,11,7,0,20
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,3,1,0,5
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,0,0,0,3
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,2,1,0,3
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,2,4,1,0,7
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,1,13,5,0,20
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,1,2,5,1,0,9
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,0,3,3,0,6
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2022-11-01,0,1,2,0,0,3
