,group,variable,month,DIU: USUARIAS NUEVAS < 15,DIU: USUARIAS NUEVAS 15 - 19,DIU: USUARIAS NUEVAS 20 - 34,DIU: USUARIAS NUEVAS 35 - 49,DIU: USUARIAS NUEVAS 50 Y +,TOTALES
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,3,0,0,3
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,48,13,0,62
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,0,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,2,1,0,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,6,6,0,12
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,2,116,14,0,132
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,4,19,2,0,25
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,2,1,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,3,0,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,9,16,8,1,34
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,5,7,0,12
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,2,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,2,1,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,8,0,0,8
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,2,3,1,0,6
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,1,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,0,1,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,2,1,0,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,0,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,2,2,0,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,20,135,29,0,184
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,3,0,0,3
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,7,0,0,8
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,15,32,6,0,53
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,0,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,2,1,0,3
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,4,54,38,0,96
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,1,2,0,4
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,1,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,1,1,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,4,0,0,4
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,6,2,0,8
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,2,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,0,2,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,4,3,1,8
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-10-01,0,0,12,3,0,15
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,1,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,1,0,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,6,0,0,6
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,4,1,0,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,13,131,32,0,176
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,0,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,2,21,8,0,31
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,2,3,1,0,6
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,0,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,0,0,2
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,1,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,4,2,0,7
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,105,7,0,113
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,1,0,0,2
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,4,0,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,1,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,1,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,5,0,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,1,1,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,2,6,24,2,1,35
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,1,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,7,8,0,15
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,4,0,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,17,1,0,18
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,1,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,0,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,6,3,0,9
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,1,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,1,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,2,0,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,11,60,15,0,86
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,2,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,6,0,0,6
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,0,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,3,31,8,0,42
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,5,37,31,0,73
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,10,2,0,12
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,1,2,0,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,3,26,2,0,31
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,0,1,0,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,4,0,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,1,8,1,0,10
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,1,0,2
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,3,0,0,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,3,9,1,0,13
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-11-01,0,0,1,0,0,1
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,5,1,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,2,0,0,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,2,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,0,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,1,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,1,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,10,66,17,0,93
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,0,1,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,1,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,29,6,0,36
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,5,0,0,6
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,4,3,0,7
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,5,0,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,2,0,0,3
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,7,97,13,0,117
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,2,1,0,4
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,2,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,4,0,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,1,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,4,9,1,0,14
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,3,0,6
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,0,1,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,7,6,0,13
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,0,4,0,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,0,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,0,1,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,0,0,3
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,4,0,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,16,6,0,22
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,1,2,0,4
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,1,0,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,2,1,0,0,3
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,2,0,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,1,2
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,7,0,0,7
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,19,112,20,0,151
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,2,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,30,7,0,38
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,3,41,18,1,63
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,4,0,0,5
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,2,1,1,0,4
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,3,1,0,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,8,1,0,9
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,1,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,4,1,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,3,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,1,6,2,0,9
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,0,1,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2022-12-01,0,0,1,0,0,1
