,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
COTOCA,rabia,no de personas con esquema reducido completo,2023-11-01,9,13,9,13,22
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2023-11-01,1,3,1,3,4
EL ALTO,rabia,no de personas con esquema reducido completo,2023-11-01,57,36,57,36,93
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2023-11-01,2,0,2,0,2
EL TORNO,rabia,no de personas con esquema reducido completo,2023-11-01,9,11,9,11,20
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
INQUISIVI,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2023-11-01,25,16,25,16,41
LA PAZ,rabia,no de personas con esquema reducido completo,2023-11-01,86,64,86,64,150
MAIRANA,rabia,no de personas con esquema reducido completo,2023-11-01,0,2,0,2,2
MALLA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
MIZQUE,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2023-11-01,5,3,5,3,8
OKINAWA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
ORURO,rabia,no de personas con esquema reducido completo,2023-11-01,18,19,18,19,37
PAILON,rabia,no de personas con esquema reducido completo,2023-11-01,3,0,3,0,3
PALCA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2023-11-01,0,2,0,2,2
POOPO,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
PORCO,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2023-11-01,3,6,3,6,9
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2023-11-01,1,2,1,2,3
PUNATA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2023-11-01,7,8,7,8,15
REYES,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
ROBORE,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
SACABA,rabia,no de personas con esquema reducido completo,2023-11-01,19,4,19,4,23
SAIPINA,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2023-11-01,4,1,4,1,5
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2023-11-01,3,7,3,7,10
SAN LUCAS,rabia,no de personas con esquema reducido completo,2023-11-01,1,3,1,3,4
SAN MATIAS,rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2023-11-01,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2023-11-01,191,224,191,224,415
SHINAOTA,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con esquema reducido completo,2023-11-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2023-11-01,3,2,3,2,5
SORATA,rabia,no de personas con esquema reducido completo,2023-11-01,1,1,1,1,2
SUCRE,rabia,no de personas con esquema reducido completo,2023-11-01,53,37,53,37,90
TARATA,rabia,no de personas con esquema reducido completo,2023-11-01,0,2,0,2,2
TARIJA,rabia,no de personas con esquema reducido completo,2023-11-01,14,18,14,18,32
TEOPONTE,rabia,no de personas con esquema reducido completo,2023-11-01,0,2,0,2,2
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2023-11-01,5,3,5,3,8
TRINIDAD,rabia,no de personas con esquema reducido completo,2023-11-01,18,14,18,14,32
UYUNI,rabia,no de personas con esquema reducido completo,2023-11-01,2,1,2,1,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2023-11-01,1,4,1,4,5
VIACHA,rabia,no de personas con esquema reducido completo,2023-11-01,12,9,12,9,21
VILLA SERRANO,rabia,no de personas con esquema reducido completo,2023-11-01,1,2,1,2,3
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2023-11-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2023-11-01,3,0,3,0,3
VINTO,rabia,no de personas con esquema reducido completo,2023-11-01,8,5,8,5,13
WARNES,rabia,no de personas con esquema reducido completo,2023-11-01,6,10,6,10,16
YANACACHI,rabia,no de personas con esquema reducido completo,2023-11-01,1,2,1,2,3
ACHACACHI,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2023-12-01,2,5,2,5,7
AIQUILE,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
ANTEQUERA,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2023-12-01,0,6,0,6,6
ASCENCION DE GUARAYOS,rabia,no de personas con esquema reducido completo,2023-12-01,2,5,2,5,7
BERMEJO,rabia,no de personas con esquema reducido completo,2023-12-01,0,3,0,3,3
BUENA VISTA,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
CABEZAS,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
CAJUATA,rabia,no de personas con esquema reducido completo,2023-12-01,0,2,0,2,2
CALAMARCA,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
CAMIRI,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
CARANAVI,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
CHALLAPATA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
CHIMORE,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
CLIZA,rabia,no de personas con esquema reducido completo,2023-12-01,2,2,2,2,4
COCAPATA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2023-12-01,81,60,81,60,141
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2023-12-01,10,2,10,2,12
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2023-12-01,1,3,1,3,4
COLQUIRI,rabia,no de personas con esquema reducido completo,2023-12-01,0,3,0,3,3
COMARAPA,rabia,no de personas con esquema reducido completo,2023-12-01,3,0,3,0,3
CORIPATA,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
COROICO,rabia,no de personas con esquema reducido completo,2023-12-01,1,2,1,2,3
COTOCA,rabia,no de personas con esquema reducido completo,2023-12-01,10,8,10,8,18
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2023-12-01,6,2,6,2,8
EL ALTO,rabia,no de personas con esquema reducido completo,2023-12-01,64,64,64,64,128
EL PUENTE(STC),rabia,no de personas con esquema reducido completo,2023-12-01,2,3,2,3,5
EL TORNO,rabia,no de personas con esquema reducido completo,2023-12-01,16,14,16,14,30
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
EUCALIPTUS,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
GAIOC JATUN AYLLU YURA,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2023-12-01,4,1,4,1,5
GUANAY,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
GUAQUI,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con esquema reducido completo,2023-12-01,3,2,3,2,5
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2023-12-01,0,3,0,3,3
IXIAMAS,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
LA ASUNTA,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2023-12-01,13,20,13,20,33
LA PAZ,rabia,no de personas con esquema reducido completo,2023-12-01,105,76,105,76,181
LURIBAY,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2023-12-01,5,2,5,2,7
ORURO,rabia,no de personas con esquema reducido completo,2023-12-01,24,19,24,19,43
PAILON,rabia,no de personas con esquema reducido completo,2023-12-01,9,1,9,1,10
PALCA,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
POOPO,rabia,no de personas con esquema reducido completo,2023-12-01,1,2,1,2,3
PORONGO,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2023-12-01,4,3,4,3,7
POTOSI,rabia,no de personas con esquema reducido completo,2023-12-01,1,3,1,3,4
PUCARANI,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2023-12-01,2,2,2,2,4
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2023-12-01,13,11,13,11,24
REYES,rabia,no de personas con esquema reducido completo,2023-12-01,3,1,3,1,4
ROBORE,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2023-12-01,23,11,23,11,34
SAN BORJA,rabia,no de personas con esquema reducido completo,2023-12-01,3,1,3,1,4
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2023-12-01,1,2,1,2,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con esquema reducido completo,2023-12-01,5,3,5,3,8
SAN PEDRO DE TIQUINA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2023-12-01,231,196,231,196,427
SHINAOTA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
SICA SICA (VILLA AROMA),rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2023-12-01,6,5,6,5,11
SUCRE,rabia,no de personas con esquema reducido completo,2023-12-01,13,9,13,9,22
TACACOMA,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
TAPACARI,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
TARATA,rabia,no de personas con esquema reducido completo,2023-12-01,1,1,1,1,2
TEOPONTE,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
TIAHUANACU,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2023-12-01,8,8,8,8,16
TOCO,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2023-12-01,12,7,12,7,19
UNCIA,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
UYUNI,rabia,no de personas con esquema reducido completo,2023-12-01,3,3,3,3,6
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2023-12-01,0,3,0,3,3
VIACHA,rabia,no de personas con esquema reducido completo,2023-12-01,8,5,8,5,13
VILLA SERRANO,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2023-12-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2023-12-01,3,3,3,3,6
VILLAZON,rabia,no de personas con esquema reducido completo,2023-12-01,2,6,2,6,8
VINTO,rabia,no de personas con esquema reducido completo,2023-12-01,11,4,11,4,15
WARNES,rabia,no de personas con esquema reducido completo,2023-12-01,14,12,14,12,26
YACO,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
YAMPARAEZ,rabia,no de personas con esquema reducido completo,2023-12-01,1,0,1,0,1
YANACACHI,rabia,no de personas con esquema reducido completo,2023-12-01,0,1,0,1,1
YAPACANI,rabia,no de personas con esquema reducido completo,2023-12-01,2,1,2,1,3
