,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
APOLO,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
ARANI,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,3,1,3,4
BERMEJO,rabia,no de personas con vacuna antirrabica,2023-09-01,4,2,4,2,6
BOLIVAR,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
CAMARGO,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-09-01,217,7,217,7,224
CARAPARI,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
CHARAGUA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-09-01,4,1,4,1,5
CHUA COCANI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
CHUMA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
COBIJA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
COCAPATA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-09-01,138,102,138,102,240
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-09-01,4,3,4,3,7
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
CONCEPCION,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2023-09-01,3,4,3,4,7
CORIPATA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
COROICO,rabia,no de personas con vacuna antirrabica,2023-09-01,2,1,2,1,3
COTAGAITA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2023-09-01,14,17,14,17,31
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-09-01,3,2,3,2,5
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2023-09-01,4,0,4,0,4
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-09-01,188,166,188,166,354
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2023-09-01,2,2,2,2,4
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-09-01,11,14,11,14,25
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-09-01,3,2,3,2,5
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-09-01,22,20,22,20,42
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-09-01,16,38,16,38,54
HUARINA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-09-01,2,1,2,1,3
IXIAMAS,rabia,no de personas con vacuna antirrabica,2023-09-01,2,1,2,1,3
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-09-01,4,2,4,2,6
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-09-01,24,24,24,24,48
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-09-01,245,220,245,220,465
LAJA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
MAGDALENA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
MECAPACA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,1,2,1,3
MINEROS,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
MIZQUE,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2023-09-01,2,0,2,0,2
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-09-01,3,1,3,1,4
MONTERO,rabia,no de personas con vacuna antirrabica,2023-09-01,12,10,12,10,22
MOROCHATA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
ORURO,rabia,no de personas con vacuna antirrabica,2023-09-01,126,121,126,121,247
PADILLA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
PAILON,rabia,no de personas con vacuna antirrabica,2023-09-01,5,4,5,4,9
PALCA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2023-09-01,3,1,3,1,4
PAMPA AULLAGAS,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,2,2,2,4
PAZÑA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
POCOATA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
POJO (CBBA),rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2023-09-01,2,4,2,4,6
POROMA,rabia,no de personas con vacuna antirrabica,2023-09-01,2,4,2,4,6
PORONGO,rabia,no de personas con vacuna antirrabica,2023-09-01,6,0,6,0,6
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-09-01,5,2,5,2,7
POTOSI,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
PRESTO,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-09-01,4,3,4,3,7
PUNA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
PUNATA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-09-01,10,12,10,12,22
RIBERALTA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,2,0,2,2
ROBORE,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2023-09-01,13,9,13,9,22
SALINAS DE GARCI MENDOZA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-09-01,4,2,4,2,6
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2023-09-01,7,3,7,3,10
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2023-09-01,4,1,4,1,5
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2023-09-01,4,3,4,3,7
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-09-01,3,4,3,4,7
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
SAN JOAQUIN,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-09-01,3,5,3,5,8
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-09-01,700,575,700,575,1275
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-09-01,6,4,6,4,10
SORATA,rabia,no de personas con vacuna antirrabica,2023-09-01,3,1,3,1,4
SUCRE,rabia,no de personas con vacuna antirrabica,2023-09-01,113,102,113,102,215
TARATA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
TARIJA,rabia,no de personas con vacuna antirrabica,2023-09-01,51,31,51,31,82
TARVITA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
TEOPONTE,rabia,no de personas con vacuna antirrabica,2023-09-01,0,1,0,1,1
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2023-09-01,3,0,3,0,3
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-09-01,6,5,6,5,11
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
TITO YUPANQUI (PARQUIPUJIO),rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-09-01,42,29,42,29,71
TUPIZA,rabia,no de personas con vacuna antirrabica,2023-09-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-09-01,4,4,4,4,8
VIACHA,rabia,no de personas con vacuna antirrabica,2023-09-01,17,23,17,23,40
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-09-01,1,1,1,1,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-09-01,3,1,3,1,4
VINTO,rabia,no de personas con vacuna antirrabica,2023-09-01,3,2,3,2,5
WARNES,rabia,no de personas con vacuna antirrabica,2023-09-01,22,18,22,18,40
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-09-01,48,51,48,51,99
YOTALA,rabia,no de personas con vacuna antirrabica,2023-09-01,0,3,0,3,3
ACHACACHI,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-10-01,5,8,5,8,13
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
ANDAMARCA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2023-10-01,2,1,2,1,3
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2023-10-01,0,3,0,3,3
BERMEJO,rabia,no de personas con vacuna antirrabica,2023-10-01,6,3,6,3,9
BOYUIBE,rabia,no de personas con vacuna antirrabica,2023-10-01,4,2,4,2,6
CALAMARCA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,2,0,2,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-10-01,7,3,7,3,10
CARAPARI,rabia,no de personas con vacuna antirrabica,2023-10-01,2,4,2,4,6
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2023-10-01,3,2,3,2,5
CHARAGUA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-10-01,4,2,4,2,6
CHOQUE COTA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-10-01,2,0,2,0,2
CKOCHAS,rabia,no de personas con vacuna antirrabica,2023-10-01,15,0,15,0,15
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-10-01,119,62,119,62,181
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,8,2,8,10
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-10-01,2,0,2,0,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,1,2,1,3
COPACABANA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,3,0,3,3
COROICO,rabia,no de personas con vacuna antirrabica,2023-10-01,2,0,2,0,2
COTOCA,rabia,no de personas con vacuna antirrabica,2023-10-01,19,8,19,8,27
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-10-01,2,3,2,3,5
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-10-01,102,120,102,120,222
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-10-01,12,11,12,11,23
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-10-01,3,2,3,2,5
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-10-01,13,14,13,14,27
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-10-01,17,31,17,31,48
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
INQUISIVI,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-10-01,31,22,31,22,53
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-10-01,144,186,144,186,330
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,2,0,2,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
MINEROS,rabia,no de personas con vacuna antirrabica,2023-10-01,2,1,2,1,3
MIZQUE,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-10-01,1,2,1,2,3
MONTERO,rabia,no de personas con vacuna antirrabica,2023-10-01,11,5,11,5,16
OKINAWA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
ORURO,rabia,no de personas con vacuna antirrabica,2023-10-01,77,90,77,90,167
PADILLA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
PAILON,rabia,no de personas con vacuna antirrabica,2023-10-01,5,4,5,4,9
PALCA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
POCONA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
PORONGO,rabia,no de personas con vacuna antirrabica,2023-10-01,3,2,3,2,5
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
POTOSI,rabia,no de personas con vacuna antirrabica,2023-10-01,2,0,2,0,2
PUCARANI,rabia,no de personas con vacuna antirrabica,2023-10-01,1,2,1,2,3
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2023-10-01,2,5,2,5,7
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2023-10-01,13,10,13,10,23
ROBORE,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2023-10-01,1,3,1,3,4
SACABA,rabia,no de personas con vacuna antirrabica,2023-10-01,14,7,14,7,21
SAIPINA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2023-10-01,9,1,9,1,10
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2023-10-01,2,4,2,4,6
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2023-10-01,5,5,5,5,10
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2023-10-01,388,355,388,355,743
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2023-10-01,3,2,3,2,5
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2023-10-01,2,3,2,3,5
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2023-10-01,4,2,4,2,6
SUCRE,rabia,no de personas con vacuna antirrabica,2023-10-01,106,117,106,117,223
TARABUCO,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
TARATA,rabia,no de personas con vacuna antirrabica,2023-10-01,2,2,2,2,4
TARIJA,rabia,no de personas con vacuna antirrabica,2023-10-01,44,42,44,42,86
TEOPONTE,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2023-10-01,5,6,5,6,11
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2023-10-01,33,16,33,16,49
UYUNI,rabia,no de personas con vacuna antirrabica,2023-10-01,3,2,3,2,5
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2023-10-01,1,6,1,6,7
VIACHA,rabia,no de personas con vacuna antirrabica,2023-10-01,11,11,11,11,22
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2023-10-01,1,0,1,0,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2023-10-01,2,1,2,1,3
VILLAZON,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
VINTO,rabia,no de personas con vacuna antirrabica,2023-10-01,8,5,8,5,13
WARNES,rabia,no de personas con vacuna antirrabica,2023-10-01,20,23,20,23,43
YACUIBA,rabia,no de personas con vacuna antirrabica,2023-10-01,55,46,55,46,101
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2023-10-01,0,1,0,1,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2023-10-01,1,2,1,2,3
YAPACANI,rabia,no de personas con vacuna antirrabica,2023-10-01,4,1,4,1,5
YOTALA,rabia,no de personas con vacuna antirrabica,2023-10-01,0,4,0,4,4
ACHACACHI,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2023-11-01,4,6,4,6,10
AIQUILE,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
ANDAMARCA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
APOLO,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
ARBIETO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,5,1,5,6
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2023-11-01,2,6,2,6,8
ATOCHA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
BELLA FLOR,rabia,no de personas con vacuna antirrabica,2023-11-01,11,6,11,6,17
BOYUIBE,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2023-11-01,0,2,0,2,2
CAJUATA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
CALAMARCA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
CAMATAQUI (C. VILLA ABECIA),rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
CARACOLLO,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
CARANAVI,rabia,no de personas con vacuna antirrabica,2023-11-01,6,7,6,7,13
CARIPUYO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
CHIMORE,rabia,no de personas con vacuna antirrabica,2023-11-01,3,2,3,2,5
CHOQUE COTA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2023-11-01,1,3,1,3,4
CLIZA,rabia,no de personas con vacuna antirrabica,2023-11-01,4,2,4,2,6
COCAPATA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2023-11-01,128,87,128,87,215
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2023-11-01,11,4,11,4,15
COLOMI,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2023-11-01,0,3,0,3,3
COMARAPA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
COPACABANA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
CORO CORO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
COROICO,rabia,no de personas con vacuna antirrabica,2023-11-01,3,3,3,3,6
COTOCA,rabia,no de personas con vacuna antirrabica,2023-11-01,8,16,8,16,24
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2023-11-01,2,3,2,3,5
CULPINA,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2023-11-01,157,115,157,115,272
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
EL TORNO,rabia,no de personas con vacuna antirrabica,2023-11-01,20,17,20,17,37
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2023-11-01,3,2,3,2,5
GAIOC JATUN AYLLU YURA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2023-11-01,13,14,13,14,27
HUANUNI,rabia,no de personas con vacuna antirrabica,2023-11-01,16,12,16,12,28
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2023-11-01,0,3,0,3,3
IXIAMAS,rabia,no de personas con vacuna antirrabica,2023-11-01,2,1,2,1,3
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,2,0,2,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2023-11-01,26,24,26,24,50
LA PAZ,rabia,no de personas con vacuna antirrabica,2023-11-01,210,161,210,161,371
LAJA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
LURIBAY,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2023-11-01,1,2,1,2,3
MALLA,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
MAPIRI,rabia,no de personas con vacuna antirrabica,2023-11-01,2,0,2,0,2
MINEROS,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
MIZQUE,rabia,no de personas con vacuna antirrabica,2023-11-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2023-11-01,3,1,3,1,4
MONTERO,rabia,no de personas con vacuna antirrabica,2023-11-01,4,2,4,2,6
OCURI,rabia,no de personas con vacuna antirrabica,2023-11-01,0,1,0,1,1
