municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,172,172
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,14,14
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,3,3
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,7,7
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,10,10
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,25,25
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,6,6
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,1,1
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2015-12-01,5,5
