municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,219,219
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,39,39
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,20,20
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,51,51
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,43,43
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,249,249
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,37,37
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,45,45
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,65,65
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,3,3
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,217,217
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,1,1
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-09-01,2,2
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,23,23
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,38,38
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,49,49
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,20,20
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,5,5
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,5,5
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,19,19
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,7,7
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,33,33
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,36,36
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,100,100
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,5,5
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,44,44
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,258,258
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,372,372
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
COLPA BELGICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,35,35
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,32,32
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,10,10
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,36,36
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,20,20
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1219,1219
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,5,5
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,37,37
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,40,40
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,12,12
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,14,14
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,8,8
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1889,1889
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,21,21
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,14,14
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,513,513
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,15,15
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,486,486
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,51,51
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,22,22
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,179,179
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,12,12
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,41,41
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,28,28
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,334,334
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,61,61
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,22,22
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,49,49
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,6,6
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,12,12
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,48,48
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,31,31
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,7,7
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,18,18
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,11,11
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,43,43
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4272,4272
SANTA ROSA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,10,10
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,7,7
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,11,11
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1901,1901
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,27,27
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,95,95
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,11,11
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,8,8
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1268,1268
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,182,182
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,58,58
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,34,34
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,11,11
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,11,11
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,33,33
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,32,32
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,231,231
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,136,136
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,95,95
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,212,212
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,4,4
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,8,8
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-10-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,33,33
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,9,9
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,27,27
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,6,6
AUCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,17,17
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,28,28
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,9,9
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,45,45
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,18,18
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,4,4
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,37,37
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,106,106
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,61,61
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,7,7
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,8,8
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,19,19
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,20,20
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,7,7
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,196,196
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,5,5
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,352,352
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,25,25
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,14,14
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,25,25
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,7,7
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,101,101
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,10,10
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1183,1183
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,8,8
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,33,33
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,11,11
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,5,5
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,96,96
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,9,9
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,15,15
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1814,1814
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,16,16
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,9,9
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,5,5
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,419,419
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,729,729
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,51,51
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,18,18
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,194,194
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,4,4
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,9,9
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,35,35
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,8,8
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,284,284
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,58,58
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,26,26
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,71,71
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,4,4
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,3,3
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,6,6
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,14,14
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,36,36
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,43,43
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,1,1
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2015-11-01,2,2
