,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CARACOLLO,consulta externa,menores de 6 meses,2020-10-01,82,81,5,4,87,85,172
CARANAVI,consulta externa,menores de 6 meses,2020-10-01,179,154,12,11,191,165,356
CARANGAS,consulta externa,menores de 6 meses,2020-10-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,menores de 6 meses,2020-10-01,23,34,8,2,31,36,67
CARIPUYO,consulta externa,menores de 6 meses,2020-10-01,10,5,0,0,10,5,15
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2020-10-01,8,5,0,0,8,5,13
CATACORA,consulta externa,menores de 6 meses,2020-10-01,2,0,0,0,2,0,2
CHACARILLA,consulta externa,menores de 6 meses,2020-10-01,2,3,0,0,2,3,5
CHALLAPATA,consulta externa,menores de 6 meses,2020-10-01,45,52,3,2,48,54,102
CHAQUI,consulta externa,menores de 6 meses,2020-10-01,7,6,0,1,7,7,14
CHARAGUA,consulta externa,menores de 6 meses,2020-10-01,85,88,10,6,95,94,189
CHARAÑA,consulta externa,menores de 6 meses,2020-10-01,0,2,0,0,0,2,2
CHAYANTA,consulta externa,menores de 6 meses,2020-10-01,33,36,0,0,33,36,69
CHIMORE,consulta externa,menores de 6 meses,2020-10-01,131,123,3,2,134,125,259
CHIPAYA,consulta externa,menores de 6 meses,2020-10-01,3,6,0,0,3,6,9
CHOQUE COTA,consulta externa,menores de 6 meses,2020-10-01,2,2,1,0,3,2,5
CHUA COCANI,consulta externa,menores de 6 meses,2020-10-01,3,1,4,5,7,6,13
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2020-10-01,25,62,29,26,54,88,142
CHUMA,consulta externa,menores de 6 meses,2020-10-01,7,7,0,0,7,7,14
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2020-10-01,8,6,0,0,8,6,14
CKOCHAS,consulta externa,menores de 6 meses,2020-10-01,25,30,0,2,25,32,57
CLIZA,consulta externa,menores de 6 meses,2020-10-01,78,46,2,1,80,47,127
COBIJA,consulta externa,menores de 6 meses,2020-10-01,127,121,24,31,151,152,303
COCAPATA,consulta externa,menores de 6 meses,2020-10-01,44,49,2,0,46,49,95
COCHABAMBA,consulta externa,menores de 6 meses,2020-10-01,1950,1912,802,732,2752,2644,5396
COIPASA,consulta externa,menores de 6 meses,2020-10-01,2,2,2,2,4,4,8
COLCAPIRHUA,consulta externa,menores de 6 meses,2020-10-01,72,81,67,49,139,130,269
"COLCHA ""K""",consulta externa,menores de 6 meses,2020-10-01,17,16,1,0,18,16,34
COLOMI,consulta externa,menores de 6 meses,2020-10-01,25,39,10,5,35,44,79
COLPA BELGICA,consulta externa,menores de 6 meses,2020-10-01,7,6,1,0,8,6,14
COLQUECHACA,consulta externa,menores de 6 meses,2020-10-01,48,41,0,1,48,42,90
COLQUENCHA,consulta externa,menores de 6 meses,2020-10-01,20,18,3,3,23,21,44
COLQUIRI,consulta externa,menores de 6 meses,2020-10-01,13,9,0,0,13,9,22
COMANCHE,consulta externa,menores de 6 meses,2020-10-01,1,0,0,0,1,0,1
COMARAPA,consulta externa,menores de 6 meses,2020-10-01,27,25,23,12,50,37,87
COMBAYA,consulta externa,menores de 6 meses,2020-10-01,2,2,1,0,3,2,5
CONCEPCION,consulta externa,menores de 6 meses,2020-10-01,41,28,3,10,44,38,82
COPACABANA,consulta externa,menores de 6 meses,2020-10-01,11,8,1,1,12,9,21
CORIPATA,consulta externa,menores de 6 meses,2020-10-01,58,46,10,4,68,50,118
CORO CORO,consulta externa,menores de 6 meses,2020-10-01,10,18,0,0,10,18,28
COROICO,consulta externa,menores de 6 meses,2020-10-01,29,25,17,9,46,34,80
CORQUE,consulta externa,menores de 6 meses,2020-10-01,14,8,0,0,14,8,22
COTAGAITA,consulta externa,menores de 6 meses,2020-10-01,38,31,4,4,42,35,77
COTOCA,consulta externa,menores de 6 meses,2020-10-01,78,56,3,3,81,59,140
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2020-10-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2020-10-01,34,27,2,2,36,29,65
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2020-10-01,2,7,0,0,2,7,9
CUEVO,consulta externa,menores de 6 meses,2020-10-01,10,6,1,8,11,14,25
CULPINA,consulta externa,menores de 6 meses,2020-10-01,21,17,2,0,23,17,40
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2020-10-01,8,2,0,0,8,2,10
CURVA,consulta externa,menores de 6 meses,2020-10-01,3,1,0,0,3,1,4
DESAGUADERO,consulta externa,menores de 6 meses,2020-10-01,11,11,2,0,13,11,24
EL ALTO,consulta externa,menores de 6 meses,2020-10-01,2644,2686,865,797,3509,3483,6992
EL CHORO,consulta externa,menores de 6 meses,2020-10-01,6,3,0,0,6,3,9
EL PUENTE(STC),consulta externa,menores de 6 meses,2020-10-01,20,10,0,0,20,10,30
EL PUENTE(TJA),consulta externa,menores de 6 meses,2020-10-01,18,11,1,0,19,11,30
EL TORNO,consulta externa,menores de 6 meses,2020-10-01,160,152,69,75,229,227,456
EL VILLAR,consulta externa,menores de 6 meses,2020-10-01,11,8,0,0,11,8,19
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2020-10-01,30,35,1,1,31,36,67
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2020-10-01,133,114,11,12,144,126,270
ESCOMA,consulta externa,menores de 6 meses,2020-10-01,22,16,2,1,24,17,41
ESMERALDA,consulta externa,menores de 6 meses,2020-10-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,menores de 6 meses,2020-10-01,3,2,0,0,3,2,5
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2020-10-01,1,1,0,0,1,1,2
EXALTACION,consulta externa,menores de 6 meses,2020-10-01,4,3,0,0,4,3,7
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2020-10-01,33,27,9,3,42,30,72
FILADELFIA,consulta externa,menores de 6 meses,2020-10-01,15,4,0,0,15,4,19
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2020-10-01,40,28,8,6,48,34,82
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2020-10-01,15,18,2,0,17,18,35
GUANAY,consulta externa,menores de 6 meses,2020-10-01,37,38,8,8,45,46,91
GUAQUI,consulta externa,menores de 6 meses,2020-10-01,3,1,1,0,4,1,5
GUAYARAMERIN,consulta externa,menores de 6 meses,2020-10-01,69,69,7,8,76,77,153
GUTIERREZ,consulta externa,menores de 6 meses,2020-10-01,38,25,5,4,43,29,72
HUACARETA,consulta externa,menores de 6 meses,2020-10-01,17,6,12,4,29,10,39
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2020-10-01,5,4,0,2,5,6,11
HUACHACALLA,consulta externa,menores de 6 meses,2020-10-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2020-10-01,59,67,7,6,66,73,139
HUARACAJE,consulta externa,menores de 6 meses,2020-10-01,4,3,3,2,7,5,12
HUARINA,consulta externa,menores de 6 meses,2020-10-01,14,16,1,3,15,19,34
HUATAJATA,consulta externa,menores de 6 meses,2020-10-01,1,0,4,5,5,5,10
HUAYLLAMARCA,consulta externa,menores de 6 meses,2020-10-01,6,4,0,0,6,4,10
HUMANATA,consulta externa,menores de 6 meses,2020-10-01,4,4,4,2,8,6,14
ICHOCA,consulta externa,menores de 6 meses,2020-10-01,7,15,1,1,8,16,24
ICLA,consulta externa,menores de 6 meses,2020-10-01,9,12,3,5,12,17,29
INCAHUASI,consulta externa,menores de 6 meses,2020-10-01,26,39,1,0,27,39,66
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2020-10-01,4,4,0,0,4,4,8
INQUISIVI,consulta externa,menores de 6 meses,2020-10-01,28,33,2,2,30,35,65
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2020-10-01,34,39,9,6,43,45,88
IXIAMAS,consulta externa,menores de 6 meses,2020-10-01,36,40,2,0,38,40,78
JESUS DE MACHACA,consulta externa,menores de 6 meses,2020-10-01,15,15,13,13,28,28,56
LA ASUNTA,consulta externa,menores de 6 meses,2020-10-01,164,148,7,7,171,155,326
LA GUARDIA,consulta externa,menores de 6 meses,2020-10-01,362,343,100,83,462,426,888
LA PAZ,consulta externa,menores de 6 meses,2020-10-01,2082,1970,778,769,2860,2739,5599
LA RIVERA,consulta externa,menores de 6 meses,2020-10-01,0,0,0,2,0,2,2
LAGUNILLAS,consulta externa,menores de 6 meses,2020-10-01,19,18,2,0,21,18,39
LAJA,consulta externa,menores de 6 meses,2020-10-01,31,15,0,2,31,17,48
LAS CARRERAS,consulta externa,menores de 6 meses,2020-10-01,3,10,0,0,3,10,13
LICOMA PAMPA,consulta externa,menores de 6 meses,2020-10-01,2,3,0,0,2,3,5
LLALLAGUA,consulta externa,menores de 6 meses,2020-10-01,82,101,7,3,89,104,193
LLICA,consulta externa,menores de 6 meses,2020-10-01,1,5,0,1,1,6,7
LORETO,consulta externa,menores de 6 meses,2020-10-01,14,16,0,1,14,17,31
LURIBAY,consulta externa,menores de 6 meses,2020-10-01,24,6,2,0,26,6,32
MACHACAMARCA,consulta externa,menores de 6 meses,2020-10-01,14,17,5,1,19,18,37
MACHARETI,consulta externa,menores de 6 meses,2020-10-01,5,13,1,0,6,13,19
MAGDALENA,consulta externa,menores de 6 meses,2020-10-01,17,10,0,0,17,10,27
MAIRANA,consulta externa,menores de 6 meses,2020-10-01,21,27,1,0,22,27,49
MALLA,consulta externa,menores de 6 meses,2020-10-01,7,9,0,0,7,9,16
MAPIRI,consulta externa,menores de 6 meses,2020-10-01,59,33,1,4,60,37,97
MECAPACA,consulta externa,menores de 6 meses,2020-10-01,27,16,1,0,28,16,44
MINEROS,consulta externa,menores de 6 meses,2020-10-01,20,20,6,7,26,27,53
MIZQUE,consulta externa,menores de 6 meses,2020-10-01,37,36,5,1,42,37,79
MOCOMOCO,consulta externa,menores de 6 meses,2020-10-01,29,18,11,6,40,24,64
MOJINETE,consulta externa,menores de 6 meses,2020-10-01,0,3,0,1,0,4,4
MOJOCOYA,consulta externa,menores de 6 meses,2020-10-01,11,16,3,0,14,16,30
MONTEAGUDO,consulta externa,menores de 6 meses,2020-10-01,63,77,17,11,80,88,168
MONTERO,consulta externa,menores de 6 meses,2020-10-01,490,402,76,65,566,467,1033
MORO MORO,consulta externa,menores de 6 meses,2020-10-01,8,2,1,0,9,2,11
MOROCHATA,consulta externa,menores de 6 meses,2020-10-01,12,7,0,0,12,7,19
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2020-10-01,6,4,0,1,6,5,11
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2020-10-01,3,2,1,2,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2020-10-01,3,6,1,2,4,8,12
OCURI,consulta externa,menores de 6 meses,2020-10-01,18,15,0,0,18,15,33
OKINAWA,consulta externa,menores de 6 meses,2020-10-01,21,19,6,6,27,25,52
OMEREQUE,consulta externa,menores de 6 meses,2020-10-01,12,12,2,0,14,12,26
ORURO,consulta externa,menores de 6 meses,2020-10-01,671,642,247,276,918,918,1836
PADCAYA,consulta externa,menores de 6 meses,2020-10-01,40,53,5,9,45,62,107
PADILLA,consulta externa,menores de 6 meses,2020-10-01,26,38,1,0,27,38,65
PAILON,consulta externa,menores de 6 meses,2020-10-01,88,58,6,2,94,60,154
PALCA,consulta externa,menores de 6 meses,2020-10-01,24,23,0,1,24,24,48
PALOS BLANCOS,consulta externa,menores de 6 meses,2020-10-01,64,61,18,7,82,68,150
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2020-10-01,5,5,0,1,5,6,11
PAMPA GRANDE,consulta externa,menores de 6 meses,2020-10-01,7,5,0,0,7,5,12
PAPEL PAMPA,consulta externa,menores de 6 meses,2020-10-01,4,12,0,1,4,13,17
PASORAPA,consulta externa,menores de 6 meses,2020-10-01,0,1,0,0,0,1,1
PATACAMAYA,consulta externa,menores de 6 meses,2020-10-01,69,103,0,1,69,104,173
PAZÑA,consulta externa,menores de 6 meses,2020-10-01,11,8,2,0,13,8,21
PELECHUCO,consulta externa,menores de 6 meses,2020-10-01,19,14,10,4,29,18,47
POCOATA,consulta externa,menores de 6 meses,2020-10-01,14,18,0,0,14,18,32
POCONA,consulta externa,menores de 6 meses,2020-10-01,17,12,0,1,17,13,30
POJO (CBBA),consulta externa,menores de 6 meses,2020-10-01,22,15,1,1,23,16,39
POOPO,consulta externa,menores de 6 meses,2020-10-01,6,6,0,0,6,6,12
PORCO,consulta externa,menores de 6 meses,2020-10-01,7,15,0,2,7,17,24
POROMA,consulta externa,menores de 6 meses,2020-10-01,26,17,0,0,26,17,43
PORONGO,consulta externa,menores de 6 meses,2020-10-01,13,14,0,2,13,16,29
PORTACHUELO,consulta externa,menores de 6 meses,2020-10-01,29,28,0,1,29,29,58
PORVENIR,consulta externa,menores de 6 meses,2020-10-01,6,4,0,0,6,4,10
POSTRER VALLE,consulta externa,menores de 6 meses,2020-10-01,3,2,0,0,3,2,5
POTOSI,consulta externa,menores de 6 meses,2020-10-01,663,659,105,105,768,764,1532
PRESTO,consulta externa,menores de 6 meses,2020-10-01,10,7,0,0,10,7,17
PUCARA,consulta externa,menores de 6 meses,2020-10-01,3,1,0,0,3,1,4
PUCARANI,consulta externa,menores de 6 meses,2020-10-01,18,33,8,18,26,51,77
PUERTO ACOSTA,consulta externa,menores de 6 meses,2020-10-01,7,17,0,0,7,17,24
PUERTO CARABUCO,consulta externa,menores de 6 meses,2020-10-01,13,9,3,1,16,10,26
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2020-10-01,28,21,3,9,31,30,61
PUERTO PEREZ,consulta externa,menores de 6 meses,2020-10-01,2,2,0,0,2,2,4
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2020-10-01,18,8,2,0,20,8,28
PUERTO RICO,consulta externa,menores de 6 meses,2020-10-01,12,18,2,2,14,20,34
PUERTO SILES,consulta externa,menores de 6 meses,2020-10-01,1,1,0,1,1,2,3
PUERTO SUAREZ,consulta externa,menores de 6 meses,2020-10-01,28,19,0,0,28,19,47
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2020-10-01,293,272,29,36,322,308,630
PUNA,consulta externa,menores de 6 meses,2020-10-01,8,17,0,0,8,17,25
PUNATA,consulta externa,menores de 6 meses,2020-10-01,90,72,15,18,105,90,195
QUIABAYA,consulta externa,menores de 6 meses,2020-10-01,7,2,2,0,9,2,11
QUILLACOLLO,consulta externa,menores de 6 meses,2020-10-01,406,419,192,196,598,615,1213
QUIME,consulta externa,menores de 6 meses,2020-10-01,5,4,0,0,5,4,9
QUIRUSILLAS,consulta externa,menores de 6 meses,2020-10-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2020-10-01,16,16,0,0,16,16,32
RAVELO,consulta externa,menores de 6 meses,2020-10-01,18,10,0,0,18,10,28
REYES,consulta externa,menores de 6 meses,2020-10-01,23,20,5,3,28,23,51
RIBERALTA,consulta externa,menores de 6 meses,2020-10-01,406,398,38,30,444,428,872
ROBORE,consulta externa,menores de 6 meses,2020-10-01,27,28,1,0,28,28,56
RURRENABAQUE,consulta externa,menores de 6 meses,2020-10-01,38,20,1,1,39,21,60
SABAYA,consulta externa,menores de 6 meses,2020-10-01,10,3,0,0,10,3,13
SACABA,consulta externa,menores de 6 meses,2020-10-01,452,396,88,97,540,493,1033
SACABAMBA,consulta externa,menores de 6 meses,2020-10-01,7,4,0,0,7,4,11
SACACA,consulta externa,menores de 6 meses,2020-10-01,38,32,2,0,40,32,72
SAIPINA,consulta externa,menores de 6 meses,2020-10-01,7,2,2,0,9,2,11
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2020-10-01,7,9,0,0,7,9,16
SAMAIPATA,consulta externa,menores de 6 meses,2020-10-01,15,11,5,0,20,11,31
SAN AGUSTIN,consulta externa,menores de 6 meses,2020-10-01,0,1,0,0,0,1,1
SAN ANDRES,consulta externa,menores de 6 meses,2020-10-01,25,27,0,2,25,29,54
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2020-10-01,6,5,0,0,6,5,11
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2020-10-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2020-10-01,6,5,0,0,6,5,11
SAN BENITO,consulta externa,menores de 6 meses,2020-10-01,16,12,11,5,27,17,44
SAN BORJA,consulta externa,menores de 6 meses,2020-10-01,73,105,6,10,79,115,194
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2020-10-01,37,13,1,1,38,14,52
SAN CARLOS,consulta externa,menores de 6 meses,2020-10-01,39,21,3,3,42,24,66
SAN IGNACIO,consulta externa,menores de 6 meses,2020-10-01,72,64,7,6,79,70,149
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2020-10-01,110,120,2,1,112,121,233
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2020-10-01,5,7,4,13,9,20,29
SAN JAVIER(STC),consulta externa,menores de 6 meses,2020-10-01,14,13,0,1,14,14,28
SAN JOAQUIN,consulta externa,menores de 6 meses,2020-10-01,10,4,0,0,10,4,14
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2020-10-01,29,22,4,7,33,29,62
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2020-10-01,17,12,0,0,17,12,29
SAN JULIAN,consulta externa,menores de 6 meses,2020-10-01,116,132,4,5,120,137,257
SAN LORENZO(PND),consulta externa,menores de 6 meses,2020-10-01,16,14,0,0,16,14,30
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2020-10-01,36,34,3,0,39,34,73
SAN LUCAS,consulta externa,menores de 6 meses,2020-10-01,65,43,0,3,65,46,111
SAN MATIAS,consulta externa,menores de 6 meses,2020-10-01,15,14,2,1,17,15,32
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2020-10-01,15,11,2,0,17,11,28
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2020-10-01,4,4,0,0,4,4,8
SAN PEDRO,consulta externa,menores de 6 meses,2020-10-01,41,24,13,2,54,26,80
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2020-10-01,32,24,2,10,34,34,68
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2020-10-01,4,2,0,0,4,2,6
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2020-10-01,6,4,1,2,7,6,13
SAN PEDRO(PND),consulta externa,menores de 6 meses,2020-10-01,6,1,0,0,6,1,7
SAN RAFAEL,consulta externa,menores de 6 meses,2020-10-01,19,7,8,7,27,14,41
SAN RAMON BENI,consulta externa,menores de 6 meses,2020-10-01,11,9,1,0,12,9,21
SAN RAMON SCZ,consulta externa,menores de 6 meses,2020-10-01,8,11,0,2,8,13,21
SANTA ANA,consulta externa,menores de 6 meses,2020-10-01,43,35,54,31,97,66,163
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2020-10-01,3705,3465,1280,1146,4985,4611,9596
SANTA ROSA,consulta externa,menores de 6 meses,2020-10-01,13,12,2,1,15,13,28
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2020-10-01,40,29,1,4,41,33,74
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2020-10-01,5,6,0,0,5,6,11
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2020-10-01,11,10,5,2,16,12,28
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2020-10-01,6,0,0,0,6,0,6
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2020-10-01,3,0,1,0,4,0,4
SANTIVAÑES,consulta externa,menores de 6 meses,2020-10-01,12,10,1,2,13,12,25
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2020-10-01,2,0,0,0,2,0,2
SAPAHAQUI,consulta externa,menores de 6 meses,2020-10-01,10,12,3,1,13,13,26
SENA,consulta externa,menores de 6 meses,2020-10-01,9,19,0,0,9,19,28
SHINAOTA,consulta externa,menores de 6 meses,2020-10-01,86,91,3,2,89,93,182
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2020-10-01,25,24,0,0,25,24,49
SICAYA,consulta externa,menores de 6 meses,2020-10-01,16,9,0,1,16,10,26
SIPE SIPE,consulta externa,menores de 6 meses,2020-10-01,97,80,18,28,115,108,223
SOPACHUY,consulta externa,menores de 6 meses,2020-10-01,25,23,2,2,27,25,52
SORACACHI,consulta externa,menores de 6 meses,2020-10-01,12,9,1,0,13,9,22
SORATA,consulta externa,menores de 6 meses,2020-10-01,45,44,2,2,47,46,93
SUCRE,consulta externa,menores de 6 meses,2020-10-01,813,726,103,108,916,834,1750
TACACHI,consulta externa,menores de 6 meses,2020-10-01,4,3,0,0,4,3,7
TACACOMA,consulta externa,menores de 6 meses,2020-10-01,10,14,3,1,13,15,28
TACOBAMBA,consulta externa,menores de 6 meses,2020-10-01,2,6,0,0,2,6,8
TACOPAYA,consulta externa,menores de 6 meses,2020-10-01,9,10,0,0,9,10,19
TAHUA,consulta externa,menores de 6 meses,2020-10-01,3,2,0,0,3,2,5
TAPACARI,consulta externa,menores de 6 meses,2020-10-01,36,38,0,0,36,38,74
TARABUCO,consulta externa,menores de 6 meses,2020-10-01,36,41,1,0,37,41,78
TARACO,consulta externa,menores de 6 meses,2020-10-01,10,15,0,1,10,16,26
TARATA,consulta externa,menores de 6 meses,2020-10-01,7,16,10,13,17,29,46
TARIJA,consulta externa,menores de 6 meses,2020-10-01,382,455,79,62,461,517,978
TARVITA,consulta externa,menores de 6 meses,2020-10-01,47,59,1,0,48,59,107
TEOPONTE,consulta externa,menores de 6 meses,2020-10-01,25,19,16,16,41,35,76
TIAHUANACU,consulta externa,menores de 6 meses,2020-10-01,13,13,2,5,15,18,33
TINGUIPAYA,consulta externa,menores de 6 meses,2020-10-01,27,30,0,0,27,30,57
TIPUANI,consulta externa,menores de 6 meses,2020-10-01,18,21,6,9,24,30,54
TIQUIPAYA,consulta externa,menores de 6 meses,2020-10-01,172,194,15,26,187,220,407
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2020-10-01,45,53,34,35,79,88,167
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2020-10-01,1,1,0,0,1,1,2
TOCO,consulta externa,menores de 6 meses,2020-10-01,8,5,1,2,9,7,16
TOLATA,consulta externa,menores de 6 meses,2020-10-01,32,12,9,4,41,16,57
TOLEDO,consulta externa,menores de 6 meses,2020-10-01,3,2,0,0,3,2,5
TOMAVE,consulta externa,menores de 6 meses,2020-10-01,20,17,1,0,21,17,38
TOMINA,consulta externa,menores de 6 meses,2020-10-01,21,15,0,2,21,17,38
TORO TORO,consulta externa,menores de 6 meses,2020-10-01,7,7,1,0,8,7,15
TOTORA(CBBA),consulta externa,menores de 6 meses,2020-10-01,33,36,2,1,35,37,72
TOTORA(ORR),consulta externa,menores de 6 meses,2020-10-01,2,4,0,0,2,4,6
TRIGAL,consulta externa,menores de 6 meses,2020-10-01,1,6,0,0,1,6,7
TRINIDAD,consulta externa,menores de 6 meses,2020-10-01,373,297,46,62,419,359,778
TUPIZA,consulta externa,menores de 6 meses,2020-10-01,55,54,31,33,86,87,173
TURCO,consulta externa,menores de 6 meses,2020-10-01,4,1,0,1,4,2,6
UMALA,consulta externa,menores de 6 meses,2020-10-01,4,3,0,2,4,5,9
UNCIA,consulta externa,menores de 6 meses,2020-10-01,30,45,2,5,32,50,82
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2020-10-01,20,23,6,4,26,27,53
URUBICHA,consulta externa,menores de 6 meses,2020-10-01,10,16,0,0,10,16,26
UYUNI,consulta externa,menores de 6 meses,2020-10-01,43,54,18,25,61,79,140
VACAS,consulta externa,menores de 6 meses,2020-10-01,18,11,1,1,19,12,31
VALLEGRANDE,consulta externa,menores de 6 meses,2020-10-01,18,37,6,7,24,44,68
VIACHA,consulta externa,menores de 6 meses,2020-10-01,194,225,42,49,236,274,510
VILA VILA,consulta externa,menores de 6 meses,2020-10-01,12,5,0,0,12,5,17
VILLA CHARCAS,consulta externa,menores de 6 meses,2020-10-01,9,18,0,0,9,18,27
VILLA MONTES,consulta externa,menores de 6 meses,2020-10-01,67,62,6,4,73,66,139
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2020-10-01,3,6,0,0,3,6,9
VILLA RIVERO,consulta externa,menores de 6 meses,2020-10-01,34,28,9,4,43,32,75
VILLA SERRANO,consulta externa,menores de 6 meses,2020-10-01,22,34,0,0,22,34,56
VILLA TUNARI,consulta externa,menores de 6 meses,2020-10-01,310,308,20,13,330,321,651
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2020-10-01,17,24,0,1,17,25,42
VILLAZON,consulta externa,menores de 6 meses,2020-10-01,71,74,14,1,85,75,160
VINTO,consulta externa,menores de 6 meses,2020-10-01,166,131,19,29,185,160,345
VITICHI,consulta externa,menores de 6 meses,2020-10-01,11,7,0,0,11,7,18
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2020-10-01,2,2,0,0,2,2,4
WARNES,consulta externa,menores de 6 meses,2020-10-01,251,234,10,9,261,243,504
YACO,consulta externa,menores de 6 meses,2020-10-01,19,15,0,0,19,15,34
YACUIBA,consulta externa,menores de 6 meses,2020-10-01,173,151,36,22,209,173,382
YAMPARAEZ,consulta externa,menores de 6 meses,2020-10-01,9,10,0,0,9,10,19
YANACACHI,consulta externa,menores de 6 meses,2020-10-01,9,6,0,0,9,6,15
YAPACANI,consulta externa,menores de 6 meses,2020-10-01,111,82,33,34,144,116,260
YOCALLA,consulta externa,menores de 6 meses,2020-10-01,8,7,0,0,8,7,15
YOTALA,consulta externa,menores de 6 meses,2020-10-01,14,26,6,8,20,34,54
YUNCHARA,consulta externa,menores de 6 meses,2020-10-01,14,14,0,0,14,14,28
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2020-10-01,1,2,0,0,1,2,3
ZUDAÑEZ,consulta externa,menores de 6 meses,2020-10-01,12,8,0,0,12,8,20
ACACIO,consulta externa,menores de 6 meses,2020-11-01,3,3,0,0,3,3,6
ACHACACHI,consulta externa,menores de 6 meses,2020-11-01,57,61,10,7,67,68,135
ACHOCALLA,consulta externa,menores de 6 meses,2020-11-01,30,23,1,1,31,24,55
AIQUILE,consulta externa,menores de 6 meses,2020-11-01,26,16,7,6,33,22,55
ALALAY,consulta externa,menores de 6 meses,2020-11-01,3,4,0,1,3,5,8
ALCALA,consulta externa,menores de 6 meses,2020-11-01,4,7,2,0,6,7,13
ALTO BENI,consulta externa,menores de 6 meses,2020-11-01,26,20,0,0,26,20,46
ANCORAIMES,consulta externa,menores de 6 meses,2020-11-01,4,2,1,1,5,3,8
ANDAMARCA,consulta externa,menores de 6 meses,2020-11-01,5,7,0,0,5,7,12
ANTEQUERA,consulta externa,menores de 6 meses,2020-11-01,0,1,1,1,1,2,3
ANZALDO,consulta externa,menores de 6 meses,2020-11-01,15,12,4,4,19,16,35
APOLO,consulta externa,menores de 6 meses,2020-11-01,47,44,41,29,88,73,161
ARAMPAMPA,consulta externa,menores de 6 meses,2020-11-01,7,4,0,0,7,4,11
ARANI,consulta externa,menores de 6 meses,2020-11-01,11,2,0,0,11,2,13
ARBIETO,consulta externa,menores de 6 meses,2020-11-01,76,81,7,1,83,82,165
