,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
ALALAY,consulta externa,ninos  de 1 a 4 anos,2020-10-01,10,15,2,6,12,21,33
ALCALA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,32,39,2,2,34,41,75
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,133,104,1,0,134,104,238
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,21,2,1,29,22,51
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,19,20,2,0,21,20,41
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,18,9,0,3,18,12,30
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,47,6,8,49,55,104
APOLO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,176,201,67,82,243,283,526
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,32,31,0,0,32,31,63
ARANI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,37,23,19,69,56,125
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,210,197,5,9,215,206,421
ARQUE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,91,89,17,6,108,95,203
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,199,179,13,9,212,188,400
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,111,92,9,8,120,100,220
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,37,50,12,15,49,65,114
AYATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,39,39,1,0,40,39,79
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,44,30,9,6,53,36,89
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,241,229,3,8,244,237,481
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2020-10-01,182,176,6,7,188,183,371
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,35,34,19,18,54,52,106
BAURES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,32,22,5,52,37,89
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,10,7,0,0,10,7,17
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,8,9,0,0,8,9,17
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2020-10-01,39,39,22,16,61,55,116
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,212,233,24,33,236,266,502
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,134,151,1,0,135,151,286
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,50,8,9,51,59,110
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,10,18,0,0,10,18,28
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,59,56,6,5,65,61,126
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,119,67,5,3,124,70,194
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,166,159,57,25,223,184,407
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,74,72,13,7,87,79,166
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2020-10-01,93,89,1,0,94,89,183
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,93,100,0,3,93,103,196
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,22,21,4,7,26,28,54
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,47,44,0,3,47,47,94
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,105,76,11,4,116,80,196
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,16,9,0,0,16,9,25
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,247,208,39,24,286,232,518
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,147,127,13,11,160,138,298
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,36,9,7,55,43,98
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,253,239,7,2,260,241,501
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,414,393,21,16,435,409,844
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,118,104,29,37,147,141,288
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,43,2,0,29,43,72
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,44,8,9,51,53,104
CATACORA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,22,20,4,1,26,21,47
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,8,10,0,1,8,11,19
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,137,84,9,7,146,91,237
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,45,0,0,46,45,91
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,485,419,31,31,516,450,966
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,10,8,0,3,10,11,21
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,112,99,0,3,112,102,214
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,391,423,11,7,402,430,832
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,8,12,2,2,10,14,24
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,3,7,0,0,3,7,10
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,5,8,12,23,17,31,48
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2020-10-01,136,105,36,21,172,126,298
CHUMA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,40,42,1,0,41,42,83
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,40,1,0,47,40,87
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,102,95,0,0,102,95,197
CLIZA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,159,148,13,9,172,157,329
COBIJA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,388,363,76,54,464,417,881
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,234,244,2,1,236,245,481
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,5052,4508,1595,1485,6647,5993,12640
COIPASA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1,2,1,0,2,2,4
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,203,179,112,100,315,279,594
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2020-10-01,89,65,0,0,89,65,154
COLLANA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,11,15,0,0,11,15,26
COLOMI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,155,126,16,20,171,146,317
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,44,40,6,6,50,46,96
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,272,225,1,1,273,226,499
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,60,48,14,10,74,58,132
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,56,58,3,0,59,58,117
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,6,15,0,1,6,16,22
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,93,125,12,14,105,139,244
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,9,6,1,1,10,7,17
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2020-10-01,108,96,17,10,125,106,231
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,17,8,8,35,25,60
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,116,97,13,8,129,105,234
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,39,47,2,1,41,48,89
COROICO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,101,114,41,38,142,152,294
CORQUE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,47,47,1,2,48,49,97
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,209,224,6,6,215,230,445
COTOCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,432,338,38,25,470,363,833
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,134,123,31,26,165,149,314
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2020-10-01,16,21,6,2,22,23,45
CUEVO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,45,51,17,23,62,74,136
CULPINA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,69,72,4,3,73,75,148
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,11,24,1,1,12,25,37
CURVA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,15,15,1,0,16,15,31
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,12,19,1,1,13,20,33
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,4432,4019,1593,1613,6025,5632,11657
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,26,31,0,0,26,31,57
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2020-10-01,112,94,3,5,115,99,214
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,71,71,7,5,78,76,154
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,606,535,136,148,742,683,1425
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2020-10-01,69,39,1,0,70,39,109
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,127,126,1,5,128,131,259
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,400,363,43,38,443,401,844
ESCARA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,0,2,0,0,0,2,2
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,22,24,5,3,27,27,54
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,6,7,1,2,7,9,16
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,19,20,1,1,20,21,41
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2020-10-01,21,11,4,2,25,13,38
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2020-10-01,59,51,3,1,62,52,114
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,162,150,49,31,211,181,392
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,80,60,0,0,80,60,140
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,200,184,24,30,224,214,438
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2020-10-01,57,70,5,7,62,77,139
GUANAY,consulta externa,ninos  de 1 a 4 anos,2020-10-01,114,131,34,32,148,163,311
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,11,16,0,0,11,16,27
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2020-10-01,284,240,63,48,347,288,635
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,207,202,24,21,231,223,454
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,104,88,27,31,131,119,250
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,32,20,15,11,47,31,78
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,14,8,0,1,14,9,23
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,164,153,65,41,229,194,423
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,31,25,10,15,41,40,81
HUARINA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,26,33,17,16,43,49,92
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,10,5,7,3,17,8,25
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,23,25,0,0,23,25,48
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,4,8,15,13,19,21,40
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,40,41,1,4,41,45,86
ICLA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,88,64,24,18,112,82,194
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,167,163,0,2,167,165,332
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,47,40,0,3,47,43,90
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,55,70,0,1,55,71,126
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,133,117,19,21,152,138,290
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,135,110,19,10,154,120,274
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,78,59,39,28,117,87,204
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,334,336,15,12,349,348,697
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,922,843,354,338,1276,1181,2457
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,3386,3169,1331,1214,4717,4383,9100
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,4,0,1,0,5,0,5
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,130,138,27,29,157,167,324
LAJA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,86,80,14,17,100,97,197
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,18,13,0,0,18,13,31
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,20,18,2,8,22,26,48
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,264,288,7,8,271,296,567
LLICA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,19,11,1,0,20,11,31
LORETO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,49,54,7,5,56,59,115
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2020-10-01,82,58,4,2,86,60,146
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,33,31,2,4,35,35,70
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,54,64,2,1,56,65,121
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,60,59,1,3,61,62,123
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,46,2,7,29,53,82
MALLA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,26,20,1,0,27,20,47
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,126,107,11,7,137,114,251
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,39,57,3,1,42,58,100
MINEROS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,137,105,16,30,153,135,288
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,154,151,19,13,173,164,337
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,47,41,16,16,63,57,120
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,6,5,0,1,6,6,12
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,48,45,6,14,54,59,113
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,213,243,59,76,272,319,591
MONTERO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1131,928,297,182,1428,1110,2538
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,21,20,0,0,21,20,41
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,67,59,2,2,69,61,130
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,31,33,1,0,32,33,65
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,3,2,5,4,8,6,14
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,21,22,0,1,21,23,44
OCURI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,105,107,2,0,107,107,214
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,73,79,12,23,85,102,187
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,65,67,4,1,69,68,137
ORURO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1424,1227,280,290,1704,1517,3221
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,192,157,12,16,204,173,377
PADILLA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,129,109,4,8,133,117,250
PAILON,consulta externa,ninos  de 1 a 4 anos,2020-10-01,321,274,33,17,354,291,645
PALCA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,108,83,1,2,109,85,194
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,246,243,20,32,266,275,541
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,32,23,2,1,34,24,58
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,36,12,2,39,38,77
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,41,30,3,2,44,32,76
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,14,15,0,1,14,16,30
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,129,131,1,1,130,132,262
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,25,27,2,2,27,29,56
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,83,66,16,6,99,72,171
POCOATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,122,125,0,0,122,125,247
POCONA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,96,76,7,2,103,78,181
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,54,66,8,11,62,77,139
POOPO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,42,2,4,45,46,91
PORCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,36,41,5,3,41,44,85
POROMA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,148,130,1,0,149,130,279
PORONGO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,76,78,1,2,77,80,157
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,57,61,1,1,58,62,120
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,32,4,2,34,34,68
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,23,14,4,3,27,17,44
POTOSI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1005,856,56,53,1061,909,1970
PRESTO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,92,92,1,3,93,95,188
PUCARA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,12,7,2,5,14,12,26
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,84,94,31,34,115,128,243
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,39,29,4,2,43,31,74
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,45,71,7,16,52,87,139
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,176,143,41,38,217,181,398
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,16,13,0,0,16,13,29
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,65,46,6,11,71,57,128
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,81,76,3,1,84,77,161
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,19,4,0,0,19,4,23
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,80,91,4,1,84,92,176
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2020-10-01,885,746,68,78,953,824,1777
PUNA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,82,58,0,1,82,59,141
PUNATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,151,165,67,49,218,214,432
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,12,15,0,0,12,15,27
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,923,903,373,385,1296,1288,2584
QUIME,consulta externa,ninos  de 1 a 4 anos,2020-10-01,50,39,0,1,50,40,90
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,7,10,2,0,9,10,19
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,60,41,7,3,67,44,111
RAVELO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,133,98,0,0,133,98,231
REYES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,83,74,7,15,90,89,179
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,1125,1181,86,90,1211,1271,2482
ROBORE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,97,118,12,25,109,143,252
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2020-10-01,199,179,8,13,207,192,399
SABAYA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,32,2,2,32,34,66
SACABA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,950,914,169,194,1119,1108,2227
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,41,25,2,6,43,31,74
SACACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,203,149,0,1,203,150,353
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,35,28,13,3,48,31,79
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,77,60,0,1,77,61,138
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,75,20,16,66,91,157
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2020-10-01,16,13,0,1,16,14,30
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,151,111,9,10,160,121,281
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,34,3,6,46,40,86
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,11,8,0,0,11,8,19
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,58,46,2,1,60,47,107
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,44,44,17,37,61,81,142
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,423,374,36,46,459,420,879
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,118,98,0,4,118,102,220
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,106,81,14,13,120,94,214
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,554,307,39,13,593,320,913
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,531,465,14,21,545,486,1031
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2020-10-01,24,23,7,8,31,31,62
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2020-10-01,54,45,5,3,59,48,107
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2020-10-01,27,23,0,3,27,26,53
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,170,126,4,4,174,130,304
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,54,52,4,0,58,52,110
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2020-10-01,454,411,40,28,494,439,933
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2020-10-01,82,87,4,1,86,88,174
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2020-10-01,151,116,6,4,157,120,277
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,227,215,15,13,242,228,470
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,97,76,1,1,98,77,175
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,89,63,4,1,93,64,157
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,21,19,0,0,21,19,40
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2020-10-01,235,202,40,31,275,233,508
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,186,166,15,15,201,181,382
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,46,26,1,0,47,26,73
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,6,5,0,0,6,5,11
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,15,6,2,36,17,53
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,33,1,1,31,34,65
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2020-10-01,89,70,30,30,119,100,219
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,30,29,2,4,32,33,65
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2020-10-01,43,28,2,1,45,29,74
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,109,100,55,51,164,151,315
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,6197,5430,1691,1390,7888,6820,14708
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,112,78,0,4,112,82,194
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,160,158,18,15,178,173,351
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,16,18,1,4,17,22,39
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,66,53,12,5,78,58,136
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,9,10,1,0,10,10,20
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,14,12,2,1,16,13,29
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2020-10-01,40,38,7,4,47,42,89
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2020-10-01,17,19,3,1,20,20,40
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2020-10-01,75,38,8,6,83,44,127
SENA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,48,55,8,1,56,56,112
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2020-10-01,313,310,16,16,329,326,655
