,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,11,0,0,10,11,21
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,4,4,1,1,5,5,10
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,4,4,0,0,4,4,8
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,20,12,7,9,27,21,48
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,12,3,5,13,17,30
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,15,0,0,10,15,25
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,26,13,30,28,56,41,97
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,1532,1280,364,336,1896,1616,3512
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,14,11,2,0,16,11,27
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,43,26,0,1,43,27,70
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,5,1,1,1,6,2,8
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,11,8,3,1,14,9,23
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,3,2,0,0,3,2,5
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,2,1,1,2,3,3,6
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,8,10,1,0,9,10,19
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,2,8,0,0,2,8,10
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,14,0,0,10,14,24
SENA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,6,3,0,0,6,3,9
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,90,71,3,3,93,74,167
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,25,29,0,0,25,29,54
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,7,10,1,2,8,12,20
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,86,81,35,16,121,97,218
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,13,13,2,4,15,17,32
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,8,6,0,0,8,6,14
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,26,28,5,3,31,31,62
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,347,363,24,46,371,409,780
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,3,2,1,0,4,2,6
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,20,17,5,3,25,20,45
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,16,13,0,0,16,13,29
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,12,11,0,0,12,11,23
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,2,2,0,0,2,2,4
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,43,39,1,6,44,45,89
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,45,44,0,0,45,44,89
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,5,5,0,1,5,6,11
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,9,7,7,8,16,15,31
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,174,186,31,42,205,228,433
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,47,36,0,1,47,37,84
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,24,30,3,16,27,46,73
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,6,8,0,4,6,12,18
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,20,26,0,0,20,26,46
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,17,20,4,1,21,21,42
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,141,108,6,19,147,127,274
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,36,22,29,38,65,60,125
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,2,1,0,1,2,2,4
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,13,9,0,2,13,11,24
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,28,23,5,3,33,26,59
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,5,7,1,0,6,7,13
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,18,13,0,1,18,14,32
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,23,15,0,1,23,16,39
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,18,7,0,0,18,7,25
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,24,28,0,3,24,31,55
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,7,6,0,1,7,7,14
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,2,1,0,0,2,1,3
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,239,194,37,41,276,235,511
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,39,41,2,2,41,43,84
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,5,4,0,0,5,4,9
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,5,7,0,0,5,7,12
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,29,37,3,3,32,40,72
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,13,12,2,0,15,12,27
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,21,14,0,0,21,14,35
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,20,11,5,6,25,17,42
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,16,21,3,3,19,24,43
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,12,12,6,5,18,17,35
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,95,120,14,26,109,146,255
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,6,5,0,0,6,5,11
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,7,12,0,0,7,12,19
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,42,47,6,7,48,54,102
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,3,11,0,1,3,12,15
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,23,12,6,9,29,21,50
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,30,45,0,1,30,46,76
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,318,268,19,13,337,281,618
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,24,11,0,1,24,12,36
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,13,23,1,3,14,26,40
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,133,141,29,34,162,175,337
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,14,1,0,11,14,25
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,1,4,0,0,1,4,5
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,176,186,26,26,202,212,414
YACO,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,18,18,5,3,23,21,44
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,169,152,18,24,187,176,363
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,15,10,3,0,18,10,28
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,7,4,0,0,7,4,11
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,67,20,1,4,68,24,92
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,4,15,0,0,4,15,19
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,4,7,5,6,9,13,22
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,10,21,0,0,10,21,31
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2020-09-01,13,15,1,1,14,16,30
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,4,4,0,0,4,4,8
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,35,29,14,9,49,38,87
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,23,19,1,0,24,19,43
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,22,35,15,16,37,51,88
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,4,2,1,3,5,8
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,3,0,0,3,3,6
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,29,0,0,18,29,47
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,6,0,0,2,6,8
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,9,6,0,1,9,7,16
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,3,1,0,2,3,5
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,9,12,2,3,11,15,26
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,34,58,36,42,70,100,170
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,5,0,0,5,5,10
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,16,8,5,10,21,18,39
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,73,52,2,4,75,56,131
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,24,26,2,2,26,28,54
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,47,41,1,1,48,42,90
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,28,22,2,4,30,26,56
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,7,3,5,21,12,33
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,8,0,0,12,8,20
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,4,1,0,6,4,10
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,62,67,0,0,62,67,129
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,41,35,3,5,44,40,84
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,7,5,7,4,14,9,23
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,4,6,1,11,5,16
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,4,0,0,5,4,9
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,1,0,0,2,1,3
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,3,1,2,9,5,14
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,64,49,8,9,72,58,130
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,56,34,0,0,56,34,90
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,10,1,6,19,16,35
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,2,0,0,2,2,4
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,15,11,0,0,15,11,26
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,34,22,4,1,38,23,61
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,67,67,11,12,78,79,157
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,15,16,8,6,23,22,45
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,15,17,2,0,17,17,34
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,32,27,0,1,32,28,60
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,5,1,2,9,7,16
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,10,9,0,0,10,9,19
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,28,12,1,0,29,12,41
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,0,0,0,5,0,5
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,85,52,18,7,103,59,162
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,27,43,2,3,29,46,75
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,13,7,3,3,16,10,26
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,48,64,5,1,53,65,118
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,131,134,14,13,145,147,292
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,26,22,1,3,27,25,52
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,6,0,0,8,6,14
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,7,10,2,1,9,11,20
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,8,0,0,3,8,11
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,3,1,0,4,3,7
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,34,31,1,6,35,37,72
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,8,0,0,8,8,16
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,108,93,14,3,122,96,218
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,3,1,1,1,4,5
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,20,32,0,0,20,32,52
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,98,100,6,3,104,103,207
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,4,4,0,1,4,5,9
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,1,0,0,0,1,1
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,3,5,11,7,14,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,26,33,16,18,42,51,93
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,16,0,1,11,17,28
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,8,0,0,12,8,20
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,31,22,0,0,31,22,53
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,54,47,0,3,54,50,104
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,92,92,22,14,114,106,220
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,59,57,1,0,60,57,117
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1681,1598,557,509,2238,2107,4345
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,4,2,7,1,11,3,14
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,68,47,43,48,111,95,206
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,22,18,3,0,25,18,43
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,1,0,0,0,1,1
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,31,18,4,7,35,25,60
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,13,5,1,0,14,5,19
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,51,67,0,0,51,67,118
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,15,2,5,20,20,40
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,10,0,0,11,10,21
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,3,0,0,1,3,4
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,32,39,5,6,37,45,82
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,6,0,0,0,6,0,6
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,53,47,4,8,57,55,112
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,3,1,1,9,4,13
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,67,28,3,6,70,34,104
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,11,2,0,14,11,25
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,17,20,11,11,28,31,59
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,11,1,0,12,11,23
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,43,46,2,3,45,49,94
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,85,88,6,10,91,98,189
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,44,41,3,3,47,44,91
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,6,1,0,4,6,10
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,7,8,15,26,22,48
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,24,19,4,1,28,20,48
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,1,1,0,3,1,4
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,3,0,0,3,3,6
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,6,11,0,0,6,11,17
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1751,1703,1116,723,2867,2426,5293
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,4,0,0,3,4,7
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,22,19,1,2,23,21,44
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,17,13,1,3,18,16,34
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,171,133,95,87,266,220,486
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,9,6,0,0,9,6,15
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,41,29,0,0,41,29,70
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,122,96,16,13,138,109,247
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,6,5,2,16,8,24
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,0,1,0,2,0,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,1,1,0,3,1,4
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,2,0,0,0,2,2
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,6,1,0,6,6,12
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,42,21,11,7,53,28,81
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,6,20,0,0,6,20,26
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,54,42,11,5,65,47,112
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,16,18,4,7,20,25,45
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,34,35,10,10,44,45,89
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,2,0,0,3,2,5
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,55,61,5,13,60,74,134
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,46,44,10,7,56,51,107
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,23,8,10,26,33,59
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,3,5,3,3,6,8,14
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,2,0,0,0,2,2
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,51,35,14,6,65,41,106
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,5,4,6,4,11,8,19
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,17,9,14,1,31,10,41
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,0,2,5,2,5,7
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,4,7,0,0,4,7,11
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,1,2,7,2,8,10
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,10,0,1,12,11,23
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,7,8,6,19,13,32
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,25,16,0,0,25,16,41
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,3,0,1,12,4,16
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,21,26,0,0,21,26,47
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,44,39,13,15,57,54,111
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,27,30,0,6,27,36,63
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,22,17,12,29,34,63
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,104,123,7,8,111,131,242
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,283,290,114,94,397,384,781
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1307,1277,478,477,1785,1754,3539
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,1,0,2,0,3,3
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,29,18,2,1,31,19,50
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,21,32,1,0,22,32,54
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,0,7,0,0,0,7,7
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,1,1,2,2,3,5
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,75,65,2,0,77,65,142
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,2,1,0,3,2,5
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,28,20,5,0,33,20,53
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,23,15,0,3,23,18,41
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,6,3,3,11,9,20
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,13,15,0,2,13,17,30
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,15,10,1,0,16,10,26
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,13,6,1,0,14,6,20
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,2,0,1,12,3,15
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,23,26,2,4,25,30,55
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,15,11,0,1,15,12,27
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,21,28,7,17,28,45,73
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,44,44,6,4,50,48,98
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,11,11,4,5,15,16,31
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,1,1,1,3,2,5
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,8,9,2,3,10,12,22
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,48,36,15,12,63,48,111
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,327,287,62,51,389,338,727
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,4,2,0,0,4,2,6
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,14,11,0,0,14,11,25
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,10,2,1,0,11,2,13
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,1,0,0,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,2,4,0,2,2,6,8
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,23,21,0,0,23,21,44
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,18,18,2,1,20,19,39
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,12,13,0,1,12,14,26
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,424,419,74,96,498,515,1013
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,35,50,4,6,39,56,95
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,20,20,0,0,20,20,40
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,101,60,17,10,118,70,188
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,33,20,2,2,35,22,57
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2020-10-01,48,71,4,8,52,79,131
