,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
CONCEPCION,rabia,no de personas con vacuna antirrabica,2020-11-01,2,2,2,2,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
COTOCA,rabia,no de personas con vacuna antirrabica,2020-11-01,13,12,13,12,25
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2020-11-01,4,6,4,6,10
CURVA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2020-11-01,104,83,104,83,187
EL PUENTE(TJA),rabia,no de personas con vacuna antirrabica,2020-11-01,20,0,20,0,20
EL TORNO,rabia,no de personas con vacuna antirrabica,2020-11-01,7,13,7,13,20
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2020-11-01,0,3,0,3,3
INQUISIVI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2020-11-01,8,2,8,2,10
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2020-11-01,20,19,20,19,39
LA PAZ,rabia,no de personas con vacuna antirrabica,2020-11-01,161,144,161,144,305
LAJA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
LORETO,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,3,0,3,3
MINEROS,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2020-11-01,7,5,7,5,12
ORURO,rabia,no de personas con vacuna antirrabica,2020-11-01,35,45,35,45,80
PADCAYA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
PAILON,rabia,no de personas con vacuna antirrabica,2020-11-01,2,2,2,2,4
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2020-11-01,2,1,2,1,3
PORONGO,rabia,no de personas con vacuna antirrabica,2020-11-01,3,1,3,1,4
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2020-11-01,2,3,2,3,5
PUCARANI,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
PUERTO QUIJARRO,rabia,no de personas con vacuna antirrabica,2020-11-01,2,0,2,0,2
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2020-11-01,1,2,1,2,3
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2020-11-01,6,6,6,6,12
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2020-11-01,3,1,3,1,4
SACABA,rabia,no de personas con vacuna antirrabica,2020-11-01,4,6,4,6,10
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2020-11-01,5,5,5,5,10
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2020-11-01,2,2,2,2,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2020-11-01,1,3,1,3,4
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2020-11-01,3,8,3,8,11
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-11-01,2,1,2,1,3
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2020-11-01,2,2,2,2,4
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2020-11-01,3,2,3,2,5
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2020-11-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
SAN PEDRO DE CURAHUARA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2020-11-01,429,350,429,350,779
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2020-11-01,2,1,2,1,3
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2020-11-01,15,1,15,1,16
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2020-11-01,87,76,87,76,163
TARATA,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2020-11-01,9,9,9,9,18
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2020-11-01,2,0,2,0,2
TIPUANI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-11-01,7,1,7,1,8
TOCO,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-11-01,27,23,27,23,50
TUPIZA,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
UYUNI,rabia,no de personas con vacuna antirrabica,2020-11-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-11-01,2,3,2,3,5
VIACHA,rabia,no de personas con vacuna antirrabica,2020-11-01,9,4,9,4,13
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2020-11-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2020-11-01,2,1,2,1,3
VILLAZON,rabia,no de personas con vacuna antirrabica,2020-11-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2020-11-01,6,8,6,8,14
WARNES,rabia,no de personas con vacuna antirrabica,2020-11-01,16,10,16,10,26
YANACACHI,rabia,no de personas con vacuna antirrabica,2020-11-01,2,0,2,0,2
YAPACANI,rabia,no de personas con vacuna antirrabica,2020-11-01,3,2,3,2,5
ACHACACHI,rabia,no de personas con vacuna antirrabica,2020-12-01,2,2,2,2,4
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2020-12-01,3,2,3,2,5
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
ARANI,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2020-12-01,2,1,2,1,3
CAPINOTA,rabia,no de personas con vacuna antirrabica,2020-12-01,4,2,4,2,6
CAQUIAVIRI,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2020-12-01,3,4,3,4,7
CARAPARI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2020-12-01,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2020-12-01,79,65,79,65,144
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
COLOMI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2020-12-01,2,3,2,3,5
CONCEPCION,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2020-12-01,3,0,3,0,3
CORIPATA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
CORO CORO,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
COROICO,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
COTAGAITA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2020-12-01,12,10,12,10,22
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2020-12-01,2,4,2,4,6
EL ALTO,rabia,no de personas con vacuna antirrabica,2020-12-01,79,70,79,70,149
EL TORNO,rabia,no de personas con vacuna antirrabica,2020-12-01,15,11,15,11,26
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
ICHOCA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2020-12-01,28,22,28,22,50
LA PAZ,rabia,no de personas con vacuna antirrabica,2020-12-01,204,238,204,238,442
LAJA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,3,0,3,3
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,2,1,2,3
MAIRANA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2020-12-01,6,0,6,0,6
MIZQUE,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
MONTERO,rabia,no de personas con vacuna antirrabica,2020-12-01,11,6,11,6,17
OKINAWA,rabia,no de personas con vacuna antirrabica,2020-12-01,3,1,3,1,4
ORURO,rabia,no de personas con vacuna antirrabica,2020-12-01,37,29,37,29,66
PADILLA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
PAILON,rabia,no de personas con vacuna antirrabica,2020-12-01,1,2,1,2,3
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2020-12-01,3,0,3,0,3
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2020-12-01,6,1,6,1,7
PAZÑA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,2,0,2,2
PORONGO,rabia,no de personas con vacuna antirrabica,2020-12-01,0,2,0,2,2
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2020-12-01,2,2,2,2,4
POTOSI,rabia,no de personas con vacuna antirrabica,2020-12-01,199,211,199,211,410
PUCARA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
PUCARANI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,2,1,2,3
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2020-12-01,4,4,4,4,8
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2020-12-01,5,5,5,5,10
QUIME,rabia,no de personas con vacuna antirrabica,2020-12-01,5,2,5,2,7
SACABA,rabia,no de personas con vacuna antirrabica,2020-12-01,16,11,16,11,27
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2020-12-01,3,1,3,1,4
SAN BORJA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,3,0,3,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2020-12-01,2,2,2,2,4
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2020-12-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2020-12-01,6,2,6,2,8
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
SAN LORENZO(TJA),rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2020-12-01,2,1,2,1,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2020-12-01,3,0,3,0,3
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2020-12-01,518,434,518,434,952
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2020-12-01,5,0,5,0,5
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2020-12-01,2,2,2,2,4
SORATA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2020-12-01,61,40,61,40,101
TARIJA,rabia,no de personas con vacuna antirrabica,2020-12-01,16,19,16,19,35
TIPUANI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,4,1,4,5
TRINIDAD,rabia,no de personas con vacuna antirrabica,2020-12-01,24,26,24,26,50
TUPIZA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
UNCIA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2020-12-01,2,3,2,3,5
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2020-12-01,1,2,1,2,3
VIACHA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,3,1,3,4
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2020-12-01,3,10,3,10,13
WARNES,rabia,no de personas con vacuna antirrabica,2020-12-01,19,10,19,10,29
YACUIBA,rabia,no de personas con vacuna antirrabica,2020-12-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2020-12-01,1,1,1,1,2
YOTALA,rabia,no de personas con vacuna antirrabica,2020-12-01,0,1,0,1,1
