municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,141,141
CHUMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,444,444
CLIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,329,329
COBIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,505,505
COCHABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,23023,23023
COLCAPIRHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,406,406
"COLCHA ""K""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,61,61
COLLANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,70,70
COLOMI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,42,42
COLPA BELGICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,602,602
COLQUECHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,226,226
COLQUIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,71,71
COMANCHE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,72,72
COMARAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,368,368
CONCEPCION,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,40,40
COPACABANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,209,209
CORIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,115,115
CORO CORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,64,64
COROICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,275,275
CORQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,160,160
COTAGAITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,122,122
COTOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,44,44
CUATRO CAÑADAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,208,208
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,6,6
CUEVO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,103,103
CULPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,108,108
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,5,5
CURVA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,250,250
DESAGUADERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,200,200
EL ALTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,6121,6121
EL CHORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,46,46
EL PUENTE(STC),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,186,186
EL PUENTE(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,377,377
EL TORNO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,823,823
EL VILLAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,116,116
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,38,38
ENTRE RIOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,582,582
EUCALIPTUS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,92,92
FERNANDEZ ALONSO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,159,159
FILADELFIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,250,250
GENERAL SAAVEDRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,114,114
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,338,338
GUANAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,50,50
GUAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,84,84
GUAYARAMERIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,352,352
GUTIERREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,183,183
HUACARETA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,193,193
HUACHACALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,44,44
HUANUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,139,139
HUARACAJE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,25,25
HUAYLLAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,80,80
ICHOCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,36,36
ICLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,131,131
INCAHUASI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,539,539
INQUISIVI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,58,58
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,162,162
IXIAMAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,145,145
JESUS DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,333,333
LA ASUNTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,147,147
LA GUARDIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,372,372
LA PAZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,9665,9665
LAGUNILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,66,66
LAJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,172,172
LAS CARRERAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,112,112
LICOMA PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,51,51
LLALLAGUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,261,261
LLICA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,109,109
LORETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1,1
LURIBAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,33,33
MACHACAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,72,72
MACHARETI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,215,215
MAGDALENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,199,199
MAIRANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,112,112
MAPIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,368,368
MECAPACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,87,87
MINEROS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,172,172
MIZQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,78,78
MOCOMOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,307,307
MOJOCOYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,932,932
MONTEAGUDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1258,1258
MONTERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,535,535
MORO MORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,28,28
MOROCHATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,105,105
OCURI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,100,100
OKINAWA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,101,101
OMEREQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,80,80
ORURO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,3808,3808
PADCAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,236,236
PADILLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,382,382
PAILON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,174,174
PALCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,63,63
PALOS BLANCOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,24,24
PAMPA AULLAGAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,102,102
PAMPA GRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,83,83
PAPEL PAMPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,25,25
PASORAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,14,14
PATACAMAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,126,126
PAZÑA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,46,46
PELECHUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,23,23
POCOATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,120,120
POCONA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,101,101
POJO (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,87,87
POOPO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,88,88
PORCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,36,36
POROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,90,90
PORONGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,7,7
PORTACHUELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,398,398
PORVENIR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,207,207
POSTRER VALLE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,122,122
POTOSI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1844,1844
PRESTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,351,351
PUCARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,52,52
PUCARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,240,240
PUERTO ACOSTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,464,464
PUERTO CARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,173,173
PUERTO GONZALO MORENO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,166,166
PUERTO PEREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,31,31
PUERTO QUIJARRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,150,150
PUERTO RICO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,197,197
PUERTO SUAREZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,403,403
PUERTO VILLARROEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,243,243
PUNA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,302,302
PUNATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,569,569
QUILLACOLLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,520,520
QUIME,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,221,221
QUIRUSILLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,32,32
RAVELO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,36,36
REYES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,76,76
RIBERALTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1055,1055
ROBORE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,108,108
RURRENABAQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,57,57
SABAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,154,154
SACABA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,2976,2976
SACABAMBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,18,18
SACACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,260,260
SAIPINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,153,153
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,58,58
SAMAIPATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,203,203
SAN AGUSTIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,60,60
SAN ANDRES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,83,83
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,278,278
SAN ANTONIO DE LOMERIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,112,112
SAN BENITO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,367,367
SAN BORJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,101,101
SAN BUENA VENTURA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,65,65
SAN CARLOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,107,107
SAN IGNACIO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,539,539
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1220,1220
SAN JAVIER(BNI),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,102,102
SAN JOAQUIN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,179,179
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,176,176
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,110,110
SAN JULIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,43,43
SAN LORENZO(PND),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,12,12
SAN LORENZO(TJA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1446,1446
SAN LUCAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,510,510
SAN MATIAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,102,102
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,260,260
SAN PEDRO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,43,43
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,88,88
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,44,44
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,91,91
SAN RAFAEL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,29,29
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,61,61
SAN RAMON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,25,25
SANTA ANA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,103,103
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,6777,6777
SANTA ROSA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,171,171
SANTA ROSA DEL SARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1013,1013
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,30,30
SANTIAGO DE HUARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,173,173
SANTIAGO DE MACHACA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,36,36
SANTIVAÑES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,14,14
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,46,46
SAPAHAQUI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,140,140
SENA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,58,58
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,30,30
SICAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,30,30
SIPE SIPE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,305,305
SOPACHUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1816,1816
SORACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,81,81
SORATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,159,159
SUCRE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,3814,3814
TACACOMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,152,152
TACOPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1,1
TAHUA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,17,17
TAPACARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,106,106
TARABUCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,759,759
TARACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,40,40
TARATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,16,16
TARIJA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,3721,3721
TARVITA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,128,128
TEOPONTE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,82,82
TIAWANACU,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,260,260
TINGUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,37,37
TIPUANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,57,57
TIQUIPAYA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,541,541
TIRAQUE (CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1004,1004
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,18,18
TOCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,109,109
TOLATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,111,111
TOLEDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,308,308
TOMAVE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,73,73
TOMINA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,609,609
TORO TORO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,118,118
TOTORA(CBBA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,127,127
TOTORA(ORR),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,19,19
TRIGAL,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,54,54
TRINIDAD,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1109,1109
TUPIZA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,215,215
TURCO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,334,334
UMALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,22,22
UNCIA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,115,115
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1093,1093
URUBICHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,39,39
UYUNI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,232,232
VACAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,140,140
VALLEGRANDE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,181,181
VIACHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,255,255
VILA VILA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,31,31
VILLA MONTES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,856,856
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,143,143
VILLA RIVERO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,424,424
VILLA SERRANO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,91,91
VILLA TUNARI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,493,493
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,954,954
VILLAZON,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,540,540
VINTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,41,41
VITICHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,41,41
WALDO BALLIVIAN,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,20,20
WARNES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,767,767
YACO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,85,85
YACUIBA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,1812,1812
YAMPARAEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,374,374
YANACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,49,49
YAPACANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,230,230
YOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,89,89
YOTALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,53,53
YUNCHARA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,178,178
ZUDAÑEZ,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-11-01,451,451
ACHACACHI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,522,522
ACHOCALLA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,189,189
AIQUILE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,40,40
ALALAY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,9,9
ALCALA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,110,110
ANCORAIMES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,92,92
ANDAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,26,26
ANTEQUERA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,69,69
ANZALDO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,41,41
APOLO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,136,136
ARANI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,80,80
ARBIETO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,43,43
ARQUE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,97,97
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,35,35
ATOCHA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,92,92
AYATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,84,84
AYO AYO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,32,32
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,109,109
AZURDUY,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,92,92
BATALLAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,87,87
BAURES,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,119,119
BELEN DE URMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,36,36
BELLA FLOR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,62,62
BERMEJO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,914,914
BETANZOS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,245,245
BOLIVAR,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,24,24
BOLPEBRA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,111,111
BOYUIBE,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,36,36
BUENA VISTA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,47,47
CABEZAS,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,181,181
CAIROMA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,172,172
"CAIZA ""D""",atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,121,121
CAJUATA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,20,20
CALACOTO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,221,221
CALAMARCA,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,77,77
CAMARGO,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,259,259
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,36,36
CAMIRI,atenciones odontologicas,consultas nuevas en personas de 5 anos y mas,2009-12-01,628,628
