municipality,group,variable,month,Acciones preventivas,TOTAL
VINTO,atenciones odontologicas,acciones preventivas,2009-09-01,1031,1031
VITICHI,atenciones odontologicas,acciones preventivas,2009-09-01,1,1
WARNES,atenciones odontologicas,acciones preventivas,2009-09-01,186,186
YACUIBA,atenciones odontologicas,acciones preventivas,2009-09-01,435,435
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2009-09-01,914,914
YANACACHI,atenciones odontologicas,acciones preventivas,2009-09-01,1,1
YAPACANI,atenciones odontologicas,acciones preventivas,2009-09-01,580,580
YOCALLA,atenciones odontologicas,acciones preventivas,2009-09-01,181,181
YOTALA,atenciones odontologicas,acciones preventivas,2009-09-01,183,183
YUNCHARA,atenciones odontologicas,acciones preventivas,2009-09-01,33,33
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2009-09-01,1,1
ACACIO,atenciones odontologicas,acciones preventivas,2009-10-01,70,70
ACHACACHI,atenciones odontologicas,acciones preventivas,2009-10-01,155,155
ACHOCALLA,atenciones odontologicas,acciones preventivas,2009-10-01,10,10
AIQUILE,atenciones odontologicas,acciones preventivas,2009-10-01,523,523
ALALAY,atenciones odontologicas,acciones preventivas,2009-10-01,38,38
ALCALA,atenciones odontologicas,acciones preventivas,2009-10-01,988,988
ANCORAIMES,atenciones odontologicas,acciones preventivas,2009-10-01,72,72
ANDAMARCA,atenciones odontologicas,acciones preventivas,2009-10-01,765,765
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-10-01,20,20
ANZALDO,atenciones odontologicas,acciones preventivas,2009-10-01,240,240
APOLO,atenciones odontologicas,acciones preventivas,2009-10-01,172,172
ARAMPAMPA,atenciones odontologicas,acciones preventivas,2009-10-01,283,283
ARANI,atenciones odontologicas,acciones preventivas,2009-10-01,200,200
ARBIETO,atenciones odontologicas,acciones preventivas,2009-10-01,834,834
ARQUE,atenciones odontologicas,acciones preventivas,2009-10-01,78,78
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2009-10-01,53,53
ATOCHA,atenciones odontologicas,acciones preventivas,2009-10-01,170,170
AUCAPATA,atenciones odontologicas,acciones preventivas,2009-10-01,11,11
AYATA,atenciones odontologicas,acciones preventivas,2009-10-01,434,434
AYO AYO,atenciones odontologicas,acciones preventivas,2009-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-10-01,311,311
AZURDUY,atenciones odontologicas,acciones preventivas,2009-10-01,344,344
BATALLAS,atenciones odontologicas,acciones preventivas,2009-10-01,11,11
BAURES,atenciones odontologicas,acciones preventivas,2009-10-01,9,9
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-10-01,34,34
BELLA FLOR,atenciones odontologicas,acciones preventivas,2009-10-01,44,44
BERMEJO,atenciones odontologicas,acciones preventivas,2009-10-01,154,154
BETANZOS,atenciones odontologicas,acciones preventivas,2009-10-01,79,79
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-10-01,9,9
CABEZAS,atenciones odontologicas,acciones preventivas,2009-10-01,126,126
CAIROMA,atenciones odontologicas,acciones preventivas,2009-10-01,99,99
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-10-01,32,32
CALACOTO,atenciones odontologicas,acciones preventivas,2009-10-01,62,62
CALAMARCA,atenciones odontologicas,acciones preventivas,2009-10-01,144,144
CAMARGO,atenciones odontologicas,acciones preventivas,2009-10-01,870,870
CAMIRI,atenciones odontologicas,acciones preventivas,2009-10-01,1404,1404
CAPINOTA,atenciones odontologicas,acciones preventivas,2009-10-01,266,266
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2009-10-01,283,283
CARACOLLO,atenciones odontologicas,acciones preventivas,2009-10-01,495,495
CARANAVI,atenciones odontologicas,acciones preventivas,2009-10-01,243,243
CARAPARI,atenciones odontologicas,acciones preventivas,2009-10-01,349,349
CARIPUYO,atenciones odontologicas,acciones preventivas,2009-10-01,2138,2138
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2009-10-01,525,525
CATACORA,atenciones odontologicas,acciones preventivas,2009-10-01,55,55
CHALLAPATA,atenciones odontologicas,acciones preventivas,2009-10-01,374,374
CHAQUI,atenciones odontologicas,acciones preventivas,2009-10-01,1,1
CHARAGUA,atenciones odontologicas,acciones preventivas,2009-10-01,534,534
CHARAÑA,atenciones odontologicas,acciones preventivas,2009-10-01,6,6
CHAYANTA,atenciones odontologicas,acciones preventivas,2009-10-01,103,103
CHIMORE,atenciones odontologicas,acciones preventivas,2009-10-01,38,38
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2009-10-01,48,48
CHUMA,atenciones odontologicas,acciones preventivas,2009-10-01,11,11
CLIZA,atenciones odontologicas,acciones preventivas,2009-10-01,386,386
COBIJA,atenciones odontologicas,acciones preventivas,2009-10-01,857,857
COCHABAMBA,atenciones odontologicas,acciones preventivas,2009-10-01,45228,45228
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2009-10-01,556,556
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2009-10-01,205,205
COLOMI,atenciones odontologicas,acciones preventivas,2009-10-01,88,88
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2009-10-01,44,44
COLQUECHACA,atenciones odontologicas,acciones preventivas,2009-10-01,102,102
COLQUIRI,atenciones odontologicas,acciones preventivas,2009-10-01,1288,1288
COMANCHE,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
CONCEPCION,atenciones odontologicas,acciones preventivas,2009-10-01,657,657
COPACABANA,atenciones odontologicas,acciones preventivas,2009-10-01,24,24
CORIPATA,atenciones odontologicas,acciones preventivas,2009-10-01,368,368
CORO CORO,atenciones odontologicas,acciones preventivas,2009-10-01,4,4
COROICO,atenciones odontologicas,acciones preventivas,2009-10-01,70,70
CORQUE,atenciones odontologicas,acciones preventivas,2009-10-01,76,76
COTAGAITA,atenciones odontologicas,acciones preventivas,2009-10-01,128,128
COTOCA,atenciones odontologicas,acciones preventivas,2009-10-01,504,504
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2009-10-01,257,257
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,acciones preventivas,2009-10-01,2,2
CUEVO,atenciones odontologicas,acciones preventivas,2009-10-01,104,104
CULPINA,atenciones odontologicas,acciones preventivas,2009-10-01,152,152
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2009-10-01,260,260
CURVA,atenciones odontologicas,acciones preventivas,2009-10-01,95,95
DESAGUADERO,atenciones odontologicas,acciones preventivas,2009-10-01,52,52
EL ALTO,atenciones odontologicas,acciones preventivas,2009-10-01,2739,2739
EL CHORO,atenciones odontologicas,acciones preventivas,2009-10-01,567,567
EL PUENTE(STC),atenciones odontologicas,acciones preventivas,2009-10-01,741,741
EL PUENTE(TJA),atenciones odontologicas,acciones preventivas,2009-10-01,41,41
EL TORNO,atenciones odontologicas,acciones preventivas,2009-10-01,534,534
EL VILLAR,atenciones odontologicas,acciones preventivas,2009-10-01,49,49
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-10-01,24,24
ENTRE RIOS,atenciones odontologicas,acciones preventivas,2009-10-01,158,158
EUCALIPTUS,atenciones odontologicas,acciones preventivas,2009-10-01,114,114
EXALTACION,atenciones odontologicas,acciones preventivas,2009-10-01,38,38
FERNANDEZ ALONSO,atenciones odontologicas,acciones preventivas,2009-10-01,108,108
FILADELFIA,atenciones odontologicas,acciones preventivas,2009-10-01,117,117
GENERAL SAAVEDRA,atenciones odontologicas,acciones preventivas,2009-10-01,161,161
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,acciones preventivas,2009-10-01,132,132
GUANAY,atenciones odontologicas,acciones preventivas,2009-10-01,270,270
GUAQUI,atenciones odontologicas,acciones preventivas,2009-10-01,8,8
GUAYARAMERIN,atenciones odontologicas,acciones preventivas,2009-10-01,288,288
GUTIERREZ,atenciones odontologicas,acciones preventivas,2009-10-01,302,302
HUACARETA,atenciones odontologicas,acciones preventivas,2009-10-01,139,139
HUACHACALLA,atenciones odontologicas,acciones preventivas,2009-10-01,107,107
HUANUNI,atenciones odontologicas,acciones preventivas,2009-10-01,184,184
HUARACAJE,atenciones odontologicas,acciones preventivas,2009-10-01,15,15
HUAYLLAMARCA,atenciones odontologicas,acciones preventivas,2009-10-01,196,196
ICLA,atenciones odontologicas,acciones preventivas,2009-10-01,341,341
INCAHUASI,atenciones odontologicas,acciones preventivas,2009-10-01,232,232
INQUISIVI,atenciones odontologicas,acciones preventivas,2009-10-01,6,6
IRUPANA (VILLA DE LANZA),atenciones odontologicas,acciones preventivas,2009-10-01,200,200
IXIAMAS,atenciones odontologicas,acciones preventivas,2009-10-01,50,50
JESUS DE MACHACA,atenciones odontologicas,acciones preventivas,2009-10-01,160,160
LA ASUNTA,atenciones odontologicas,acciones preventivas,2009-10-01,14,14
LA GUARDIA,atenciones odontologicas,acciones preventivas,2009-10-01,233,233
LA PAZ,atenciones odontologicas,acciones preventivas,2009-10-01,6316,6316
LAGUNILLAS,atenciones odontologicas,acciones preventivas,2009-10-01,18,18
LAJA,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
LAS CARRERAS,atenciones odontologicas,acciones preventivas,2009-10-01,141,141
LICOMA PAMPA,atenciones odontologicas,acciones preventivas,2009-10-01,3,3
LLALLAGUA,atenciones odontologicas,acciones preventivas,2009-10-01,300,300
LLICA,atenciones odontologicas,acciones preventivas,2009-10-01,2,2
LURIBAY,atenciones odontologicas,acciones preventivas,2009-10-01,19,19
MACHACAMARCA,atenciones odontologicas,acciones preventivas,2009-10-01,183,183
MACHARETI,atenciones odontologicas,acciones preventivas,2009-10-01,314,314
MAGDALENA,atenciones odontologicas,acciones preventivas,2009-10-01,62,62
MAPIRI,atenciones odontologicas,acciones preventivas,2009-10-01,20,20
MECAPACA,atenciones odontologicas,acciones preventivas,2009-10-01,5,5
MINEROS,atenciones odontologicas,acciones preventivas,2009-10-01,11,11
MIZQUE,atenciones odontologicas,acciones preventivas,2009-10-01,487,487
MOCOMOCO,atenciones odontologicas,acciones preventivas,2009-10-01,13,13
MOJOCOYA,atenciones odontologicas,acciones preventivas,2009-10-01,637,637
MONTEAGUDO,atenciones odontologicas,acciones preventivas,2009-10-01,3359,3359
MONTERO,atenciones odontologicas,acciones preventivas,2009-10-01,979,979
MORO MORO,atenciones odontologicas,acciones preventivas,2009-10-01,11,11
MOROCHATA,atenciones odontologicas,acciones preventivas,2009-10-01,174,174
OCURI,atenciones odontologicas,acciones preventivas,2009-10-01,18,18
OKINAWA,atenciones odontologicas,acciones preventivas,2009-10-01,5,5
OMEREQUE,atenciones odontologicas,acciones preventivas,2009-10-01,90,90
ORURO,atenciones odontologicas,acciones preventivas,2009-10-01,3325,3325
PADCAYA,atenciones odontologicas,acciones preventivas,2009-10-01,363,363
PADILLA,atenciones odontologicas,acciones preventivas,2009-10-01,154,154
PAILON,atenciones odontologicas,acciones preventivas,2009-10-01,184,184
PALCA,atenciones odontologicas,acciones preventivas,2009-10-01,196,196
PALOS BLANCOS,atenciones odontologicas,acciones preventivas,2009-10-01,26,26
PAMPA AULLAGAS,atenciones odontologicas,acciones preventivas,2009-10-01,572,572
PAMPA GRANDE,atenciones odontologicas,acciones preventivas,2009-10-01,6,6
PAPEL PAMPA,atenciones odontologicas,acciones preventivas,2009-10-01,92,92
PASORAPA,atenciones odontologicas,acciones preventivas,2009-10-01,191,191
PATACAMAYA,atenciones odontologicas,acciones preventivas,2009-10-01,15,15
PAZÑA,atenciones odontologicas,acciones preventivas,2009-10-01,196,196
PELECHUCO,atenciones odontologicas,acciones preventivas,2009-10-01,3,3
POCOATA,atenciones odontologicas,acciones preventivas,2009-10-01,692,692
POCONA,atenciones odontologicas,acciones preventivas,2009-10-01,1208,1208
POJO (CBBA),atenciones odontologicas,acciones preventivas,2009-10-01,436,436
POOPO,atenciones odontologicas,acciones preventivas,2009-10-01,59,59
PORCO,atenciones odontologicas,acciones preventivas,2009-10-01,27,27
PORONGO,atenciones odontologicas,acciones preventivas,2009-10-01,335,335
PORTACHUELO,atenciones odontologicas,acciones preventivas,2009-10-01,7,7
PORVENIR,atenciones odontologicas,acciones preventivas,2009-10-01,243,243
POSTRER VALLE,atenciones odontologicas,acciones preventivas,2009-10-01,113,113
POTOSI,atenciones odontologicas,acciones preventivas,2009-10-01,1229,1229
PRESTO,atenciones odontologicas,acciones preventivas,2009-10-01,287,287
PUCARA,atenciones odontologicas,acciones preventivas,2009-10-01,100,100
PUCARANI,atenciones odontologicas,acciones preventivas,2009-10-01,35,35
PUERTO ACOSTA,atenciones odontologicas,acciones preventivas,2009-10-01,54,54
PUERTO CARABUCO,atenciones odontologicas,acciones preventivas,2009-10-01,31,31
PUERTO GONZALO MORENO,atenciones odontologicas,acciones preventivas,2009-10-01,109,109
PUERTO QUIJARRO,atenciones odontologicas,acciones preventivas,2009-10-01,435,435
PUERTO RICO,atenciones odontologicas,acciones preventivas,2009-10-01,124,124
PUERTO SILES,atenciones odontologicas,acciones preventivas,2009-10-01,74,74
PUERTO SUAREZ,atenciones odontologicas,acciones preventivas,2009-10-01,229,229
PUERTO VILLARROEL,atenciones odontologicas,acciones preventivas,2009-10-01,230,230
PUNA,atenciones odontologicas,acciones preventivas,2009-10-01,490,490
PUNATA,atenciones odontologicas,acciones preventivas,2009-10-01,1464,1464
QUILLACOLLO,atenciones odontologicas,acciones preventivas,2009-10-01,836,836
QUIME,atenciones odontologicas,acciones preventivas,2009-10-01,254,254
QUIRUSILLAS,atenciones odontologicas,acciones preventivas,2009-10-01,80,80
RAVELO,atenciones odontologicas,acciones preventivas,2009-10-01,618,618
REYES,atenciones odontologicas,acciones preventivas,2009-10-01,36,36
RIBERALTA,atenciones odontologicas,acciones preventivas,2009-10-01,2676,2676
ROBORE,atenciones odontologicas,acciones preventivas,2009-10-01,86,86
RURRENABAQUE,atenciones odontologicas,acciones preventivas,2009-10-01,53,53
SABAYA,atenciones odontologicas,acciones preventivas,2009-10-01,337,337
SACABA,atenciones odontologicas,acciones preventivas,2009-10-01,8078,8078
SACABAMBA,atenciones odontologicas,acciones preventivas,2009-10-01,117,117
SACACA,atenciones odontologicas,acciones preventivas,2009-10-01,910,910
SAIPINA,atenciones odontologicas,acciones preventivas,2009-10-01,60,60
SALINAS DE GARCI MENDOZA,atenciones odontologicas,acciones preventivas,2009-10-01,65,65
SAMAIPATA,atenciones odontologicas,acciones preventivas,2009-10-01,64,64
SAN AGUSTIN,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
SAN ANDRES,atenciones odontologicas,acciones preventivas,2009-10-01,150,150
SAN ANDRES DE MACHACA,atenciones odontologicas,acciones preventivas,2009-10-01,83,83
SAN ANTONIO DE LOMERIO,atenciones odontologicas,acciones preventivas,2009-10-01,7,7
SAN BENITO,atenciones odontologicas,acciones preventivas,2009-10-01,682,682
SAN BORJA,atenciones odontologicas,acciones preventivas,2009-10-01,75,75
SAN BUENA VENTURA,atenciones odontologicas,acciones preventivas,2009-10-01,57,57
SAN CARLOS,atenciones odontologicas,acciones preventivas,2009-10-01,114,114
SAN IGNACIO,atenciones odontologicas,acciones preventivas,2009-10-01,305,305
SAN IGNACIO DE VELASCO,atenciones odontologicas,acciones preventivas,2009-10-01,829,829
SAN JAVIER(BNI),atenciones odontologicas,acciones preventivas,2009-10-01,84,84
SAN JAVIER(STC),atenciones odontologicas,acciones preventivas,2009-10-01,214,214
SAN JOAQUIN,atenciones odontologicas,acciones preventivas,2009-10-01,119,119
SAN JOSE DE CHIQUITOS,atenciones odontologicas,acciones preventivas,2009-10-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,acciones preventivas,2009-10-01,312,312
SAN LORENZO(PND),atenciones odontologicas,acciones preventivas,2009-10-01,30,30
SAN LORENZO(TJA),atenciones odontologicas,acciones preventivas,2009-10-01,107,107
SAN LUCAS,atenciones odontologicas,acciones preventivas,2009-10-01,417,417
SAN MATIAS,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
SAN MIGUEL DE VELASCO,atenciones odontologicas,acciones preventivas,2009-10-01,1625,1625
SAN PEDRO,atenciones odontologicas,acciones preventivas,2009-10-01,15,15
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-10-01,23,23
SAN PEDRO DE TIQUINA,atenciones odontologicas,acciones preventivas,2009-10-01,47,47
SAN RAFAEL,atenciones odontologicas,acciones preventivas,2009-10-01,39,39
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-10-01,121,121
SAN RAMON,atenciones odontologicas,acciones preventivas,2009-10-01,10,10
SANTA ANA,atenciones odontologicas,acciones preventivas,2009-10-01,141,141
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,acciones preventivas,2009-10-01,11816,11816
SANTA ROSA,atenciones odontologicas,acciones preventivas,2009-10-01,155,155
SANTA ROSA DEL SARA,atenciones odontologicas,acciones preventivas,2009-10-01,231,231
SANTIAGO DE CALLAPA,atenciones odontologicas,acciones preventivas,2009-10-01,64,64
SANTIAGO DE HUARI,atenciones odontologicas,acciones preventivas,2009-10-01,262,262
SANTUARIO DE QUILLACAS,atenciones odontologicas,acciones preventivas,2009-10-01,15,15
SAPAHAQUI,atenciones odontologicas,acciones preventivas,2009-10-01,169,169
SENA,atenciones odontologicas,acciones preventivas,2009-10-01,114,114
SICA SICA (VILLA AROMA),atenciones odontologicas,acciones preventivas,2009-10-01,127,127
SICAYA,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
SIPE SIPE,atenciones odontologicas,acciones preventivas,2009-10-01,48,48
SOPACHUY,atenciones odontologicas,acciones preventivas,2009-10-01,561,561
SORACACHI,atenciones odontologicas,acciones preventivas,2009-10-01,12,12
SORATA,atenciones odontologicas,acciones preventivas,2009-10-01,146,146
SUCRE,atenciones odontologicas,acciones preventivas,2009-10-01,1765,1765
TACACOMA,atenciones odontologicas,acciones preventivas,2009-10-01,66,66
TAHUA,atenciones odontologicas,acciones preventivas,2009-10-01,54,54
TAPACARI,atenciones odontologicas,acciones preventivas,2009-10-01,588,588
TARABUCO,atenciones odontologicas,acciones preventivas,2009-10-01,1377,1377
TARACO,atenciones odontologicas,acciones preventivas,2009-10-01,10,10
TARATA,atenciones odontologicas,acciones preventivas,2009-10-01,618,618
TARIJA,atenciones odontologicas,acciones preventivas,2009-10-01,452,452
TARVITA,atenciones odontologicas,acciones preventivas,2009-10-01,78,78
TEOPONTE,atenciones odontologicas,acciones preventivas,2009-10-01,32,32
TIAWANACU,atenciones odontologicas,acciones preventivas,2009-10-01,18,18
TINGUIPAYA,atenciones odontologicas,acciones preventivas,2009-10-01,241,241
TIPUANI,atenciones odontologicas,acciones preventivas,2009-10-01,95,95
TIQUIPAYA,atenciones odontologicas,acciones preventivas,2009-10-01,1187,1187
TIRAQUE (CBBA),atenciones odontologicas,acciones preventivas,2009-10-01,601,601
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,acciones preventivas,2009-10-01,5,5
TOCO,atenciones odontologicas,acciones preventivas,2009-10-01,26,26
TOLATA,atenciones odontologicas,acciones preventivas,2009-10-01,1514,1514
TOLEDO,atenciones odontologicas,acciones preventivas,2009-10-01,427,427
TOMAVE,atenciones odontologicas,acciones preventivas,2009-10-01,28,28
TOMINA,atenciones odontologicas,acciones preventivas,2009-10-01,979,979
TORO TORO,atenciones odontologicas,acciones preventivas,2009-10-01,61,61
TOTORA(CBBA),atenciones odontologicas,acciones preventivas,2009-10-01,625,625
TOTORA(ORR),atenciones odontologicas,acciones preventivas,2009-10-01,3,3
TRIGAL,atenciones odontologicas,acciones preventivas,2009-10-01,15,15
TRINIDAD,atenciones odontologicas,acciones preventivas,2009-10-01,1592,1592
TUPIZA,atenciones odontologicas,acciones preventivas,2009-10-01,215,215
TURCO,atenciones odontologicas,acciones preventivas,2009-10-01,413,413
UMALA,atenciones odontologicas,acciones preventivas,2009-10-01,21,21
UNCIA,atenciones odontologicas,acciones preventivas,2009-10-01,144,144
URIONDO (A. CONCEPCION),atenciones odontologicas,acciones preventivas,2009-10-01,104,104
URUBICHA,atenciones odontologicas,acciones preventivas,2009-10-01,7,7
UYUNI,atenciones odontologicas,acciones preventivas,2009-10-01,26,26
VACAS,atenciones odontologicas,acciones preventivas,2009-10-01,86,86
VALLEGRANDE,atenciones odontologicas,acciones preventivas,2009-10-01,582,582
VIACHA,atenciones odontologicas,acciones preventivas,2009-10-01,24,24
VILA VILA,atenciones odontologicas,acciones preventivas,2009-10-01,35,35
VILLA MONTES,atenciones odontologicas,acciones preventivas,2009-10-01,202,202
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,acciones preventivas,2009-10-01,228,228
VILLA RIVERO,atenciones odontologicas,acciones preventivas,2009-10-01,28,28
VILLA SERRANO,atenciones odontologicas,acciones preventivas,2009-10-01,264,264
VILLA TUNARI,atenciones odontologicas,acciones preventivas,2009-10-01,517,517
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,acciones preventivas,2009-10-01,232,232
VILLAZON,atenciones odontologicas,acciones preventivas,2009-10-01,1306,1306
VINTO,atenciones odontologicas,acciones preventivas,2009-10-01,58,58
VITICHI,atenciones odontologicas,acciones preventivas,2009-10-01,122,122
WALDO BALLIVIAN,atenciones odontologicas,acciones preventivas,2009-10-01,9,9
WARNES,atenciones odontologicas,acciones preventivas,2009-10-01,248,248
YACO,atenciones odontologicas,acciones preventivas,2009-10-01,2,2
YACUIBA,atenciones odontologicas,acciones preventivas,2009-10-01,405,405
YAMPARAEZ,atenciones odontologicas,acciones preventivas,2009-10-01,372,372
YANACACHI,atenciones odontologicas,acciones preventivas,2009-10-01,2,2
YAPACANI,atenciones odontologicas,acciones preventivas,2009-10-01,349,349
YOCALLA,atenciones odontologicas,acciones preventivas,2009-10-01,150,150
YOTALA,atenciones odontologicas,acciones preventivas,2009-10-01,285,285
YUNCHARA,atenciones odontologicas,acciones preventivas,2009-10-01,10,10
ZUDAÑEZ,atenciones odontologicas,acciones preventivas,2009-10-01,237,237
ACACIO,atenciones odontologicas,acciones preventivas,2009-11-01,90,90
ACHACACHI,atenciones odontologicas,acciones preventivas,2009-11-01,689,689
ACHOCALLA,atenciones odontologicas,acciones preventivas,2009-11-01,86,86
AIQUILE,atenciones odontologicas,acciones preventivas,2009-11-01,514,514
ALALAY,atenciones odontologicas,acciones preventivas,2009-11-01,201,201
ALCALA,atenciones odontologicas,acciones preventivas,2009-11-01,229,229
ANCORAIMES,atenciones odontologicas,acciones preventivas,2009-11-01,121,121
ANDAMARCA,atenciones odontologicas,acciones preventivas,2009-11-01,41,41
ANTEQUERA,atenciones odontologicas,acciones preventivas,2009-11-01,884,884
ANZALDO,atenciones odontologicas,acciones preventivas,2009-11-01,31,31
APOLO,atenciones odontologicas,acciones preventivas,2009-11-01,165,165
ARANI,atenciones odontologicas,acciones preventivas,2009-11-01,234,234
ARBIETO,atenciones odontologicas,acciones preventivas,2009-11-01,52,52
ARQUE,atenciones odontologicas,acciones preventivas,2009-11-01,110,110
ASCENCION DE GUARAYOS,atenciones odontologicas,acciones preventivas,2009-11-01,23,23
ATOCHA,atenciones odontologicas,acciones preventivas,2009-11-01,40,40
AUCAPATA,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
AYATA,atenciones odontologicas,acciones preventivas,2009-11-01,407,407
AYO AYO,atenciones odontologicas,acciones preventivas,2009-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,acciones preventivas,2009-11-01,560,560
AZURDUY,atenciones odontologicas,acciones preventivas,2009-11-01,174,174
BATALLAS,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
BAURES,atenciones odontologicas,acciones preventivas,2009-11-01,4,4
BELEN DE URMIRI,atenciones odontologicas,acciones preventivas,2009-11-01,180,180
BELLA FLOR,atenciones odontologicas,acciones preventivas,2009-11-01,30,30
BERMEJO,atenciones odontologicas,acciones preventivas,2009-11-01,152,152
BETANZOS,atenciones odontologicas,acciones preventivas,2009-11-01,47,47
BOLIVAR,atenciones odontologicas,acciones preventivas,2009-11-01,5,5
BOYUIBE,atenciones odontologicas,acciones preventivas,2009-11-01,45,45
BUENA VISTA,atenciones odontologicas,acciones preventivas,2009-11-01,8,8
CABEZAS,atenciones odontologicas,acciones preventivas,2009-11-01,540,540
CAIROMA,atenciones odontologicas,acciones preventivas,2009-11-01,52,52
"CAIZA ""D""",atenciones odontologicas,acciones preventivas,2009-11-01,8,8
CALACOTO,atenciones odontologicas,acciones preventivas,2009-11-01,146,146
CALAMARCA,atenciones odontologicas,acciones preventivas,2009-11-01,236,236
CAMARGO,atenciones odontologicas,acciones preventivas,2009-11-01,592,592
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,acciones preventivas,2009-11-01,120,120
CAMIRI,atenciones odontologicas,acciones preventivas,2009-11-01,136,136
CAPINOTA,atenciones odontologicas,acciones preventivas,2009-11-01,514,514
CAQUIAVIRI,atenciones odontologicas,acciones preventivas,2009-11-01,68,68
CARACOLLO,atenciones odontologicas,acciones preventivas,2009-11-01,65,65
CARANAVI,atenciones odontologicas,acciones preventivas,2009-11-01,637,637
CARAPARI,atenciones odontologicas,acciones preventivas,2009-11-01,84,84
CARIPUYO,atenciones odontologicas,acciones preventivas,2009-11-01,60,60
CARMEN RIVERO TORREZ,atenciones odontologicas,acciones preventivas,2009-11-01,332,332
CATACORA,atenciones odontologicas,acciones preventivas,2009-11-01,24,24
CHALLAPATA,atenciones odontologicas,acciones preventivas,2009-11-01,106,106
CHARAGUA,atenciones odontologicas,acciones preventivas,2009-11-01,118,118
CHAYANTA,atenciones odontologicas,acciones preventivas,2009-11-01,164,164
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,acciones preventivas,2009-11-01,34,34
CHUMA,atenciones odontologicas,acciones preventivas,2009-11-01,296,296
CLIZA,atenciones odontologicas,acciones preventivas,2009-11-01,412,412
COBIJA,atenciones odontologicas,acciones preventivas,2009-11-01,1010,1010
COCHABAMBA,atenciones odontologicas,acciones preventivas,2009-11-01,27862,27862
COLCAPIRHUA,atenciones odontologicas,acciones preventivas,2009-11-01,1037,1037
"COLCHA ""K""",atenciones odontologicas,acciones preventivas,2009-11-01,22,22
COLLANA,atenciones odontologicas,acciones preventivas,2009-11-01,3,3
COLOMI,atenciones odontologicas,acciones preventivas,2009-11-01,92,92
COLPA BELGICA,atenciones odontologicas,acciones preventivas,2009-11-01,999,999
COLQUECHACA,atenciones odontologicas,acciones preventivas,2009-11-01,199,199
COLQUIRI,atenciones odontologicas,acciones preventivas,2009-11-01,71,71
COMANCHE,atenciones odontologicas,acciones preventivas,2009-11-01,29,29
COMARAPA,atenciones odontologicas,acciones preventivas,2009-11-01,711,711
CONCEPCION,atenciones odontologicas,acciones preventivas,2009-11-01,8,8
COPACABANA,atenciones odontologicas,acciones preventivas,2009-11-01,66,66
CORIPATA,atenciones odontologicas,acciones preventivas,2009-11-01,284,284
CORO CORO,atenciones odontologicas,acciones preventivas,2009-11-01,82,82
COROICO,atenciones odontologicas,acciones preventivas,2009-11-01,91,91
CORQUE,atenciones odontologicas,acciones preventivas,2009-11-01,75,75
COTAGAITA,atenciones odontologicas,acciones preventivas,2009-11-01,123,123
CUATRO CAÑADAS,atenciones odontologicas,acciones preventivas,2009-11-01,163,163
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,acciones preventivas,2009-11-01,1,1
CUEVO,atenciones odontologicas,acciones preventivas,2009-11-01,10,10
CULPINA,atenciones odontologicas,acciones preventivas,2009-11-01,66,66
CURAHUARA DE CARANGAS,atenciones odontologicas,acciones preventivas,2009-11-01,342,342
