municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,65,65
ARBIETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,24,24
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,14,14
AUCAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
AYATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,175,175
AYO AYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,130,130
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,30,30
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,57,57
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,415,415
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,128,128
BOYUIBE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,11,11
BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,26,26
CABEZAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,71,71
CAIROMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,37,37
CAJUATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
CALACOTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,86,86
CALAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
CAMARGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,41,41
CAMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,427,427
CAPINOTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,26,26
CAQUIAVIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
CARACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,93,93
CARANAVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,37,37
CARAPARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,89,89
CARIPUYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8,8
CARMEN RIVERO TORREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,78,78
CHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,27,27
CHARAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,29,29
CHARAÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
CHAYANTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,18,18
CHIMORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,14,14
CHUMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
CLIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,38,38
COBIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,141,141
COCHABAMBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7152,7152
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,273,273
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,19,19
COLLANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,11,11
COLOMI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
COLPA BELGICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
COLQUECHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,70,70
COLQUIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,48,48
COMANCHE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,20,20
COMARAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,122,122
COPACABANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
CORIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,74,74
CORO CORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
COROICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,80,80
CORQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,18,18
COTAGAITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,151,151
COTOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,142,142
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,78,78
CUEVO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,16,16
CULPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,32,32
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,25,25
DESAGUADERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
EL ALTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3134,3134
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,31,31
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,47,47
EL TORNO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,36,36
EL VILLAR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,22,22
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,31,31
ENTRE RIOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,110,110
EUCALIPTUS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,44,44
EXALTACION,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,76,76
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,38,38
GENERAL SAAVEDRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
GUANAY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,11,11
GUAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3,3
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,50,50
GUTIERREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,105,105
HUACARETA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
HUACHACALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,45,45
HUANUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,220,220
HUARACAJE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3,3
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,17,17
ICHOCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
ICLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
INCAHUASI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,36,36
INQUISIVI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,77,77
IXIAMAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,14,14
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8,8
LA ASUNTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
LA GUARDIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,112,112
LA PAZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8578,8578
LAGUNILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
LAS CARRERAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3,3
LICOMA PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
LLALLAGUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,109,109
LLICA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,21,21
LORETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,141,141
MACHARETI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
MAGDALENA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,51,51
MAIRANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,37,37
MAPIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
MECAPACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
MINEROS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,18,18
MIZQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,35,35
MOJOCOYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,53,53
MONTEAGUDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,71,71
MONTERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,110,110
MORO MORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
MOROCHATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8,8
OCURI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
OKINAWA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
OMEREQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
ORURO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3319,3319
PADCAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,76,76
PADILLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,129,129
PAILON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,62,62
PALCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8,8
PALOS BLANCOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,28,28
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,34,34
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
PASORAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,29,29
PAZÑA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,35,35
POCOATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
POCONA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
POJO (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,93,93
POOPO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,127,127
PORCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,34,34
PORONGO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
PORTACHUELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,25,25
PORVENIR,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,13,13
POTOSI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2258,2258
PRESTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,15,15
PUCARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,41,41
PUCARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,16,16
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,16,16
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,25,25
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,48,48
PUERTO RICO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,42,42
PUERTO SILES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,66,66
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,66,66
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,265,265
PUNA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,36,36
PUNATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,41,41
QUILLACOLLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,214,214
QUIME,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,199,199
QUIRUSILLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
RAVELO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,31,31
RIBERALTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,211,211
ROBORE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,110,110
RURRENABAQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,61,61
SABAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,43,43
SACABA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,879,879
SACACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
SAIPINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,21,21
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,15,15
SAMAIPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,43,43
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,43,43
SAN BENITO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,177,177
SAN BORJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,70,70
SAN CARLOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,80,80
SAN IGNACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,89,89
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,177,177
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,20,20
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,96,96
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
SAN JULIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,20,20
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,627,627
SAN LUCAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,32,32
SAN MATIAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,17,17
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,48,48
SAN PEDRO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,44,44
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,22,22
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
SAN PEDRO DE TIQUINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
SAN RAFAEL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,47,47
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,17,17
SAN RAMON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,53,53
SANTA ANA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,81,81
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2877,2877
SANTA ROSA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,22,22
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,14,14
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,238,238
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3,3
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,19,19
SAPAHAQUI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
SICAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
SIPE SIPE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,165,165
SOPACHUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,75,75
SORACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,19,19
SORATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,32,32
SUCRE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5111,5111
TACACOMA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
TAHUA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
TAPACARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,21,21
TARABUCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3,3
TARACO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
TARATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,6,6
TARIJA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,3755,3755
TARVITA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,113,113
TIAWANACU,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1,1
TINGUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
TIPUANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
TIQUIPAYA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,151,151
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,24,24
TITO YUPANQUI (PARQUIPUJIO),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,4,4
TOCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,31,31
TOLATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,38,38
TOLEDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,15,15
TOMAVE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,2,2
TOMINA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,154,154
TORO TORO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,21,21
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,19,19
TRIGAL,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,23,23
TRINIDAD,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,612,612
TUPIZA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,120,120
TURCO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,57,57
UMALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,5,5
UNCIA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,69,69
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,301,301
URUBICHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
UYUNI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,143,143
VACAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,51,51
VALLEGRANDE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,260,260
VIACHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,136,136
VILLA MONTES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,314,314
VILLA RIVERO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,8,8
VILLA SERRANO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
VILLA TUNARI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,334,334
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,58,58
VILLAZON,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,192,192
VINTO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,13,13
VITICHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,9,9
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,12,12
WARNES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,43,43
YACUIBA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,1114,1114
YAMPARAEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,52,52
YANACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,24,24
YAPACANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,125,125
YOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,24,24
YOTALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,51,51
YUNCHARA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,17,17
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-10-01,7,7
ACACIO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3,3
ACHACACHI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,19,19
ACHOCALLA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,1,1
AIQUILE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,41,41
ALCALA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,86,86
ANCORAIMES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,4,4
ANDAMARCA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,14,14
ANTEQUERA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,41,41
ANZALDO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3,3
APOLO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
ARAMPAMPA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,4,4
ARANI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,147,147
ARBIETO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
ARQUE,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,12,12
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,5,5
ATOCHA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,27,27
AUCAPATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,3,3
AYATA,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,302,302
AYO AYO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,169,169
AZURDUY,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,135,135
BATALLAS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,9,9
BAURES,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,49,49
BELEN DE URMIRI,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,2,2
BERMEJO,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,453,453
BETANZOS,atenciones odontologicas,consultas repetidas en personas de 5 anos y mas,2009-11-01,116,116
