municipality,group,variable,month,Periodoncias,TOTAL
TRINIDAD,atenciones odontologicas,periodoncias,2009-06-01,69,69
TUPIZA,atenciones odontologicas,periodoncias,2009-06-01,30,30
TURCO,atenciones odontologicas,periodoncias,2009-06-01,1,1
UNCIA,atenciones odontologicas,periodoncias,2009-06-01,1,1
URUBICHA,atenciones odontologicas,periodoncias,2009-06-01,1,1
UYUNI,atenciones odontologicas,periodoncias,2009-06-01,2,2
VACAS,atenciones odontologicas,periodoncias,2009-06-01,16,16
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-06-01,3,3
VIACHA,atenciones odontologicas,periodoncias,2009-06-01,48,48
VILLA MONTES,atenciones odontologicas,periodoncias,2009-06-01,48,48
VILLA NUEVA (LOMA ALTA),atenciones odontologicas,periodoncias,2009-06-01,2,2
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-06-01,8,8
VILLA SERRANO,atenciones odontologicas,periodoncias,2009-06-01,4,4
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-06-01,189,189
VILLAZON,atenciones odontologicas,periodoncias,2009-06-01,27,27
VINTO,atenciones odontologicas,periodoncias,2009-06-01,12,12
WARNES,atenciones odontologicas,periodoncias,2009-06-01,64,64
YACUIBA,atenciones odontologicas,periodoncias,2009-06-01,95,95
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-06-01,128,128
YAPACANI,atenciones odontologicas,periodoncias,2009-06-01,1,1
YOTALA,atenciones odontologicas,periodoncias,2009-06-01,2,2
YUNCHARA,atenciones odontologicas,periodoncias,2009-06-01,2,2
ZUDAÑEZ,atenciones odontologicas,periodoncias,2009-06-01,1,1
ACACIO,atenciones odontologicas,periodoncias,2009-07-01,10,10
ACHACACHI,atenciones odontologicas,periodoncias,2009-07-01,10,10
AIQUILE,atenciones odontologicas,periodoncias,2009-07-01,35,35
ALALAY,atenciones odontologicas,periodoncias,2009-07-01,1,1
ALCALA,atenciones odontologicas,periodoncias,2009-07-01,132,132
ANCORAIMES,atenciones odontologicas,periodoncias,2009-07-01,11,11
ANDAMARCA,atenciones odontologicas,periodoncias,2009-07-01,1,1
ANTEQUERA,atenciones odontologicas,periodoncias,2009-07-01,1,1
ANZALDO,atenciones odontologicas,periodoncias,2009-07-01,12,12
ARAMPAMPA,atenciones odontologicas,periodoncias,2009-07-01,1,1
ARANI,atenciones odontologicas,periodoncias,2009-07-01,21,21
ARBIETO,atenciones odontologicas,periodoncias,2009-07-01,81,81
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2009-07-01,5,5
AYO AYO,atenciones odontologicas,periodoncias,2009-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-07-01,3,3
AZURDUY,atenciones odontologicas,periodoncias,2009-07-01,2,2
BAURES,atenciones odontologicas,periodoncias,2009-07-01,10,10
BERMEJO,atenciones odontologicas,periodoncias,2009-07-01,65,65
BETANZOS,atenciones odontologicas,periodoncias,2009-07-01,5,5
BOLIVAR,atenciones odontologicas,periodoncias,2009-07-01,3,3
BOYUIBE,atenciones odontologicas,periodoncias,2009-07-01,4,4
BUENA VISTA,atenciones odontologicas,periodoncias,2009-07-01,4,4
CABEZAS,atenciones odontologicas,periodoncias,2009-07-01,36,36
CAIROMA,atenciones odontologicas,periodoncias,2009-07-01,1,1
CAMARGO,atenciones odontologicas,periodoncias,2009-07-01,5,5
CAMIRI,atenciones odontologicas,periodoncias,2009-07-01,84,84
CAPINOTA,atenciones odontologicas,periodoncias,2009-07-01,10,10
CARACOLLO,atenciones odontologicas,periodoncias,2009-07-01,5,5
CARANAVI,atenciones odontologicas,periodoncias,2009-07-01,49,49
CARAPARI,atenciones odontologicas,periodoncias,2009-07-01,15,15
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-07-01,6,6
CATACORA,atenciones odontologicas,periodoncias,2009-07-01,3,3
CHALLAPATA,atenciones odontologicas,periodoncias,2009-07-01,4,4
CHAQUI,atenciones odontologicas,periodoncias,2009-07-01,10,10
CHARAGUA,atenciones odontologicas,periodoncias,2009-07-01,8,8
CHARAÑA,atenciones odontologicas,periodoncias,2009-07-01,5,5
CHIMORE,atenciones odontologicas,periodoncias,2009-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-07-01,15,15
CHUMA,atenciones odontologicas,periodoncias,2009-07-01,7,7
CLIZA,atenciones odontologicas,periodoncias,2009-07-01,37,37
COBIJA,atenciones odontologicas,periodoncias,2009-07-01,16,16
COCHABAMBA,atenciones odontologicas,periodoncias,2009-07-01,2263,2263
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-07-01,172,172
"COLCHA ""K""",atenciones odontologicas,periodoncias,2009-07-01,1,1
COLOMI,atenciones odontologicas,periodoncias,2009-07-01,2,2
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-07-01,14,14
COMARAPA,atenciones odontologicas,periodoncias,2009-07-01,3,3
CONCEPCION,atenciones odontologicas,periodoncias,2009-07-01,2,2
CORIPATA,atenciones odontologicas,periodoncias,2009-07-01,1,1
COROICO,atenciones odontologicas,periodoncias,2009-07-01,31,31
CORQUE,atenciones odontologicas,periodoncias,2009-07-01,2,2
COTAGAITA,atenciones odontologicas,periodoncias,2009-07-01,4,4
COTOCA,atenciones odontologicas,periodoncias,2009-07-01,31,31
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-07-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-07-01,6,6
CUEVO,atenciones odontologicas,periodoncias,2009-07-01,1,1
CULPINA,atenciones odontologicas,periodoncias,2009-07-01,3,3
CURAHUARA DE CARANGAS,atenciones odontologicas,periodoncias,2009-07-01,2,2
CURVA,atenciones odontologicas,periodoncias,2009-07-01,1,1
EL ALTO,atenciones odontologicas,periodoncias,2009-07-01,386,386
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-07-01,1,1
EL TORNO,atenciones odontologicas,periodoncias,2009-07-01,27,27
EL VILLAR,atenciones odontologicas,periodoncias,2009-07-01,5,5
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-07-01,6,6
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-07-01,7,7
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-07-01,12,12
FILADELFIA,atenciones odontologicas,periodoncias,2009-07-01,2,2
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-07-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-07-01,8,8
GUANAY,atenciones odontologicas,periodoncias,2009-07-01,17,17
GUAQUI,atenciones odontologicas,periodoncias,2009-07-01,2,2
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-07-01,45,45
GUTIERREZ,atenciones odontologicas,periodoncias,2009-07-01,13,13
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,periodoncias,2009-07-01,6,6
HUACHACALLA,atenciones odontologicas,periodoncias,2009-07-01,1,1
HUANUNI,atenciones odontologicas,periodoncias,2009-07-01,1,1
HUARACAJE,atenciones odontologicas,periodoncias,2009-07-01,25,25
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2009-07-01,12,12
LA GUARDIA,atenciones odontologicas,periodoncias,2009-07-01,29,29
LA PAZ,atenciones odontologicas,periodoncias,2009-07-01,1308,1308
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-07-01,44,44
LLALLAGUA,atenciones odontologicas,periodoncias,2009-07-01,16,16
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-07-01,7,7
MACHARETI,atenciones odontologicas,periodoncias,2009-07-01,1,1
MAGDALENA,atenciones odontologicas,periodoncias,2009-07-01,10,10
MAIRANA,atenciones odontologicas,periodoncias,2009-07-01,27,27
MAPIRI,atenciones odontologicas,periodoncias,2009-07-01,2,2
MECAPACA,atenciones odontologicas,periodoncias,2009-07-01,4,4
MINEROS,atenciones odontologicas,periodoncias,2009-07-01,12,12
MIZQUE,atenciones odontologicas,periodoncias,2009-07-01,61,61
MOCOMOCO,atenciones odontologicas,periodoncias,2009-07-01,1,1
MOJOCOYA,atenciones odontologicas,periodoncias,2009-07-01,10,10
MONTERO,atenciones odontologicas,periodoncias,2009-07-01,92,92
MOROCHATA,atenciones odontologicas,periodoncias,2009-07-01,14,14
OKINAWA,atenciones odontologicas,periodoncias,2009-07-01,8,8
OMEREQUE,atenciones odontologicas,periodoncias,2009-07-01,7,7
ORURO,atenciones odontologicas,periodoncias,2009-07-01,195,195
PADILLA,atenciones odontologicas,periodoncias,2009-07-01,8,8
PAILON,atenciones odontologicas,periodoncias,2009-07-01,30,30
PALCA,atenciones odontologicas,periodoncias,2009-07-01,1,1
PATACAMAYA,atenciones odontologicas,periodoncias,2009-07-01,16,16
PAZÑA,atenciones odontologicas,periodoncias,2009-07-01,1,1
POCOATA,atenciones odontologicas,periodoncias,2009-07-01,10,10
POCONA,atenciones odontologicas,periodoncias,2009-07-01,5,5
POJO (CBBA),atenciones odontologicas,periodoncias,2009-07-01,12,12
POOPO,atenciones odontologicas,periodoncias,2009-07-01,11,11
PORTACHUELO,atenciones odontologicas,periodoncias,2009-07-01,23,23
POSTRER VALLE,atenciones odontologicas,periodoncias,2009-07-01,2,2
POTOSI,atenciones odontologicas,periodoncias,2009-07-01,81,81
PRESTO,atenciones odontologicas,periodoncias,2009-07-01,1,1
PUCARA,atenciones odontologicas,periodoncias,2009-07-01,4,4
PUCARANI,atenciones odontologicas,periodoncias,2009-07-01,1,1
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-07-01,5,5
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-07-01,10,10
PUERTO QUIJARRO,atenciones odontologicas,periodoncias,2009-07-01,1,1
PUERTO RICO,atenciones odontologicas,periodoncias,2009-07-01,1,1
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-07-01,20,20
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-07-01,24,24
PUNA,atenciones odontologicas,periodoncias,2009-07-01,3,3
PUNATA,atenciones odontologicas,periodoncias,2009-07-01,173,173
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-07-01,66,66
QUIME,atenciones odontologicas,periodoncias,2009-07-01,10,10
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-07-01,2,2
RAVELO,atenciones odontologicas,periodoncias,2009-07-01,9,9
REYES,atenciones odontologicas,periodoncias,2009-07-01,11,11
RIBERALTA,atenciones odontologicas,periodoncias,2009-07-01,97,97
ROBORE,atenciones odontologicas,periodoncias,2009-07-01,93,93
RURRENABAQUE,atenciones odontologicas,periodoncias,2009-07-01,11,11
SACABA,atenciones odontologicas,periodoncias,2009-07-01,303,303
SACABAMBA,atenciones odontologicas,periodoncias,2009-07-01,37,37
SAIPINA,atenciones odontologicas,periodoncias,2009-07-01,2,2
SALINAS DE GARCI MENDOZA,atenciones odontologicas,periodoncias,2009-07-01,3,3
SAMAIPATA,atenciones odontologicas,periodoncias,2009-07-01,2,2
SAN ANDRES,atenciones odontologicas,periodoncias,2009-07-01,4,4
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2009-07-01,12,12
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2009-07-01,2,2
SAN BENITO,atenciones odontologicas,periodoncias,2009-07-01,47,47
SAN BORJA,atenciones odontologicas,periodoncias,2009-07-01,15,15
SAN CARLOS,atenciones odontologicas,periodoncias,2009-07-01,22,22
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-07-01,13,13
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-07-01,17,17
SAN JAVIER(STC),atenciones odontologicas,periodoncias,2009-07-01,1,1
SAN JOSE DE CHIQUITOS,atenciones odontologicas,periodoncias,2009-07-01,2,2
SAN JULIAN,atenciones odontologicas,periodoncias,2009-07-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-07-01,58,58
SAN LUCAS,atenciones odontologicas,periodoncias,2009-07-01,6,6
SAN MATIAS,atenciones odontologicas,periodoncias,2009-07-01,5,5
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-07-01,11,11
SAN PEDRO,atenciones odontologicas,periodoncias,2009-07-01,1,1
SAN PEDRO DE TIQUINA,atenciones odontologicas,periodoncias,2009-07-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-07-01,64,64
SAN RAMON,atenciones odontologicas,periodoncias,2009-07-01,11,11
SANTA ANA,atenciones odontologicas,periodoncias,2009-07-01,13,13
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-07-01,8510,8510
SANTA ROSA,atenciones odontologicas,periodoncias,2009-07-01,10,10
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-07-01,28,28
SANTIVAÑES,atenciones odontologicas,periodoncias,2009-07-01,5,5
SAPAHAQUI,atenciones odontologicas,periodoncias,2009-07-01,101,101
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-07-01,14,14
SICAYA,atenciones odontologicas,periodoncias,2009-07-01,10,10
SIPE SIPE,atenciones odontologicas,periodoncias,2009-07-01,31,31
SORACACHI,atenciones odontologicas,periodoncias,2009-07-01,1,1
SORATA,atenciones odontologicas,periodoncias,2009-07-01,45,45
SUCRE,atenciones odontologicas,periodoncias,2009-07-01,499,499
TACACOMA,atenciones odontologicas,periodoncias,2009-07-01,1,1
TACOPAYA,atenciones odontologicas,periodoncias,2009-07-01,5,5
TAHUA,atenciones odontologicas,periodoncias,2009-07-01,5,5
TARABUCO,atenciones odontologicas,periodoncias,2009-07-01,2,2
TARATA,atenciones odontologicas,periodoncias,2009-07-01,5,5
TARIJA,atenciones odontologicas,periodoncias,2009-07-01,230,230
TARVITA,atenciones odontologicas,periodoncias,2009-07-01,15,15
TIPUANI,atenciones odontologicas,periodoncias,2009-07-01,17,17
TIQUIPAYA,atenciones odontologicas,periodoncias,2009-07-01,267,267
TIRAQUE (CBBA),atenciones odontologicas,periodoncias,2009-07-01,97,97
TOCO,atenciones odontologicas,periodoncias,2009-07-01,13,13
TOLATA,atenciones odontologicas,periodoncias,2009-07-01,53,53
TOLEDO,atenciones odontologicas,periodoncias,2009-07-01,13,13
TOMAVE,atenciones odontologicas,periodoncias,2009-07-01,1,1
TOMINA,atenciones odontologicas,periodoncias,2009-07-01,23,23
TORO TORO,atenciones odontologicas,periodoncias,2009-07-01,4,4
TOTORA(CBBA),atenciones odontologicas,periodoncias,2009-07-01,8,8
TRINIDAD,atenciones odontologicas,periodoncias,2009-07-01,120,120
TUPIZA,atenciones odontologicas,periodoncias,2009-07-01,14,14
UNCIA,atenciones odontologicas,periodoncias,2009-07-01,1,1
URIONDO (A. CONCEPCION),atenciones odontologicas,periodoncias,2009-07-01,27,27
UYUNI,atenciones odontologicas,periodoncias,2009-07-01,4,4
VACAS,atenciones odontologicas,periodoncias,2009-07-01,16,16
VALLEGRANDE,atenciones odontologicas,periodoncias,2009-07-01,9,9
VIACHA,atenciones odontologicas,periodoncias,2009-07-01,50,50
VILLA MONTES,atenciones odontologicas,periodoncias,2009-07-01,81,81
VILLA RIVERO,atenciones odontologicas,periodoncias,2009-07-01,3,3
VILLA TUNARI,atenciones odontologicas,periodoncias,2009-07-01,162,162
VILLAZON,atenciones odontologicas,periodoncias,2009-07-01,9,9
VINTO,atenciones odontologicas,periodoncias,2009-07-01,15,15
WARNES,atenciones odontologicas,periodoncias,2009-07-01,41,41
YACO,atenciones odontologicas,periodoncias,2009-07-01,2,2
YACUIBA,atenciones odontologicas,periodoncias,2009-07-01,105,105
YAMPARAEZ,atenciones odontologicas,periodoncias,2009-07-01,178,178
YAPACANI,atenciones odontologicas,periodoncias,2009-07-01,8,8
YOTALA,atenciones odontologicas,periodoncias,2009-07-01,44,44
YUNCHARA,atenciones odontologicas,periodoncias,2009-07-01,4,4
ZUDAÑEZ,atenciones odontologicas,periodoncias,2009-07-01,2,2
ACACIO,atenciones odontologicas,periodoncias,2009-08-01,4,4
ACHACACHI,atenciones odontologicas,periodoncias,2009-08-01,53,53
ACHOCALLA,atenciones odontologicas,periodoncias,2009-08-01,1,1
AIQUILE,atenciones odontologicas,periodoncias,2009-08-01,31,31
ALCALA,atenciones odontologicas,periodoncias,2009-08-01,6,6
ANCORAIMES,atenciones odontologicas,periodoncias,2009-08-01,23,23
ANZALDO,atenciones odontologicas,periodoncias,2009-08-01,7,7
ARAMPAMPA,atenciones odontologicas,periodoncias,2009-08-01,2,2
ARANI,atenciones odontologicas,periodoncias,2009-08-01,9,9
ARBIETO,atenciones odontologicas,periodoncias,2009-08-01,31,31
ARQUE,atenciones odontologicas,periodoncias,2009-08-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,periodoncias,2009-08-01,4,4
AUCAPATA,atenciones odontologicas,periodoncias,2009-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,periodoncias,2009-08-01,15,15
AZURDUY,atenciones odontologicas,periodoncias,2009-08-01,1,1
BAURES,atenciones odontologicas,periodoncias,2009-08-01,5,5
BERMEJO,atenciones odontologicas,periodoncias,2009-08-01,53,53
BETANZOS,atenciones odontologicas,periodoncias,2009-08-01,2,2
BOLIVAR,atenciones odontologicas,periodoncias,2009-08-01,6,6
BUENA VISTA,atenciones odontologicas,periodoncias,2009-08-01,7,7
CABEZAS,atenciones odontologicas,periodoncias,2009-08-01,33,33
CAIROMA,atenciones odontologicas,periodoncias,2009-08-01,1,1
CALAMARCA,atenciones odontologicas,periodoncias,2009-08-01,1,1
CAMARGO,atenciones odontologicas,periodoncias,2009-08-01,4,4
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,periodoncias,2009-08-01,1,1
CAMIRI,atenciones odontologicas,periodoncias,2009-08-01,135,135
CARACOLLO,atenciones odontologicas,periodoncias,2009-08-01,3,3
CARANAVI,atenciones odontologicas,periodoncias,2009-08-01,1,1
CARAPARI,atenciones odontologicas,periodoncias,2009-08-01,31,31
CARIPUYO,atenciones odontologicas,periodoncias,2009-08-01,3,3
CARMEN RIVERO TORREZ,atenciones odontologicas,periodoncias,2009-08-01,13,13
CATACORA,atenciones odontologicas,periodoncias,2009-08-01,2,2
CHALLAPATA,atenciones odontologicas,periodoncias,2009-08-01,3,3
CHARAGUA,atenciones odontologicas,periodoncias,2009-08-01,5,5
CHARAÑA,atenciones odontologicas,periodoncias,2009-08-01,2,2
CHIMORE,atenciones odontologicas,periodoncias,2009-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,periodoncias,2009-08-01,8,8
CHUMA,atenciones odontologicas,periodoncias,2009-08-01,6,6
CLIZA,atenciones odontologicas,periodoncias,2009-08-01,22,22
COBIJA,atenciones odontologicas,periodoncias,2009-08-01,36,36
COCHABAMBA,atenciones odontologicas,periodoncias,2009-08-01,2040,2040
COLCAPIRHUA,atenciones odontologicas,periodoncias,2009-08-01,199,199
"COLCHA ""K""",atenciones odontologicas,periodoncias,2009-08-01,1,1
COLOMI,atenciones odontologicas,periodoncias,2009-08-01,2,2
COLPA BELGICA,atenciones odontologicas,periodoncias,2009-08-01,11,11
COLQUIRI,atenciones odontologicas,periodoncias,2009-08-01,6,6
COMANCHE,atenciones odontologicas,periodoncias,2009-08-01,1,1
COMARAPA,atenciones odontologicas,periodoncias,2009-08-01,10,10
CONCEPCION,atenciones odontologicas,periodoncias,2009-08-01,1,1
CORIPATA,atenciones odontologicas,periodoncias,2009-08-01,4,4
COROICO,atenciones odontologicas,periodoncias,2009-08-01,11,11
CORQUE,atenciones odontologicas,periodoncias,2009-08-01,5,5
COTAGAITA,atenciones odontologicas,periodoncias,2009-08-01,1,1
COTOCA,atenciones odontologicas,periodoncias,2009-08-01,20,20
CUATRO CAÑADAS,atenciones odontologicas,periodoncias,2009-08-01,2,2
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,periodoncias,2009-08-01,6,6
CUEVO,atenciones odontologicas,periodoncias,2009-08-01,3,3
CULPINA,atenciones odontologicas,periodoncias,2009-08-01,2,2
EL ALTO,atenciones odontologicas,periodoncias,2009-08-01,365,365
EL CHORO,atenciones odontologicas,periodoncias,2009-08-01,1,1
EL PUENTE(TJA),atenciones odontologicas,periodoncias,2009-08-01,8,8
EL TORNO,atenciones odontologicas,periodoncias,2009-08-01,26,26
EL VILLAR,atenciones odontologicas,periodoncias,2009-08-01,46,46
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-08-01,2,2
ENTRE RIOS,atenciones odontologicas,periodoncias,2009-08-01,6,6
EUCALIPTUS,atenciones odontologicas,periodoncias,2009-08-01,8,8
FERNANDEZ ALONSO,atenciones odontologicas,periodoncias,2009-08-01,9,9
FILADELFIA,atenciones odontologicas,periodoncias,2009-08-01,10,10
GENERAL SAAVEDRA,atenciones odontologicas,periodoncias,2009-08-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,periodoncias,2009-08-01,8,8
GUANAY,atenciones odontologicas,periodoncias,2009-08-01,12,12
GUAQUI,atenciones odontologicas,periodoncias,2009-08-01,4,4
GUAYARAMERIN,atenciones odontologicas,periodoncias,2009-08-01,54,54
GUTIERREZ,atenciones odontologicas,periodoncias,2009-08-01,14,14
HUANUNI,atenciones odontologicas,periodoncias,2009-08-01,3,3
HUARACAJE,atenciones odontologicas,periodoncias,2009-08-01,20,20
ICLA,atenciones odontologicas,periodoncias,2009-08-01,4,4
INCAHUASI,atenciones odontologicas,periodoncias,2009-08-01,2,2
IRUPANA (VILLA DE LANZA),atenciones odontologicas,periodoncias,2009-08-01,9,9
JESUS DE MACHACA,atenciones odontologicas,periodoncias,2009-08-01,1,1
LA GUARDIA,atenciones odontologicas,periodoncias,2009-08-01,31,31
LA PAZ,atenciones odontologicas,periodoncias,2009-08-01,820,820
LAGUNILLAS,atenciones odontologicas,periodoncias,2009-08-01,11,11
LLALLAGUA,atenciones odontologicas,periodoncias,2009-08-01,15,15
MACHACAMARCA,atenciones odontologicas,periodoncias,2009-08-01,4,4
MACHARETI,atenciones odontologicas,periodoncias,2009-08-01,5,5
MAGDALENA,atenciones odontologicas,periodoncias,2009-08-01,13,13
MAIRANA,atenciones odontologicas,periodoncias,2009-08-01,24,24
MAPIRI,atenciones odontologicas,periodoncias,2009-08-01,6,6
MECAPACA,atenciones odontologicas,periodoncias,2009-08-01,3,3
MINEROS,atenciones odontologicas,periodoncias,2009-08-01,9,9
MIZQUE,atenciones odontologicas,periodoncias,2009-08-01,129,129
MOJOCOYA,atenciones odontologicas,periodoncias,2009-08-01,5,5
MONTEAGUDO,atenciones odontologicas,periodoncias,2009-08-01,3,3
MONTERO,atenciones odontologicas,periodoncias,2009-08-01,180,180
MOROCHATA,atenciones odontologicas,periodoncias,2009-08-01,5,5
OKINAWA,atenciones odontologicas,periodoncias,2009-08-01,9,9
OMEREQUE,atenciones odontologicas,periodoncias,2009-08-01,5,5
ORURO,atenciones odontologicas,periodoncias,2009-08-01,168,168
PADCAYA,atenciones odontologicas,periodoncias,2009-08-01,6,6
PADILLA,atenciones odontologicas,periodoncias,2009-08-01,6,6
PAILON,atenciones odontologicas,periodoncias,2009-08-01,11,11
PALCA,atenciones odontologicas,periodoncias,2009-08-01,1,1
PALOS BLANCOS,atenciones odontologicas,periodoncias,2009-08-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,periodoncias,2009-08-01,2,2
PAMPA GRANDE,atenciones odontologicas,periodoncias,2009-08-01,1,1
PATACAMAYA,atenciones odontologicas,periodoncias,2009-08-01,46,46
POCONA,atenciones odontologicas,periodoncias,2009-08-01,4,4
POJO (CBBA),atenciones odontologicas,periodoncias,2009-08-01,17,17
POOPO,atenciones odontologicas,periodoncias,2009-08-01,4,4
PORTACHUELO,atenciones odontologicas,periodoncias,2009-08-01,10,10
PORVENIR,atenciones odontologicas,periodoncias,2009-08-01,4,4
POSTRER VALLE,atenciones odontologicas,periodoncias,2009-08-01,1,1
POTOSI,atenciones odontologicas,periodoncias,2009-08-01,62,62
PUCARA,atenciones odontologicas,periodoncias,2009-08-01,1,1
PUCARANI,atenciones odontologicas,periodoncias,2009-08-01,5,5
PUERTO ACOSTA,atenciones odontologicas,periodoncias,2009-08-01,1,1
PUERTO CARABUCO,atenciones odontologicas,periodoncias,2009-08-01,4,4
PUERTO RICO,atenciones odontologicas,periodoncias,2009-08-01,22,22
PUERTO SILES,atenciones odontologicas,periodoncias,2009-08-01,6,6
PUERTO SUAREZ,atenciones odontologicas,periodoncias,2009-08-01,26,26
PUERTO VILLARROEL,atenciones odontologicas,periodoncias,2009-08-01,17,17
PUNA,atenciones odontologicas,periodoncias,2009-08-01,5,5
PUNATA,atenciones odontologicas,periodoncias,2009-08-01,179,179
QUILLACOLLO,atenciones odontologicas,periodoncias,2009-08-01,40,40
QUIME,atenciones odontologicas,periodoncias,2009-08-01,19,19
QUIRUSILLAS,atenciones odontologicas,periodoncias,2009-08-01,2,2
REYES,atenciones odontologicas,periodoncias,2009-08-01,3,3
RIBERALTA,atenciones odontologicas,periodoncias,2009-08-01,78,78
ROBORE,atenciones odontologicas,periodoncias,2009-08-01,20,20
RURRENABAQUE,atenciones odontologicas,periodoncias,2009-08-01,44,44
SACABA,atenciones odontologicas,periodoncias,2009-08-01,220,220
SACABAMBA,atenciones odontologicas,periodoncias,2009-08-01,37,37
SAIPINA,atenciones odontologicas,periodoncias,2009-08-01,4,4
SAMAIPATA,atenciones odontologicas,periodoncias,2009-08-01,1,1
SAN ANDRES,atenciones odontologicas,periodoncias,2009-08-01,25,25
SAN ANDRES DE MACHACA,atenciones odontologicas,periodoncias,2009-08-01,6,6
SAN ANTONIO DE LOMERIO,atenciones odontologicas,periodoncias,2009-08-01,1,1
SAN BENITO,atenciones odontologicas,periodoncias,2009-08-01,42,42
SAN BORJA,atenciones odontologicas,periodoncias,2009-08-01,16,16
SAN BUENA VENTURA,atenciones odontologicas,periodoncias,2009-08-01,2,2
SAN CARLOS,atenciones odontologicas,periodoncias,2009-08-01,9,9
SAN IGNACIO,atenciones odontologicas,periodoncias,2009-08-01,2,2
SAN IGNACIO DE VELASCO,atenciones odontologicas,periodoncias,2009-08-01,5,5
SAN JOSE DE CHIQUITOS,atenciones odontologicas,periodoncias,2009-08-01,1,1
SAN JULIAN,atenciones odontologicas,periodoncias,2009-08-01,8,8
SAN LORENZO(TJA),atenciones odontologicas,periodoncias,2009-08-01,38,38
SAN LUCAS,atenciones odontologicas,periodoncias,2009-08-01,8,8
SAN MATIAS,atenciones odontologicas,periodoncias,2009-08-01,3,3
SAN MIGUEL DE VELASCO,atenciones odontologicas,periodoncias,2009-08-01,3,3
SAN PEDRO,atenciones odontologicas,periodoncias,2009-08-01,3,3
SAN PEDRO DE TIQUINA,atenciones odontologicas,periodoncias,2009-08-01,1,1
SAN RAFAEL,atenciones odontologicas,periodoncias,2009-08-01,525,525
SAN RAMON,atenciones odontologicas,periodoncias,2009-08-01,11,11
SANTA ANA,atenciones odontologicas,periodoncias,2009-08-01,5,5
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,periodoncias,2009-08-01,2793,2793
SANTA ROSA DEL SARA,atenciones odontologicas,periodoncias,2009-08-01,62,62
SANTIVAÑES,atenciones odontologicas,periodoncias,2009-08-01,4,4
SAPAHAQUI,atenciones odontologicas,periodoncias,2009-08-01,2,2
SENA,atenciones odontologicas,periodoncias,2009-08-01,2,2
SICA SICA (VILLA AROMA),atenciones odontologicas,periodoncias,2009-08-01,14,14
SICAYA,atenciones odontologicas,periodoncias,2009-08-01,11,11
SIPE SIPE,atenciones odontologicas,periodoncias,2009-08-01,19,19
SORACACHI,atenciones odontologicas,periodoncias,2009-08-01,2,2
