municipality,group,variable,month,Endodoncias,TOTAL
CURVA,atenciones odontologicas,endodoncias,2009-06-01,1,1
EL ALTO,atenciones odontologicas,endodoncias,2009-06-01,1089,1089
EL PUENTE(STC),atenciones odontologicas,endodoncias,2009-06-01,3,3
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-06-01,36,36
EL TORNO,atenciones odontologicas,endodoncias,2009-06-01,6,6
EL VILLAR,atenciones odontologicas,endodoncias,2009-06-01,1,1
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-06-01,1,1
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-06-01,19,19
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-06-01,11,11
EXALTACION,atenciones odontologicas,endodoncias,2009-06-01,3,3
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-06-01,10,10
FILADELFIA,atenciones odontologicas,endodoncias,2009-06-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-06-01,3,3
GUANAY,atenciones odontologicas,endodoncias,2009-06-01,29,29
GUAQUI,atenciones odontologicas,endodoncias,2009-06-01,4,4
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-06-01,34,34
GUTIERREZ,atenciones odontologicas,endodoncias,2009-06-01,34,34
HUACARETA,atenciones odontologicas,endodoncias,2009-06-01,9,9
HUACAYA (VILLA DE HUACAYA),atenciones odontologicas,endodoncias,2009-06-01,3,3
HUACHACALLA,atenciones odontologicas,endodoncias,2009-06-01,1,1
HUANUNI,atenciones odontologicas,endodoncias,2009-06-01,10,10
HUARACAJE,atenciones odontologicas,endodoncias,2009-06-01,9,9
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2009-06-01,3,3
ICLA,atenciones odontologicas,endodoncias,2009-06-01,3,3
INCAHUASI,atenciones odontologicas,endodoncias,2009-06-01,3,3
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-06-01,1,1
IXIAMAS,atenciones odontologicas,endodoncias,2009-06-01,1,1
LA ASUNTA,atenciones odontologicas,endodoncias,2009-06-01,2,2
LA GUARDIA,atenciones odontologicas,endodoncias,2009-06-01,29,29
LA PAZ,atenciones odontologicas,endodoncias,2009-06-01,2020,2020
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-06-01,4,4
LAJA,atenciones odontologicas,endodoncias,2009-06-01,1,1
LICOMA PAMPA,atenciones odontologicas,endodoncias,2009-06-01,2,2
LLALLAGUA,atenciones odontologicas,endodoncias,2009-06-01,51,51
LLICA,atenciones odontologicas,endodoncias,2009-06-01,1,1
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-06-01,10,10
MACHARETI,atenciones odontologicas,endodoncias,2009-06-01,3,3
MAGDALENA,atenciones odontologicas,endodoncias,2009-06-01,5,5
MALLA,atenciones odontologicas,endodoncias,2009-06-01,1,1
MAPIRI,atenciones odontologicas,endodoncias,2009-06-01,26,26
MECAPACA,atenciones odontologicas,endodoncias,2009-06-01,5,5
MINEROS,atenciones odontologicas,endodoncias,2009-06-01,5,5
MIZQUE,atenciones odontologicas,endodoncias,2009-06-01,23,23
MOJOCOYA,atenciones odontologicas,endodoncias,2009-06-01,12,12
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-06-01,58,58
MONTERO,atenciones odontologicas,endodoncias,2009-06-01,125,125
MOROCHATA,atenciones odontologicas,endodoncias,2009-06-01,1,1
OCURI,atenciones odontologicas,endodoncias,2009-06-01,2,2
OKINAWA,atenciones odontologicas,endodoncias,2009-06-01,2,2
OMEREQUE,atenciones odontologicas,endodoncias,2009-06-01,29,29
ORURO,atenciones odontologicas,endodoncias,2009-06-01,624,624
PADCAYA,atenciones odontologicas,endodoncias,2009-06-01,73,73
PADILLA,atenciones odontologicas,endodoncias,2009-06-01,9,9
PAILON,atenciones odontologicas,endodoncias,2009-06-01,2,2
PALCA,atenciones odontologicas,endodoncias,2009-06-01,1,1
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-06-01,1,1
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-06-01,3,3
PASORAPA,atenciones odontologicas,endodoncias,2009-06-01,8,8
PATACAMAYA,atenciones odontologicas,endodoncias,2009-06-01,16,16
PAZÑA,atenciones odontologicas,endodoncias,2009-06-01,4,4
POCOATA,atenciones odontologicas,endodoncias,2009-06-01,2,2
POCONA,atenciones odontologicas,endodoncias,2009-06-01,11,11
POJO (CBBA),atenciones odontologicas,endodoncias,2009-06-01,9,9
POOPO,atenciones odontologicas,endodoncias,2009-06-01,12,12
PORCO,atenciones odontologicas,endodoncias,2009-06-01,10,10
POROMA,atenciones odontologicas,endodoncias,2009-06-01,1,1
PORONGO,atenciones odontologicas,endodoncias,2009-06-01,3,3
PORTACHUELO,atenciones odontologicas,endodoncias,2009-06-01,24,24
PORVENIR,atenciones odontologicas,endodoncias,2009-06-01,38,38
POTOSI,atenciones odontologicas,endodoncias,2009-06-01,376,376
PRESTO,atenciones odontologicas,endodoncias,2009-06-01,4,4
PUCARA,atenciones odontologicas,endodoncias,2009-06-01,1,1
PUCARANI,atenciones odontologicas,endodoncias,2009-06-01,2,2
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-06-01,2,2
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-06-01,15,15
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-06-01,2,2
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2009-06-01,2,2
PUERTO RICO,atenciones odontologicas,endodoncias,2009-06-01,18,18
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-06-01,23,23
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-06-01,106,106
PUNA,atenciones odontologicas,endodoncias,2009-06-01,6,6
PUNATA,atenciones odontologicas,endodoncias,2009-06-01,45,45
QUIABAYA,atenciones odontologicas,endodoncias,2009-06-01,1,1
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-06-01,191,191
QUIME,atenciones odontologicas,endodoncias,2009-06-01,7,7
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-06-01,1,1
RAVELO,atenciones odontologicas,endodoncias,2009-06-01,5,5
REYES,atenciones odontologicas,endodoncias,2009-06-01,30,30
RIBERALTA,atenciones odontologicas,endodoncias,2009-06-01,18,18
ROBORE,atenciones odontologicas,endodoncias,2009-06-01,15,15
SABAYA,atenciones odontologicas,endodoncias,2009-06-01,4,4
SACABA,atenciones odontologicas,endodoncias,2009-06-01,136,136
SACABAMBA,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAIPINA,atenciones odontologicas,endodoncias,2009-06-01,6,6
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-06-01,3,3
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-06-01,8,8
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAN BENITO,atenciones odontologicas,endodoncias,2009-06-01,30,30
SAN BORJA,atenciones odontologicas,endodoncias,2009-06-01,23,23
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-06-01,28,28
SAN CARLOS,atenciones odontologicas,endodoncias,2009-06-01,22,22
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-06-01,11,11
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-06-01,18,18
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2009-06-01,3,3
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-06-01,10,10
SAN JULIAN,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-06-01,220,220
SAN LUCAS,atenciones odontologicas,endodoncias,2009-06-01,29,29
SAN MATIAS,atenciones odontologicas,endodoncias,2009-06-01,12,12
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-06-01,56,56
SAN PEDRO,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-06-01,6,6
SAN PEDRO DE TIQUINA,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-06-01,13,13
SAN RAMON,atenciones odontologicas,endodoncias,2009-06-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2009-06-01,16,16
SANTA ANA,atenciones odontologicas,endodoncias,2009-06-01,25,25
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-06-01,1753,1753
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-06-01,11,11
SANTIAGO DE CALLAPA,atenciones odontologicas,endodoncias,2009-06-01,3,3
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-06-01,8,8
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-06-01,42,42
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-06-01,1,1
SAPAHAQUI,atenciones odontologicas,endodoncias,2009-06-01,3,3
SENA,atenciones odontologicas,endodoncias,2009-06-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-06-01,11,11
SICAYA,atenciones odontologicas,endodoncias,2009-06-01,4,4
SIPE SIPE,atenciones odontologicas,endodoncias,2009-06-01,77,77
SOPACHUY,atenciones odontologicas,endodoncias,2009-06-01,19,19
SORACACHI,atenciones odontologicas,endodoncias,2009-06-01,12,12
SORATA,atenciones odontologicas,endodoncias,2009-06-01,3,3
SUCRE,atenciones odontologicas,endodoncias,2009-06-01,866,866
TACACOMA,atenciones odontologicas,endodoncias,2009-06-01,15,15
TAHUA,atenciones odontologicas,endodoncias,2009-06-01,5,5
TAPACARI,atenciones odontologicas,endodoncias,2009-06-01,8,8
TARABUCO,atenciones odontologicas,endodoncias,2009-06-01,9,9
TARACO,atenciones odontologicas,endodoncias,2009-06-01,8,8
TARIJA,atenciones odontologicas,endodoncias,2009-06-01,891,891
TARVITA,atenciones odontologicas,endodoncias,2009-06-01,26,26
TIAWANACU,atenciones odontologicas,endodoncias,2009-06-01,3,3
TIPUANI,atenciones odontologicas,endodoncias,2009-06-01,15,15
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-06-01,79,79
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-06-01,47,47
TOCO,atenciones odontologicas,endodoncias,2009-06-01,10,10
TOLATA,atenciones odontologicas,endodoncias,2009-06-01,23,23
TOMAVE,atenciones odontologicas,endodoncias,2009-06-01,3,3
TOMINA,atenciones odontologicas,endodoncias,2009-06-01,4,4
TORO TORO,atenciones odontologicas,endodoncias,2009-06-01,8,8
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-06-01,4,4
TRINIDAD,atenciones odontologicas,endodoncias,2009-06-01,69,69
TUPIZA,atenciones odontologicas,endodoncias,2009-06-01,62,62
TURCO,atenciones odontologicas,endodoncias,2009-06-01,4,4
UMALA,atenciones odontologicas,endodoncias,2009-06-01,1,1
UNCIA,atenciones odontologicas,endodoncias,2009-06-01,73,73
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-06-01,35,35
URUBICHA,atenciones odontologicas,endodoncias,2009-06-01,7,7
UYUNI,atenciones odontologicas,endodoncias,2009-06-01,20,20
VACAS,atenciones odontologicas,endodoncias,2009-06-01,8,8
VALLEGRANDE,atenciones odontologicas,endodoncias,2009-06-01,59,59
VIACHA,atenciones odontologicas,endodoncias,2009-06-01,23,23
VILA VILA,atenciones odontologicas,endodoncias,2009-06-01,2,2
VILLA MONTES,atenciones odontologicas,endodoncias,2009-06-01,95,95
VILLA RIVERO,atenciones odontologicas,endodoncias,2009-06-01,1,1
VILLA SERRANO,atenciones odontologicas,endodoncias,2009-06-01,14,14
VILLA TUNARI,atenciones odontologicas,endodoncias,2009-06-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,endodoncias,2009-06-01,12,12
VILLAZON,atenciones odontologicas,endodoncias,2009-06-01,73,73
VINTO,atenciones odontologicas,endodoncias,2009-06-01,6,6
WALDO BALLIVIAN,atenciones odontologicas,endodoncias,2009-06-01,1,1
WARNES,atenciones odontologicas,endodoncias,2009-06-01,14,14
YACUIBA,atenciones odontologicas,endodoncias,2009-06-01,166,166
YAMPARAEZ,atenciones odontologicas,endodoncias,2009-06-01,13,13
YANACACHI,atenciones odontologicas,endodoncias,2009-06-01,3,3
YAPACANI,atenciones odontologicas,endodoncias,2009-06-01,3,3
YUNCHARA,atenciones odontologicas,endodoncias,2009-06-01,28,28
ZUDAÑEZ,atenciones odontologicas,endodoncias,2009-06-01,3,3
ACACIO,atenciones odontologicas,endodoncias,2009-07-01,5,5
ACHACACHI,atenciones odontologicas,endodoncias,2009-07-01,24,24
ACHOCALLA,atenciones odontologicas,endodoncias,2009-07-01,5,5
AIQUILE,atenciones odontologicas,endodoncias,2009-07-01,22,22
ANDAMARCA,atenciones odontologicas,endodoncias,2009-07-01,4,4
ANTEQUERA,atenciones odontologicas,endodoncias,2009-07-01,6,6
ANZALDO,atenciones odontologicas,endodoncias,2009-07-01,24,24
ARAMPAMPA,atenciones odontologicas,endodoncias,2009-07-01,2,2
ARANI,atenciones odontologicas,endodoncias,2009-07-01,58,58
ARBIETO,atenciones odontologicas,endodoncias,2009-07-01,5,5
ARQUE,atenciones odontologicas,endodoncias,2009-07-01,1,1
ASCENCION DE GUARAYOS,atenciones odontologicas,endodoncias,2009-07-01,12,12
AYO AYO,atenciones odontologicas,endodoncias,2009-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,endodoncias,2009-07-01,27,27
AZURDUY,atenciones odontologicas,endodoncias,2009-07-01,14,14
BAURES,atenciones odontologicas,endodoncias,2009-07-01,10,10
BERMEJO,atenciones odontologicas,endodoncias,2009-07-01,184,184
BETANZOS,atenciones odontologicas,endodoncias,2009-07-01,11,11
BOYUIBE,atenciones odontologicas,endodoncias,2009-07-01,8,8
BUENA VISTA,atenciones odontologicas,endodoncias,2009-07-01,1,1
CABEZAS,atenciones odontologicas,endodoncias,2009-07-01,5,5
"CAIZA ""D""",atenciones odontologicas,endodoncias,2009-07-01,1,1
CALACOTO,atenciones odontologicas,endodoncias,2009-07-01,1,1
CALAMARCA,atenciones odontologicas,endodoncias,2009-07-01,53,53
CAMARGO,atenciones odontologicas,endodoncias,2009-07-01,38,38
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,endodoncias,2009-07-01,8,8
CAMIRI,atenciones odontologicas,endodoncias,2009-07-01,150,150
CAPINOTA,atenciones odontologicas,endodoncias,2009-07-01,85,85
CARACOLLO,atenciones odontologicas,endodoncias,2009-07-01,14,14
CARANAVI,atenciones odontologicas,endodoncias,2009-07-01,3,3
CARAPARI,atenciones odontologicas,endodoncias,2009-07-01,58,58
CARMEN RIVERO TORREZ,atenciones odontologicas,endodoncias,2009-07-01,1,1
CATACORA,atenciones odontologicas,endodoncias,2009-07-01,3,3
CHALLAPATA,atenciones odontologicas,endodoncias,2009-07-01,19,19
CHAQUI,atenciones odontologicas,endodoncias,2009-07-01,5,5
CHARAGUA,atenciones odontologicas,endodoncias,2009-07-01,5,5
CHARAÑA,atenciones odontologicas,endodoncias,2009-07-01,1,1
CHAYANTA,atenciones odontologicas,endodoncias,2009-07-01,9,9
CHOQUE COTA,atenciones odontologicas,endodoncias,2009-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atenciones odontologicas,endodoncias,2009-07-01,34,34
CHUMA,atenciones odontologicas,endodoncias,2009-07-01,7,7
CLIZA,atenciones odontologicas,endodoncias,2009-07-01,26,26
COBIJA,atenciones odontologicas,endodoncias,2009-07-01,38,38
COCHABAMBA,atenciones odontologicas,endodoncias,2009-07-01,1774,1774
COIPASA,atenciones odontologicas,endodoncias,2009-07-01,5,5
COLCAPIRHUA,atenciones odontologicas,endodoncias,2009-07-01,115,115
"COLCHA ""K""",atenciones odontologicas,endodoncias,2009-07-01,6,6
COLOMI,atenciones odontologicas,endodoncias,2009-07-01,20,20
COLPA BELGICA,atenciones odontologicas,endodoncias,2009-07-01,6,6
COLQUECHACA,atenciones odontologicas,endodoncias,2009-07-01,8,8
COLQUIRI,atenciones odontologicas,endodoncias,2009-07-01,1,1
COMANCHE,atenciones odontologicas,endodoncias,2009-07-01,1,1
COMARAPA,atenciones odontologicas,endodoncias,2009-07-01,64,64
CONCEPCION,atenciones odontologicas,endodoncias,2009-07-01,1,1
COPACABANA,atenciones odontologicas,endodoncias,2009-07-01,1,1
COROICO,atenciones odontologicas,endodoncias,2009-07-01,11,11
CORQUE,atenciones odontologicas,endodoncias,2009-07-01,2,2
COTAGAITA,atenciones odontologicas,endodoncias,2009-07-01,14,14
COTOCA,atenciones odontologicas,endodoncias,2009-07-01,12,12
CUATRO CAÑADAS,atenciones odontologicas,endodoncias,2009-07-01,9,9
CUCHUMUELA (V. G. VILLARROEL),atenciones odontologicas,endodoncias,2009-07-01,5,5
CUEVO,atenciones odontologicas,endodoncias,2009-07-01,4,4
CULPINA,atenciones odontologicas,endodoncias,2009-07-01,8,8
CURAHUARA DE CARANGAS,atenciones odontologicas,endodoncias,2009-07-01,3,3
EL ALTO,atenciones odontologicas,endodoncias,2009-07-01,1142,1142
EL PUENTE(STC),atenciones odontologicas,endodoncias,2009-07-01,10,10
EL PUENTE(TJA),atenciones odontologicas,endodoncias,2009-07-01,32,32
EL TORNO,atenciones odontologicas,endodoncias,2009-07-01,12,12
EL VILLAR,atenciones odontologicas,endodoncias,2009-07-01,4,4
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-07-01,8,8
ENTRE RIOS,atenciones odontologicas,endodoncias,2009-07-01,37,37
EUCALIPTUS,atenciones odontologicas,endodoncias,2009-07-01,15,15
FERNANDEZ ALONSO,atenciones odontologicas,endodoncias,2009-07-01,12,12
FILADELFIA,atenciones odontologicas,endodoncias,2009-07-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atenciones odontologicas,endodoncias,2009-07-01,3,3
GUANAY,atenciones odontologicas,endodoncias,2009-07-01,15,15
GUAYARAMERIN,atenciones odontologicas,endodoncias,2009-07-01,30,30
GUTIERREZ,atenciones odontologicas,endodoncias,2009-07-01,35,35
HUACARETA,atenciones odontologicas,endodoncias,2009-07-01,9,9
HUACHACALLA,atenciones odontologicas,endodoncias,2009-07-01,3,3
HUANUNI,atenciones odontologicas,endodoncias,2009-07-01,16,16
HUARACAJE,atenciones odontologicas,endodoncias,2009-07-01,6,6
HUAYLLAMARCA,atenciones odontologicas,endodoncias,2009-07-01,3,3
ICLA,atenciones odontologicas,endodoncias,2009-07-01,5,5
INCAHUASI,atenciones odontologicas,endodoncias,2009-07-01,7,7
IRUPANA (VILLA DE LANZA),atenciones odontologicas,endodoncias,2009-07-01,18,18
JESUS DE MACHACA,atenciones odontologicas,endodoncias,2009-07-01,12,12
LA ASUNTA,atenciones odontologicas,endodoncias,2009-07-01,2,2
LA GUARDIA,atenciones odontologicas,endodoncias,2009-07-01,42,42
LA PAZ,atenciones odontologicas,endodoncias,2009-07-01,2189,2189
LAGUNILLAS,atenciones odontologicas,endodoncias,2009-07-01,5,5
LAJA,atenciones odontologicas,endodoncias,2009-07-01,1,1
LAS CARRERAS,atenciones odontologicas,endodoncias,2009-07-01,2,2
LLALLAGUA,atenciones odontologicas,endodoncias,2009-07-01,45,45
MACHACAMARCA,atenciones odontologicas,endodoncias,2009-07-01,15,15
MACHARETI,atenciones odontologicas,endodoncias,2009-07-01,7,7
MAGDALENA,atenciones odontologicas,endodoncias,2009-07-01,6,6
MAIRANA,atenciones odontologicas,endodoncias,2009-07-01,3,3
MAPIRI,atenciones odontologicas,endodoncias,2009-07-01,41,41
MECAPACA,atenciones odontologicas,endodoncias,2009-07-01,17,17
MINEROS,atenciones odontologicas,endodoncias,2009-07-01,16,16
MIZQUE,atenciones odontologicas,endodoncias,2009-07-01,26,26
MOJOCOYA,atenciones odontologicas,endodoncias,2009-07-01,24,24
MONTEAGUDO,atenciones odontologicas,endodoncias,2009-07-01,58,58
MONTERO,atenciones odontologicas,endodoncias,2009-07-01,108,108
MOROCHATA,atenciones odontologicas,endodoncias,2009-07-01,2,2
OCURI,atenciones odontologicas,endodoncias,2009-07-01,4,4
OKINAWA,atenciones odontologicas,endodoncias,2009-07-01,3,3
OMEREQUE,atenciones odontologicas,endodoncias,2009-07-01,15,15
ORURO,atenciones odontologicas,endodoncias,2009-07-01,771,771
PADCAYA,atenciones odontologicas,endodoncias,2009-07-01,54,54
PADILLA,atenciones odontologicas,endodoncias,2009-07-01,18,18
PAILON,atenciones odontologicas,endodoncias,2009-07-01,7,7
PALCA,atenciones odontologicas,endodoncias,2009-07-01,3,3
PAMPA AULLAGAS,atenciones odontologicas,endodoncias,2009-07-01,2,2
PAMPA GRANDE,atenciones odontologicas,endodoncias,2009-07-01,4,4
PASORAPA,atenciones odontologicas,endodoncias,2009-07-01,1,1
PATACAMAYA,atenciones odontologicas,endodoncias,2009-07-01,10,10
PAZÑA,atenciones odontologicas,endodoncias,2009-07-01,3,3
POCOATA,atenciones odontologicas,endodoncias,2009-07-01,1,1
POCONA,atenciones odontologicas,endodoncias,2009-07-01,9,9
POJO (CBBA),atenciones odontologicas,endodoncias,2009-07-01,4,4
POOPO,atenciones odontologicas,endodoncias,2009-07-01,20,20
PORCO,atenciones odontologicas,endodoncias,2009-07-01,11,11
POROMA,atenciones odontologicas,endodoncias,2009-07-01,2,2
PORONGO,atenciones odontologicas,endodoncias,2009-07-01,1,1
PORTACHUELO,atenciones odontologicas,endodoncias,2009-07-01,16,16
PORVENIR,atenciones odontologicas,endodoncias,2009-07-01,2,2
POTOSI,atenciones odontologicas,endodoncias,2009-07-01,478,478
PRESTO,atenciones odontologicas,endodoncias,2009-07-01,1,1
PUCARA,atenciones odontologicas,endodoncias,2009-07-01,2,2
PUCARANI,atenciones odontologicas,endodoncias,2009-07-01,1,1
PUERTO ACOSTA,atenciones odontologicas,endodoncias,2009-07-01,6,6
PUERTO CARABUCO,atenciones odontologicas,endodoncias,2009-07-01,4,4
PUERTO GONZALO MORENO,atenciones odontologicas,endodoncias,2009-07-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,endodoncias,2009-07-01,3,3
PUERTO RICO,atenciones odontologicas,endodoncias,2009-07-01,17,17
PUERTO SUAREZ,atenciones odontologicas,endodoncias,2009-07-01,7,7
PUERTO VILLARROEL,atenciones odontologicas,endodoncias,2009-07-01,52,52
PUNA,atenciones odontologicas,endodoncias,2009-07-01,20,20
PUNATA,atenciones odontologicas,endodoncias,2009-07-01,50,50
QUILLACOLLO,atenciones odontologicas,endodoncias,2009-07-01,116,116
QUIME,atenciones odontologicas,endodoncias,2009-07-01,20,20
QUIRUSILLAS,atenciones odontologicas,endodoncias,2009-07-01,8,8
RAVELO,atenciones odontologicas,endodoncias,2009-07-01,1,1
REYES,atenciones odontologicas,endodoncias,2009-07-01,12,12
RIBERALTA,atenciones odontologicas,endodoncias,2009-07-01,16,16
ROBORE,atenciones odontologicas,endodoncias,2009-07-01,15,15
SACABA,atenciones odontologicas,endodoncias,2009-07-01,81,81
SAIPINA,atenciones odontologicas,endodoncias,2009-07-01,9,9
SALINAS DE GARCI MENDOZA,atenciones odontologicas,endodoncias,2009-07-01,1,1
SAMAIPATA,atenciones odontologicas,endodoncias,2009-07-01,4,4
SAN ANDRES,atenciones odontologicas,endodoncias,2009-07-01,7,7
SAN ANDRES DE MACHACA,atenciones odontologicas,endodoncias,2009-07-01,16,16
SAN ANTONIO DE LOMERIO,atenciones odontologicas,endodoncias,2009-07-01,3,3
SAN BENITO,atenciones odontologicas,endodoncias,2009-07-01,31,31
SAN BORJA,atenciones odontologicas,endodoncias,2009-07-01,16,16
SAN BUENA VENTURA,atenciones odontologicas,endodoncias,2009-07-01,24,24
SAN CARLOS,atenciones odontologicas,endodoncias,2009-07-01,32,32
SAN IGNACIO,atenciones odontologicas,endodoncias,2009-07-01,32,32
SAN IGNACIO DE VELASCO,atenciones odontologicas,endodoncias,2009-07-01,20,20
SAN JOSE DE CHIQUITOS,atenciones odontologicas,endodoncias,2009-07-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,endodoncias,2009-07-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,endodoncias,2009-07-01,301,301
SAN LUCAS,atenciones odontologicas,endodoncias,2009-07-01,13,13
SAN MATIAS,atenciones odontologicas,endodoncias,2009-07-01,11,11
SAN MIGUEL DE VELASCO,atenciones odontologicas,endodoncias,2009-07-01,30,30
SAN PEDRO,atenciones odontologicas,endodoncias,2009-07-01,10,10
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,endodoncias,2009-07-01,2,2
SAN RAFAEL,atenciones odontologicas,endodoncias,2009-07-01,14,14
SAN RAMON,atenciones odontologicas,endodoncias,2009-07-01,5,5
SAN RAMON,atenciones odontologicas,endodoncias,2009-07-01,25,25
SANTA ANA,atenciones odontologicas,endodoncias,2009-07-01,17,17
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,endodoncias,2009-07-01,1403,1403
SANTA ROSA DEL SARA,atenciones odontologicas,endodoncias,2009-07-01,5,5
SANTIAGO DE HUARI,atenciones odontologicas,endodoncias,2009-07-01,17,17
SANTIVAÑES,atenciones odontologicas,endodoncias,2009-07-01,42,42
SANTUARIO DE QUILLACAS,atenciones odontologicas,endodoncias,2009-07-01,3,3
SAPAHAQUI,atenciones odontologicas,endodoncias,2009-07-01,9,9
SENA,atenciones odontologicas,endodoncias,2009-07-01,1,1
SICA SICA (VILLA AROMA),atenciones odontologicas,endodoncias,2009-07-01,13,13
SICAYA,atenciones odontologicas,endodoncias,2009-07-01,3,3
SIPE SIPE,atenciones odontologicas,endodoncias,2009-07-01,73,73
SOPACHUY,atenciones odontologicas,endodoncias,2009-07-01,10,10
SORACACHI,atenciones odontologicas,endodoncias,2009-07-01,3,3
SUCRE,atenciones odontologicas,endodoncias,2009-07-01,910,910
TACACOMA,atenciones odontologicas,endodoncias,2009-07-01,21,21
TAHUA,atenciones odontologicas,endodoncias,2009-07-01,4,4
TAPACARI,atenciones odontologicas,endodoncias,2009-07-01,1,1
TARABUCO,atenciones odontologicas,endodoncias,2009-07-01,7,7
TARACO,atenciones odontologicas,endodoncias,2009-07-01,1,1
TARATA,atenciones odontologicas,endodoncias,2009-07-01,4,4
TARIJA,atenciones odontologicas,endodoncias,2009-07-01,925,925
TARVITA,atenciones odontologicas,endodoncias,2009-07-01,30,30
TEOPONTE,atenciones odontologicas,endodoncias,2009-07-01,1,1
TIQUIPAYA,atenciones odontologicas,endodoncias,2009-07-01,121,121
TIRAQUE (CBBA),atenciones odontologicas,endodoncias,2009-07-01,52,52
TOCO,atenciones odontologicas,endodoncias,2009-07-01,20,20
TOLATA,atenciones odontologicas,endodoncias,2009-07-01,40,40
TOLEDO,atenciones odontologicas,endodoncias,2009-07-01,2,2
TOMAVE,atenciones odontologicas,endodoncias,2009-07-01,7,7
TOMINA,atenciones odontologicas,endodoncias,2009-07-01,1,1
TORO TORO,atenciones odontologicas,endodoncias,2009-07-01,11,11
TOTORA(CBBA),atenciones odontologicas,endodoncias,2009-07-01,2,2
TRINIDAD,atenciones odontologicas,endodoncias,2009-07-01,135,135
TUPIZA,atenciones odontologicas,endodoncias,2009-07-01,29,29
TURCO,atenciones odontologicas,endodoncias,2009-07-01,14,14
UMALA,atenciones odontologicas,endodoncias,2009-07-01,1,1
UNCIA,atenciones odontologicas,endodoncias,2009-07-01,109,109
URIONDO (A. CONCEPCION),atenciones odontologicas,endodoncias,2009-07-01,64,64
URUBICHA,atenciones odontologicas,endodoncias,2009-07-01,4,4
UYUNI,atenciones odontologicas,endodoncias,2009-07-01,27,27
