municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,49,49
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,18,18
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,14,14
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,954,954
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
PALCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,7,7
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,17,17
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,29,29
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,7,7
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,572,572
PRESTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,4,4
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
PUERTO QUIJARRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
PUERTO SILES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,8,8
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,20,20
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,83,83
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,9,9
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,42,42
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,158,158
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,10,10
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,42,42
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,15,15
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,179,179
SACACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,4,4
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,50,50
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,12,12
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,18,18
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,13,13
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,10,10
SAN JAVIER(BNI),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,64,64
SAN JAVIER(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,10,10
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,9,9
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,20,20
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,47,47
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
SAN PEDRO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,14,14
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1181,1181
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,31,31
SANTIAGO DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SANTUARIO DE QUILLACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,35,35
SICA SICA (VILLA AROMA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,60,60
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,15,15
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,68,68
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,837,837
TAPACARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,5,5
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,9,9
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,208,208
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,65,65
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,139,139
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,26,26
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,4,4
TOMAVE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,7,7
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,8,8
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,193,193
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,44,44
UNCIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,22,22
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
URUBICHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,13,13
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,17,17
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,9,9
VALLEGRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,15,15
VIACHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,62,62
VILLA MONTES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,29,29
VILLA RIVERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,1,1
VILLA SERRANO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,38,38
VILLA TUNARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,63,63
VILLA VACA GUZMAN (MUYUPAMPA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,2,2
VILLAZON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,114,114
VINTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,16,16
WALDO BALLIVIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,19,19
WARNES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,9,9
YACUIBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,62,62
YAMPARAEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,141,141
YANACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,23,23
YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,46,46
YOTALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,6,6
ZUDAÑEZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-10-01,3,3
ACHACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
AIQUILE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,31,31
ALCALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
ANCORAIMES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
ANTEQUERA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
ANZALDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
APOLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
ARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
ARBIETO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
ASCENCION DE GUARAYOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
ATOCHA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,13,13
AZURDUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,43,43
BAURES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
BERMEJO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
BETANZOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
BOLIVAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
CABEZAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,96,96
"CAIZA ""D""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
CAJUATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
CALAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
CAMARGO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
CAMATAQUI (C. VILLA ABECIA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
CAMIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,51,51
CAPINOTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,18,18
CARACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,16,16
CARANAVI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
CARIPUYO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
CATACORA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
CHALLAPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
CHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
CHARAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
CHAYANTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,27,27
CLIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
COBIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,14,14
COCHABAMBA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1024,1024
COLCAPIRHUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,127,127
"COLCHA ""K""",atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
COLOMI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,12,12
COLQUECHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,18,18
COLQUIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
COMANCHE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,18,18
COMARAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
CORIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,20,20
CORO CORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
COROICO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
COTAGAITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
COTOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,31,31
CUATRO CAÑADAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
CUEVO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
CULPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
CURAHUARA DE CARANGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,81,81
EL ALTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1066,1066
EL CHORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,10,10
EL PUENTE(STC),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
EL PUENTE(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
EL TORNO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,11,11
EL VILLAR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,19,19
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,37,37
ENTRE RIOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
EUCALIPTUS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
FERNANDEZ ALONSO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
GUANAY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
GUAYARAMERIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,17,17
GUTIERREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
HUACARETA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
HUANUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,29,29
HUARACAJE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
HUAYLLAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
ICHOCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
INCAHUASI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,14,14
IRUPANA (VILLA DE LANZA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,34,34
JESUS DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
LA GUARDIA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,54,54
LA PAZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1433,1433
LAGUNILLAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
LAS CARRERAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
LLALLAGUA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,75,75
LLICA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
MACHACAMARCA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,38,38
MACHARETI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
MAIRANA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,14,14
MAPIRI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
MECAPACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
MIZQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,30,30
MOCOMOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
MOJOCOYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
MONTEAGUDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,37,37
MONTERO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,163,163
MOROCHATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,22,22
OCURI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
OKINAWA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
OMEREQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
ORURO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,656,656
PADCAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
PADILLA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,11,11
PAILON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
PAMPA AULLAGAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
PAMPA GRANDE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
PAPEL PAMPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
PASORAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
PATACAMAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
PAZÑA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
POCONA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
POJO (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,13,13
POOPO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,11,11
PORCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,17,17
PORTACHUELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
PORVENIR,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
POTOSI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,696,696
PRESTO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
PUCARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,22,22
PUCARANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
PUERTO ACOSTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
PUERTO CARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
PUERTO PEREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
PUERTO SUAREZ,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,14,14
PUERTO VILLARROEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,101,101
PUNA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
PUNATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,38,38
QUILLACOLLO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,107,107
QUIME,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
RAVELO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
RIBERALTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,31,31
ROBORE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
RURRENABAQUE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SABAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SACABA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,570,570
SAIPINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SALINAS DE GARCI MENDOZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,94,94
SAMAIPATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
SAN ANDRES DE MACHACA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
SAN BENITO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
SAN BORJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,398,398
SAN BUENA VENTURA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SAN CARLOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
SAN IGNACIO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
SAN IGNACIO DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,21,21
SAN JOAQUIN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SAN JOSE DE CHIQUITOS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SAN JUAN DE YAPACANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
SAN JULIAN,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,35,35
SAN LORENZO(PND),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
SAN LORENZO(TJA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,30,30
SAN LUCAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,28,28
SAN MATIAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
SAN MIGUEL DE VELASCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
SAN PEDRO DE BUENA VISTA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SAN PEDRO DE CURAHUARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
SAN RAFAEL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,43,43
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
SAN RAMON,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
SANTA CRUZ DE LA SIERRA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,721,721
SANTA ROSA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,2,2
SANTA ROSA DEL SARA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
SANTIAGO DE CALLAPA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
SANTIAGO DE HUARI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
SANTIVAÑES,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
SAPAHAQUI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,164,164
SIPE SIPE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,68,68
SOPACHUY,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
SORACACHI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
SORATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,20,20
SUCRE,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,492,492
TARABUCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
TARATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,6,6
TARIJA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,154,154
TARVITA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,101,101
TIPUANI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,5,5
TIQUIPAYA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,82,82
TIRAQUE (CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,17,17
TOCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,10,10
TOLATA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,37,37
TOLEDO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,9,9
TOMINA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,15,15
TORO TORO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,8,8
TOTORA(CBBA),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,7,7
TRIGAL,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
TRINIDAD,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,37,37
TUPIZA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,34,34
TURCO,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,3,3
UMALA,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,1,1
URIONDO (A. CONCEPCION),atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,4,4
UYUNI,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,22,22
VACAS,atenciones odontologicas,consultas repetidas en menores de 5 anos,2009-11-01,32,32
