,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,1,0,5,5
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,11,0,3,0,14,14
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,36,0,0,0,36,36
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,3,0,1,0,4,4
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,148,0,13,0,161,161
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,32,0,5,0,37,37
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,3,0,4,4
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,5,0,2,0,7,7
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,16,0,4,0,20,20
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,6,0,0,0,6,6
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,1,0,2,2
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,148,0,0,0,148,148
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,2,0,4,4
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,3,0,3,3
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,8,0,0,0,8,8
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,1,0,5,5
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,44,0,16,0,60,60
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,8,0,0,0,8,8
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,11,0,0,0,11,11
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,0,0,4,4
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,22,0,0,0,22,22
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,3,0,0,0,3,3
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,9,0,4,0,13,13
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,0,0,2,2
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,7,0,2,0,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,18,0,2,0,20,20
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,10,0,4,0,14,14
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,987,0,53,0,1040,1040
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,1,0,5,5
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,2,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,0,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,3,0,3,3
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,3,0,7,0,10,10
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,9,0,0,0,9,9
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,3,0,3,3
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,47,0,7,0,54,54
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,6,0,0,0,6,6
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,6,0,2,0,8,8
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,30,0,3,0,33,33
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,8,0,0,0,8,8
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,6,0,0,0,6,6
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,0,0,4,4
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,3,0,2,0,5,5
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,6,0,0,0,6,6
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,11,0,0,0,11,11
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,5,0,0,0,5,5
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,74,0,13,0,87,87
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,5,0,1,0,6,6
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,27,0,4,0,31,31
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,34,0,0,0,34,34
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,55,0,0,0,55,55
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,71,0,6,0,77,77
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,4,0,1,0,5,5
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,9,0,0,0,9,9
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-08-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,7,0,0,0,7,7
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,8,0,0,0,8,8
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,2,0,4,4
ANTEQUERA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,13,0,3,0,16,16
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,2,0,2,2
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,6,0,6,6
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,0,0,6,6
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,12,0,0,0,12,12
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,9,0,0,0,9,9
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,11,0,1,0,12,12
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
CAIROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,5,0,0,0,5,5
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,8,0,0,0,8,8
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,8,0,0,0,8,8
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,2,0,2,2
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,32,0,2,0,34,34
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,1,0,2,2
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,10,0,5,0,15,15
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,3,0,4,4
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,10,0,1,0,11,11
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,22,0,1,0,23,23
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,38,0,4,0,42,42
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,11,0,0,0,11,11
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,2,0,3,3
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
COMBAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,0,0,6,6
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,19,0,1,0,20,20
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,258,0,163,0,421,421
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,33,0,0,0,33,33
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,5,0,0,0,5,5
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,10,0,4,0,14,14
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,5,0,2,0,7,7
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,2,0,4,4
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,2,0,5,5
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,2,0,3,3
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,5,0,4,0,9,9
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,37,0,1,0,38,38
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,7,0,0,0,7,7
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,229,0,9,0,238,238
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,0,0,6,6
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,14,0,0,0,14,14
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,1,0,2,2
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,5,0,0,0,5,5
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,12,0,11,0,23,23
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,60,0,7,0,67,67
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,215,0,5,0,220,220
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,1,0,3,3
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,20,0,1,0,21,21
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,9,0,1,0,10,10
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,12,0,14,0,26,26
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,18,0,0,0,18,18
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,86,0,8,0,94,94
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,16,0,1,0,17,17
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,2,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,6,0,12,12
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,7,0,0,0,7,7
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,2,0,3,3
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,83,0,2,0,85,85
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,3,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,39,0,1,0,40,40
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,7,0,0,0,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,9,0,0,0,9,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,562,0,54,0,616,616
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,12,0,0,0,12,12
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,1,0,1,1
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,1,0,3,3
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,14,0,2,0,16,16
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,3,0,7,7
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,0,0,2,2
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,4,0,1,0,5,5
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,3,0,6,6
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,2,0,3,0,5,5
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,0,0,6,6
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,6,0,0,0,6,6
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,49,0,2,0,51,51
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,29,0,0,0,29,29
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,11,0,0,0,11,11
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,3,0,0,0,3,3
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,1,0,2,2
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,52,0,0,0,52,52
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-09-01,0,0,0,1,0,1,1
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,3,0,2,0,5,5
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,8,0,1,0,9,9
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,9,0,2,0,11,11
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,9,0,0,0,9,9
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,7,0,0,0,7,7
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,6,0,1,0,7,7
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,1,0,3,3
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,6,0,0,0,6,6
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,10,0,0,0,10,10
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,4,0,1,0,5,5
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,21,0,3,0,24,24
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,10,0,1,0,11,11
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,4,0,1,0,5,5
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,8,0,0,0,8,8
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,24,0,5,0,29,29
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
COLLANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,0,0,2,2
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,8,0,0,0,8,8
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,19,0,0,0,19,19
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,6,0,7,7
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,4,0,3,0,7,7
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,8,0,1,0,9,9
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,2,0,4,4
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,9,0,6,0,15,15
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,207,0,100,0,307,307
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,20,0,0,0,20,20
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,4,0,0,0,4,4
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,2,0,3,3
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,17,0,0,0,17,17
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,2,0,1,0,3,3
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,5,0,2,0,7,7
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2023-10-01,0,1,0,0,0,1,1
