,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,2,0,0,2,2,4
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,5,0,0,1,5,6
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,3,0,0,2,3,5
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,5,0,0,0,5,5
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,1,2,2,3,5
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,6,12,0,0,6,12,18
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,4,25,41,62,45,87,132
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,3,0,0,1,3,4
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,9,0,0,3,9,12
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,20,2,11,5,31,36
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,7,0,0,3,7,10
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,2,0,0,3,2,5
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,5,0,0,1,5,6
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,2,4,2,4,6
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,6,0,0,1,6,7
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,5,0,0,2,5,7
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,4,9,0,0,4,9,13
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,23,39,24,32,47,71,118
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,5,1,1,3,6,9
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,4,21,3,14,7,35,42
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,0,2,0,2,2
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,28,77,12,5,40,82,122
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,3,8,0,0,3,8,11
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,3,0,0,0,3,3
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,13,37,0,0,13,37,50
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,6,0,0,1,6,7
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,2,0,0,2,2,4
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,5,7,0,4,5,11,16
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,0,1,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,17,0,0,2,17,19
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,5,5,0,0,5,5,10
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,6,3,4,2,10,5,15
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,1,1,1,3,4
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,9,0,0,2,9,11
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,5,0,0,1,5,6
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,3,0,0,1,3,4
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,87,268,5,8,92,276,368
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,1,4,1,6,7
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,4,0,0,1,4,5
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,9,12,2,5,11,17,28
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,13,27,0,1,13,28,41
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,4,0,0,1,4,5
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,4,1,1,1,5,6
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
TOLEDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,1,0,1,1,2
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,1,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,3,0,0,1,3,4
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,38,87,6,19,44,106,150
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,4,0,0,0,4,4
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,1,0,0,2,1,3
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,6,18,0,0,6,18,24
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,2,0,1,1,3,4
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,3,0,0,0,3,3
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,5,0,1,1,6,7
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,6,0,0,1,6,7
YACO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,0,0,0,1,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,4,13,0,1,4,14,18
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,2,14,0,1,2,15,17
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-07-01,1,3,0,0,1,3,4
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,5,0,0,0,5,5
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,6,0,0,0,6,6
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,6,0,0,3,6,9
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,3,1,2,3,5,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,4,1,1,4,5,9
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,4,0,0,0,4,4
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,4,0,0,0,4,4
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,5,0,0,2,5,7
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,4,0,0,1,4,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,6,0,0,3,6,9
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,2,0,0,2,2,4
CARANAVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,7,0,0,3,7,10
CATACORA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,6,6,8,26,14,32,46
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,6,2,4,3,10,13
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,11,2,5,5,16,21
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,5,13,0,2,5,15,20
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,0,0,0,2,0,2
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
COLPA BELGICA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,1,0,0,3,1,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,20,52,61,7,81,59,140
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,1,4,1,4,5
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,1,0,2,2
HUATAJATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,4,0,0,3,4,7
JESUS DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,2,0,0,2,2,4
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,3,0,0,1,3,4
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,15,0,0,3,15,18
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,14,53,6,24,20,77,97
LAGUNILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,3,0,0,0,3,3
LAS CARRERAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,4,7,2,8,6,14
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,5,5,1,7,6,12,18
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
NAZACARA DE PACAJES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,4,1,0,2,4,6
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,28,64,2,7,30,71,101
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,12,33,0,0,12,33,45
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,3,0,0,1,3,4
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,2,0,0,1,2,3
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,7,13,0,0,7,13,20
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,3,0,3,3
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,18,32,1,0,19,32,51
PUCARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,6,18,1,0,7,18,25
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,5,15,0,0,5,15,20
RURRENABAQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,10,13,0,0,10,13,23
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,1,0,0,2,1,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,6,0,0,0,6,6
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,5,7,0,0,5,7,12
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,4,0,0,2,4,6
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,6,13,0,0,6,13,19
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,1,0,1,1,2,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,6,0,0,1,6,7
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,79,243,14,77,93,320,413
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,6,0,0,0,6,6
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,3,4,0,0,3,4,7
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,4,0,0,1,4,5
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,7,33,2,5,9,38,47
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,2,0,0,0,2,2
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,0,1,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,0,1,10,9,10,10,20
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,21,64,0,0,21,64,85
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,1,0,0,0,1,0,1
TEOPONTE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2023-08-01,2,1,0,0,2,1,3
