,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,18,0,0,10,18,28
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,6,0,1,2,7,9
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,16,3,1,14,17,31
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1555,3133,356,902,1911,4035,5946
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,11,0,0,6,11,17
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,19,1,5,10,24,34
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,3,1,0,7,3,10
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,12,3,15,11,27,38
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,10,1,1,6,11,17
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,1,0,6,4,7,11
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,4,1,3,2,7,9
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,13,1,6,5,19,24
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,21,0,1,16,22,38
SENA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,8,2,0,11,8,19
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,35,37,22,30,57,67,124
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,23,1,2,8,25,33
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,8,0,0,8,8,16
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,46,22,73,40,119,159
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,7,0,0,1,7,8
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,12,2,3,6,15,21
SORATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,15,2,4,20,19,39
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,190,443,85,104,275,547,822
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,3,1,1,2,4,6
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,6,3,4,8,10,18
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,3,2,2,8,5,13
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,8,3,3,8,11,19
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,25,17,10,8,35,25,60
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,23,40,4,4,27,44,71
TARACO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,2,1,0,4,2,6
TARATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,6,4,2,4,8,12
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,212,597,55,152,267,749,1016
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,21,3,2,21,23,44
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,2,2,2,5,4,9
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,9,0,0,4,9,13
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,12,3,1,18,13,31
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,6,0,1,3,7,10
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,49,66,16,40,65,106,171
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,14,54,47,59,61,120
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,6,0,2,4,8,12
TOCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,8,1,5,10,13,23
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,12,3,1,7,13,20
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,3,0,3,1,6,7
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,7,1,1,5,8,13
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,9,0,1,6,10,16
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,0,5,0,8,0,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,14,1,6,12,20,32
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,8,5,5,6,13,11,24
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,1,2,1,2,2,4
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,52,132,128,172,180,304,484
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,26,43,11,10,37,53,90
TURCO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,5,0,1,4,6,10
UMALA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,1,3,0,0,1,3,4
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,23,11,19,27,42,69
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,14,2,0,6,14,20
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,1,0,0,2,1,3
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,27,29,45,73,72,102,174
VACAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,7,4,3,9,10,19
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,11,52,10,27,21,79,100
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,16,28,10,25,26,53,79
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,4,2,3,6,7,13
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,18,0,0,15,18,33
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,35,83,9,10,44,93,137
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,5,9,2,1,7,10,17
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,6,11,6,4,12,15,27
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,2,11,1,5,3,16,19
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,57,103,61,129,118,232,350
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,14,2,6,5,20,25
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,7,39,12,26,19,65,84
VINTO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,32,65,15,24,47,89,136
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,18,22,1,1,19,23,42
WARNES,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,55,151,24,39,79,190,269
YACO,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,10,10,0,2,10,12,22
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,64,141,61,69,125,210,335
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,11,5,2,9,13,22
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,0,4,0,1,0,5,5
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,33,87,5,11,38,98,136
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,9,17,0,1,9,18,27
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,3,6,0,3,3,9,12
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,15,20,2,1,17,21,38
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2023-05-01,4,7,3,1,7,8,15
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,8,11,1,0,9,11,20
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,0,5,2,8,10
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,4,0,0,2,4,6
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,11,2,1,4,12,16
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,1,1,2,3
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,8,0,0,4,8,12
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,6,0,0,5,6,11
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,1,2,3,5
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,3,1,1,2,4,6
ARANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,2,3,4,4,8
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,17,1,1,2,18,20
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,4,1,5,6
AYATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,7,0,3,4,10,14
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,5,0,0,2,5,7
BAURES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,2,0,0,3,2,5
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,12,25,0,4,12,29,41
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,2,0,0,3,2,5
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,0,1,1,2
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,1,2,1,4,5
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,0,0,0,2,0,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,1,0,5,5
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,3,1,2,2,5,7
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,5,0,0,3,5,8
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,10,1,2,2,12,14
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,3,2,5,7
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,6,1,3,4,9,13
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,8,12,12,16,20,36
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,7,8,0,2,7,10,17
CARIPUYO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,2,1,5,6,7,13
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,4,1,1,4,5,9
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,13,18,0,1,13,19,32
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,1,0,1,0,1
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,2,0,2,5,4,9
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,2,14,13,17,15,32
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,0,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,3,7,4,9,13
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,1,1,2,1,3
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,9,7,9,12,18,30
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,10,28,8,9,18,37,55
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,4,0,1,4,5,9
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,144,312,160,207,304,519,823
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,21,39,23,41,64
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,9,1,1,5,10,15
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,3,0,0,0,3,3
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,5,5,4,7,9,16
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,4,0,0,5,4,9
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,12,4,0,1,12,5,17
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,1,0,0,3,1,4
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,4,0,0,5,4,9
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,1,1,2,4,3,7
COROICO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,5,1,0,3,5,8
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,8,9,1,2,9,11,20
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,8,17,1,7,9,24,33
CRUZ DE MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,10,0,0,2,10,12
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,1,1,1,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,4,0,0,2,4,6
CURVA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,0,0,2,3,5
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,91,211,61,130,152,341,493
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,2,0,3,3
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,12,33,2,10,14,43,57
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,16,2,3,4,19,23
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,6,23,12,38,18,61,79
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,3,0,0,1,3,4
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,3,3,9,4,12,16
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,1,0,1,0,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,14,35,0,0,14,35,49
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,0,2,1,3
HUACARAJE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,6,1,2,6,8,14
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,1,10,3,13,16
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,6,0,0,2,6,8
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,0,0,0,3,0,3
ICLA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,0,0,0,2,0,2
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,6,1,0,1,6,2,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,7,0,0,3,7,10
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,1,1,1,4,2,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,4,0,1,2,5,7
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,18,66,3,4,21,70,91
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,213,430,285,277,498,707,1205
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,2,5,2,5,7
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,21,32,69,117,90,149,239
LLICA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,0,0,0,2,0,2
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,4,0,0,1,4,5
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,9,0,0,2,9,11
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,3,0,1,4,4,8
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,4,0,6,1,10,11
MALLA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,1,1,1,1,2
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,8,11,0,0,8,11,19
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,6,0,0,4,6,10
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,1,0,1,4,5
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,4,0,1,3,5,8
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,11,0,3,3,14,17
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,26,38,17,24,43,62,105
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,5,0,0,2,5,7
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,1,2,2,4
OCURI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,1,1,1,2
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,5,0,0,1,5,6
ORURO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,134,286,35,83,169,369,538
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,7,1,0,4,7,11
PAILON,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,11,1,2,2,13,15
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,6,4,4,6,10,16
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,1,2,1,2,3
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,0,1,1,2
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,6,0,0,3,6,9
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,2,0,4,2,6
POCONA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,1,0,1,2,3
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,1,0,0,3,1,4
POOPO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
PORCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,0,0,2,1,3
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,0,2,2,4
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,4,0,0,4,4,8
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,6,0,1,3,7,10
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,66,169,10,29,76,198,274
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,1,1,2,3,3,6
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,6,0,0,4,6,10
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,0,2,2,4
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,4,6,0,1,4,7,11
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,9,3,6,7,15,10,25
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,3,0,0,2,3,5
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,4,0,0,1,4,5
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,2,0,0,0,2,2
PUERTO SILES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,8,1,2,2,10,12
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,17,19,18,20,38
PUNA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,2,0,0,3,2,5
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,3,3,21,4,24,28
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,32,58,302,283,334,341,675
QUIME,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,2,0,0,1,2,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,5,0,0,3,5,8
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,0,1,0,1,0,1
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,1,0,1,1,2
REYES,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,4,0,0,0,4,4
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,21,53,1,0,22,53,75
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,9,0,0,0,9,9
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,29,71,14,20,43,91,134
SACACA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,5,7,0,0,5,7,12
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,2,0,1,2,3,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,0,1,0,1,0,2,2
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,3,4,1,0,4,4,8
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,0,1,1,2,3
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,11,12,3,13,14,25,39
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,1,1,2,6,3,7,10
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2023-06-01,2,5,0,0,2,5,7
