,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,3,11,8,12,11,23
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,18,63,57,80,75,143,218
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,3,3,3,5,8
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,15,0,0,1,15,16
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,12,0,9,1,21,22
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,5,15,41,139,46,154,200
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,7,4,3,5,10,15
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,4,0,3,0,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,13,0,4,0,17,17
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,1,3,9,3,10,13
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,15,0,2,1,17,18
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,4,4,5,5,9,14
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,4,0,4,0,4
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,13,11,8,13,21,34
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,5,0,0,1,5,6
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,8,6,4,8,12,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,512,1306,939,1162,1451,2468,3919
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,5,0,0,0,5,5
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,15,7,20,9,35,44
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,2,4,2,4,6
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,1,2,15,2,16,18
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,1,11,13,11,14,25
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,1,28,0,30,1,31
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,5,11,17,19,22,30,52
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,6,3,43,15,49,18,67
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,15,2,8,2,23,25
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,6,7,80,85,86,92,178
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,1,2,6,3,7,10
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,18,20,18,22,40
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,31,55,14,25,45,80,125
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,2,0,2,0,2
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,2,1,0,3,2,5
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,5,1,3,1,8,9
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,3,9,6,9,9,18
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,6,17,17,22,23,39,62
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,0,0,0,2,0,2
TARACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,0,3,4,5,4,9
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,34,178,18,66,52,244,296
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,0,0,0,1,0,1
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,8,21,22,23,30,53
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,7,0,4,1,11,12
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,5,9,10,10,15,25
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,11,19,30,28,41,47,88
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,8,5,8,20,16,25,41
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,3,0,3,0,3
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,2,0,1,1,3,4
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,3,2,24,31,27,33,60
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,3,15,7,10,10,25,35
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,1,0,3,0,4,4
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,7,1,3,2,10,12
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,9,12,8,14,17,31
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,6,0,0,1,6,1,7
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,23,104,20,21,43,125,168
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,9,31,60,1,69,32,101
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,3,17,13,19,16,35
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,7,11,5,11,12,23
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,6,18,24,19,30,49
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,5,0,0,2,5,7
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,4,25,24,25,28,53
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,4,21,88,16,92,37,129
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,3,12,7,14,10,24
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,3,6,16,14,19,20,39
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,3,44,92,3,95,47,142
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,2,6,2,6,8
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,1,7,1,7,8
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,10,28,63,18,73,46,119
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,1,6,2,7,3,10
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,2,13,1,0,3,13,16
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,14,46,23,36,37,82,119
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,0,3,0,3,0,3
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,4,22,7,14,11,36,47
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,6,41,50,73,56,114,170
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,4,2,4,1,8,3,11
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,5,0,0,1,5,6
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,40,51,114,116,154,167,321
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,1,2,6,3,7,10
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,15,60,62,15,77,75,152
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,2,0,0,0,2,2
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,3,3,10,3,13,16
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,22,29,83,115,105,144,249
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,0,3,0,0,0,3,3
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,0,2,2,3,2,5
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-10-01,1,1,0,1,1,2,3
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,6,15,6,16,22
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,3,8,7,8,10,18
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,28,5,8,8,36,44
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,9,13,20,11,29,24,53
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,8,13,6,17,14,31
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,5,0,0,0,5,5
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,2,4,2,4,6
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,16,6,16,7,32,39
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,9,6,9,7,16
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,6,6,3,4,9,10,19
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,7,11,6,15,13,28
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,4,12,15,14,19,33
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,22,1,4,9,26,35
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,5,12,7,14,12,26
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,1,0,1,1,2
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,9,18,9,18,27
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,3,1,4,2,7,9
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,14,47,57,51,71,122
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,1,0,0,1,1,2
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,11,11,17,11,28,39
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,6,0,0,0,6,6
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,1,29,20,32,21,53
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,10,34,132,16,142,50,192
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,12,17,5,6,17,23,40
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,6,1,6,1,7
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,2,2,2,2,4
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,5,19,13,22,18,41,59
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,9,8,11,16,20,36
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,8,0,3,0,11,11
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,2,0,0,1,2,3
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,4,6,4,6,10
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,6,2,0,9,6,15
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,0,0,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,6,13,0,2,6,15,21
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,82,23,2,6,84,29,113
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,5,23,24,24,29,53
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,10,0,2,7,12,19
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,6,44,8,7,14,51,65
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,4,0,1,1,5,6
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,3,0,0,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,15,0,0,3,15,18
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,4,2,4,3,7
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,8,0,8,0,8
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,14,0,2,4,16,20
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,1,0,2,2
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,9,9,3,12,12,21,33
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,12,13,12,14,26
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,9,0,4,0,13,13
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,18,30,6,33,24,57
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,3,0,1,1,4,5
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,8,10,9,18,17,35
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,16,30,16,30,46
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,7,0,3,0,10,10
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,4,0,3,0,7,7
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,18,30,150,29,168,59,227
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,16,1,7,9,23,32
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,195,399,220,234,415,633,1048
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,3,0,3,1,4
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,14,21,30,52,44,73,117
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,8,1,1,8,9,17
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,6,0,0,1,6,7
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,12,40,24,47,36,83
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,6,1,0,1,6,7
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,10,15,13,15,23,38
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,9,35,39,38,48,86
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,21,11,19,12,40,52
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,8,3,8,3,11
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,4,0,1,2,5,7
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,0,2,0,2,2
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,6,39,6,20,12,59,71
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,10,9,10,10,20
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,3,12,11,14,14,28
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,4,14,27,15,31,46
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,13,0,13,3,26,29
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,7,22,3,26,10,36
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,6,7,1,7,7,14
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,0,1,0,1
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,27,51,21,55,48,103
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,1,2,3,4,4,8
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,4,39,41,39,45,84
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,236,625,474,648,710,1273,1983
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,0,1,0,1
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,6,1,1,2,7,9
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,9,19,16,20,25,45
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,5,16,13,23,18,41
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,8,20,6,27,14,41
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,66,8,22,16,88,104
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,0,1,0,1,1
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,7,11,2,0,9,11,20
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,3,1,1,3,4,7
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,2,0,3,3
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,5,7,5,8,13
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,6,0,1,0,7,7
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,1,0,0,0,1,1
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,2,0,1,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,11,19,13,20,24,44
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,7,1,1,1,8,9
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,11,10,11,12,22,34
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,9,22,55,7,64,29,93
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,52,103,3,105,55,160
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,5,0,0,0,5,5
HUACARAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,3,0,0,1,3,4
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,2,1,2,1,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,13,11,31,45,44,56,100
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,1,0,2,0,2
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,3,4,8,5,11,16
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,0,1,0,1,1
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,2,25,24,25,26,51
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,3,0,5,0,8,8
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,5,0,3,1,8,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,7,25,39,33,46,79
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,3,4,16,14,19,18,37
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,1,1,0,2,1,3
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,26,22,19,26,45,71
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,4,1,4,5
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,157,441,346,184,503,625,1128
LA RIVERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,5,1,0,0,5,1,6
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,11,9,11,9,20
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,4,0,2,0,6,6
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,0,2,0,2,2
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,14,37,27,54,41,91,132
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,8,22,0,1,8,23,31
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,4,6,2,5,6,11,17
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,1,2,1,4,2,6
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,2,1,10,1,12,13
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,10,17,10,18,20,38
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,2,0,0,0,2,2
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,0,17,16,17,16,33
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,2,6,0,4,2,10,12
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,0,4,0,0,0,4,4
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,8,7,7,8,15,23
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2023-11-01,1,4,7,7,8,11,19
