,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,3,0,2,0,5,5
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,3,0,45,0,48,48
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,0,0,4,0,4,4
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,4,0,28,0,32,32
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,2,0,1,0,3,3
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,13,0,12,0,25,25
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,8,0,46,0,54,54
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,0,0,3,0,3,3
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,4,0,0,0,4,4
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,1,0,3,0,4,4
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-09-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,40,0,42,42
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,4,0,6,6
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,2,0,5,5
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
ANTEQUERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,11,0,11,11
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,12,0,14,14
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,63,0,63,63
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,9,0,11,11
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,7,0,8,8
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,10,0,11,11
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,2,0,6,6
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,31,0,32,32
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,12,0,0,0,12,12
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,10,0,9,0,19,19
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,49,0,49,49
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,8,0,8,8
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,1,0,4,4
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,11,0,12,12
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,1,0,5,5
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,14,0,19,19
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,6,0,0,0,6,6
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,6,0,10,0,16,16
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,12,0,12,12
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,5,0,8,8
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,8,0,64,0,72,72
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,3,0,5,5
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,63,0,379,0,442,442
COIPASA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,0,0,3,3
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,6,0,11,0,17,17
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,2,0,4,4
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,8,0,9,9
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
COMBAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,8,0,9,9
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,13,0,6,0,19,19
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,14,0,1,0,15,15
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,39,0,39,39
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,77,0,577,0,654,654
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,6,0,9,9
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,3,0,4,4
ENTRE RIOS CBBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,10,0,10,10
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,10,0,10,10
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,12,0,13,13
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,3,0,6,6
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,10,0,5,0,15,15
HUACARAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,5,0,9,9
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,4,0,9,9
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,16,0,16,16
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,0,0,3,3
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,6,0,6,0,12,12
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,4,0,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,0,0,2,2
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,8,0,9,9
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,5,0,6,6
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,35,0,35,35
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,62,0,66,66
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,208,0,566,0,774,774
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,0,0,4,4
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
MALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,8,0,0,0,8,8
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,147,0,152,152
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,7,0,7,7
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,17,0,242,0,259,259
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,4,0,8,8
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,7,0,7,7
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,25,0,28,28
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,2,0,4,4
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,0,0,2,2
PAZÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,13,0,16,16
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,26,0,46,0,72,72
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,9,0,9,9
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,14,0,13,0,27,27
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,15,0,15,15
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,76,0,80,80
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,3,0,4,4
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,23,0,23,23
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,8,0,10,10
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,7,0,38,0,45,45
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,4,0,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,9,0,10,10
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,1,0,3,3
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,24,0,29,29
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,7,0,11,11
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,7,0,0,0,7,7
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,11,0,13,13
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,2,0,3,3
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,6,0,9,9
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,12,0,13,13
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,13,0,16,16
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,5,0,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,98,0,853,0,951,951
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,10,0,13,13
SANTIVAÑES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,9,0,9,9
SANTUARIO DE QUILLACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,4,0,5,5
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,4,0,29,0,33,33
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,14,0,17,17
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,3,0,3,3
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,5,0,7,7
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,36,0,101,0,137,137
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
TAHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,4,0,4,4
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,5,0,5,5
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,23,0,69,0,92,92
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,2,0,2,2
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,12,0,17,0,29,29
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,0,0,6,0,6,6
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,9,0,12,12
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,5,0,5,0,10,10
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,3,0,0,0,3,3
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,3,0,4,4
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,26,0,28,0,54,54
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,42,0,10,0,52,52
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,1,0,8,0,9,9
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2023-10-01,0,2,0,2,0,4,4
