,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,0,2,4,2,4,6
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,1,0,2,2,3,2,5
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,5,8,4,6,9,14,23
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,0,0,4,0,4,4
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,1,2,1,1,2,3,5
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,2,1,0,1,2,2,4
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,2,2,9,33,11,35,46
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,7,6,32,37,39,43,82
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,5,17,2,5,7,22,29
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,8,1,6,1,14,15
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,16,7,8,8,24,15,39
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,1,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,0,3,6,3,6,9
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,6,10,7,10,13,20,33
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,29,93,4,4,33,97,130
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,13,12,50,67,63,79,142
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,0,2,6,2,6,8
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,4,2,3,9,7,11,18
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,1,0,3,1,4,1,5
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,2,0,0,0,2,2
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-08-01,0,5,1,0,1,5,6
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,7,65,81,68,88,156
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,2,1,2,1,3
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,1,1,1,2
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,4,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,9,8,0,0,9,8,17
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,7,0,0,3,7,10
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,4,0,0,1,4,5
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,33,33,34,34,68
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,2,0,3,3
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,2,1,2,2,4
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,1,0,0,2,1,3
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,1,0,1,3,2,5
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,5,6,0,0,5,6,11
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,1,0,0,3,1,4
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,2,3,0,5,2,7
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,2,5,3,6,9
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,2,1,2,3,5
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,1,0,2,0,2
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,2,51,0,52,2,54
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,0,8,24,11,24,35
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,2,3,2,3,5
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,0,1,1,2,3
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,4,4,3,9,7,13,20
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,45,85,30,42,75,127,202
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,1,0,1,0,1
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,2,0,0,2,2,4
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,4,8,4,8,12
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,3,0,1,0,4,4
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,3,3,4,5,7,12
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,5,6,6,7,13
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,1,4,2,4,6
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,6,0,0,1,6,7
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,90,181,74,147,164,328,492
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,14,22,29,55,43,77,120
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,3,2,3,3,6
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,0,0,0,3,0,3
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,7,0,6,1,13,14
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,2,0,0,2,2,4
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,1,0,0,2,1,3
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,5,12,0,15,5,27,32
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,1,0,1,1,2
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,3,4,3,4,7
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,7,3,12,5,19,24
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,18,28,1,1,19,29,48
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,4,0,0,3,4,7
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,4,6,0,0,4,6,10
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,115,203,201,277,316,480,796
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,19,17,15,26,34,43,77
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,1,1,1,2
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,87,95,9,10,96,105,201
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,4,0,5,1,6
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,5,0,5,5
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,9,30,34,33,43,76
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,1,3,2,3,5
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,14,24,137,19,151,43,194
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,6,6,17,24,23,30,53
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,4,16,4,16,20
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,3,8,4,8,7,15
PELECHUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,3,2,5,5,8,13
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,12,16,138,146,150,162,312
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,5,0,5,5
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,6,0,3,1,9,10
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,13,24,104,165,117,189,306
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,5,5,3,6,8,14
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,4,0,0,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,3,0,3,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,2,10,20,11,22,33
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,0,0,0,2,0,2
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,78,3,78,4,82
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,7,8,28,22,35,30,65
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,6,8,6,8,14
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,3,5,0,0,3,5,8
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,2,0,2,0,2
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,38,31,0,0,38,31,69
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,6,2,4,4,10,6,16
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,4,10,5,9,9,19,28
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,45,44,45,44,89
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,3,0,0,1,3,4
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,3,3,4,3,7,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,155,302,376,619,531,921,1452
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,14,6,14,6,20
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,0,3,1,4,5
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,4,2,1,1,5,3,8
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,0,4,8,6,8,14
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,16,17,16,18,34
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,28,62,6,12,34,74,108
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,0,0,0,2,0,2
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,2,4,2,4,6
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,2,5,5,6,7,13
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,1,3,1,3,4
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,0,1,0,1,1
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,2,0,0,1,2,3
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,3,0,4,4
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,1,3,0,4,1,5
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,2,0,0,1,2,3
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,8,0,4,2,12,14
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,6,10,0,0,6,10,16
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,4,3,1,0,5,3,8
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,0,1,1,1,1,2
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,10,8,7,2,17,10,27
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,2,3,0,0,2,3,5
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-09-01,1,0,0,0,1,0,1
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,9,6,1,3,10,9,19
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,5,10,92,121,97,131,228
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,2,2,2,3,5
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,2,0,0,1,2,3
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,2,4,2,4,6
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,4,0,27,0,31,31
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,1,1,2,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,0,0,0,2,2
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,3,4,3,4,7
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,2,0,0,0,2,0,2
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,20,8,20,9,29
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,0,0,0,2,2
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,1,0,1,4,2,6
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,0,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,3,7,8,11,11,22
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,0,1,0,1
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,4,0,0,0,4,4
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,5,3,4,2,9,5,14
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,7,13,35,34,42,47,89
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,1,0,2,0,2
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,2,0,2,1,3
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,3,1,3,3,6
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,0,1,0,3,3
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,2,3,2,3,5
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,1,6,1,7,8
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,1,1,2,2,4
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,1,1,3,5,4,9
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,7,0,0,1,7,8
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,2,0,1,1,3,4
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,0,1,0,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,75,111,193,176,268,287,555
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,9,16,1,0,10,16,26
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,2,2,1,2,3,4,7
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,3,0,1,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
GUAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,2,2,2,3,5
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,4,23,56,24,60,84
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,2,0,0,0,2,0,2
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,9,10,16,20,25,30,55
HUATAJATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,11,18,1,0,12,18,30
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,7,12,10,16,17,33
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,3,2,22,20,25,22,47
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,3,1,2,3,5,4,9
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,86,219,412,524,498,743,1241
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,4,1,3,1,7,8
LICOMA PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,51,76,2,8,53,84,137
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,0,0,1,0,1
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,12,40,12,41,53
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,22,17,22,17,39
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,3,1,4,5
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,3,7,3,8,11
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,1,1,1,2
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,10,16,123,190,133,206,339
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,2,2,2,2,4
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,2,5,0,0,2,5,7
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,13,15,13,15,28
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,3,0,6,6,9,6,15
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,5,27,18,64,23,91,114
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,5,0,2,4,7,11
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,8,27,12,9,20,36,56
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,3,6,4,6,10
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,2,0,0,0,2,2
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,2,0,2,0,2
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,14,10,14,10,24
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,4,9,6,11,10,20,30
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,1,0,1,1,2
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,1,2,1,2,3
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,3,6,7,7,10,17
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,2,2,8,7,10,9,19
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,1,0,0,1,1,2
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,5,6,1,7,6,13
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,1,0,1,0,2,0,2
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2023-10-01,0,1,0,0,0,1,1
