,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,5,9,5,9,14
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,6,4,16,14,22,18,40
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,31,35,45,67,76,102,178
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,5,4,8,9,13,13,26
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,71,79,42,47,113,126,239
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,23,37,23,38,46,75,121
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,1,4,6,1,7,5,12
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,8,6,38,41,46,47,93
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,5,5,0,3,5,8,13
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,2,4,3,6,5,10,15
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,9,18,22,28,31,46,77
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,19,34,11,6,30,40,70
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,3,3,0,0,3,3,6
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,25,34,14,11,39,45,84
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,2,3,2,6,4,9,13
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,3,4,3,4,7
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,21,43,5,9,26,52,78
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,2,2,6,1,8,3,11
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,1,5,1,5,6
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,42,42,34,45,76,87,163
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,1,3,2,3,3,6
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,18,23,15,13,33,36,69
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,26,31,57,86,83,117,200
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,102,93,102,93,195
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,62,64,31,14,93,78,171
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,9,7,13,13,22,20,42
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,63,62,23,21,86,83,169
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,6,6,9,10,15,16,31
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,4,0,3,6,7,6,13
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,5,8,5,8,13
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,3,3,14,13,17,16,33
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,1,0,0,0,1,0,1
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,2,2,17,22,19,24,43
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-07-01,0,0,2,0,2,0,2
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,3,1,3,4
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,13,11,43,52,56,63,119
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,8,12,10,17,18,29,47
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,7,60,52,66,59,125
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,10,19,18,22,28,50
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,20,23,20,24,44
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,1,0,2,0,2
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,1,31,24,33,25,58
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,11,6,12,16,23,39
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,2,0,2,1,4,5
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,6,5,6,6,12
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,18,23,44,40,62,63,125
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,0,2,0,2
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,7,9,4,7,11,16,27
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,16,14,21,25,37,62
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,5,0,0,3,5,8
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,2,0,3,0,3
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,0,1,1,1,2
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,5,4,0,1,5,5,10
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,4,6,1,8,5,13
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,4,3,3,6,7,13
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,2,2,4,5,6,11
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,7,2,7,9
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,11,3,7,9,18,27
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,3,7,3,8,11
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,17,6,10,5,27,11,38
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,1,0,0,2,1,3
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,2,7,9,10,11,21
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,4,0,4,4
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,1,3,4,6,10
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,6,5,3,9,9,18
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,7,2,7,9
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,17,27,17,28,45
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,0,1,0,1
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,7,5,7,5,12
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,6,5,7,7,13,20
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,2,6,8,7,10,17
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,11,27,26,37,37,74
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,3,2,3,2,5
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,7,10,27,30,34,40,74
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,21,21,11,21,32,42,74
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,91,111,145,155,236,266,502
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,1,2,4,5,9
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,8,1,5,2,13,3,16
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,5,4,3,7,8,15
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,5,37,31,41,36,77
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,7,6,7,6,13
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,1,0,0,2,1,3
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,7,73,62,75,69,144
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,5,9,5,7,10,16,26
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,4,1,4,1,5
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,8,7,10,18,18,36
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,3,4,3,4,7
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,6,4,9,7,16
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,3,7,5,11,8,19
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,5,3,0,5,5,8,13
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,3,5,3,5,8
CURVA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,0,0,1,1,2
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,5,8,16,8,21,29
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,182,213,119,155,301,368,669
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,8,12,9,12,21
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,17,24,24,45,41,69,110
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,3,1,1,7,4,11
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,22,13,8,24,30,54
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,1,1,2,1,3
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,1,10,9,12,10,22
GAIOC JATUN AYLLU YURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,0,0,0,2,0,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,2,1,5,3,7,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,15,3,26,26,41,29,70
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,3,7,11,11,14,25
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,8,24,15,30,23,53
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,5,12,5,12,17
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,5,5,5,6,10,16
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,2,1,0,1,2,3
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,6,11,6,11,17
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,14,13,14,13,27
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,6,3,6,3,9
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,9,20,23,26,32,58
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,8,13,7,23,15,38
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,0,10,8,13,8,21
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,8,16,31,26,39,65
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,18,16,3,1,21,17,38
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,13,17,11,14,24,31,55
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,232,375,90,119,322,494,816
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,13,12,9,10,22,22,44
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,0,0,1,1,2
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,16,27,67,69,83,96,179
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,5,7,6,12,11,19,30
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,4,5,6,6,10,16
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,8,8,49,45,57,53,110
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,5,3,3,5,8,13
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,1,2,1,3
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,11,17,14,20,34
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,23,19,65,52,88,71,159
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,7,2,6,4,13,6,19
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,13,19,27,32,40,51,91
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,17,38,46,56,63,94,157
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,7,12,7,13,20
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,7,5,7,5,12
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,12,6,4,3,16,9,25
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,5,8,7,10,12,22
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,1,1,1,2
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,2,2,5,2,7,9
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,1,2,1,3
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,2,2,2,4
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,7,2,7,9
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,8,4,2,3,10,7,17
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,5,4,6,4,10
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,21,33,11,29,32,62,94
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,32,46,32,42,64,88,152
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,2,20,23,22,25,47
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,5,21,12,31,17,48
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,1,5,5,7,6,13
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,24,20,24,20,44
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,2,12,15,14,17,31
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,50,109,53,112,165
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,0,0,7,2,7,9
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,1,18,19,22,20,42
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,11,7,11,8,19
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,14,16,0,1,14,17,31
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,3,3,3,3,6
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,4,7,11,9,15,24
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,15,14,16,14,30
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,0,0,0,2,0,2
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,9,25,31,31,40,71
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,16,11,10,16,26,27,53
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,5,12,5,12,17
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,0,1,0,1
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,2,0,0,3,2,5
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,22,28,1,1,23,29,52
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,5,3,2,4,7,7,14
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,2,1,2,2,4
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,2,0,2,2
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,3,7,10,8,13,21
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,16,15,16,15,31
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,4,2,4,0,8,2,10
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,12,6,19,17,31,48
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,2,3,2,3,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,301,458,455,574,756,1032,1788
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,2,3,3,3,6
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,4,4,4,4,8
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,19,6,5,17,24,41
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,2,1,2,3
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,5,19,20,25,25,50
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,6,8,2,4,8,12,20
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,1,3,1,4,5
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,1,4,1,5,6
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,18,22,19,23,42
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,47,39,10,18,57,57,114
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,26,31,0,0,26,31,57
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,1,2,1,3,4
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,9,7,9,8,17
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,12,11,28,36,40,47,87
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,11,3,5,13,16,29
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,68,68,155,207,223,275,498
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,7,1,1,4,8,12
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,4,5,5,6,11
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,1,1,2,2,4
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,6,5,7,5,12
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,2,9,7,11,9,20
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,3,6,4,6,7,13
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,7,9,7,9,16
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,2,8,16,10,18,28
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,3,0,0,3,3,6
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,2,0,0,0,2,2
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,8,10,8,10,18
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,3,7,4,4,7,11,18
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,13,11,13,11,26,22,48
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,0,1,3,2,3,5
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,10,10,6,9,16,19,35
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,4,0,0,2,4,6
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,1,2,1,2,3
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,16,7,20,18,36,54
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,20,25,3,7,23,32,55
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,8,2,6,3,14,5,19
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,9,9,29,17,38,26,64
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,2,0,5,6,7,6,13
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,0,0,0,1,0,1,1
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,11,13,1,2,12,15,27
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,0,0,1,1,2
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-08-01,1,1,0,2,1,3,4
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,4,5,18,19,22,24,46
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,0,1,20,24,20,25,45
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,0,0,2,4,2,4,6
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,3,7,8,8,11,15,26
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,1,2,0,0,1,2,3
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,3,1,8,8,11,9,20
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,1,0,1,0,2,0,2
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,1,3,0,1,1,4,5
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,4,3,9,6,13,9,22
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,4,5,15,10,19,15,34
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2023-09-01,0,0,2,1,2,1,3
