,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,20,13,6,49
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,4,0,0,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,6,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,1,0,0,5
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,17,12,2,1,32
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,1,1,0,4
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,5,5,1,0,11
POCOATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,13,11,8,41
POCONA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,2,4,4,11
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,9,4,1,18
POOPO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,2,0,0,5
PORCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,5,2,0,17
POROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,1,2,12
PORONGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,13,1,3,25
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,19,11,0,1,31
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,1,0,10
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,187,186,11,20,404
PRESTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,1,5,1,9
PUCARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,2,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,23,19,2,3,47
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,2,1,3,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,7,6,0,0,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,8,1,0,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,1,1,0,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,8,1,1,16
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,3,3,5,14
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,21,1,2,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,53,63,6,3,125
PUNA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,2,3,6,12
PUNATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,24,23,3,5,55
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,0,1,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,67,41,70,46,224
QUIME,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,12,0,0,18
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,5,1,0,9
RAVELO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,1,2,5,14
REYES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,14,11,0,0,25
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,75,95,3,3,176
ROBORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,10,1,0,20
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,26,19,4,0,49
SABAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,1,0,3
SACABA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,101,98,32,15,246
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,13,15,7,5,40
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,5,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,5,1,1,1,8
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,1,0,10
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,7,9,1,3,20
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,2,1,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,1,0,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,1,0,10
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,1,0,0,7
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,40,40,9,7,96
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,11,1,0,20
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,13,1,0,24
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,22,19,9,8,58
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,46,40,17,14,117
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,16,11,1,0,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,14,12,55,45,126
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,3,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,43,29,4,7,83
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,5,6,1,21
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,14,20,2,2,38
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,16,20,11,5,52
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,16,12,1,0,29
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,11,1,2,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,2,0,0,4
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,6,2,3,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,10,6,13,38
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,3,1,0,5
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,5,3,7,21
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,0,2,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,0,2,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,3,2,0,13
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,0,2,0,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,7,0,0,15
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,17,20,1,0,38
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1054,946,43,35,2078
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,9,0,0,19
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,6,0,1,11
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,3,1,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,5,0,2,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,3,0,2,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,5,0,1,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,0,1,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,12,3,0,0,15
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,11,16,2,1,30
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,23,22,4,4,53
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,8,3,1,18
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,0,1,3
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,25,29,0,3,57
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,1,0,3
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,5,1,1,11
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,16,3,4,31
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,183,234,2,2,421
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,14,8,0,0,22
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,1,2,4,9
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,2,2,1,6
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,0,1,0,2
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,11,9,6,35
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,7,3,1,3,14
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,2,0,0,3
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,8,1,0,11
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,123,148,4,7,282
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,3,4,2,13
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,4,3,0,13
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,6,0,2,11
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,8,8,7,31
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,7,1,1,15
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,27,24,9,7,67
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,15,6,6,35
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,9,5,1,0,15
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,1,0,0,5
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,3,1,0,7
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,2,2,2,12
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,7,2,0,12
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,5,4,3,4,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,15,3,1,27
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,1,2
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,86,107,4,3,200
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,22,22,4,0,48
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,1,0,0,7
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,1,2,4
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,14,4,3,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,6,0,0,10
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,6,0,0,10
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,18,17,2,3,40
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,2,1,0,5
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,8,13,2,0,23
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,61,58,2,4,125
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,0,2,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,8,4,4,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,33,28,2,2,65
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,6,5,0,1,12
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,5,4,1,12
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,89,79,5,14,187
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,5,7,1,2,15
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,25,17,0,2,44
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,17,13,16,15,61
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,4,0,0,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,116,99,6,9,230
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,3,3,0,0,6
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,56,49,5,3,113
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,2,2,1,6
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,24,20,31,16,91
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,10,6,1,0,17
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,4,0,1,1,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,0,1,1,1,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-10-01,2,3,1,0,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,3,1,0,4
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,17,15,3,8,43
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,23,17,0,0,40
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,17,4,6,37
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,1,1,0,2
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,0,2,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,6,0,1,10
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,7,4,0,20
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,1,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,1,1,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,1,3,1,10
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,10,7,4,31
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,0,0,1,2
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,6,6,1,1,14
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,13,11,4,1,29
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,11,6,2,1,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,28,23,0,0,51
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,2,6,0,0,8
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,3,1,0,9
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,7,0,1,0,8
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,6,9,1,3,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,12,13,7,3,35
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,5,2,4,20
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,13,13,0,0,26
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,0,2,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,2,2,3,2,9
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,20,20,1,0,41
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,14,22,8,3,47
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,3,2,2,12
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,4,6,0,1,11
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,14,0,0,24
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,16,10,10,8,44
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,7,4,2,1,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,4,4,1,2,11
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,13,12,0,0,25
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,3,0,2,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,12,0,0,17
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,7,6,2,1,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,23,10,4,3,40
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,16,0,0,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,2,8,0,0,10
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,12,10,1,2,25
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,28,40,2,4,74
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,10,2,1,22
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,4,0,1,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,2,4,1,4,11
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,2,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,23,27,5,5,60
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,6,5,0,0,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,25,23,18,8,74
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,1,0,0,4
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,5,3,0,17
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,21,23,12,4,60
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,8,6,2,3,19
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,2,0,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,1,1,3,8
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,8,7,0,20
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,8,12,0,2,22
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,39,35,2,1,77
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,13,8,8,8,37
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,536,463,4,7,1010
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,26,24,1,0,51
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,7,3,1,1,12
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,4,1,0,0,5
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,23,14,0,3,40
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,2,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,13,4,5,32
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,8,14,0,0,22
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,9,9,3,0,21
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,12,14,0,2,28
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,24,25,4,3,56
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,8,7,1,0,16
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,14,7,1,0,22
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,1,1,1,6
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,10,12,2,4,28
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,3,4,0,0,7
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,11,9,3,2,25
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,57,53,7,7,124
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,25,12,1,0,38
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,1,0,0,1,2
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2021-11-01,5,0,0,2,7
