,group,variable,month,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS DENTRO,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,INFLUENZA ESTACIONAL (7M A 11 M) 2DA. DOSIS FUERA,TOTALES
PUERTO CARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,1,0,1,4
PUERTO PEREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,8,9,0,0,17
PUERTO RICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,1,1,0,5
PUERTO SUAREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,13,16,0,0,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,21,14,14,10,59
PUNA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,0,2,1,4
PUNATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,13,5,5,2,25
QUIABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,0,1,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,28,28,36,32,124
QUIME,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,2,1,0,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,2,0,0,4
RAVELO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,4,3,2,1,10
REYES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,7,8,3,2,20
RIBERALTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,26,30,3,0,59
ROBORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,13,12,1,3,29
RURRENABAQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,9,5,3,0,17
SABAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,2,0,0,2
SACABA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,51,49,15,11,126
SACACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,0,1,1,3
SAIPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,3,1,1,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,6,0,0,8
SAMAIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,1,0,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,13,11,10,0,34
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,0,0,0,3
SAN BENITO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,0,0,0,2
SAN BORJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,18,15,2,0,35
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,7,5,0,0,12
SAN CARLOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,7,12,0,0,19
SAN IGNACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,15,8,0,1,24
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,37,53,6,4,100
SAN JOAQUIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,3,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,17,19,4,5,45
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,2,0,0,2
SAN JULIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,20,16,7,8,51
SAN LORENZO(PND),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,4,2,2,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,4,6,1,0,11
SAN MATIAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,13,5,1,1,20
SAN PEDRO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,7,3,1,16
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,0,0,1
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,6,1,4,14
SAN RAFAEL,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,3,0,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,5,2,0,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,9,0,0,14
SANTA ANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,7,4,0,0,11
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,605,581,107,116,1409
SANTA ROSA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,5,0,0,7
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,7,6,3,0,16
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,0,1,0,3
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,0,1,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,3,0,0,8
SENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,3,0,0,5
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,9,1,0,15
SOPACHUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,0,0,2,2
SORACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,3,1,0,6
SORATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,1,0,0,2
SUCRE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,103,101,1,6,211
TACACOMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,1,0,0,4
TACOBAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,2,0,0,3
TACOPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,0,1,1,2
TAPACARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,2,2,5
TARABUCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,4,6,3,2,15
TARIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,51,64,3,9,127
TARVITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,1,1,0,3
TEOPONTE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,1,2,2,10
TINGUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,1,2,5,9
TIPUANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,3,3,7,1,14
TIQUIPAYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,11,7,6,7,31
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,1,1,3
TOLEDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,4,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,1,0,0,3
TORO TORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,2,4,4,11
TOTORA(CBBA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,2,0,0,4
TOTORA(ORR),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,1,3,1,6
TRINIDAD,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,30,32,4,3,69
TUPIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,6,8,0,0,14
TURCO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,2,3,0,5
UMALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,0,0,0,1
UNCIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,9,5,0,0,14
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,4,3,0,4,11
UYUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,4,8,1,0,13
VALLEGRANDE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,15,2,0,0,17
VIACHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,30,27,7,2,66
VILA VILA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,1,5,0,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,5,1,2,1,9
VILLA MONTES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,12,31,0,1,44
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,0,2,0,2
VILLA SERRANO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,3,0,0,3
VILLA TUNARI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,25,12,0,3,40
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,1,0,0,2
VILLAZON,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,8,10,0,0,18
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,65,60,8,6,139
YACUIBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,24,34,1,0,59
YAMPARAEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,3,0,0,5
YANACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,4,1,0,6
YAPACANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,16,18,20,16,70
YOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,2,1,0,0,3
YOTALA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,1,3,0,0,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-10-01,0,0,1,1,2
ACACIO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,0,1,0,1
ACHACACHI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,8,1,0,1,10
ACHOCALLA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,7,10,0,0,17
AIQUILE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,2,3
ALTO BENI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,8,0,1,13
ANCORAIMES,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
APOLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,3,0,1,7
ARAMPAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,0,3,0,3
ARQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,1,0,1,3
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,23,22,0,0,45
ATOCHA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,2,0,1,5
AYATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,2,0,0,4
AYO AYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,1,2,1,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,12,8,6,30
AZURDUY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,1,2
BERMEJO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,11,2,2,21
BETANZOS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,4,0,0,10
BOLPEBRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,2,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,1,0,0,2
CABEZAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,10,6,1,0,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,3,0,0,9
CAJUATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,7,2,0,12
CALAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
CAMARGO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,8,8,0,0,16
CAPINOTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,1,2,2,8
CARACOLLO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,1,0,0,4
CARANAVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,18,7,1,1,27
CARIPUYO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,1,2,2,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,5,5,5,17
CHALLAPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,11,12,3,0,26
CHAQUI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
CHARAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,2,0,2,6
CHAYANTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,0,0,2,6
CHIMORE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,3,2,0,7
CHUMA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,1,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,1,0,0,5
CKOCHAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,2,2,1,6
CLIZA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,2,0,0,5
COBIJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,23,35,1,1,60
COCHABAMBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,179,176,4,6,365
COLCAPIRHUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,1,1,3
"COLCHA ""K""",vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,3,0,0,4
COLLANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,3,0,4
COLOMI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,9,0,0,14
COLQUECHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,0,2,1,5
COLQUIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,3,1,0,9
COMARAPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,3,0,0,6
CONCEPCION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,9,3,5,21
COPACABANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,2,0,0,6
CORIPATA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,6,0,0,10
COROICO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,2,0,8,14
CORQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
COTAGAITA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,4,1,2,11
COTOCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,21,13,2,1,37
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,7,8,2,0,17
CUEVO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,1,0,0,3
CULPINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,1,0,0,4
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
CURVA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,1,0,2
EL ALTO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,202,177,73,96,548
EL CHORO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
EL PUENTE(TJA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
EL TORNO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,18,10,0,0,28
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,6,0,0,12
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,5,1,1,12
ESMERALDA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,3,0,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,8,12,0,1,21
FILADELFIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,1,3,3,9
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,1,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
GUANAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,9,2,5,18
GUAYARAMERIN,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,20,18,2,4,44
GUTIERREZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,2,0,0,8
HUARACAJE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,0,0,0,3
INCAHUASI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,2,0,3
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,3,0,0,4
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,1,0,0,2
IXIAMAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,7,3,11,17,38
JESUS DE MACHACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,1,0,0,2
LA ASUNTA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,15,11,1,1,28
LA GUARDIA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,15,13,0,0,28
LA PAZ,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,220,256,37,58,571
LAJA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,7,0,0,10
LAS CARRERAS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,0,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,16,11,21,20,68
LURIBAY,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
MACHACAMARCA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,1,0,0,1
MAGDALENA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,6,8,0,0,14
MAIRANA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,3,0,0,5
MAPIRI,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,4,7,1,0,12
MECAPACA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,0,0,0,3,3
MINEROS,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,12,4,0,0,16
MIZQUE,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,5,8,4,6,23
MOJOCOYA,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,2,2,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,influenza estacional (7m a 11 m) 2da. dosis,2021-11-01,3,9,0,0,12
