,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,7,7,1,0,15
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,7,4,2,1,14
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,183,174,7,3,367
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,1,0,0,2
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,1,0,1,6
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,3,1,0,2,6
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,4,4,0,9
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,9,11,3,5,28
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,6,7,3,3,19
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,3,3,0,0,6
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,8,5,1,2,16
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,111,113,8,7,239
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,7,3,6,1,17
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,5,5,0,1,11
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,6,2,0,0,8
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,5,8,3,5,21
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,5,6,0,0,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,25,23,4,12,64
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,9,8,9,11,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,0,5,1,1,7
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,0,0,1,0,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,4,0,1,6
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,6,3,0,2,11
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,0,5,1,0,6
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,5,6,4,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,12,11,1,0,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,1,0,2,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,116,107,6,8,237
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,16,19,1,2,38
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,3,2,0,0,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,3,4,3,0,10
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,11,8,2,5,26
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,8,11,1,1,21
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,8,0,0,12
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,11,17,2,1,31
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,0,1,5,7
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,8,10,0,0,18
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,38,25,4,5,72
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,1,4,3,9
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,3,6,2,1,12
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,39,34,6,11,90
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,5,4,1,2,12
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,4,1,1,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,78,87,19,23,207
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,5,6,1,0,12
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,18,16,1,2,37
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,16,33,24,23,96
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,2,0,2,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,4,3,0,0,7
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,132,125,5,11,273
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,2,2,0,1,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,74,66,9,6,155
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,2,1,0,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,9,2,0,0,11
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,39,30,22,20,111
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,2,5,4,0,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,6,0,1,2,9
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,0,1,2,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-09-01,1,2,1,2,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,2,1,4
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,22,15,3,2,42
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,19,18,0,0,37
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,6,2,2,14
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,7,0,2,15
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,8,0,1,12
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,0,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,3,5,12
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,13,7,2,1,23
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,0,3,0,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,4,0,2,9
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,12,17,1,4,34
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,5,2,0,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,28,31,5,5,69
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,11,2,1,19
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,3,0,1,8
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,5,1,0,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,17,11,13,48
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,2,3,0,10
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,12,1,0,24
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,4,0,2,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,1,1,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,25,22,2,1,50
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,14,1,3,29
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,1,1,4
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,1,0,4
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,6,0,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,10,0,0,21
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,17,13,16,18,64
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,3,0,0,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,1,2,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,11,1,2,21
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,1,0,2,5
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,11,0,2,20
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,7,1,2,18
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,33,16,1,1,51
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,16,5,1,1,23
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,1,3,0,14
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,11,4,7,29
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,24,40,1,0,65
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,6,0,1,13
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,3,3,0,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,4,1,3,15
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,0,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,26,15,6,2,49
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,4,1,1,10
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,15,20,16,13,64
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,11,1,5,23
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,25,19,3,3,50
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,2,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,17,2,0,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,6,2,3,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,2,0,1,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,2,2,5,14
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,15,10,2,0,27
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,44,39,6,8,97
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,8,12,10,40
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,455,439,10,17,921
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,29,24,1,2,56
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,7,1,0,16
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,3,1,0,5
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,15,2,0,25
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,4,1,1,9
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,9,7,3,29
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,8,0,0,17
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,12,3,3,5,23
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,15,1,2,29
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,0,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,17,14,6,9,46
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,2,2,1,9
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,13,1,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,3,4
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,3,2,2,15
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,2,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,5,2,3,21
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,56,70,10,7,143
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,18,16,6,4,44
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,0,0,2,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,4,1,0,6
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,11,2,2,22
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,484,521,64,80,1149
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,14,1,1,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,5,2,2,15
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,53,54,1,2,110
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,17,3,0,31
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,40,38,0,0,78
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,0,2
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,1,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,1,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,1,0,1,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,4,4,2,18
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,4,4,2,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,16,1,1,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,4,2,4,12
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,14,6,3,2,25
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,3,0,0,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,29,32,3,4,68
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,16,11,1,0,28
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,3,3,1,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,1,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,3,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,3,1,0,12
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,4,0,0,6
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,1,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,2,2,1,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,3,1,3,8
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,3,2,7
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,5,1,2,14
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,2,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,5,4,3,18
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,15,5,2,32
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,10,5,9,32
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,7,0,2,11
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,26,23,3,7,59
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,103,99,3,2,207
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,335,387,15,10,747
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,2,0,1,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,4,2,2,13
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,0,0,0,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,15,12,19,22,68
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,4,0,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,5,0,2,11
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,13,2,6,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,18,13,1,0,32
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,18,1,0,29
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,7,6,0,2,15
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,19,14,5,5,43
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,8,4,4,24
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,0,1,5
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,0,1,3
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,18,12,0,1,31
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,100,95,5,7,207
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,0,1,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,1,1,6,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,2,0,1,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,0,1,4,6,11
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,1,2,7
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,9,2,2,14
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,1,2,4,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,215,213,6,4,438
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,5,1,1,15
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,6,0,1,10
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,12,19,11,15,57
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,10,10,1,4,25
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,22,14,4,6,46
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,6,8,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,1,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,12,16,0,1,29
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,1,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,2,0,0,7
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,11,8,12,13,44
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,5,4,13
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,9,6,1,0,16
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,4,1,0,6
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,8,7,0,2,17
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,4,0,2,2,8
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,18,10,3,6,37
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,17,10,0,0,27
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,3,5,1,0,9
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,166,149,12,9,336
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,8,0,3,16
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,13,15,3,3,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,1,2,4,1,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,5,2,1,1,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,4,1,2,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2021-10-01,2,2,0,4,8
