,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,2,2,3,8
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,0,4,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,7,1,3,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,1,0,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,2,3,2,10
SENA,vacunaciones en menores de 1 ano,bcg,2021-09-01,8,7,3,1,19
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2021-09-01,27,33,2,1,63
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2021-09-01,12,8,2,2,24
SICAYA,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,1,1,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2021-09-01,24,32,0,2,58
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,0,0,1,4
SORACACHI,vacunaciones en menores de 1 ano,bcg,2021-09-01,4,3,3,5,15
SORATA,vacunaciones en menores de 1 ano,bcg,2021-09-01,14,12,1,3,30
SUCRE,vacunaciones en menores de 1 ano,bcg,2021-09-01,281,259,7,2,549
TACACOMA,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,3,1,0,7
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,2,5,3,11
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,1,4,3,10
TAPACARI,vacunaciones en menores de 1 ano,bcg,2021-09-01,5,9,4,2,20
TARABUCO,vacunaciones en menores de 1 ano,bcg,2021-09-01,9,12,1,5,27
TARACO,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,3,0,1,5
TARATA,vacunaciones en menores de 1 ano,bcg,2021-09-01,6,3,0,1,10
TARIJA,vacunaciones en menores de 1 ano,bcg,2021-09-01,195,165,0,2,362
TARVITA,vacunaciones en menores de 1 ano,bcg,2021-09-01,4,2,3,4,13
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,4,1,1,8
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2021-09-01,7,5,0,1,13
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,4,9,9,24
TIPUANI,vacunaciones en menores de 1 ano,bcg,2021-09-01,5,1,0,0,6
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2021-09-01,37,30,5,6,78
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2021-09-01,10,11,8,3,32
TOCO,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,1,0,0,4
TOLATA,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,1,1,1,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,2,0,1,4
TOMAVE,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,2,4,3,10
TOMINA,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,2,0,0,4
TORO TORO,vacunaciones en menores de 1 ano,bcg,2021-09-01,6,0,4,5,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2021-09-01,16,20,4,1,41
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2021-09-01,2,1,1,1,5
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2021-09-01,167,142,0,0,309
TUPIZA,vacunaciones en menores de 1 ano,bcg,2021-09-01,30,33,4,1,68
TURCO,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,0,3,5,8
UNCIA,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,4,15,15,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2021-09-01,3,5,0,0,8
URUBICHA,vacunaciones en menores de 1 ano,bcg,2021-09-01,5,1,0,0,6
UYUNI,vacunaciones en menores de 1 ano,bcg,2021-09-01,22,27,2,1,52
VACAS,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,0,6,0,7
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2021-09-01,12,16,0,0,28
VIACHA,vacunaciones en menores de 1 ano,bcg,2021-09-01,57,46,2,2,107
VILA VILA,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,1,2,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2021-09-01,8,5,3,0,16
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2021-09-01,28,31,1,1,61
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2021-09-01,0,1,0,2,3
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,4,3,1,9
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2021-09-01,5,0,1,0,6
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2021-09-01,77,73,13,12,175
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2021-09-01,2,3,0,2,7
VILLAZON,vacunaciones en menores de 1 ano,bcg,2021-09-01,20,15,0,2,37
VINTO,vacunaciones en menores de 1 ano,bcg,2021-09-01,36,38,2,0,76
VITICHI,vacunaciones en menores de 1 ano,bcg,2021-09-01,2,2,4,2,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,0,2,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2021-09-01,64,54,0,0,118
YACO,vacunaciones en menores de 1 ano,bcg,2021-09-01,0,0,1,2,3
YACUIBA,vacunaciones en menores de 1 ano,bcg,2021-09-01,59,64,8,3,134
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,3,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,3,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-09-01,34,54,3,2,93
YOCALLA,vacunaciones en menores de 1 ano,bcg,2021-09-01,3,2,0,0,5
YOTALA,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,3,0,0,4
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,0,1,1,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2021-09-01,1,3,1,1,6
ACACIO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,3,0,2,6
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2021-10-01,20,16,4,9,49
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2021-10-01,17,9,2,2,30
AIQUILE,vacunaciones en menores de 1 ano,bcg,2021-10-01,23,4,6,1,34
ALCALA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,5,0,1,9
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,2,3,8
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,1,0,2
ANZALDO,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,1,1,4,10
APOLO,vacunaciones en menores de 1 ano,bcg,2021-10-01,10,7,1,4,22
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,1,1,3
ARANI,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,5,0,0,8
ARBIETO,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,8,0,0,22
ARQUE,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,4,4,2,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2021-10-01,35,26,8,4,73
ATOCHA,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,10,0,0,14
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,2,3
AYATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,0,3,3
AYO AYO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2021-10-01,9,13,9,10,41
AZURDUY,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,2,3,2,9
BATALLAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,3,9,3,19
BAURES,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,3,1,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,0,0,3
BERMEJO,vacunaciones en menores de 1 ano,bcg,2021-10-01,17,15,0,0,32
BETANZOS,vacunaciones en menores de 1 ano,bcg,2021-10-01,18,13,5,7,43
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,5,2,8
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,11,2,0,1,14
CABEZAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,11,5,8,4,28
CAIROMA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,2,2,1,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2021-10-01,4,5,0,1,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,11,0,0,15
CALACOTO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,4,3,7
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,5,6,15
CAMARGO,vacunaciones en menores de 1 ano,bcg,2021-10-01,16,8,1,2,27
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,1,0,2
CAMIRI,vacunaciones en menores de 1 ano,bcg,2021-10-01,28,31,0,1,60
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,18,0,0,32
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,2,1,3
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2021-10-01,9,8,0,1,18
CARANAVI,vacunaciones en menores de 1 ano,bcg,2021-10-01,38,35,1,4,78
CARAPARI,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,3,0,0,8
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,1,2,7
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,0,2,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,36,31,2,4,73
CHAQUI,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,0,1,4
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2021-10-01,21,12,13,13,59
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,2,3,4,13
CHIMORE,vacunaciones en menores de 1 ano,bcg,2021-10-01,12,12,4,3,31
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,0,1,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2021-10-01,23,19,0,0,42
CHUMA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,0,6,5,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,4,5,10
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,3,11,7,23
CLIZA,vacunaciones en menores de 1 ano,bcg,2021-10-01,15,26,0,0,41
COBIJA,vacunaciones en menores de 1 ano,bcg,2021-10-01,61,52,3,2,118
COCAPATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,3,9,4,21
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2021-10-01,662,585,3,6,1256
COIPASA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2021-10-01,29,27,0,0,56
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2021-10-01,4,0,1,5,10
COLLANA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,2,1,4
COLOMI,vacunaciones en menores de 1 ano,bcg,2021-10-01,17,5,2,4,28
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,0,0,3
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,4,5,5,22
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,0,5,9,16
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,4,5,4,17
COMANCHE,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,3,1,4
COMARAPA,vacunaciones en menores de 1 ano,bcg,2021-10-01,19,9,0,0,28
COMBAYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,1,1,3
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2021-10-01,19,19,1,2,41
COPACABANA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,5,3,1,9
CORIPATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,4,0,0,18
CORO CORO,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,2,2,3,9
COROICO,vacunaciones en menores de 1 ano,bcg,2021-10-01,18,16,3,1,38
CORQUE,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,0,1
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,5,4,0,11
COTOCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,43,50,0,0,93
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,17,2,6,39
CUEVO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,1,3
CULPINA,vacunaciones en menores de 1 ano,bcg,2021-10-01,7,9,2,0,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,2,0,0,5
CURVA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,1,1,0,6
EL ALTO,vacunaciones en menores de 1 ano,bcg,2021-10-01,680,644,19,21,1364
EL CHORO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,3,2,1,7
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2021-10-01,3,7,1,0,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2021-10-01,0,4,1,3,8
EL TORNO,vacunaciones en menores de 1 ano,bcg,2021-10-01,46,36,6,2,90
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,1,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,10,3,4,25
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,28,0,1,43
ESCOMA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,2,1,7
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,0,0,1
EXALTACION,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,1,1,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2021-10-01,7,14,3,2,26
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,2,3,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2021-10-01,11,8,1,2,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,6,4,14
GUANAY,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,5,0,1,10
GUAQUI,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,1,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2021-10-01,45,36,0,0,81
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2021-10-01,9,4,1,0,14
HUACARETA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,0,0,3
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,1,3
HUANUNI,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,10,0,1,19
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,3,3,7
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,1,2,4
HUMANATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,0,1
ICHOCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,2,2,4
ICLA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,4,1,8
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,4,6,3,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,2,2,6,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2021-10-01,3,5,0,1,9
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,1,1,5
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,3,2,4,12
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,24,24,9,2,59
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2021-10-01,36,41,0,0,77
LA PAZ,vacunaciones en menores de 1 ano,bcg,2021-10-01,589,589,3,2,1183
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,0,2,0,5
LAJA,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,4,5,8,21
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,7,24,22,58
LLICA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,2,1,5
LORETO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,2,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,0,1,2,6
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,4,0,0,6
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,3,4,5,14
MAIRANA,vacunaciones en menores de 1 ano,bcg,2021-10-01,16,11,0,0,27
MAPIRI,vacunaciones en menores de 1 ano,bcg,2021-10-01,14,5,0,0,19
MECAPACA,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,7,1,1,14
MINEROS,vacunaciones en menores de 1 ano,bcg,2021-10-01,12,22,0,0,34
MIZQUE,vacunaciones en menores de 1 ano,bcg,2021-10-01,11,22,0,0,33
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,1,5,7,14
MOJINETE,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,3,0,2,7
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2021-10-01,26,21,0,0,47
MONTERO,vacunaciones en menores de 1 ano,bcg,2021-10-01,170,177,0,0,347
MORO MORO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,2,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,4,3,10
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,2,3
OCURI,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,4,3,7,19
OKINAWA,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,5,1,1,12
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,3,2,0,5
ORURO,vacunaciones en menores de 1 ano,bcg,2021-10-01,257,291,3,5,556
PADCAYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,5,1,1,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2021-10-01,6,6,0,0,12
PAILON,vacunaciones en menores de 1 ano,bcg,2021-10-01,13,10,4,6,33
PALCA,vacunaciones en menores de 1 ano,bcg,2021-10-01,6,4,13,11,34
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2021-10-01,13,11,6,8,38
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,6,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,0,2,5
PASORAPA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,3,0,0,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,19,20,2,4,45
PAZÑA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,1,1,2
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,0,3,1,7
POCOATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,1,7,9,22
POCONA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,0,3,4,9
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2021-10-01,16,4,0,0,20
POOPO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
PORCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,6,3,3,14
POROMA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,6,2,1,11
PORONGO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,3,2,1,9
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,9,0,0,17
POTOSI,vacunaciones en menores de 1 ano,bcg,2021-10-01,211,209,3,5,428
PRESTO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,4,0,3,8
PUCARANI,vacunaciones en menores de 1 ano,bcg,2021-10-01,12,12,7,12,43
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,10,2,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,7,4,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,1,0,0,4
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,2,3,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2021-10-01,13,10,0,0,23
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,4,0,7
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,6,0,0,14
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2021-10-01,83,78,2,2,165
PUNA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,2,4,9
PUNATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,37,35,2,0,74
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,2,3,5
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2021-10-01,113,110,13,10,246
QUIME,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,2,5,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2021-10-01,2,1,2,2,7
RAVELO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,4,8,4,19
REYES,vacunaciones en menores de 1 ano,bcg,2021-10-01,7,5,0,0,12
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,142,146,5,4,297
ROBORE,vacunaciones en menores de 1 ano,bcg,2021-10-01,7,9,0,0,16
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2021-10-01,19,10,2,4,35
SABAYA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,0,2,0,4
SACABA,vacunaciones en menores de 1 ano,bcg,2021-10-01,132,112,4,3,251
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,0,1,0,3
SACACA,vacunaciones en menores de 1 ano,bcg,2021-10-01,6,8,11,12,37
SAIPINA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,4,0,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,4,0,5
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,3,0,0,6
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,0,1,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2021-10-01,2,3,2,1,8
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,2,2,1,6
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2021-10-01,4,2,0,0,6
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2021-10-01,45,46,5,8,104
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2021-10-01,9,12,2,0,23
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2021-10-01,15,11,1,0,27
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2021-10-01,17,18,4,10,49
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,81,44,4,4,133
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2021-10-01,15,15,0,0,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2021-10-01,5,5,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2021-10-01,23,21,65,54,163
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,4,0,0,5
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2021-10-01,28,40,3,3,74
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,4,7,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2021-10-01,5,4,3,0,12
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,12,12,10,9,43
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2021-10-01,10,8,0,2,20
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2021-10-01,3,4,0,0,7
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2021-10-01,0,1,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2021-10-01,6,6,1,0,13
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2021-10-01,8,12,6,8,34
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2021-10-01,1,0,1,1,3
