municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
URIONDO (A. CONCEPCION),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,4,4
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-10-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
AUCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
BOLIVAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,6,6
CHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,5,5
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,21,21
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,10,10
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
EXALTACION,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
ICLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,4,4
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
MAGDALENA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
PELECHUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
PORCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,5,5
PORTACHUELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,9,9
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,12,12
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,0,0
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,5,5
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,4,4
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,9,9
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,5,5
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
VILA VILA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,9,9
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,2,2
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,1,1
YOTALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-11-01,3,3
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,4,4
AIQUILE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
ALCALA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
ATOCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
AUCAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
BELLA FLOR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
BOLIVAR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
CALACOTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CARAPARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
CLIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,13,13
COLQUENCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
MINEROS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,4,4
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,7,7
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,5,5
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,18,18
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,4,4
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,13,13
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,6,6
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,8,8
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,6,6
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,3,3
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,11,11
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-12-01,1,1
