municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
BETANZOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
BOLIVAR,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,17,17
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
CHAYANTA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,27,27
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
COMBAYA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
CUCHUMUELA (V. G. VILLARROEL),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,70,70
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
EL PUENTE(TJA),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,7,7
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,6,6
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,111,111
LICOMA PAMPA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,6,6
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,6,6
MOROCHATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,8,8
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
POCONA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PORCO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,9,9
PUERTO PEREZ,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
PUERTO RICO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,6,6
PUNA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,9,9
RAVELO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,6,6
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,11,11
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,148,148
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,13,13
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,3,3
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
TARATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,11,11
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
TOLATA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
TOLEDO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,14,14
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,5,5
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,9,9
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,14,14
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,1,1
YANACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,2,2
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2008-10-01,4,4
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
APOLO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
ARBIETO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
ATOCHA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
CALACOTO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,8,8
CARAPARI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
CHAYANTA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,5,5
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,7,7
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,28,28
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,49,49
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,7,7
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
HUACARETA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,106,106
LAJA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,5,5
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MAGDALENA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
MOCOMOCO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,10,10
OKINAWA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,13,13
PAILON,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
PORCO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,10,10
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
PUNA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
QUIME,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,7,7
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
SAIPINA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN ANTONIO DE LOMERIO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN BENITO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,7,7
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SAN RAFAEL,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,109,109
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SANTIAGO DE CALLAPA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
SORATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,22,22
TACOPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
TARATA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,18,18
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,4,4
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
TOTORA(CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,7,7
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,2,2
VILA VILA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,12,12
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,3,3
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,13,13
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,6,6
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2008-11-01,1,1
ACACIO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
ACHOCALLA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
AYATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
AYO AYO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
BOLIVAR,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
BOYUIBE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CAIROMA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,10,10
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,8,8
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,38,38
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
"COLCHA ""K""",tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
COLQUENCHA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CONCEPCION,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
CORO CORO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,4,4
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,52,52
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,4,4
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
INQUISIVI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
IXIAMAS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
JESUS DE MACHACA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,7,7
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,84,84
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
MOJOCOYA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,13,13
MOROCHATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,11,11
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PALCA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
PAPEL PAMPA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PUERTO RICO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,6,6
PUNA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,6,6
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,7,7
SACABA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,11,11
SAN ANDRES,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
SAN PEDRO DE TIQUINA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,120,120
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SANTIAGO DE CALLAPA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
SORATA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,27,27
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,3,3
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,20,20
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,4,4
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,5,5
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
TOCO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,7,7
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
VALLEGRANDE,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
VILA VILA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,8,8
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,9,9
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,10,10
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,12,12
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,1,1
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2008-12-01,6,6
