,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,7,13,7,13,20
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,13,31,13,31,44
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,25,3,25,28
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,2,8,2,10
SAN PABLO DE LIPEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,2,1,2,1,3
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,7,14,7,14,21
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,1,3,1,4
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,20,46,20,46,66
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,3,8,3,11
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,12,5,12,17
SAN RAMON BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,0,1,0,1
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,13,17,13,17,30
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,4,19,4,19,23
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,423,307,423,307,730
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,0,3,0,3
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,1,5,1,6
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,35,55,35,55,90
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,18,11,18,11,29
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,6,10,6,10,16
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,2,1,2,3
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,13,8,13,21
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,1,8,1,9
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,3,1,3,4
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,5,5,5,10
SICAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,1,1,1,2
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,10,3,10,13
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,3,3,3,6
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,1,1,1,2
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,0,1,0,1
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,189,157,189,157,346
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,2,3,2,5
TACOBAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,0,3,0,3,3
TACOPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,7,3,7,10
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,16,25,16,25,41
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,16,2,16,2,18
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,22,21,22,21,43
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,12,8,12,8,20
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,171,145,171,145,316
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,6,18,6,18,24
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,0,1,0,1
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,14,15,14,15,29
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,7,6,7,6,13
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,7,5,7,12
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,4,10,4,10,14
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,4,2,4,2,6
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,0,3,0,3,3
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,23,3,23,26
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,0,10,0,10,10
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,0,4,0,4,4
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,21,19,21,19,40
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,18,11,18,11,29
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,7,14,7,14,21
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,7,3,7,10
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,2,3,2,5
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,2,0,2,0,2
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,68,69,68,69,137
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,14,19,14,19,33
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,8,5,8,13
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,9,5,9,5,14
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,22,18,22,18,40
URUBICHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,35,5,35,40
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,16,14,16,14,30
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,6,17,6,17,23
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,19,32,19,32,51
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,21,24,21,24,45
VILA VILA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,2,0,2,0,2
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,4,26,4,26,30
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,70,37,70,37,107
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,13,7,13,7,20
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,18,26,18,26,44
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,9,8,9,8,17
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,12,11,12,11,23
VINTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,6,8,6,8,14
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,10,20,10,20,30
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,3,0,3,0,3
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,28,12,28,12,40
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,0,8,0,8
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,49,32,49,32,81
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,8,10,8,10,18
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,5,2,5,2,7
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,23,11,23,11,34
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,14,8,14,8,22
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,5,1,5,6
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,14,21,14,21,35
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-10-01,1,1,1,1,2
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,3,2,3,5
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,104,96,104,96,200
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,1,13,1,14
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,33,5,33,38
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,7,3,7,10
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,3,0,3,3
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,1,7,1,8
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,3,7,3,10
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,4,8,4,12
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,8,8,8,16
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,2,0,2,2
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,4,2,4,6
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,8,2,8,10
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,10,14,10,14,24
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,14,5,14,19
AUCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,2,4,2,6
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,5,3,5,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,9,11,9,11,20
AZURDUY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,29,33,29,33,62
BAURES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,20,18,20,18,38
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,15,7,15,22
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,0,2,0,2
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,45,41,45,41,86
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,8,11,8,19
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,2,3,2,5
BOLPEBRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,2,8,2,10
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,1,5,1,6
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,6,5,6,11
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,4,5,4,9
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,2,5,2,7
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,7,3,7,10
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,9,12,9,21
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,6,13,6,19
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,5,1,5,6
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,61,30,61,30,91
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,5,7,5,12
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,9,11,9,20
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,14,25,14,25,39
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,8,7,8,15
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,11,13,11,24
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,3,2,3,5
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,2,2,2,4
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,0,4,0,4
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,14,15,14,15,29
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,6,8,6,14
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,9,23,9,23,32
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,9,12,9,12,21
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,0,2,0,2
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,7,2,7,9
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,60,32,60,32,92
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
CKOCHAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,2,3,2,5
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,50,39,50,39,89
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,4,11,4,15
COCAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,0,8,0,8
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,322,237,322,237,559
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,10,6,10,6,16
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,6,1,6,7
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,6,3,6,3,9
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,13,4,13,17
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,15,21,15,21,36
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,3,4,3,7
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,5,7,5,12
COMARAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,43,29,43,29,72
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,6,1,6,7
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,9,5,9,5,14
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,22,30,22,30,52
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,2,1,2,3
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,20,15,20,15,35
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,8,3,8,11
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,36,20,36,20,56
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,52,32,52,32,84
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,4,2,4,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,3,1,3,4
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,4,3,4,7
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,13,5,13,18
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,2,8,2,10
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,24,22,24,22,46
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,103,124,103,124,227
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,1,5,1,6
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,22,7,22,7,29
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,6,15,6,15,21
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,45,51,45,51,96
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,10,14,10,14,24
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,2,13,2,15
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,5,4,5,9
EXALTACION,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,3,7,3,10
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,3,1,3,4
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,16,10,16,10,26
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,16,3,16,19
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,4,5,4,9
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,23,12,23,35
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,14,11,14,11,25
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,4,2,4,6
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,6,1,6,1,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,1,4,1,5
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,17,8,17,8,25
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,2,4,2,6
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,4,11,4,15
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,20,22,20,22,42
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,17,12,17,29
ICHOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,10,5,10,15
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,9,1,9,10
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,25,3,25,28
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,17,7,17,7,24
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,13,11,13,24
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,14,7,14,7,21
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,3,2,3,5
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,36,12,36,12,48
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,629,533,629,533,1162
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,9,12,9,21
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,3,1,3,4
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,21,8,21,29
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,4,4,4,8
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,1,5,1,6
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,14,4,14,18
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,14,5,14,5,19
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,5,13,5,18
MALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,19,2,19,21
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,19,17,19,17,36
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,18,8,18,8,26
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,2,2,2,4
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,2,13,2,15
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,44,50,44,50,94
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,6,3,6,9
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,18,12,18,30
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,4,3,4,7
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,159,158,159,158,317
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,6,4,6,4,10
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,9,8,9,17
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,24,12,24,12,36
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,21,10,21,10,31
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,10,9,10,9,19
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,6,3,6,9
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,24,8,24,8,32
PASORAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,18,3,18,3,21
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,6,5,6,5,11
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,0,5,0,5
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,1,0,1,1
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,7,7,7,14
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,3,3,3,6
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,4,2,4,6
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,12,3,12,15
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,1,2,1,3
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,3,13,3,16
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,11,5,11,16
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,0,4,0,4,4
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,124,144,124,144,268
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,18,2,18,2,20
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,30,33,30,33,63
PUERTO ACOSTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,11,11,11,11,22
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,19,4,19,4,23
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,13,3,13,3,16
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,5,3,5,3,8
PUERTO QUIJARRO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,4,4,4,8
PUERTO SILES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,3,3,3,6
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,1,1,1,2
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,19,12,19,31
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,21,12,21,33
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,8,31,8,31,39
QUIABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,7,3,7,3,10
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,67,39,67,39,106
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,3,15,3,15,18
QUIRUSILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,1,0,1,0,1
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,2,6,2,6,8
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,12,0,12,0,12
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,16,13,16,13,29
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,4,3,4,3,7
RURRENABAQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2013-11-01,21,21,21,21,42
