municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,153,153
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,19,19
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,231,231
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,4,4
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,30,30
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,53,53
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-09-01,44,44
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,29,29
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,29,29
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,21,21
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,19,19
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,15,15
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,19,19
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,17,17
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,34,34
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,23,23
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,24,24
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,41,41
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
CAIROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,58,58
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,15,15
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,41,41
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,27,27
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
CATACORA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,43,43
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,15,15
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,18,18
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,24,24
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
CHUA COCANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,24,24
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,638,638
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,25,25
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,70,70
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
COLPA BELGICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,31,31
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
CORIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,50,50
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,49,49
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,80,80
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,20,20
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,34,34
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,915,915
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,51,51
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,19,19
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,18,18
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,55,55
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,26,26
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,25,25
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,45,45
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,14,14
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,147,147
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,106,106
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,26,26
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
HUATAJATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,71,71
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,35,35
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,15,15
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,112,112
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,301,301
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,25,25
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,24,24
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,223,223
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,38,38
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,26,26
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,31,31
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,28,28
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,308,308
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,18,18
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,32,32
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,62,62
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,585,585
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,50,50
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,60,60
PAILON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,25,25
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,11,11
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,27,27
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,21,21
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,183,183
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,21,21
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,9,9
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,51,51
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,33,33
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,42,42
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,88,88
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,168,168
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,15,15
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,54,54
REYES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,21,21
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,86,86
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,94,94
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,48,48
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,83,83
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,82,82
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,49,49
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,41,41
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,20,20
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,41,41
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,25,25
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,82,82
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,48,48
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,57,57
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,20,20
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,27,27
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,674,674
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,52,52
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,11,11
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,11,11
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,7,7
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,20,20
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,11,11
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,21,21
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,379,379
TACACOMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
TAHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,50,50
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,54,54
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,1249,1249
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,56,56
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,95,95
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,28,28
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,20,20
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,38,38
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,24,24
TRIGAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,211,211
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,44,44
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,4,4
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,6,6
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,17,17
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,5,5
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,22,22
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,42,42
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,83,83
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,12,12
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,18,18
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,16,16
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,46,46
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,10,10
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,142,142
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,13,13
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,23,23
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,8,8
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2013-10-01,44,44
