,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,64,4,64,68
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,9,1,9,10
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,4,0,4,4
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,1,1,1,2
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,23,0,23,23
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,30,0,30,30
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,4,1,4,5
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,0,3,0,3
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,11,0,11,11
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,21,2,21,23
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,8,0,8,8
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,21,0,21,21
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,23,3,23,26
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,4,1,4,5
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,39,66,39,66,105
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,3,2,3,5
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,6,49,6,49,55
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,7,0,7,7
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,18,0,18,18
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,7,101,7,101,108
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,3,0,3,3
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,0,2,0,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,8,128,8,128,136
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,18,0,18,18
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,9,1,9,1,10
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,10,14,10,14,24
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,5,0,5,0,5
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,12,33,12,33,45
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,14,15,14,15,29
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,33,1,33,34
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,33,156,33,156,189
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,18,0,18,18
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,36,0,36,36
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,4,2,4,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,10,44,10,44,54
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,8,3,8,11
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,8,0,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,2,3,2,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,4,4,4,8
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,7,6,7,6,13
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,18,6,18,6,24
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,6,1,6,1,7
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,8,2,8,10
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,45,26,45,26,71
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,6,236,6,236,242
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,8,4,8,4,12
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,8,31,8,31,39
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,2,1,2,3
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,9,5,9,5,14
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,20,1,20,21
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,2,1,2,3
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,0,2,0,2
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,8,14,8,14,22
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,11,1,11,12
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,48,4,48,52
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,1,1,1,2
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,3,0,3,3
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,13,0,13,13
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,349,355,349,355,704
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,7,1,7,8
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,3,1,3,4
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,30,0,30,30
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,3,0,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,6,0,6,6
SENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,3,3,3,6
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,5,10,5,10,15
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,11,3,11,14
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,0,2,0,2
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,5,0,5,5
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,100,0,100,100
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,44,206,44,206,250
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,2,1,2,3
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,28,3,28,31
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,11,17,11,17,28
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,1,2,1,3
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,22,0,22,22
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,18,1,18,19
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,79,26,79,26,105
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,12,2,12,14
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,11,2,11,13
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,0,1,0,1
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,6,2,6,8
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,9,4,9,13
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,2,3,2,5
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,4,0,4,4
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,8,1,8,9
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,28,4,28,32
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,11,0,11,11
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,14,15,14,15,29
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,9,12,9,12,21
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,0,2,0,2
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,4,0,4,4
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,5,1,5,6
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,73,0,73,73
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,3,3,3,3,6
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,2,1,2,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,17,109,17,109,126
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,13,27,13,27,40
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,3,0,3,3
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,7,1,7,1,8
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,5,3,5,3,8
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,10,30,10,30,40
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,9,9,9,9,18
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,13,2,13,2,15
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,17,0,17,0,17
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,24,33,24,33,57
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,33,16,33,16,49
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,14,0,14,14
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,6,79,6,79,85
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,10,0,10,10
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,1,5,1,5,6
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,4,71,4,71,75
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,2,3,2,3,5
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-10-01,0,2,0,2,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,3,0,3,0,3
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,5,0,5,5
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,4,1,4,5
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,6,0,6,0,6
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,2,1,2,3
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,2,0,2,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,20,0,20,20
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,10,0,10,10
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,9,0,9,9
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,4,5,4,5,9
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,24,0,24,24
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,8,1,8,9
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,7,5,7,5,12
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,13,2,13,15
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,0,2,0,2
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,1,1,1,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,6,0,6,0,6
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,4,1,4,5
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,4,9,4,9,13
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,5,0,5,5
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,2,0,2,2
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,6,4,6,4,10
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,11,39,11,39,50
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,8,1,8,9
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,1,2,1,3
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,6,1,6,1,7
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,11,15,11,15,26
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,2,1,2,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,3,2,3,2,5
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,32,1,32,33
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,12,13,12,13,25
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,5,3,5,3,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,14,0,14,14
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,9,33,9,33,42
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,18,13,18,13,31
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,5,1,5,6
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,234,51,234,51,285
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,20,10,20,10,30
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,10,25,10,25,35
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,10,2,10,2,12
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,18,2,18,20
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,46,2,46,48
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,14,64,14,64,78
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,22,2,22,24
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,2,0,2,2
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,3,0,3,0,3
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,0,2,0,2
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,33,2,33,35
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,12,12,12,12,24
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,6,2,6,2,8
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,3,1,3,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,314,220,314,220,534
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,1,1,1,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,28,59,28,59,87
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,1,2,1,3
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,2,2,2,4
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,2,1,2,3
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,5,0,5,0,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,7,13,7,13,20
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,7,0,7,7
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,5,1,5,1,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,7,0,7,7
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,16,1,16,17
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,4,0,4,4
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,31,2,31,33
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,0,2,0,2
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,10,3,10,3,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,2,8,2,8,10
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,11,0,11,11
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,1,0,1,1
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,50,1,50,51
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,37,20,37,20,57
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2010-11-01,218,286,218,286,504
