,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,4,0,4,4
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,4,3,4,7
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,33,3,33,36
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,36,39,36,39,75
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,146,1,146,147
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,12,1,12,13
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,4,0,4,4
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,13,2,13,15
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,12,1,12,13
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,10,0,10,10
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,12,1,12,13
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,8,0,8,8
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,14,0,14,14
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,12,43,12,43,55
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,9,0,9,9
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,10,43,10,43,53
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,7,0,7,7
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,2,0,2,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,44,1,44,45
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,7,0,7,7
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,13,0,13,13
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,6,2,6,8
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,3,0,3,3
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,27,2,27,29
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,8,0,8,8
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,0,4,0,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,11,3,11,14
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,8,1,8,9
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,0,3,0,3
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,8,34,8,34,42
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,19,4,19,23
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,17,3,17,20
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,9,103,9,103,112
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,6,0,6,6
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,6,9,6,9,15
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,4,1,4,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,6,78,6,78,84
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,3,0,3,3
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,4,1,4,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,4,1,4,5
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,10,3,10,3,13
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,6,6,6,6,12
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,19,1,19,20
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,74,20,74,20,94
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,19,265,19,265,284
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,4,3,4,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,10,16,10,16,26
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,10,2,10,12
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,1,3,1,4
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,39,4,39,43
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,7,6,7,6,13
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,0,3,0,3
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,9,0,9,0,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,4,0,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,9,0,9,9
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,18,0,18,18
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,6,0,6,6
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,11,2,11,13
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,218,70,218,70,288
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,4,2,4,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,6,0,6,6
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,8,0,8,8
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,1,1,1,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,5,2,5,7
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,0,2,0,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,1,1,1,2
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,2,0,2,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,99,0,99,99
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,36,279,36,279,315
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,39,2,39,41
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,21,2,21,23
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,9,2,9,2,11
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,18,0,18,18
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,8,1,8,9
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,53,19,53,19,72
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,6,2,6,8
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,5,5,5,5,10
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,8,0,8,8
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,3,1,3,4
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,4,0,4,4
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,17,1,17,18
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,34,4,34,38
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,7,17,7,17,24
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,6,19,6,19,25
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,6,0,6,6
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,26,1,26,27
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,17,0,17,17
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,2,2,2,4
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,2,0,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,76,57,76,57,133
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,9,18,9,18,27
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,0,4,0,4
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,2,6,2,6,8
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,5,11,5,11,16
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,5,4,5,9
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,5,0,5,0,5
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,11,0,11,0,11
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,3,0,3,3
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,15,15,15,15,30
YACO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,1,0,1,1
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,3,96,3,96,99
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,4,1,4,1,5
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,11,45,11,45,56
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,0,5,0,5,5
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-10-01,1,3,1,3,4
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,6,0,6,6
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,5,2,5,7
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,4,0,4,0,4
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,5,0,5,5
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,9,9,9,9,18
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,3,0,3,3
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,4,11,4,11,15
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,7,0,7,7
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,5,2,5,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,15,0,15,15
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,3,16,3,16,19
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,7,0,7,0,7
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,3,4,3,4,7
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,16,0,16,16
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,10,34,10,34,44
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,4,1,4,5
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,10,2,10,12
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,2,1,2,3
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,7,18,7,18,25
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,13,0,13,13
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,12,12,12,12,24
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,9,7,9,7,16
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,200,55,200,55,255
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,14,7,14,7,21
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,29,45,29,45,74
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,4,7,4,7,11
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,23,2,23,25
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,3,31,3,31,34
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,4,2,4,6
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,1,1,1,2
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,17,0,17,17
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,6,6,6,6,12
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,4,2,4,6
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,5,0,5,5
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,180,100,180,100,280
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,10,18,10,18,28
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,3,1,3,1,4
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,4,45,4,45,49
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,18,2,18,20
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,3,1,3,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,2,1,2,3
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,8,0,8,8
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,10,0,10,10
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,4,8,4,8,12
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,12,4,12,4,16
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,9,5,9,5,14
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,67,16,67,16,83
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,7,2,7,9
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,27,9,27,9,36
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,157,204,157,204,361
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,6,1,6,7
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,2,0,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,6,2,6,8
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,5,0,5,5
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,1,0,1,1
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,13,7,13,7,20
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,6,0,6,0,6
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,0,2,0,2
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,1,2,1,3
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,1,1,1,1,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,10,13,10,13,23
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,16,6,16,6,22
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,12,16,12,16,28
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,15,20,15,20,35
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,3,0,3,0,3
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,28,7,28,7,35
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,2,1,2,1,3
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2010-11-01,0,3,0,3,3
