,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,33,17,33,17,50
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,23,7,23,7,30
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,21,46,21,46,67
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,83,58,83,58,141
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,22,0,22,22
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,3,1,3,4
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,325,9,325,334
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,8,7,8,7,15
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,23,33,23,33,56
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,2,0,2,0,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,5,140,5,140,145
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,35,70,35,70,105
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,73,9,73,82
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,18,8,18,8,26
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,19,56,19,56,75
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,20,1,20,21
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,5,1,5,6
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,72,0,72,72
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,5,29,5,29,34
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,2,10,2,10,12
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,2,0,2,0,2
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,72,3,72,75
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1006,1217,1006,1217,2223
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,11,9,11,20
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,8,0,8,8
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,63,0,63,63
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,12,0,12,12
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,4,52,4,52,56
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,0,1,0,1
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,28,1,28,29
SENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,9,3,9,12
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,13,9,13,22
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,6,0,6,6
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,2,1,2,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,37,9,37,46
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,5,1,5,6
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,9,22,9,22,31
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,223,0,223,223
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,136,658,136,658,794
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,0,1,0,1
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,6,0,6,6
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,6,26,6,26,32
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,18,64,18,64,82
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,55,21,55,21,76
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,21,0,21,21
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,8,532,8,532,540
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,171,54,171,54,225
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,10,78,10,78,88
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,7,17,7,17,24
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,18,0,18,18
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,14,14,14,14,28
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,2,28,2,28,30
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,54,71,54,71,125
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,8,7,8,7,15
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,7,0,7,7
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,4,32,4,32,36
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,5,5,5,5,10
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,40,1,40,41
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,11,77,11,77,88
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,0,3,0,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,60,1,60,61
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,82,183,82,183,265
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,22,11,22,11,33
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,4,0,4,0,4
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,10,0,10,10
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,9,0,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,19,3,19,22
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,157,0,157,157
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,0,3,0,3
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,146,1,146,147
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,49,243,49,243,292
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,31,38,31,38,69
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,6,0,6,6
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,31,22,31,22,53
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,17,67,17,67,84
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,2,0,2,2
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,4,1,4,5
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,19,349,19,349,368
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,3,1,3,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,35,2,35,2,37
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,53,0,53,0,53
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,20,24,20,24,44
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,55,33,55,33,88
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,8,1,8,9
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,30,174,30,174,204
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,5,64,5,64,69
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,11,3,11,14
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,21,115,21,115,136
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,0,73,0,73,73
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,10,13,10,13,23
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,1,3,1,3,4
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-10-01,3,9,3,9,12
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,11,0,11,11
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,11,2,11,2,13
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,9,4,9,4,13
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,11,0,11,11
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,6,4,6,10
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,86,1,86,87
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,21,2,21,23
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,23,0,23,23
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,37,6,37,43
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,142,3,142,145
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,93,3,93,96
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,4,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,21,1,21,1,22
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,41,5,41,46
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,59,6,59,65
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,25,1,25,26
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,7,1,7,1,8
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,1,1,1,2
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,0,4,0,4
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,0,2,0,2
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,0,5,0,5
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,16,36,16,36,52
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,21,1,21,22
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,17,15,17,15,32
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,41,4,41,45
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,2,0,2,2
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,6,2,6,8
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,5,4,5,9
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,33,97,33,97,130
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,67,1,67,68
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,7,15,7,15,22
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,8,4,8,4,12
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,35,36,35,36,71
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,7,2,7,2,9
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,1,5,1,6
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,9,2,9,11
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,49,1,49,50
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,16,25,16,25,41
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,33,0,33,0,33
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,12,13,12,13,25
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,4,0,4,4
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,5,0,5,5
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,41,0,41,41
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,23,33,23,33,56
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,36,50,36,50,86
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,8,1,8,9
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,447,470,447,470,917
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,24,9,24,9,33
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,19,51,19,51,70
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,8,4,8,4,12
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,95,1,95,96
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,85,3,85,88
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,8,2,8,10
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,89,6,89,95
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,2,0,2,2
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,18,21,18,21,39
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,2,0,2,2
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,2,2,2,4
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,1,1,1,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,27,1,27,28
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,12,1,12,13
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,19,213,19,213,232
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,47,32,47,32,79
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,2,3,2,5
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,14,4,14,18
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,4,0,4,4
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,695,680,695,680,1375
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,4,2,4,6
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,67,2,67,69
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,59,267,59,267,326
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,7,5,7,12
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,29,27,29,27,56
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,12,4,12,4,16
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,3,3,3,6
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,7,8,7,8,15
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,20,51,20,51,71
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,80,5,80,85
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,6,1,6,7
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,20,1,20,21
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,12,2,12,14
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,18,110,18,110,128
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,18,2,18,20
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,10,3,10,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,6,3,6,9
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,15,6,15,21
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,9,0,9,9
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,2,1,2,3
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,18,31,18,31,49
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,15,1,15,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,5,0,5,0,5
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,4,1,4,1,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,89,1,89,90
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,8,5,8,5,13
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,605,62,605,62,667
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,485,226,485,226,711
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,15,0,15,15
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,6,2,6,8
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,0,2,0,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,8,1,8,9
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,30,199,30,199,229
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,48,2,48,50
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,31,1,31,32
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,1,2,1,3
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,8,4,8,4,12
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,97,0,97,97
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,17,6,17,23
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,6,0,6,0,6
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,7,1,7,8
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,25,2,25,2,27
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,13,3,13,3,16
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,3,78,3,78,81
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,2,2,2,2,4
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,8,22,8,22,30
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,82,5,82,5,87
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,3,0,3,3
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2010-11-01,0,12,0,12,12
