,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,4,0,4,0,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,22,161,22,161,183
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,124,203,124,203,327
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,12,91,12,91,103
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,45,17,45,17,62
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,0,1,0,1
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,5,9,5,9,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,56,174,56,174,230
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,307,1,307,308
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,5,0,5,5
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,26,67,26,67,93
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,14,63,14,63,77
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,4,208,4,208,212
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,32,1762,32,1762,1794
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,3467,5226,3467,5226,8693
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,17,0,17,0,17
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,40,84,40,84,124
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,224,0,224,224
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,233,1,233,234
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,202,1,202,203
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,62,0,62,62
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,7,336,7,336,343
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,175,1,175,176
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,13,493,13,493,506
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,8,113,8,113,121
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,24,97,24,97,121
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,16,983,16,983,999
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,4,7,4,7,11
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,68,794,68,794,862
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,7,19,7,19,26
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,35,676,35,676,711
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,5,364,5,364,369
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,617,8043,617,8043,8660
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,12,2,12,2,14
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,8,189,8,189,197
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,103,1163,103,1163,1266
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,3,357,3,357,360
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,72,20,72,20,92
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,318,1515,318,1515,1833
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,64,99,64,99,163
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,259,0,259,259
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,17,98,17,98,115
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,823,1548,823,1548,2371
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,12,9,12,9,21
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,4,46,4,46,50
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,2,572,2,572,574
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,30,201,30,201,231
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,22,436,22,436,458
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,116,79,116,79,195
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,39,154,39,154,193
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,25,1,25,26
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,15,523,15,523,538
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,10,0,10,10
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,7,40,7,40,47
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,29,325,29,325,354
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,4,3,4,3,7
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,47,207,47,207,254
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,8,141,8,141,149
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,36,410,36,410,446
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,40,293,40,293,333
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,2,16,2,16,18
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,481,2995,481,2995,3476
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,48,196,48,196,244
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,52,88,52,88,140
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,656,0,656,656
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,76,102,76,102,178
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,48,1074,48,1074,1122
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,579,0,579,579
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,29,36,29,36,65
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,6,19,6,19,25
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,55,768,55,768,823
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,206,1432,206,1432,1638
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,127,0,127,127
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,859,110,859,110,969
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,85,636,85,636,721
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,6,0,6,6
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,5,33,5,33,38
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,0,311,0,311,311
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,250,432,250,432,682
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,34,130,34,130,164
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,128,37,128,37,165
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,136,228,136,228,364
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,189,484,189,484,673
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,2,77,2,77,79
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,99,153,99,153,252
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,6,89,6,89,95
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,987,6222,987,6222,7209
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,37,1,37,38
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,6,36,6,36,42
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,9,49,9,49,58
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,8,257,8,257,265
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,1,109,1,109,110
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,18,43,18,43,61
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-10-01,32,48,32,48,80
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,30,4,30,34
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,138,1,138,139
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,62,209,62,209,271
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,158,12,158,12,170
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,29,1,29,30
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,9,4,9,13
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,9,14,9,14,23
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,17,224,17,224,241
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,3,1,3,1,4
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,43,1,43,44
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,65,2,65,67
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,88,1,88,89
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,208,130,208,130,338
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,18,5,18,5,23
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,18,2,18,20
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,11,314,11,314,325
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,77,3,77,3,80
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,13,260,13,260,273
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,99,4,99,103
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,42,0,42,42
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,41,231,41,231,272
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,7,72,7,72,79
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,10,26,10,26,36
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,14,27,14,27,41
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,3,6,3,6,9
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,110,0,110,110
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,13,14,13,14,27
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,100,9,100,9,109
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,162,385,162,385,547
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,5,47,5,47,52
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,0,1,0,1
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,0,2,0,2
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,31,59,31,59,90
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,60,89,60,89,149
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,3,5,3,5,8
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,7,80,7,80,87
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,31,10,31,10,41
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,11,2,11,13
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,20,6,20,26
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,22,66,22,66,88
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,8,6,8,14
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,54,367,54,367,421
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,48,192,48,192,240
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,19,85,19,85,104
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,14,1369,14,1369,1383
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,37,199,37,199,236
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,27,10,27,10,37
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,215,0,215,215
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,41,1,41,1,42
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,4,0,4,4
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,43,43,43,43,86
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,250,1765,250,1765,2015
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,51,167,51,167,218
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,508,762,508,762,1270
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,19,69,19,69,88
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,58,4,58,62
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,5,10,5,10,15
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,8,121,8,121,129
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,41,0,41,41
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,21,107,21,107,128
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,45,273,45,273,318
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,203,263,203,263,466
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,8,55,8,55,63
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1457,2482,1457,2482,3939
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,13,0,13,0,13
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,61,64,61,64,125
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,144,504,144,504,648
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,33,15,33,15,48
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,78,6,78,84
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,64,1149,64,1149,1213
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,8,0,8,0,8
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,12,41,12,41,53
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,6,6,6,12
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,15,20,15,20,35
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,11,0,11,11
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,49,69,49,69,118
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,1,2,1,3
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,24,2,24,2,26
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,4,0,4,4
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,9,67,9,67,76
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,25,65,25,65,90
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,47,444,47,444,491
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,153,10,153,10,163
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,86,6,86,92
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,7,5,7,5,12
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,1,1,1,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,72,24,72,24,96
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,10,0,10,10
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,3,10,3,10,13
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,12,0,12,0,12
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1450,6640,1450,6640,8090
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,14,0,14,14
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,78,21,78,21,99
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,12,10,12,10,22
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,69,124,69,124,193
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,132,0,132,132
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,39,82,39,82,121
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,46,53,46,53,99
ESCARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,8,0,8,8
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,37,49,37,49,86
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,7,106,7,106,113
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,2,4,2,6
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,18,94,18,94,112
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,8,25,8,25,33
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,12,11,12,11,23
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,4,12,4,12,16
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,18,26,18,26,44
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,5,9,5,9,14
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,71,679,71,679,750
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,47,30,47,30,77
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,22,69,22,69,91
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,2,1,2,3
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,77,1,77,78
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,21,329,21,329,350
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,105,2,105,107
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,2,10,2,10,12
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,108,6,108,114
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,12,0,12,12
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,10,10,10,10,20
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,34,84,34,84,118
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,15,6,15,21
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,6,0,6,0,6
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,23,22,23,22,45
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,11,1,11,12
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,55,320,55,320,375
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,150,637,150,637,787
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1175,1968,1175,1968,3143
LA RIVERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,3,0,3,3
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,58,23,58,23,81
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,19,14,19,14,33
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,3,21,3,21,24
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,77,4606,77,4606,4683
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,0,349,0,349,349
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2010-11-01,1,68,1,68,69
