municipality,group,variable,month,Diarreas,TOTAL
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,31,31
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,11,11
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,25,25
SAN JAVIER(STC),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,31,31
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,6,6
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,33,33
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,403,403
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SANTA ROSA DEL SARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,30,30
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,9,9
TINGUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,3,3
TIPUANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,16,16
TOLEDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,49,49
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,7,7
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,11,11
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,4,4
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,18,18
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,21,21
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,9,9
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,5,5
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,7,7
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,22,22
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,7,7
YUNCHARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,2,2
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-10-01,1,1
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,4,4
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,18,18
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,11,11
CARACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,12,12
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,17,17
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,66,66
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,6,6
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,50,50
EL PUENTE(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,4,4
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,6,6
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,52,52
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,14,14
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,4,4
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,88,88
LAGUNILLAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,6,6
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,37,37
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,26,26
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,2,2
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,52,52
PUERTO CARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,2,2
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,10,10
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,10,10
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,20,20
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,148,148
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,6,6
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,5,5
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
SAN ANDRES,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,2,2
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,13,13
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,10,10
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,28,28
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,21,21
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,7,7
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,367,367
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,32,32
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,13,13
TINGUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,12,12
TOMINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,35,35
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,17,17
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,15,15
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,3,3
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,9,9
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,17,17
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,9,9
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,4,4
VITICHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,7,7
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,41,41
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,13,13
YOTALA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,1,1
YUNCHARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-11-01,4,4
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
ANCORAIMES,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,11,11
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
CAMATAQUI (C. VILLA ABECIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,10,10
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,12,12
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,13,13
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,22,22
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,97,97
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,8,8
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,6,6
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,51,51
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,65,65
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,20,20
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,9,9
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,16,16
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,51,51
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,5,5
MAIRANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,45,45
OMEREQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,21,21
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,24,24
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,5,5
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,8,8
PUNA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,10,10
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,10,10
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,83,83
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,9,9
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,24,24
SAN ANDRES,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,15,15
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,29,29
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,28,28
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,21,21
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,16,16
SAN PEDRO DE BUENA VISTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,821,821
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
SANTA ROSA DEL SARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
SANTUARIO DE QUILLACAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,6,6
SICAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,7,7
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,40,40
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,19,19
TINGUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,8,8
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,25,25
TORO TORO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,47,47
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,17,17
TURCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
URIONDO (A. CONCEPCION),diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,2,2
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,9,9
VILLA SERRANO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,13,13
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,3,3
VITICHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,1,1
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,4,4
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,48,48
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-12-01,8,8
