,group,variable,month,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA < 15,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 15 - 19,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 20 - 34,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 35 - 49,NÚMERO DE MUJERES CON PÍLDORA ANTICONCEPTIVA ORAL DE EMERGENCIA 50 Y +,TOTALES
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,1,0,6,0,0,7
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,2,0,0,0,0,2
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,2,2,2,0,0,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,2,5,0,7
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,2,0,0,2
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,3,21,48,17,0,89
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,3,9,0,13
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,24,39,11,0,74
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,0,4,0,4
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,3,1,0,4
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,9,18,0,0,27
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,1,0,2,3,0,6
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,1,0,0,2
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,3,5,3,0,11
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,2,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,2,3,1,0,6
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,0,1,0,1
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,1,0,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,2,0,0,2
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-07-01,0,0,1,0,0,1
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,5,6,0,11
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,0,1,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,0,1,0,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,3,0,0,3
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,3,10,3,1,17
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,3,0,0,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,2,5,15,7,3,32
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,1,0,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,1,1,0,4
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,2,0,0,3
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,1,2,4
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,6,24,8,0,38
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,2,0,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,1,0,2
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,16,2,0,18
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,1,0,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,3,46,21,0,70
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,0,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,0,1,0,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,3,1,0,5
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,2,7,10,4,0,23
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,4,1,1,0,6
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,2,0,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,2,3,0,6
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,0,1,0,1
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,2,0,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,1,0,0,3
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,0,0,0,2
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,0,0,0,1
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,0,1,0,2
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,2,0,0,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,1,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,1,0,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,7,55,10,0,72
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,2,0,0,2
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,4,1,0,7
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,0,1,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,13,57,13,0,83
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,2,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,2,0,0,2
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,2,3,0,0,5
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,6,3,0,10
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,1,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,6,1,0,8
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,10,44,181,122,57,414
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,1,0,0,2
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,0,1,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,2,0,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,5,1,0,7
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,1,0,0,0,1
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-08-01,0,0,1,0,0,1
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,3,17,11,1,32
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,3,1,0,4
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,2,2,0,0,4
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,1,5,0,0,7
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,1,0,2
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,1,3
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,2,0,0,0,2
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,10,14,2,0,26
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,1,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,5,7,0,12
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,0,1,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,2,0,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,1,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,2,21,10,6,40
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,2,0,0,0,2
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,0,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,2,0,0,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,2,0,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,5,1,0,6
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,3,1,0,4
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,1,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,39,0,0,0,40
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,1,0,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,0,1,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,1,1,0,0,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,5,2,0,8
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con pildora anticonceptiva oral de emergencia,2017-09-01,0,1,4,1,0,6
