,group,variable,month,DIU: USUARIAS CONTINUAS < 15,DIU: USUARIAS CONTINUAS 15 - 19,DIU: USUARIAS CONTINUAS 20 - 34,DIU: USUARIAS CONTINUAS 35 - 49,DIU: USUARIAS CONTINUAS 50 Y +,TOTALES
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,0,0,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,6,26,15,0,47
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,0,1,0,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,2,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,7,4,1,12
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,4,1,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,1,0,3
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,2,37,6,0,45
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,1,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,1,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,2,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,2,0,3
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,0,1,0,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,4,6,0,10
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,2,1,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,4,5,0,10
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,3,12,9,0,24
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,0,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,16,53,31,0,100
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,6,23,12,0,41
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,1,2,0,3
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,4,0,0,5
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,0,0,2
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,0,1,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,4,2,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,1,6,0,0,7
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,0,1,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,2,8,5,0,15
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias continuas,2017-12-01,0,0,2,1,0,3
