,group,variable,month,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) < 15,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 15 - 19,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 20 - 34,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 35 - 49,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 50 Y +,TOTALES
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,3,1,2,0,6
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,2,0,3
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,8,1,0,10
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,3,0,0,5
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,10,88,130,81,0,309
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,4,2,0,6
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,3,2,0,6
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,2,2,0,5
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,1,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,0,1,0,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,16,0,0,17
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,3,0,0,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,4,0,0,5
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,4,2,0,8
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,2,0,0,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,2,0,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,32,68,12,0,112
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,0,1,0,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,1,0,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,1,0,0,2
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,5,2,1,0,8
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,2,3,0,6
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,1,6,40,83,0,130
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,4,0,0,5
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,5,1,0,8
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,12,1,0,15
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,3,0,0,3
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,1,0,0,3
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,3,4,0,0,7
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,4,0,0,6
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,4,5,0,0,9
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,0,0,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,3,0,0,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,1,0,5,3,0,9
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,62,177,11,0,250
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,8,1,0,11
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,2,1,0,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,5,0,0,6
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,3,0,0,4
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,2,0,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,9,2,0,12
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,13,0,0,14
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,1,2,1,0,0,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,1,0,0,2
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,15,16,5,0,36
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,0,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,1,0,7,0,0,8
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,27,4,0,31
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,2,0,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,6,14,3,0,23
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,1,1,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,14,4,0,20
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,1,0,0,3
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,3,11,3,0,17
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,0,1,1,0,2
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,0,2,3,1,0,6
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-10-01,1,0,1,0,0,2
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,2,0,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,7,1,0,8
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,5,1,0,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,0,0,0,2
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,5,0,0,5
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,0,0,2
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,11,1,0,12
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,3,0,0,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,1,2,5,0,0,8
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,5,4,1,10
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,2,0,0,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,5,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,7,1,0,10
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,7,2,0,11
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,4,5,5,0,14
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,0,1,0,4
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,9,0,0,10
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,7,1,1,10
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,9,3,0,12
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,2,1,0,6
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,0,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,1,1,4,3,0,9
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,6,3,0,0,9
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,11,2,0,14
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,2,0,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,3,0,0,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,9,3,1,14
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,1,1,0,5
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,2,1,0,4
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,0,0,2
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,8,2,4,0,14
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,2,2,0,7
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,1,3,0,6
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,1,0,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,5,4,0,9
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,4,23,2,0,29
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,0,0,2
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,6,2,0,10
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,9,328,1161,96,9,1603
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,4,7,1,0,12
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,3,3,0,7
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,1,0,3
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,3,2,0,7
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,0,0,0,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,6,1,0,7
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,2,0,3
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,4,2,1,0,7
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,6,4,0,0,10
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,11,3,0,17
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,6,0,0,7
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,19,1,0,20
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,2,2,4,1,0,9
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,42,75,188,123,0,428
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,2,3,19,1,0,25
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,1,0,1,1,0,3
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,9,6,0,16
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,0,0,2
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,0,1,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,18,4,0,0,22
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,1,0,3
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,2,1,0,0,3
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,3,0,0,3
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,2,4,18,4,0,28
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,3,2,0,5
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,5,1,0,9
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,9,2,0,0,11
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,4,0,0,5
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,1,0,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,0,0,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,4,0,6
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,4,0,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,3,36,4,0,43
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,12,403,83,0,498
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,1,0,0,0,1
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,1,1,0,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2017-11-01,0,0,2,1,0,3
