,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,0,0,0,1,1
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,3,3,2,3,11
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,1,1,0,1,3
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,38,23,8,11,80
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,7,3,0,0,10
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,24,32,13,11,80
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,16,14,22,14,66
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,6,1,4,0,11
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,75,59,9,11,154
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,0,2,1,0,3
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,36,38,11,12,97
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,2,2,1,0,5
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,1,6,0,0,7
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,24,23,22,26,95
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,2,3,0,0,5
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,1,1,4,3,9
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,2,1,2,1,6
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-10-01,4,1,2,2,9
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,1,0,4
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,8,8,8,33
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,10,14,10,40
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,4,8,14,29
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,1,1,2
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,1,2
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,10,5,2,1,18
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,1,6,3,13
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,2,2,5
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,0,0,5
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,3,4,9
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,7,14,4,30
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,0,1,1
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,3,3,1,10
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,11,16,15,56
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,1,6,6,20
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,16,11,0,0,27
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,5,5,6,20
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,3,2,1,9
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,3,1,3,7
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,12,7,12,7,38
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,4,8,5,19
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,2,2,4,9
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,3,0,0,10
BELEN DE URMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,5,2,8
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,21,3,1,39
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,10,4,3,26
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,4,2,2,9
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,1,1,2
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,6,1,3,15
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,10,2,2,21
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,13,3,13,38
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,4,0,2,7
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,3,2,2,13
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,5,0,1,9
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,2,3,6
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,6,3,4,15
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,5,4,5,20
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,2,2,6
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,11,29,7,3,50
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,11,3,4,3,21
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,4,0,1,6
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,5,7,3,16
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,17,6,6,43
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,11,6,7,28
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,3,3,8
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,3,0,0,3
CATACORA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,1,3
CHACARILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,0,0,5
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,25,17,18,13,73
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,1,2,10
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,13,20,19,61
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,0,2,5
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,7,6,5,32
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,2,5,9
CHIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,0,0,1
CHOQUE COTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,0,0,1
CHUA COCANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,6,0,0,13
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,3,1,1,7
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,1,4,7
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,7,7,21
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,8,7,6,28
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,10,15,52,42,119
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,3,7,4,20
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,194,196,40,49,479
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,20,17,12,16,65
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,4,2,3,13
COLLANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,0,1
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,4,1,1,12
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,4,0,0,9
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,7,18,19,50
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,6,0,0,12
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,4,16,15,44
COMANCHE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,0,2
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,6,1,0,14
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,2,1,6
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,7,2,1,16
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,2,9,9,24
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,10,1,0,19
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,0,3,7,13
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,13,10,0,1,24
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,0,3,5
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,11,4,4,6,25
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,33,36,2,2,73
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,10,4,4,26
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,1,0,2
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,3,2,1,7
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,7,11,5,37
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,3,2,8
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,0,2
DESAGUADERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,1,0,2
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,211,204,299,258,972
EL CHORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,0,0,5
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,9,0,0,14
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,5,1,1,11
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,45,35,4,10,94
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,1,0,3
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,9,8,3,28
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,15,11,3,2,31
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,5,3,10
EUCALIPTUS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,2,0,4
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,0,1,2
EXALTACION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,5,2,0,8
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,3,2,0,6
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,8,1,0,17
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,2,2,11
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,4,4,4,19
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,3,0,0,4
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,8,30,29,75
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,5,2,1,11
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,8,3,1,19
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,4,1,4,10
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,4,11,8,25
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,3,0,0,4
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,3,0,4
HUATAJATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,2,0,0,4
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,0,1
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,2,3,7
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,3,4,9
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,6,3,16
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,2,4,1,8
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,5,7,6,22
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,3,1,7
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,2,5,5,17
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,17,10,4,5,36
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,59,57,17,15,148
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,232,212,60,30,534
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,2,4,11
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,5,0,0,8
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,3,6,7,20
LICOMA PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,9,15,28,54
LLICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,8,0,2,17
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,0,0,0,3
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,4,2,3,13
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,3,3,0,9
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,1,2,4
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,6,6,7,24
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,2,1,2,11
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,1,2,3
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,7,0,1,16
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,2,1,4,13
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,13,11,0,5,29
MIZQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,7,8,8,29
MOCOMOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,0,3,3,8
MOJOCOYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,0,1,3,4
MONTEAGUDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,11,18,14,19,62
MONTERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,46,42,27,17,132
MORO MORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,0,1
MOROCHATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,3,4,9
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,2,0,4
OCURI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,2,7,10
OKINAWA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,4,0,0,7
OMEREQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,4,1,7
ORURO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,106,103,29,30,268
PADCAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,10,4,2,21
PADILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,7,1,0,17
PAILON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,6,14,10,39
PALCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,1,6,5,17
PALOS BLANCOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,12,9,5,5,31
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,0,2
PAMPA GRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,2,1,6
PAPEL PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,2,3,2,8
PASORAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,1,1,3
PATACAMAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,6,3,3,15
PAZÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,3,2,1,7
PELECHUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,0,0,1,4
POCOATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,3,8,7,22
POCONA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,4,4,11
POJO (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,0,0,3
POOPO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,1,1,1,6
PORCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,15,11,28
POROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,3,7,6,21
PORONGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,7,4,4,19
PORTACHUELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,3,2,1,13
PORVENIR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,5,2,12
POSTRER VALLE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,3,0,0,5
POTOSI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,90,84,67,56,297
PRESTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,0,0,0,2
PUCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,0,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,13,11,16,13,53
PUERTO ACOSTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,2,5,4,13
PUERTO CARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,2,4,2,9
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,5,6,3,17
PUERTO PEREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,1,2,0,3
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,4,5,4,19
PUERTO RICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,1,0,1,5
PUERTO SUAREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,7,7,13,7,34
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,15,13,14,12,54
PUNA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,3,8,9,20
PUNATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,10,6,4,2,22
QUIABAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,0,1,3
QUILLACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,29,26,57,56,168
QUIME,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,4,3,1,12
QUIRUSILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,0,0,3
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,2,7,6,21
RAVELO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,5,8,8,29
REYES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,6,5,2,1,14
RIBERALTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,20,17,3,2,42
ROBORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,10,10,2,3,25
RURRENABAQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,4,4,1,12
SABAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,3,4,9
SACABA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,33,41,34,34,142
SACABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,0,2,2,0,4
SACACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,5,11,9,28
SAIPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,3,2,7
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,3,3,8
SAMAIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,8,5,2,3,18
SAN ANDRES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,2,0,1,5
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,1,0,0,3
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,2,4,0,1,7
SAN BENITO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,5,0,2,8
SAN BORJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,17,1,3,26
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,5,5,11,5,26
SAN CARLOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,15,15,0,1,31
SAN IGNACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,5,9,11,39
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,21,25,5,9,60
SAN JAVIER(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,9,4,9,7,29
SAN JOAQUIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,3,2,0,0,5
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,14,10,0,0,24
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,4,3,4,6,17
SAN JULIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,17,21,31,30,99
SAN LORENZO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,1,1,6,8,16
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2019-11-01,12,10,0,2,24
