municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,2,2
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,41,41
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,55,55
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,6,6
WARNES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,2,2
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,8,8
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,5,5
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,1,1
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,68,68
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-10-01,4,4
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,26,26
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,33,33
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ANTEQUERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,14,14
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
ARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,27,27
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
AUCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,27,27
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,22,22
BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,21,21
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,14,14
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
CATACORA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CHARAÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
CHIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,27,27
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,31,31
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,13,13
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,368,368
COLCAPIRHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,13,13
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,14,14
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,22,22
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,17,17
COTOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
CRUZ DE MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,519,519
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,18,18
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,17,17
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
ICHOCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,46,46
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,29,29
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
MAGDALENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,17,17
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,20,20
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,26,26
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,23,23
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
OKINAWA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,74,74
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,14,14
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,33,33
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,21,21
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,16,16
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,13,13
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,94,94
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,12,12
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,14,14
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,15,15
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,32,32
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,22,22
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,11,11
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,19,19
RURRENABAQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,138,138
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,12,12
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,16,16
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,41,41
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,17,17
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,26,26
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,23,23
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,12,12
SAN PABLO DE LIPEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,10,10
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,24,24
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,525,525
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,24,24
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,49,49
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,340,340
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
TAHUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,12,12
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,8,8
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,7,7
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,9,9
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,51,51
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,10,10
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,17,17
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,62,62
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,2,2
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,13,13
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,92,92
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,33,33
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,56,56
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
WARNES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,6,6
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,80,80
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,5,5
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,3,3
YUNCHARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-11-01,4,4
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,25,25
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,10,10
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,23,23
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,23,23
ARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,8,8
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,20,20
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
AUCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,14,14
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,22,22
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,22,22
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,5,5
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,6,6
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,13,13
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,8,8
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,2,2
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,12,12
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,4,4
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,11,11
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,3,3
CATACORA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2023-12-01,1,1
