municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,7,7
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SAN PEDRO DE BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SAN RAMON,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,88,88
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SANTIVAÑES,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SANTUARIO DE QUILLACAS,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SICA SICA (VILLA AROMA),tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
SORATA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,3,3
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,19,19
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,14,14
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,5,5
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,3,3
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
TOCO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,5,5
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,6,6
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
UYUNI,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
VILLA RIVERO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,2,2
VILLA SERRANO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,10,10
VINTO,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,17,17
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,9,9
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2006-09-01,1,1
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,4,4
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
ARBIETO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
ARQUE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
AUCAPATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
AYO AYO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,11,11
BOYUIBE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
CARACOLLO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,17,17
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,9,9
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,4,4
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,34,34
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,50,50
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
INQUISIVI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
IXIAMAS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,7,7
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,83,83
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
MACHACAMARCA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,7,7
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,11,11
OCURI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
ORURO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,7,7
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
PAILON,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PELECHUCO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
POJO (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
PUNA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,9,9
QUIABAYA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,11,11
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SACABA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
SAN BENITO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,4,4
SAN JAVIER(STC),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,7,7
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,99,99
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,4,4
SENA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
SOPACHUY,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,24,24
TACOBAMBA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
TARATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,11,11
TARVITA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,3,3
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
TOLATA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
TOTORA(CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
VACAS,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,4,4
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,2,2
WARNES,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,6,6
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,7,7
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,5,5
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2006-10-01,1,1
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
ATOCHA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
AZURDUY,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,9,9
BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,12,12
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,9,9
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,38,38
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
COLLANA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
COLQUIRI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
COROICO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
CORQUE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,15,15
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,60,60
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
FILADELFIA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,97,97
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
MACHARETI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,12,12
MORO MORO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
OKINAWA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
PAILON,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
PELECHUCO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
PORCO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
POROMA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
PORVENIR,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,7,7
PUERTO GONZALO MORENO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
PUNA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
RAVELO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
SABAYA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
SACABA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
SAN JAVIER(STC),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
SAN JOSE DE CHIQUITOS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,99,99
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SANTIVAÑES,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
SOPACHUY,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
SORATA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,13,13
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,15,15
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
TOLEDO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
TOMINA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TOTORA(CBBA),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,9,9
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,5,5
VILLAZON,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,2,2
VINTO,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,4,4
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,6,6
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,1,1
ZUDAÑEZ,tuberculosis,tratamientos iniciados con esquema l,2006-11-01,3,3
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
ARANI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
AUCAPATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
AYATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,9,9
CABEZAS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
CARACOLLO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,8,8
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
CHUMA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,17,17
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CONCEPCION,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
CUCHUMUELA (V. G. VILLARROEL),tuberculosis,tratamientos iniciados con esquema l,2006-12-01,7,7
DESAGUADERO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,43,43
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,7,7
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
HUANUNI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
INQUISIVI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,72,72
LAJA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,2,2
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,4,4
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
MOCOMOCO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,3,3
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,10,10
MORO MORO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,5,5
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2006-12-01,5,5
