municipality,group,variable,month,Primer Control Post Parto,TOTAL
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2023-07-01,11,11
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
LORETO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
MAGDALENA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
MALLA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
MECAPACA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-07-01,8,8
MONTERO,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2023-07-01,7,7
ORURO,atencion de partos en domicilio,primer control post parto,2023-07-01,5,5
PADCAYA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
PADILLA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2023-07-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-07-01,8,8
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-07-01,5,5
POCOATA,atencion de partos en domicilio,primer control post parto,2023-07-01,16,16
POCONA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2023-07-01,6,6
PORONGO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2023-07-01,11,11
PRESTO,atencion de partos en domicilio,primer control post parto,2023-07-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,primer control post parto,2023-07-01,13,13
PUNA,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
PUNATA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2023-07-01,5,5
QUIME,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
RAVELO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
REYES,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
RIBERALTA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
SACABA,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
SACACA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-07-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-07-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-07-01,12,12
SAN MATIAS,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN PEDRO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-07-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-07-01,15,15
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SANTA ROSA DEL SARA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SAPAHAQUI,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
SENA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-07-01,10,10
SOPACHUY,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
SORACACHI,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
SORATA,atencion de partos en domicilio,primer control post parto,2023-07-01,7,7
SUCRE,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-07-01,7,7
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-07-01,9,9
TARABUCO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2023-07-01,16,16
TARVITA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
TOMAVE,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
TUPIZA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
UNCIA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
UYUNI,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
VIACHA,atencion de partos en domicilio,primer control post parto,2023-07-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
WARNES,atencion de partos en domicilio,primer control post parto,2023-07-01,7,7
YACO,atencion de partos en domicilio,primer control post parto,2023-07-01,4,4
YACUIBA,atencion de partos en domicilio,primer control post parto,2023-07-01,3,3
YUNCHARA,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,primer control post parto,2023-07-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
ACHACACHI,atencion de partos en domicilio,primer control post parto,2023-08-01,18,18
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
AIQUILE,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
ALALAY,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2023-08-01,10,10
APOLO,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
AUCAPATA,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
AYATA,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
AYO AYO,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
AZURDUY,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
BATALLAS,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
BERMEJO,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
BOLIVAR,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
BOYUIBE,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CALACOTO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
CARACOLLO,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
CARANAVI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CARIPUYO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CHACARILLA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
CHARAGUA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
CHAYANTA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CHIMORE,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
CHIPAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
CKOCHAS,atencion de partos en domicilio,primer control post parto,2023-08-01,9,9
COCAPATA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2023-08-01,17,17
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
COLQUIRI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
COROICO,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
CORQUE,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
COTAGAITA,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
COTOCA,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
CUEVO,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
CULPINA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
CURVA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
EL ALTO,atencion de partos en domicilio,primer control post parto,2023-08-01,29,29
EL CHORO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
EL VILLAR,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
FILADELFIA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2023-08-01,9,9
GUAQUI,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
HUANUNI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
ICHOCA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
INCAHUASI,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
INQUISIVI,atencion de partos en domicilio,primer control post parto,2023-08-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
IXIAMAS,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
LA PAZ,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
LAJA,atencion de partos en domicilio,primer control post parto,2023-08-01,16,16
LICOMA PAMPA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
LLICA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
MACHARETI,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
MAGDALENA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
MALLA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
MECAPACA,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
MIZQUE,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
MONTERO,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
ORURO,atencion de partos en domicilio,primer control post parto,2023-08-01,10,10
PADCAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
PADILLA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2023-08-01,9,9
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
PAZÑA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
PELECHUCO,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
POCOATA,atencion de partos en domicilio,primer control post parto,2023-08-01,17,17
POCONA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
POOPO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
PORCO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
POROMA,atencion de partos en domicilio,primer control post parto,2023-08-01,9,9
POTOSI,atencion de partos en domicilio,primer control post parto,2023-08-01,12,12
PRESTO,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
PUNATA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
QUIME,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
REYES,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
RIBERALTA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SACABAMBA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SACACA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
SAMAIPATA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2023-08-01,8,8
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2023-08-01,13,13
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SENA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2023-08-01,15,15
SORACACHI,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
SORATA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
SUCRE,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
TACOPAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2023-08-01,14,14
TARABUCO,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
TARACO,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
TARIJA,atencion de partos en domicilio,primer control post parto,2023-08-01,11,11
TARVITA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TOCO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2023-08-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
TUPIZA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2023-08-01,7,7
UNCIA,atencion de partos en domicilio,primer control post parto,2023-08-01,5,5
URIONDO (A. CONCEPCION),atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
UYUNI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
VIACHA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2023-08-01,2,2
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2023-08-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
VILLAZON,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
VINTO,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
VITICHI,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
WARNES,atencion de partos en domicilio,primer control post parto,2023-08-01,28,28
YACO,atencion de partos en domicilio,primer control post parto,2023-08-01,4,4
YAPACANI,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
YOTALA,atencion de partos en domicilio,primer control post parto,2023-08-01,3,3
YUNCHARA,atencion de partos en domicilio,primer control post parto,2023-08-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
ACHACACHI,atencion de partos en domicilio,primer control post parto,2023-09-01,15,15
AIQUILE,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
ALALAY,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
ALTO BENI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
ANTEQUERA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
ARQUE,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
AUCAPATA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
AYATA,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
AYO AYO,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
AZURDUY,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
BATALLAS,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
BAURES,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
BELEN DE URMIRI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
BELLA FLOR,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
BETANZOS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
BOLIVAR,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
BOYUIBE,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
CABEZAS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
CAMARGO,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
CAPINOTA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
CARIPUYO,atencion de partos en domicilio,primer control post parto,2023-09-01,8,8
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2023-09-01,9,9
CHAQUI,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
CHARAGUA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CHIPAYA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
CHUMA,atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
CKOCHAS,atencion de partos en domicilio,primer control post parto,2023-09-01,11,11
COBIJA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
COCAPATA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
COLCAPIRHUA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2023-09-01,6,6
COLOMI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2023-09-01,18,18
COLQUENCHA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
COLQUIRI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
COROICO,atencion de partos en domicilio,primer control post parto,2023-09-01,8,8
CORQUE,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
COTAGAITA,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
COTOCA,atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
CUEVO,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
CULPINA,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
CURVA,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
EL ALTO,atencion de partos en domicilio,primer control post parto,2023-09-01,13,13
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
FERNANDEZ ALONSO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2023-09-01,7,7
GUAQUI,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2023-09-01,10,10
HUACARETA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
ICHOCA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
INCAHUASI,atencion de partos en domicilio,primer control post parto,2023-09-01,4,4
INQUISIVI,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2023-09-01,2,2
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2023-09-01,5,5
LAS CARRERAS,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
LORETO,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2023-09-01,3,3
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
MACHARETI,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2023-09-01,1,1
