,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,3,2,3,5
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,0,3,0,3
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,29,120,29,120,149
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,36,0,36,36
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,7,0,7,0,7
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,14,197,14,197,211
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,124,712,124,712,836
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,14,0,14,0,14
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,25,21,25,21,46
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,50,145,50,145,195
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,38,258,38,258,296
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,8,7,8,7,15
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,5,41,5,41,46
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,16,65,16,65,81
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,37,116,37,116,153
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,14,3,14,3,17
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,82,197,82,197,279
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,6,1,6,1,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,26,2,26,2,28
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,28,8,28,8,36
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,5,154,5,154,159
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,23,2,23,2,25
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,0,3,0,3
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,26,1,26,1,27
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,46,93,46,93,139
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,2,3,2,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,1,0,1,0,1
SAN PEDRO(PND),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,23,0,23,23
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,6,3,6,3,9
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,18,2,18,2,20
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,24,114,24,114,138
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3216,2636,3216,2636,5852
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,7,3,7,3,10
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,27,54,27,54,81
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,4,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,8,3,8,11
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,4,81,4,81,85
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,4,3,4,7
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,5,7,5,7,12
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,9,40,9,40,49
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,0,2,0,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,25,93,25,93,118
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,51,56,51,56,107
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,3,3,3,6
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,37,41,37,41,78
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,5,0,5,0,5
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,9,13,9,13,22
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,29,61,29,61,90
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,685,396,685,396,1081
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,0,3,0,3
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,4,0,4,0,4
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,32,3,32,35
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,1,30,1,30,31
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,12,0,12,0,12
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,26,53,26,53,79
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,1,4,1,4,5
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,12,44,12,44,56
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,8,5,8,5,13
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,679,2979,679,2979,3658
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,26,54,26,54,80
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,12,28,12,28,40
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,18,160,18,160,178
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,24,99,24,99,123
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,6,3,6,3,9
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,75,331,75,331,406
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,34,1,34,1,35
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,0,2,0,2
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,4,11,4,11,15
TODOS SANTOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,1,0,1,0,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,2,2,2,4
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,4,2,4,2,6
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,18,18,18,18,36
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,12,33,12,33,45
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,18,37,18,37,55
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,16,0,16,0,16
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,9,0,9,0,9
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,3,0,3,0,3
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,242,69,242,69,311
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,101,42,101,42,143
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,8,0,8,8
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,25,23,25,23,48
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,17,15,17,15,32
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,18,5,18,5,23
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,9,2,9,11
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,21,68,21,68,89
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,7,27,7,27,34
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,33,9,33,9,42
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,132,68,132,68,200
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,0,5,0,5,5
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,21,20,21,20,41
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,172,20,172,20,192
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,11,2,11,2,13
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,5,2,5,7
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,117,288,117,288,405
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,59,8,59,8,67
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,101,26,101,26,127
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,125,44,125,44,169
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,12,108,12,108,120
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,8,0,8,0,8
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,166,344,166,344,510
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,32,6,32,6,38
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,307,153,307,153,460
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,9,0,9,0,9
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,5,38,5,38,43
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,15,100,15,100,115
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,4,0,4,0,4
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,2,3,2,3,5
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,6,14,6,14,20
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-09-01,1,1,1,1,2
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,18,72,18,72,90
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,213,31,213,244
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,21,23,21,23,44
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,31,85,31,85,116
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,15,1,15,16
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,18,6,18,6,24
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,29,11,29,40
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,1,5,1,6
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,10,2,10,12
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,21,0,21,21
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,7,5,7,12
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,12,5,12,17
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,1,11,1,12
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,14,7,14,21
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,19,4,19,23
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,97,11,97,11,108
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,29,54,29,54,83
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,26,1,26,27
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,28,3,28,31
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,4,3,4,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,46,6,46,52
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,19,3,19,22
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,9,6,9,15
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,0,26,0,26
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,1,1,1,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,3,3,3,6
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,11,0,11,11
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,121,291,121,291,412
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,34,78,34,78,112
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,8,11,8,11,19
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,2,1,2,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,2,11,2,13
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,19,36,19,36,55
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,20,146,20,146,166
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,0,5,0,5
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,41,56,41,56,97
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,12,6,12,6,18
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,24,6,24,30
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,1,10,1,11
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,0,24,0,24
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,0,5,0,5
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,54,7,54,7,61
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,59,7,59,7,66
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,7,0,7,0,7
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,29,27,29,27,56
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,106,101,106,101,207
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,27,14,27,14,41
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,8,5,8,13
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,28,0,28,0,28
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,70,27,70,27,97
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,60,5,60,65
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,20,74,20,74,94
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,16,4,16,4,20
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,25,13,25,13,38
CHIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
CHUA COCANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,100,6,100,106
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,146,4,146,150
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,145,2,145,147
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,5,0,5,0,5
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,164,11,164,175
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,27,62,27,62,89
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,181,49,181,49,230
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,38,13,38,51
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,910,1555,910,1555,2465
COIPASA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,0,4,0,4
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,105,92,105,92,197
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,16,3,16,3,19
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,0,6,0,6
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,30,7,30,7,37
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,13,0,13,0,13
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,36,270,36,270,306
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,94,6,94,100
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,18,57,18,57,75
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,23,10,23,10,33
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,42,33,42,33,75
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,36,6,36,42
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,20,24,20,44
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,1,3,1,4
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,12,8,12,8,20
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,4,1,4,5
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,32,71,32,71,103
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,131,423,131,423,554
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,31,11,31,42
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,3,0,3,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1,0,1,0,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,34,11,34,11,45
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,1,4,1,5
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,2,0,2,2
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,11,2,11,13
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,1833,3451,1833,3451,5284
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,7,2,7,9
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,23,23,23,23,46
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,24,269,24,269,293
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,59,39,59,39,98
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,11,0,11,0,11
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,33,46,33,46,79
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,71,26,71,26,97
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,10,0,10,0,10
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,7,4,7,11
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,0,9,0,9,9
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,0,3,0,3
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,19,0,19,0,19
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,6,16,6,16,22
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,16,13,16,13,29
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,12,3,12,15
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,81,26,81,107
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,14,86,14,86,100
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,102,149,102,149,251
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,0,3,0,3
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,26,21,26,21,47
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,2,0,2,0,2
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,3,0,3,0,3
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,20,48,20,48,68
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,3,4,3,7
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2013-10-01,4,4,4,4,8
