,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,5,1,5,6
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,13,3,13,16
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,2,2,2,4
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,8,3,8,3,11
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,0,3,0,3
CHUA COCANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,4,0,4,4
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,13,1,13,14
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,7,5,7,5,12
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,79,67,79,67,146
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,9,12,9,12,21
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,3,6,3,9
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,0,3,0,3
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,151,5,151,156
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,4,5,4,9
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,21,0,21,21
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,21,68,21,68,89
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,6,1,6,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,194,182,194,182,376
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,4,1,4,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,10,64,10,64,74
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,7,4,7,4,11
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,54,2,54,56
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,38,2,38,40
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,10,2,10,2,12
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,10,3,10,3,13
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,8,40,8,40,48
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,3,2,3,5
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,2,1,2,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,137,0,137,137
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,13,1,13,1,14
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,128,40,128,40,168
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,115,3,115,118
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,2,1,2,3
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,0,4,0,4
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,14,6,14,20
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,6,1,6,7
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,342,6,342,348
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,148,150,148,150,298
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,19,1,19,20
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,36,2,36,2,38
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,0,3,0,3
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,5,1,5,6
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,7,0,7,7
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,0,6,0,6
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,4,2,4,6
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,10,70,10,70,80
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,19,5,19,24
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,12,1,12,1,13
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,2,2,2,4
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,20,1,20,21
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,5,0,5,5
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,117,5,117,122
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,4,4,4,8
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,9,42,9,42,51
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,0,6,0,6
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,2,2,2,4
REYES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,10,23,10,23,33
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,0,3,0,3
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,13,16,13,16,29
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,4,0,4,4
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,2,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,8,13,8,13,21
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,14,2,14,16
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,10,3,10,13
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,4,0,4,4
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,31,32,31,32,63
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,26,23,26,23,49
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,19,1,19,1,20
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,0,5,0,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,8,6,8,14
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,5,2,5,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,9,2,9,11
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,2,3,2,5
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,17,11,17,11,28
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,16,2,16,2,18
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,4,1,4,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,8,0,8,8
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,227,94,227,94,321
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,2,2,2,4
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,35,2,35,37
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,2,2,2,4
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,8,0,8,8
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,12,88,12,88,100
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,14,3,14,17
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,3,1,3,4
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,62,92,62,92,154
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,15,1,15,1,16
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,3,1,3,1,4
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,1,1,1,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,5,19,5,19,24
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,1,2,1,3
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,1,2,1,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,15,3,15,3,18
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,7,4,7,4,11
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,1,6,1,7
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,4,0,4,4
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,7,1,7,1,8
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,6,4,6,4,10
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,2,1,2,3
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,4,4,4,8
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,2,0,2,0,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,9,16,9,16,25
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,5,0,5,5
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,1,4,1,5
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,9,0,9,0,9
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,24,32,24,32,56
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,1,4,1,5
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,1,2,1,2,3
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,13,13,13,13,26
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,4,3,4,3,7
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-10-01,0,2,0,2,2
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,2,0,2,2
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,34,1,34,35
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,52,0,52,52
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,0,3,0,3
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,10,0,10,10
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,0,3,0,3
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,7,3,7,10
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,10,1,10,11
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,8,3,8,11
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,7,0,7,7
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,0,3,0,3
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,17,2,17,19
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,27,0,27,27
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,1,1,1,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,15,0,15,15
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,23,0,23,23
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,2,0,2,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,5,8,5,8,13
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,5,6,5,6,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,2,0,2,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,7,3,7,10
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,4,13,4,13,17
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,3,0,3,3
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,83,25,83,25,108
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,11,14,11,14,25
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,6,1,6,1,7
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,32,2,32,2,34
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,7,2,7,2,9
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,3,1,3,4
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,17,2,17,19
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,0,2,0,2
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,2,21,2,21,23
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,26,48,26,48,74
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,3,0,3,3
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,3,0,3,3
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,1,1,1,2
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,3,0,3,0,3
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,174,121,174,121,295
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,1,1,1,1,2
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,19,197,19,197,216
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2013-11-01,0,1,0,1,1
