,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,28,0,28,28
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,2,0,2,0,2
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,90,184,90,184,274
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,3,0,3,0,3
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,1,1,1,2
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,12,22,12,22,34
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,2,1,2,3
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,2,0,2,2
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,0,1,0,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,3,4,3,4,7
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,30,7,30,7,37
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,19,2,19,2,21
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,0,1,0,1
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,2,1,2,3
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,40,112,40,112,152
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,2,1,2,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,5,2,5,2,7
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,11,16,11,16,27
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,8,0,8,8
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,3,0,3,3
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,3,2,3,2,5
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,13,32,13,32,45
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,7,2,7,2,9
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,7,4,7,4,11
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,7,0,7,0,7
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,4,0,4,0,4
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,17,186,17,186,203
YACO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,20,0,20,0,20
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,2,1,2,1,3
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,6,11,6,11,17
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,1,6,1,6,7
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,3,0,3,3
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-09-01,0,3,0,3,3
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,1,3,1,4
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,4,0,4,4
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,4,1,4,5
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,8,2,8,10
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,7,0,7,7
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,10,1,10,11
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,6,2,6,8
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,4,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,10,0,10,0,10
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,11,0,11,11
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,12,6,12,18
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,2,2,2,4
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,14,4,14,18
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,2,2,2,4
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,8,3,8,11
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,7,6,7,6,13
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,33,4,33,37
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,0,4,0,4
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,3,1,3,4
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,2,0,2,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,50,4,50,4,54
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,1,4,1,5
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,12,0,12,12
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,9,5,9,14
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,4,0,4,4
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,9,1,9,1,10
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,4,0,4,4
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,11,2,11,13
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,11,5,11,16
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,14,8,14,8,22
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,155,159,155,159,314
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,12,13,12,13,25
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,2,6,2,8
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,6,0,6,6
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,102,4,102,106
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,10,4,10,14
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,3,2,3,5
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,29,161,29,161,190
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,2,0,2,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,18,2,18,20
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,315,412,315,412,727
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,77,1,77,78
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,4,4,4,8
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,17,42,17,42,59
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,13,11,13,24
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,50,6,50,56
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,9,42,9,42,51
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,2,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,47,2,47,49
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,1,6,1,7
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,115,0,115,115
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,24,11,24,35
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,7,6,7,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,7,14,7,14,21
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,5,0,5,5
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,6,0,6,6
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,10,39,10,39,49
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,25,0,25,0,25
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,228,200,228,200,428
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,2,3,2,5
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,14,4,14,4,18
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,0,5,0,5
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,0,6,0,6
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,5,1,5,6
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,1,1,1,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,8,3,8,11
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,4,2,4,6
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,0,6,0,6
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,1,1,1,2
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,14,14,14,14,28
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,2,3,2,5
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,0,4,0,4
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,16,195,16,195,211
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,174,120,174,120,294
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,1,1,1,2
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,1,1,1,2
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,23,2,23,25
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,26,2,26,28
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,51,11,51,11,62
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,8,1,8,9
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,11,5,11,16
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,9,3,9,12
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,13,0,13,0,13
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,10,3,10,13
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,1,2,1,3
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,7,1,7,8
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,35,5,35,40
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,17,5,17,5,22
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,3,3,3,6
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,33,0,33,33
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,8,2,8,10
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,0,4,0,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,17,25,17,25,42
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,47,6,47,53
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,57,11,57,68
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,8,0,8,0,8
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,8,0,8,8
REYES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,12,25,12,25,37
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,2,11,2,13
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,0,6,0,6
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,35,15,35,15,50
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,7,0,7,7
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,9,4,9,13
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,12,1,12,1,13
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,10,51,10,51,61
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,89,11,89,100
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,11,0,11,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,5,0,5,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,11,34,11,34,45
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,5,2,5,7
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,17,13,17,13,30
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,12,25,12,25,37
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,23,11,23,11,34
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,0,4,0,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,7,12,7,12,19
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,10,1,10,11
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,5,11,5,11,16
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,4,0,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,3,2,3,5
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,13,4,13,4,17
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,3,7,3,7,10
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,14,2,14,2,16
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,15,6,15,6,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,18,4,18,22
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,9,0,9,9
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,425,287,425,287,712
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,6,1,6,1,7
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,3,2,3,5
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,44,2,44,46
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,3,2,3,5
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,6,0,6,6
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,45,149,45,149,194
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,1,0,1,1
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,4,3,4,3,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,5,1,5,6
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,1,1,1,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,81,159,81,159,240
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,24,0,24,0,24
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,9,30,9,30,39
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,2,0,2,0,2
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,2,1,2,3
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,9,1,9,10
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,0,3,0,3,3
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2013-10-01,1,0,1,0,1
