,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,11,0,11,0,11
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,12,2,12,2,14
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,96,40,96,40,136
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,1,0,1,1
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,14,3,14,17
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,145,2,145,147
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,4,2,4,6
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,6,32,6,32,38
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,10,33,10,33,43
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,2,0,2,2
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,7,8,7,8,15
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,19,105,19,105,124
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,7,1,7,8
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,26,25,26,25,51
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,86,146,86,146,232
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,34,18,34,18,52
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,1,5,1,6
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,7,0,7,0,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,11,90,11,90,101
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,7,0,7,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,16,87,16,87,103
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,13,3,13,16
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,7,18,7,18,25
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,11,24,11,24,35
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,9,6,9,6,15
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,16,5,16,5,21
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,18,3,18,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,11,46,11,46,57
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,40,1,40,41
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,1,3,1,4
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,7,2,7,9
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,0,5,0,5
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1000,4070,1000,4070,5070
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,9,5,9,5,14
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,54,5,54,59
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,1,2,1,3
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,1,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,4,2,4,6
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,0,1,0,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,0,2,0,2
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,4,30,4,30,34
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,4,2,4,2,6
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,0,1,0,1
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,10,73,10,73,83
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,4,3,4,7
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,6,16,6,16,22
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,145,245,145,245,390
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,4,1,4,5
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,2,3,2,5
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,11,3,11,14
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,32,9,32,9,41
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,0,2,0,2
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,0,5,0,5
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,215,428,215,428,643
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,36,0,36,36
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,6,25,6,25,31
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,64,1,64,65
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,9,2,9,11
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,18,116,18,116,134
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,8,3,8,3,11
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,2,1,2,3
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,4,61,4,61,65
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,206,0,206,206
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,1,1,1,2
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,3,2,3,5
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,4,1,4,5
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,6,7,6,7,13
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,4,1,4,5
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,103,73,103,73,176
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,13,79,13,79,92
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,10,0,10,0,10
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,3,4,3,4,7
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,36,5,36,41
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,13,7,13,7,20
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,32,35,32,35,67
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,1,1,1,2
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,8,22,8,22,30
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,14,32,14,32,46
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,0,3,0,3,3
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,0,2,0,2
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,4,3,4,3,7
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,24,35,24,35,59
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,1,2,1,3
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,30,44,30,44,74
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,37,0,37,0,37
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,7,2,7,2,9
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,309,121,309,121,430
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,20,37,20,37,57
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,7,0,7,0,7
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,1,8,1,8,9
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,20,67,20,67,87
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,0,2,0,2
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,5,8,5,8,13
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,2,3,2,3,5
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-10-01,4,1,4,1,5
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,2,1,2,3
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,52,2,52,54
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,69,5,69,74
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,1,5,1,6
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,12,0,12,12
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,18,0,18,18
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,0,2,0,2
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,20,2,20,22
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,1,1,1,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,9,1,9,10
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,7,0,7,7
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,5,3,5,8
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,13,3,13,3,16
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,6,16,6,16,22
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,19,2,19,21
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,23,144,23,144,167
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,95,3,95,98
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,35,0,35,35
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,10,22,10,22,32
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,13,26,13,26,39
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,13,14,13,14,27
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,16,0,16,0,16
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,9,234,9,234,243
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,8,33,8,33,41
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,3,0,3,3
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,3,0,3,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,4,0,4,0,4
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,71,3,71,74
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,4,71,4,71,75
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,3,1,3,4
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,2,0,2,2
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,2,0,2,2
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,86,2,86,88
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,6,3,6,3,9
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,1,3,1,4
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,3,3,3,6
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,19,1,19,1,20
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,4,3,4,3,7
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,35,0,35,35
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,81,5,81,86
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,41,59,41,59,100
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,38,6,38,6,44
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,94,1,94,95
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,11,3,11,14
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,19,0,19,19
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,65,0,65,65
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,95,2,95,97
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,24,0,24,24
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,14,33,14,33,47
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,11,29,11,29,40
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,14,27,14,27,41
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,13,0,13,13
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,0,1,0,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,17,3,17,20
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,7,21,7,21,28
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,27,35,27,35,62
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,4,0,4,4
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,299,904,299,904,1203
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,32,65,32,65,97
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,6,29,6,29,35
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,13,46,13,46,59
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,119,3,119,3,122
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,2,1,2,3
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,0,2,0,2
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,26,5,26,31
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,7,36,7,36,43
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,15,5,15,5,20
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,19,2,19,21
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,11,0,11,11
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,10,1,10,11
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,1,2,1,3
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,4,16,4,16,20
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,14,21,14,21,35
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,70,234,70,234,304
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,6,5,6,11
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,4,5,4,9
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,12,0,12,12
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,559,1246,559,1246,1805
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,1,2,1,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,4,0,4,4
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,60,39,60,39,99
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,9,24,9,24,33
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,42,59,42,59,101
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,22,182,22,182,204
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,4,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,0,1,0,1
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,60,2,60,62
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,8,0,8,8
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,11,9,11,9,20
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,17,1,17,18
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,17,251,17,251,268
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,4,0,4,4
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,10,24,10,24,34
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,18,106,18,106,124
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,0,3,0,3
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,161,0,161,161
HUATAJATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,4,1,4,1,5
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,14,1,14,1,15
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,4,5,4,9
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,86,1,86,87
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,6,3,6,9
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,12,0,12,12
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,15,0,15,15
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,34,2,34,36
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,52,175,52,175,227
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,545,818,545,818,1363
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,1,2,1,3
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,9,1,9,1,10
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,2,2,2,4
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,5,17,5,17,22
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,103,1,103,104
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,0,2,0,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,6,7,6,7,13
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,27,58,27,58,85
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,2,132,2,132,134
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,1,1,1,1,2
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,17,13,17,13,30
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,17,31,17,31,48
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,0,3,0,3,3
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,3,3,3,3,6
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,35,152,35,152,187
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2013-11-01,84,406,84,406,490
