municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,6,6
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,16,16
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,59,59
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,32,32
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,8,8
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,10,10
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,62,62
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,18,18
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,7,7
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,4962,4962
SANTA ROSA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,5,5
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,4,4
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,7,7
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,17,17
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,5,5
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2256,2256
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,28,28
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,5,5
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,659,659
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TODOS SANTOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,4,4
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,11,11
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1486,1486
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,239,239
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,3,3
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,17,17
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,61,61
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,37,37
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,38,38
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,345,345
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,2,2
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,238,238
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,207,207
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,477,477
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-10-01,4,4
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,49,49
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,19,19
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,18,18
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,52,52
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,33,33
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,84,84
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
CHACARILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,12,12
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,43,43
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,9,9
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,22,22
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,66,66
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4199,4199
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,41,41
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,6,6
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,9,9
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,11,11
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,13,13
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,52,52
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,29,29
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,25,25
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,10,10
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2324,2324
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,194,194
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
ESCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,9,9
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,6,6
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,143,143
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,6,6
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,62,62
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5666,5666
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,70,70
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,17,17
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,19,19
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,17,17
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,15,15
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,65,65
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,415,415
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
NAZACARA DE PACAJES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,6,6
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,693,693
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,45,45
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,9,9
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,18,18
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,14,14
PORVENIR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,312,312
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,41,41
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,264,264
QUIABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,79,79
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,129,129
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,8,8
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,72,72
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,10,10
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,80,80
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,29,29
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,54,54
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,29,29
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,6,6
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5753,5753
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,15,15
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2020,2020
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,30,30
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,596,596
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,12,12
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,84,84
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,3,3
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,4,4
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1236,1236
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,216,216
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,26,26
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,48,48
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,29,29
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,11,11
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,45,45
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,260,260
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,158,158
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,136,136
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,2,2
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,638,638
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,7,7
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-11-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,32,32
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,14,14
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,3,3
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,17,17
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,3,3
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,15,15
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,26,26
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,200,200
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,84,84
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,39,39
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,38,38
CHARAÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,51,51
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,11,11
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,110,110
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,2472,2472
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,27,27
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,3,3
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,8,8
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,16,16
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,17,17
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2018-12-01,63,63
