,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SICAYA,consultas prenatales,repetidas,2020-10-01,1,0,7,0,10,1,6,2,0,0,27
SIPE SIPE,consultas prenatales,repetidas,2020-10-01,0,0,92,3,391,4,59,1,0,0,550
SOPACHUY,consultas prenatales,repetidas,2020-10-01,0,0,10,1,15,3,3,0,0,0,32
SORACACHI,consultas prenatales,repetidas,2020-10-01,1,0,6,1,27,1,7,0,0,0,43
SORATA,consultas prenatales,repetidas,2020-10-01,3,0,14,0,64,5,10,1,0,0,97
SUCRE,consultas prenatales,repetidas,2020-10-01,4,0,218,1,1285,11,259,3,5,0,1786
TACACHI,consultas prenatales,repetidas,2020-10-01,0,0,0,0,2,1,0,0,0,0,3
TACACOMA,consultas prenatales,repetidas,2020-10-01,0,0,9,0,28,0,7,0,0,0,44
TACOBAMBA,consultas prenatales,repetidas,2020-10-01,0,0,10,3,17,6,3,6,0,0,45
TACOPAYA,consultas prenatales,repetidas,2020-10-01,0,0,6,2,10,2,4,0,0,0,24
TAHUA,consultas prenatales,repetidas,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
TAPACARI,consultas prenatales,repetidas,2020-10-01,0,0,21,5,66,4,7,2,0,0,105
TARABUCO,consultas prenatales,repetidas,2020-10-01,1,2,16,4,33,13,8,3,0,0,80
TARACO,consultas prenatales,repetidas,2020-10-01,0,0,5,0,18,0,2,0,0,0,25
TARATA,consultas prenatales,repetidas,2020-10-01,0,0,20,0,30,0,4,0,0,0,54
TARIJA,consultas prenatales,repetidas,2020-10-01,7,0,69,0,717,15,198,0,0,0,1006
TARVITA,consultas prenatales,repetidas,2020-10-01,1,0,11,3,46,8,12,1,0,0,82
TEOPONTE,consultas prenatales,repetidas,2020-10-01,0,0,11,0,45,0,4,0,0,0,60
TIAHUANACU,consultas prenatales,repetidas,2020-10-01,0,0,16,0,52,1,7,0,0,0,76
TINGUIPAYA,consultas prenatales,repetidas,2020-10-01,0,0,7,8,16,16,8,13,0,0,68
TIPUANI,consultas prenatales,repetidas,2020-10-01,0,0,10,0,47,0,7,0,0,0,64
TIQUIPAYA,consultas prenatales,repetidas,2020-10-01,0,0,31,5,177,9,41,0,0,0,263
TIRAQUE (CBBA),consultas prenatales,repetidas,2020-10-01,2,0,31,1,72,5,19,1,0,0,131
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2020-10-01,0,0,0,0,2,0,1,0,0,0,3
TOCO,consultas prenatales,repetidas,2020-10-01,2,0,6,0,26,1,4,0,0,0,39
TODOS SANTOS,consultas prenatales,repetidas,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
TOLATA,consultas prenatales,repetidas,2020-10-01,0,0,8,0,35,1,13,0,0,0,57
TOLEDO,consultas prenatales,repetidas,2020-10-01,0,0,9,0,16,1,4,0,0,0,30
TOMAVE,consultas prenatales,repetidas,2020-10-01,0,0,12,5,36,12,6,0,0,0,71
TOMINA,consultas prenatales,repetidas,2020-10-01,0,0,14,0,29,0,1,0,0,0,44
TORO TORO,consultas prenatales,repetidas,2020-10-01,0,0,14,2,32,10,7,4,0,0,69
TOTORA(CBBA),consultas prenatales,repetidas,2020-10-01,2,0,34,1,69,6,12,2,0,0,126
TOTORA(ORR),consultas prenatales,repetidas,2020-10-01,0,0,3,0,15,1,4,0,0,0,23
TRIGAL,consultas prenatales,repetidas,2020-10-01,0,0,2,1,3,0,2,0,0,0,8
TRINIDAD,consultas prenatales,repetidas,2020-10-01,4,0,102,0,576,5,159,0,0,0,846
TUPIZA,consultas prenatales,repetidas,2020-10-01,1,0,39,0,193,9,31,1,0,0,274
TURCO,consultas prenatales,repetidas,2020-10-01,0,0,1,0,8,0,1,0,0,0,10
UMALA,consultas prenatales,repetidas,2020-10-01,1,0,9,0,15,1,7,0,0,0,33
UNCIA,consultas prenatales,repetidas,2020-10-01,0,0,17,2,114,6,29,3,0,0,171
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2020-10-01,0,0,10,0,45,5,10,0,0,0,70
URUBICHA,consultas prenatales,repetidas,2020-10-01,1,0,5,0,20,0,1,0,0,0,27
UYUNI,consultas prenatales,repetidas,2020-10-01,0,0,22,0,157,3,30,2,2,0,216
VACAS,consultas prenatales,repetidas,2020-10-01,0,0,15,0,25,0,6,0,0,0,46
VALLEGRANDE,consultas prenatales,repetidas,2020-10-01,0,0,16,1,66,5,9,2,0,0,99
VIACHA,consultas prenatales,repetidas,2020-10-01,0,0,70,0,339,0,67,1,0,0,477
VILA VILA,consultas prenatales,repetidas,2020-10-01,0,0,1,1,3,0,0,0,0,0,5
VILLA CHARCAS,consultas prenatales,repetidas,2020-10-01,0,0,25,4,47,6,9,1,0,0,92
VILLA MONTES,consultas prenatales,repetidas,2020-10-01,1,0,32,1,162,7,23,0,0,0,226
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2020-10-01,0,0,5,1,8,0,1,0,0,0,15
VILLA RIVERO,consultas prenatales,repetidas,2020-10-01,0,0,8,0,24,0,9,0,0,0,41
VILLA SERRANO,consultas prenatales,repetidas,2020-10-01,0,0,7,3,23,6,5,1,0,0,45
VILLA TUNARI,consultas prenatales,repetidas,2020-10-01,4,0,158,2,477,5,94,0,2,0,742
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2020-10-01,0,0,5,0,26,1,6,0,0,0,38
VILLAZON,consultas prenatales,repetidas,2020-10-01,2,0,34,4,189,6,41,2,0,0,278
VINTO,consultas prenatales,repetidas,2020-10-01,3,1,61,13,258,67,40,3,0,0,446
VITICHI,consultas prenatales,repetidas,2020-10-01,0,0,9,2,26,3,4,1,0,0,45
WALDO BALLIVIAN,consultas prenatales,repetidas,2020-10-01,0,0,3,0,11,0,0,0,0,0,14
WARNES,consultas prenatales,repetidas,2020-10-01,4,0,156,0,619,0,96,0,2,0,877
YACO,consultas prenatales,repetidas,2020-10-01,1,0,8,2,11,3,2,3,0,0,30
YACUIBA,consultas prenatales,repetidas,2020-10-01,2,0,56,2,284,14,59,4,1,0,422
YAMPARAEZ,consultas prenatales,repetidas,2020-10-01,0,0,5,2,19,2,4,3,0,0,35
YANACACHI,consultas prenatales,repetidas,2020-10-01,0,0,2,0,21,0,1,0,0,0,24
YAPACANI,consultas prenatales,repetidas,2020-10-01,2,0,39,12,186,73,29,11,0,0,352
YOCALLA,consultas prenatales,repetidas,2020-10-01,0,0,6,2,26,1,5,0,0,0,40
YOTALA,consultas prenatales,repetidas,2020-10-01,1,0,9,0,29,1,9,1,0,0,50
YUNCHARA,consultas prenatales,repetidas,2020-10-01,1,0,1,5,13,7,0,2,0,0,29
YUNGUYO DE LITORAL,consultas prenatales,repetidas,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,repetidas,2020-10-01,0,0,10,1,18,1,6,0,0,0,36
ACACIO,consultas prenatales,repetidas,2020-11-01,0,0,0,0,10,0,4,1,0,0,15
ACHACACHI,consultas prenatales,repetidas,2020-11-01,0,0,46,5,151,10,22,0,0,0,234
ACHOCALLA,consultas prenatales,repetidas,2020-11-01,0,0,27,0,112,1,27,0,0,0,167
AIQUILE,consultas prenatales,repetidas,2020-11-01,2,0,20,2,74,3,16,2,0,0,119
ALALAY,consultas prenatales,repetidas,2020-11-01,0,0,4,0,4,2,0,1,0,0,11
ALCALA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,15,0,3,0,0,0,19
ALTO BENI,consultas prenatales,repetidas,2020-11-01,2,0,15,0,30,0,6,0,0,0,53
ANCORAIMES,consultas prenatales,repetidas,2020-11-01,0,0,8,0,25,0,5,0,0,0,38
ANDAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,6,2,1,1,0,0,13
ANTEQUERA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,3,1,0,0,0,0,5
ANZALDO,consultas prenatales,repetidas,2020-11-01,0,0,6,1,12,5,2,0,0,0,26
APOLO,consultas prenatales,repetidas,2020-11-01,0,0,17,1,48,1,17,5,0,0,89
ARAMPAMPA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,6,1,1,0,0,0,10
ARANI,consultas prenatales,repetidas,2020-11-01,0,0,10,0,28,2,8,0,0,0,48
ARBIETO,consultas prenatales,repetidas,2020-11-01,1,0,31,0,105,0,14,0,1,0,152
ARQUE,consultas prenatales,repetidas,2020-11-01,0,0,16,1,29,0,14,0,0,0,60
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2020-11-01,0,0,43,0,162,0,23,0,0,0,228
ATOCHA,consultas prenatales,repetidas,2020-11-01,0,0,6,0,29,1,8,0,0,0,44
AUCAPATA,consultas prenatales,repetidas,2020-11-01,1,0,10,0,12,0,4,0,0,0,27
AYATA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,25,0,1,0,0,0,29
AYO AYO,consultas prenatales,repetidas,2020-11-01,1,0,6,0,32,1,2,0,0,0,42
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2020-11-01,1,1,34,2,87,5,31,1,2,0,164
AZURDUY,consultas prenatales,repetidas,2020-11-01,0,0,12,6,32,9,8,6,0,0,73
BATALLAS,consultas prenatales,repetidas,2020-11-01,0,0,15,0,65,0,15,1,0,0,96
BAURES,consultas prenatales,repetidas,2020-11-01,1,0,5,0,17,0,1,0,0,0,24
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,0,1,0,0,1,0,0,0,2
BELEN DE URMIRI,consultas prenatales,repetidas,2020-11-01,0,0,2,0,0,0,1,0,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2020-11-01,2,0,4,0,8,0,2,0,0,0,16
BERMEJO,consultas prenatales,repetidas,2020-11-01,0,0,13,1,83,2,31,1,0,0,131
BETANZOS,consultas prenatales,repetidas,2020-11-01,1,0,29,7,111,17,17,7,0,0,189
BOLIVAR,consultas prenatales,repetidas,2020-11-01,0,0,5,0,11,3,2,2,0,0,23
BOLPEBRA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,3,0,0,0,0,0,4
BOYUIBE,consultas prenatales,repetidas,2020-11-01,0,0,3,0,13,3,4,0,0,0,23
BUENA VISTA,consultas prenatales,repetidas,2020-11-01,0,0,6,0,36,1,9,1,0,0,53
CABEZAS,consultas prenatales,repetidas,2020-11-01,1,0,21,6,77,16,3,0,1,0,125
CAIROMA,consultas prenatales,repetidas,2020-11-01,0,0,10,1,31,2,6,0,0,0,50
"CAIZA ""D""",consultas prenatales,repetidas,2020-11-01,0,0,14,1,40,2,7,2,0,0,66
CAJUATA,consultas prenatales,repetidas,2020-11-01,0,0,11,0,88,0,8,0,0,0,107
CALACOTO,consultas prenatales,repetidas,2020-11-01,0,0,2,0,5,7,1,1,0,0,16
CALAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,11,0,54,1,3,0,0,0,69
CAMARGO,consultas prenatales,repetidas,2020-11-01,0,0,16,1,65,4,13,1,0,0,100
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2020-11-01,0,0,1,0,7,1,0,1,0,0,10
CAMIRI,consultas prenatales,repetidas,2020-11-01,2,0,25,1,96,4,14,0,0,0,142
CAPINOTA,consultas prenatales,repetidas,2020-11-01,0,0,22,0,110,0,21,0,0,0,153
CAQUIAVIRI,consultas prenatales,repetidas,2020-11-01,1,0,5,0,19,2,4,0,0,0,31
CARACOLLO,consultas prenatales,repetidas,2020-11-01,0,0,23,2,86,1,8,0,0,0,120
CARANAVI,consultas prenatales,repetidas,2020-11-01,2,0,53,0,228,0,44,0,0,0,327
CARAPARI,consultas prenatales,repetidas,2020-11-01,0,0,10,0,57,0,12,1,0,0,80
CARIPUYO,consultas prenatales,repetidas,2020-11-01,0,0,11,0,19,3,0,1,0,0,34
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2020-11-01,0,0,8,0,26,1,2,0,0,0,37
CATACORA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,6,0,0,0,0,0,7
CHACARILLA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,2,0,0,0,0,0,3
CHALLAPATA,consultas prenatales,repetidas,2020-11-01,4,0,37,0,207,0,31,1,0,0,280
CHAQUI,consultas prenatales,repetidas,2020-11-01,0,0,6,0,29,3,5,2,0,0,45
CHARAGUA,consultas prenatales,repetidas,2020-11-01,5,0,25,1,99,4,12,4,0,0,150
CHARAÑA,consultas prenatales,repetidas,2020-11-01,0,0,7,1,7,0,0,0,0,0,15
CHAYANTA,consultas prenatales,repetidas,2020-11-01,0,0,23,4,43,9,8,3,1,0,91
CHIMORE,consultas prenatales,repetidas,2020-11-01,2,0,32,0,119,6,20,0,1,0,180
CHIPAYA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,3,0,1,0,0,0,6
CHOQUE COTA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,1,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,repetidas,2020-11-01,0,0,0,0,8,0,1,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2020-11-01,0,0,11,0,83,1,6,0,0,0,101
CHUMA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,15,3,3,0,0,0,23
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2020-11-01,0,0,7,0,39,2,2,1,0,0,51
CKOCHAS,consultas prenatales,repetidas,2020-11-01,0,0,7,3,37,15,16,2,0,0,80
CLIZA,consultas prenatales,repetidas,2020-11-01,0,0,16,0,111,0,12,0,0,0,139
COBIJA,consultas prenatales,repetidas,2020-11-01,4,0,81,0,377,0,61,0,0,0,523
COCAPATA,consultas prenatales,repetidas,2020-11-01,0,0,21,13,36,20,9,8,0,0,107
COCHABAMBA,consultas prenatales,repetidas,2020-11-01,8,0,321,2,4105,5,977,1,4,0,5423
COIPASA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,1,0,1,0,0,0,2
COLCAPIRHUA,consultas prenatales,repetidas,2020-11-01,0,0,21,1,226,18,34,0,0,0,300
"COLCHA ""K""",consultas prenatales,repetidas,2020-11-01,0,0,7,1,50,2,8,0,0,0,68
COLLANA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,10,0,3,0,0,0,13
COLOMI,consultas prenatales,repetidas,2020-11-01,1,0,44,0,107,0,27,0,0,0,179
COLPA BELGICA,consultas prenatales,repetidas,2020-11-01,0,0,6,0,22,0,0,0,0,0,28
COLQUECHACA,consultas prenatales,repetidas,2020-11-01,1,0,39,5,107,22,26,7,0,0,207
COLQUENCHA,consultas prenatales,repetidas,2020-11-01,0,0,5,0,51,2,7,0,0,0,65
COLQUIRI,consultas prenatales,repetidas,2020-11-01,0,0,8,1,33,7,4,1,0,0,54
COMANCHE,consultas prenatales,repetidas,2020-11-01,0,0,2,0,5,0,1,0,0,0,8
COMARAPA,consultas prenatales,repetidas,2020-11-01,0,0,29,0,149,2,19,0,0,0,199
COMBAYA,consultas prenatales,repetidas,2020-11-01,0,1,1,0,3,0,0,0,0,0,5
CONCEPCION,consultas prenatales,repetidas,2020-11-01,2,1,18,1,65,3,17,2,0,0,109
COPACABANA,consultas prenatales,repetidas,2020-11-01,0,0,12,0,48,2,15,0,0,0,77
CORIPATA,consultas prenatales,repetidas,2020-11-01,0,0,15,0,86,0,14,1,0,0,116
CORO CORO,consultas prenatales,repetidas,2020-11-01,0,0,4,1,13,0,5,2,0,0,25
COROICO,consultas prenatales,repetidas,2020-11-01,0,0,13,1,56,1,6,0,0,0,77
CORQUE,consultas prenatales,repetidas,2020-11-01,0,0,6,0,19,0,1,0,0,0,26
COTAGAITA,consultas prenatales,repetidas,2020-11-01,0,0,13,1,68,7,13,4,0,0,106
COTOCA,consultas prenatales,repetidas,2020-11-01,2,0,79,1,329,5,47,0,0,0,463
CRUZ DE MACHACAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,consultas prenatales,repetidas,2020-11-01,1,0,11,0,74,0,10,0,0,0,96
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2020-11-01,1,0,0,0,3,0,1,0,0,0,5
CUEVO,consultas prenatales,repetidas,2020-11-01,0,0,5,0,14,0,3,0,0,0,22
CULPINA,consultas prenatales,repetidas,2020-11-01,0,0,16,2,34,7,6,4,1,0,70
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2020-11-01,0,0,4,0,14,0,5,0,0,0,23
CURVA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,3,1,6,1,0,0,13
DESAGUADERO,consultas prenatales,repetidas,2020-11-01,0,0,5,0,27,0,8,0,0,0,40
EL ALTO,consultas prenatales,repetidas,2020-11-01,12,0,432,175,3545,1105,674,184,0,0,6127
EL CHORO,consultas prenatales,repetidas,2020-11-01,0,0,1,0,8,3,0,0,0,0,12
EL PUENTE(STC),consultas prenatales,repetidas,2020-11-01,1,0,13,0,49,0,7,0,0,0,70
EL PUENTE(TJA),consultas prenatales,repetidas,2020-11-01,0,0,5,0,37,5,6,2,0,0,55
EL TORNO,consultas prenatales,repetidas,2020-11-01,9,0,66,1,272,0,49,0,0,0,397
EL VILLAR,consultas prenatales,repetidas,2020-11-01,0,0,3,0,17,3,1,0,0,0,24
ENTRE RIOS TRJ,consultas prenatales,repetidas,2020-11-01,0,0,18,3,81,4,16,3,0,0,125
ENTRE RIOS CBBA,consultas prenatales,repetidas,2020-11-01,2,0,54,0,255,0,31,0,0,0,342
ESCOMA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,14,0,3,0,0,0,19
EUCALIPTUS,consultas prenatales,repetidas,2020-11-01,0,0,8,0,18,0,5,0,0,0,31
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2020-11-01,0,0,2,0,5,0,1,0,0,0,8
EXALTACION,consultas prenatales,repetidas,2020-11-01,0,0,1,1,2,0,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,repetidas,2020-11-01,1,0,14,0,65,0,9,0,0,0,89
FILADELFIA,consultas prenatales,repetidas,2020-11-01,0,0,12,2,26,0,2,0,0,0,42
GENERAL SAAVEDRA,consultas prenatales,repetidas,2020-11-01,1,0,23,2,54,0,10,0,0,0,90
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2020-11-01,0,0,9,0,22,0,5,0,0,0,36
GUANAY,consultas prenatales,repetidas,2020-11-01,0,0,15,1,46,9,4,1,0,0,76
GUAQUI,consultas prenatales,repetidas,2020-11-01,0,0,6,0,20,1,1,0,0,0,28
GUAYARAMERIN,consultas prenatales,repetidas,2020-11-01,4,0,63,0,252,1,27,0,0,0,347
GUTIERREZ,consultas prenatales,repetidas,2020-11-01,1,0,13,0,36,1,5,0,0,0,56
HUACARETA,consultas prenatales,repetidas,2020-11-01,3,0,5,1,28,0,7,0,0,0,44
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2020-11-01,0,0,1,1,8,1,1,0,0,0,12
HUACHACALLA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,3,0,0,0,0,0,5
HUANUNI,consultas prenatales,repetidas,2020-11-01,0,0,24,0,100,2,24,0,0,0,150
HUARACAJE,consultas prenatales,repetidas,2020-11-01,1,0,5,0,15,0,4,0,0,0,25
HUARINA,consultas prenatales,repetidas,2020-11-01,0,0,3,1,15,2,4,0,0,0,25
HUATAJATA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,5,0,1,0,0,0,6
HUAYLLAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,6,0,0,0,0,0,9
HUMANATA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,3,0,2,0,0,0,8
ICHOCA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,14,3,2,0,0,0,21
ICLA,consultas prenatales,repetidas,2020-11-01,0,0,4,1,17,8,3,1,0,0,34
INCAHUASI,consultas prenatales,repetidas,2020-11-01,0,0,11,10,27,15,3,5,0,0,71
INGAVI (HUMAITA),consultas prenatales,repetidas,2020-11-01,0,0,1,0,3,0,1,0,0,0,5
INQUISIVI,consultas prenatales,repetidas,2020-11-01,0,0,11,7,25,2,10,0,0,0,55
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2020-11-01,0,0,8,0,35,5,6,0,0,0,54
IXIAMAS,consultas prenatales,repetidas,2020-11-01,2,0,10,0,28,0,8,1,0,0,49
JESUS DE MACHACA,consultas prenatales,repetidas,2020-11-01,0,0,12,0,32,4,8,0,0,0,56
LA ASUNTA,consultas prenatales,repetidas,2020-11-01,1,0,43,5,180,13,27,4,0,0,273
LA GUARDIA,consultas prenatales,repetidas,2020-11-01,3,0,73,1,439,1,79,3,0,0,599
LA PAZ,consultas prenatales,repetidas,2020-11-01,6,0,303,1,3380,49,1005,10,8,0,4762
LAGUNILLAS,consultas prenatales,repetidas,2020-11-01,0,1,1,3,19,7,3,0,0,0,34
LAJA,consultas prenatales,repetidas,2020-11-01,1,0,18,0,42,0,5,0,0,0,66
LAS CARRERAS,consultas prenatales,repetidas,2020-11-01,0,1,1,0,5,0,1,0,0,0,8
LICOMA PAMPA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,7,0,1,0,0,0,10
LLALLAGUA,consultas prenatales,repetidas,2020-11-01,0,0,42,1,188,3,35,0,0,0,269
LLICA,consultas prenatales,repetidas,2020-11-01,0,0,2,1,8,2,3,1,0,0,17
LORETO,consultas prenatales,repetidas,2020-11-01,0,0,5,1,3,1,0,0,0,0,10
LURIBAY,consultas prenatales,repetidas,2020-11-01,0,0,7,0,24,1,8,1,0,0,41
MACHACAMARCA,consultas prenatales,repetidas,2020-11-01,0,0,2,0,13,0,1,0,0,0,16
MACHARETI,consultas prenatales,repetidas,2020-11-01,0,0,3,0,20,2,8,0,0,0,33
MAGDALENA,consultas prenatales,repetidas,2020-11-01,0,0,21,0,39,0,5,0,0,0,65
MAIRANA,consultas prenatales,repetidas,2020-11-01,1,0,18,0,71,0,13,2,0,0,105
MALLA,consultas prenatales,repetidas,2020-11-01,0,0,1,0,1,1,1,2,0,0,6
MAPIRI,consultas prenatales,repetidas,2020-11-01,0,0,21,0,95,3,6,1,0,0,126
MECAPACA,consultas prenatales,repetidas,2020-11-01,1,0,3,0,39,4,3,3,0,0,53
MINEROS,consultas prenatales,repetidas,2020-11-01,1,0,15,2,49,3,5,1,0,0,76
MIZQUE,consultas prenatales,repetidas,2020-11-01,1,0,29,0,78,2,11,0,0,0,121
MOCOMOCO,consultas prenatales,repetidas,2020-11-01,0,0,7,2,28,3,3,0,0,0,43
MOJINETE,consultas prenatales,repetidas,2020-11-01,0,0,2,0,4,0,0,0,0,0,6
MOJOCOYA,consultas prenatales,repetidas,2020-11-01,0,0,6,0,23,3,5,0,0,0,37
MONTEAGUDO,consultas prenatales,repetidas,2020-11-01,1,0,21,0,126,7,29,0,0,0,184
MONTERO,consultas prenatales,repetidas,2020-11-01,8,0,151,0,786,2,120,0,0,0,1067
MORO MORO,consultas prenatales,repetidas,2020-11-01,0,0,2,2,2,9,1,1,0,0,17
MOROCHATA,consultas prenatales,repetidas,2020-11-01,0,0,11,2,22,8,3,3,0,0,49
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2020-11-01,0,0,4,0,9,2,2,0,0,0,17
NAZACARA DE PACAJES,consultas prenatales,repetidas,2020-11-01,0,0,1,0,3,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2020-11-01,1,0,1,0,4,0,1,0,0,0,7
OCURI,consultas prenatales,repetidas,2020-11-01,0,0,10,1,35,11,8,11,0,0,76
OKINAWA,consultas prenatales,repetidas,2020-11-01,0,0,21,0,46,0,10,0,0,0,77
OMEREQUE,consultas prenatales,repetidas,2020-11-01,0,0,8,0,20,5,4,1,0,0,38
ORURO,consultas prenatales,repetidas,2020-11-01,5,0,245,6,1797,28,353,4,0,0,2438
PADCAYA,consultas prenatales,repetidas,2020-11-01,2,0,12,0,48,4,13,1,0,0,80
PADILLA,consultas prenatales,repetidas,2020-11-01,0,0,7,0,37,1,7,2,0,0,54
PAILON,consultas prenatales,repetidas,2020-11-01,3,0,28,0,149,2,16,0,1,0,199
PALCA,consultas prenatales,repetidas,2020-11-01,0,0,23,1,50,3,17,0,0,0,94
PALOS BLANCOS,consultas prenatales,repetidas,2020-11-01,1,0,25,1,119,4,16,0,0,0,166
PAMPA AULLAGAS,consultas prenatales,repetidas,2020-11-01,0,0,1,0,6,2,2,0,0,0,11
PAMPA GRANDE,consultas prenatales,repetidas,2020-11-01,0,0,10,0,37,0,6,0,0,0,53
PAPEL PAMPA,consultas prenatales,repetidas,2020-11-01,1,0,0,0,13,2,3,0,0,0,19
PASORAPA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,10,0,2,0,0,0,15
PATACAMAYA,consultas prenatales,repetidas,2020-11-01,2,0,32,0,115,3,15,0,0,0,167
PAZÑA,consultas prenatales,repetidas,2020-11-01,0,0,7,1,14,2,3,2,0,0,29
PELECHUCO,consultas prenatales,repetidas,2020-11-01,0,0,3,0,25,1,5,0,0,0,34
POCOATA,consultas prenatales,repetidas,2020-11-01,0,0,20,7,49,24,7,8,0,0,115
POCONA,consultas prenatales,repetidas,2020-11-01,0,0,13,0,41,0,8,0,0,0,62
POJO (CBBA),consultas prenatales,repetidas,2020-11-01,1,0,19,0,46,0,12,0,0,0,78
POOPO,consultas prenatales,repetidas,2020-11-01,0,0,5,1,18,1,1,0,0,0,26
PORCO,consultas prenatales,repetidas,2020-11-01,0,0,1,11,13,46,3,3,0,0,77
POROMA,consultas prenatales,repetidas,2020-11-01,1,0,17,0,23,12,12,5,0,0,70
PORONGO,consultas prenatales,repetidas,2020-11-01,1,0,10,0,45,1,8,1,0,0,66
PORTACHUELO,consultas prenatales,repetidas,2020-11-01,1,0,14,0,61,0,9,0,0,0,85
PORVENIR,consultas prenatales,repetidas,2020-11-01,1,0,7,0,21,0,3,0,0,0,32
POSTRER VALLE,consultas prenatales,repetidas,2020-11-01,0,0,1,0,5,1,0,0,0,0,7
POTOSI,consultas prenatales,repetidas,2020-11-01,0,0,135,4,937,19,170,3,0,0,1268
PRESTO,consultas prenatales,repetidas,2020-11-01,0,0,8,0,22,4,4,1,0,0,39
PUCARA,consultas prenatales,repetidas,2020-11-01,0,0,0,0,4,0,0,0,0,0,4
PUCARANI,consultas prenatales,repetidas,2020-11-01,0,0,17,0,97,2,15,1,0,0,132
PUERTO ACOSTA,consultas prenatales,repetidas,2020-11-01,0,0,3,0,20,3,4,0,0,0,30
PUERTO CARABUCO,consultas prenatales,repetidas,2020-11-01,0,0,2,2,21,3,4,4,0,0,36
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2020-11-01,0,0,9,1,30,1,1,0,0,0,42
PUERTO PEREZ,consultas prenatales,repetidas,2020-11-01,0,0,7,0,13,0,2,0,0,0,22
PUERTO QUIJARRO,consultas prenatales,repetidas,2020-11-01,1,0,1,0,24,0,11,0,0,0,37
PUERTO RICO,consultas prenatales,repetidas,2020-11-01,6,0,18,0,24,0,5,0,0,0,53
PUERTO SILES,consultas prenatales,repetidas,2020-11-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,repetidas,2020-11-01,2,0,13,0,83,0,14,0,0,0,112
PUERTO VILLARROEL,consultas prenatales,repetidas,2020-11-01,6,0,113,4,373,8,59,0,1,0,564
PUNA,consultas prenatales,repetidas,2020-11-01,0,0,9,0,42,9,7,3,0,0,70
