,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,7,0,2,0,0,0,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,1,0,0,0,4
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,25,1,4,0,0,0,32
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,2,0,1,0,0,0,6
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,3,0,0,0,0,0,6
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,1,0,0,0,0,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,1,0,2,0,0,0,5
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,2,1,0,0,0,7
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,1,1,0,0,0,4
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,1,6,4,2,1,0,0,14
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,1,3,2,2,0,0,0,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,12,0,1,0,0,0,15
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,10,1,0,0,0,0,15
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,5,0,2,0,0,0,8
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,7,0,52,4,7,0,0,0,71
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,5,0,56,0,136,2,16,0,0,0,215
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,64,0,616,14,157,4,0,0,856
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,4,0,8,0,0,0,0,0,13
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,16,0,2,1,0,0,22
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,4,0,0,0,0,0,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,1,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,7,0,36,0,4,0,0,0,47
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,5,1,0,0,0,0,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,0,1,0,0,0,0,0,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,1,0,0,0,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,5,0,14,0,7,0,0,0,27
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,10,0,28,1,8,0,0,0,48
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,0,1,0,0,5
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,9,0,26,0,2,1,0,0,38
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,13,1,0,1,0,0,16
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,1,13,0,6,0,0,0,25
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,10,0,17,0,1,0,0,0,30
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,3,0,0,0,0,0,7
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,4,0,22,0,8,0,0,0,36
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,4,1,52,0,222,14,41,0,0,0,334
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,1,3,2,0,0,0,0,7
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,7,1,1,0,0,0,13
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,2,3,0,0,0,0,0,8
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,10,2,2,2,0,0,17
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,13,0,3,0,0,0,22
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,6,0,1,0,0,0,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,69,3,482,9,113,0,0,0,678
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,12,1,2,0,0,0,17
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,3,0,5,0,0,0,10
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,11,2,38,1,6,0,0,0,58
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,14,0,3,0,0,0,20
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,20,1,1,0,0,0,26
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,0,0,0,0,4
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,15,0,0,0,0,0,19
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,8,0,19,0,3,0,0,0,30
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,1,2,0,0,0,0,0,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,5,0,0,0,0,0,6
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,2,13,3,2,2,0,0,27
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,8,0,4,0,0,0,14
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,4,0,14,0,4,0,0,0,23
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,5,0,1,0,0,0,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,7,0,3,0,0,0,13
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,8,1,2,0,0,0,13
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,1,0,14,1,3,0,0,0,20
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,8,0,16,0,2,0,0,0,28
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,5,0,0,0,0,0,6
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,40,0,245,4,39,1,0,0,329
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,1,2,0,0,0,5
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,1,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,7,0,19,0,4,0,0,0,30
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,2,0,2,0,0,0,6
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,0,0,0,0,4
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,6,0,2,0,0,1,0,0,10
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,3,1,0,0,0,0,6
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,20,0,14,0,8,0,0,0,42
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,3,0,9,0,0,0,0,0,13
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,0,0,1,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,7,0,2,0,0,0,11
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,31,2,104,0,21,1,0,0,159
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,8,1,0,0,0,0,11
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,8,0,30,6,9,1,0,0,54
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,23,8,160,34,46,1,0,0,273
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,3,0,1,0,0,0,8
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,5,1,2,0,0,0,11
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,7,1,18,0,2,0,0,0,29
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,10,0,48,0,107,1,12,1,0,0,179
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,15,0,3,0,0,0,20
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,12,0,30,0,5,0,0,0,48
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,3,0,2,0,0,0,7
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,22,1,169,7,26,3,1,0,229
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,14,0,3,0,0,0,23
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,10,0,0,0,0,0,12
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,6,2,1,0,0,0,10
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,19,0,2,0,0,0,27
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,2,0,1,0,0,0,4
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,5,0,14,0,0,0,0,0,20
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,11,0,2,0,0,0,14
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,9,0,1,0,0,0,11
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,39,1,37,3,2,1,0,0,85
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,12,0,0,0,0,0,14
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,3,0,6,0,17,0,4,0,0,0,30
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,1,6,2,34,4,5,2,0,0,54
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,26,3,62,1,11,0,0,0,105
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,2,0,3,0,1,0,0,0,7
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,20,0,0,0,0,0,23
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,10,0,24,0,0,0,0,0,34
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,6,0,3,0,0,0,9
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,3,0,7,0,1,0,0,0,13
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,13,1,80,2,11,1,0,0,109
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,9,0,0,0,0,0,11
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,18,1,2,0,0,0,24
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,19,3,7,2,0,0,35
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,5,3,18,0,2,0,0,0,30
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,6,0,11,0,2,0,0,0,20
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,15,0,2,0,0,0,23
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,14,0,10,3,4,0,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,1,0,0,0,3
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,0,1,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,1,5,0,2,0,0,0,8
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,1,2,2,0,0,0,0,5
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,3,0,4,0,1,0,0,0,9
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,1,0,14,0,3,0,0,0,19
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,9,0,5,0,0,0,14
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,16,3,1,1,0,0,23
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,23,0,326,13,1674,65,343,11,1,0,2456
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,0,8,0,3,1,0,0,17
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,6,0,13,1,4,0,0,0,25
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,3,0,1,0,0,0,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,0,6,0,0,0,0,0,11
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,6,1,0,0,0,0,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,1,4,0,6,0,0,0,0,0,11
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,12,0,44,0,7,0,0,0,63
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,22,1,1,0,0,0,28
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,2,2,2,1,0,0,0,8
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,12,0,72,1,11,0,0,0,97
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,2,0,0,0,0,0,4
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,7,0,2,0,0,0,12
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,13,2,1,0,0,0,20
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,46,0,420,2,99,0,0,0,567
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,7,0,0,0,0,0,9
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,1,1,0,2,0,0,5
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,0,2,1,0,0,0,0,8
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,17,2,0,0,0,0,25
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,3,0,2,1,0,0,10
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,2,0,2,0,0,0,5
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,0,10,1,2,0,0,0,18
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,32,0,287,5,69,0,0,0,394
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,5,0,11,0,1,1,0,0,19
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,15,0,2,0,0,0,19
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,7,0,0,0,0,0,8
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,4,0,2,0,0,0,9
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,8,0,1,0,0,0,12
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,11,0,41,0,2,2,0,0,56
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,8,0,8,2,2,0,0,0,20
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,1,0,0,0,0,5
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,1,4,0,3,1,0,0,13
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,4,0,3,0,1,0,0,0,8
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,1,0,4,1,2,0,0,0,9
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,7,2,15,1,2,0,0,0,27
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,1,0,0,0,5
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,0,1,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,46,0,209,0,38,0,0,0,294
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,10,0,27,1,4,0,0,0,42
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,8,1,1,0,0,0,13
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,24,0,5,0,0,0,35
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,6,0,8,0,5,0,0,0,19
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,6,0,0,0,0,0,7
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,9,1,25,0,5,0,0,0,41
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,3,0,8,0,1,0,0,0,12
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,16,0,3,0,0,0,21
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,17,1,67,1,15,2,0,0,103
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,2,0,1,1,0,0,4
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,5,0,12,0,2,0,0,0,20
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,9,0,51,1,13,1,0,0,75
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,5,0,10,0,1,0,0,0,16
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,8,0,1,1,0,0,10
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,45,1,113,2,22,1,0,0,186
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,7,0,3,0,0,0,10
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,1,0,7,0,42,0,7,0,0,0,57
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,7,4,46,12,7,5,0,0,81
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,2,5,1,0,1,0,0,10
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,0,0,1,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,6,0,53,0,166,1,33,0,0,0,259
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,0,0,0,0,4
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,32,2,108,7,18,0,0,0,167
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,6,0,0,0,0,0,7
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,7,0,1,0,0,0,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,15,7,56,17,12,3,0,0,110
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,6,0,1,0,0,0,7
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,1,0,3,0,0,0,0,0,4
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,2,0,0,0,0,0,0,0,0,0,2
YUNGUYO DE LITORAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2020-10-01,0,0,2,0,1,0,2,0,0,0,5
