,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,7,0,17,5,4,1,0,0,34
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,3,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,4,0,1,0,0,0,5
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,1,1,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,9,0,1,0,0,0,13
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,3,0,0,0,0,0,3
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,8,0,1,0,0,0,11
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,5,0,80,0,565,11,111,1,1,0,774
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,2,0,1,0,0,0,3
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,6,0,5,0,0,0,0,0,11
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,2,1,0,0,0,0,3
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,4,0,1,0,0,0,5
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,8,0,0,0,0,0,8
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,5,1,1,0,0,0,7
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,3,0,0,0,0,0,4
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,3,0,12,0,1,0,0,0,17
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,12,0,23,0,1,0,0,0,36
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,2,0,10,2,0,0,0,0,15
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,0,0,2,0,0,0,2
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,7,0,39,0,3,0,0,0,49
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,3,0,2,2,0,0,0,0,8
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,3,1,1,0,0,0,6
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,13,0,0,0,0,0,16
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,41,2,456,0,102,1,0,0,602
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,6,0,1,0,0,0,7
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,8,3,2,0,0,2,0,0,15
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,3,0,1,0,0,0,7
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,13,0,2,0,0,0,18
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,1,5,1,9,6,2,1,0,0,25
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,1,0,0,0,0,0,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,8,0,0,0,0,0,10
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,9,0,89,1,20,1,0,0,120
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,13,1,1,0,0,0,18
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,10,0,1,0,0,0,13
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,4,0,5,0,4,0,0,0,13
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,7,5,3,2,0,0,20
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,11,0,1,0,0,0,13
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,18,1,6,0,0,0,27
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,9,0,9,1,3,0,0,0,22
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,0,0,0,0,0,0,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,4,0,6,0,3,0,0,0,13
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,0,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,11,2,1,1,0,0,17
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,5,0,2,0,0,0,9
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,7,2,2,2,0,0,15
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,7,0,13,1,1,0,0,0,22
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,0,1,0,1,0,0,2
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,0,0,1,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,2,0,29,1,106,4,14,1,0,0,157
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,9,0,50,1,14,1,0,0,75
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,3,0,0,0,0,0,5
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,3,0,1,0,0,0,5
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,4,1,25,2,7,0,0,0,39
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,7,1,1,0,0,0,10
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,0,4,0,0,0,0,0,6
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,29,2,3,3,0,0,40
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,4,0,1,0,0,0,6
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,7,0,3,0,0,0,13
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,11,0,66,0,11,0,0,0,88
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,4,0,7,3,3,1,0,0,19
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,2,2,25,1,4,0,0,0,34
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,0,1,0,0,0,0,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,8,0,1,0,0,0,9
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,6,0,2,1,0,0,9
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,1,0,20,0,88,0,15,0,0,0,124
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,6,0,1,0,0,0,8
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,1,30,1,5,0,0,0,40
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,8,4,35,24,7,0,0,0,78
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,5,1,1,0,0,0,8
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,20,0,75,0,16,0,0,0,111
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,3,0,1,0,0,0,5
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,7,1,29,0,5,0,0,0,42
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,1,8,1,2,1,0,0,13
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,0,0,1,0,0,0,1
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,1,3,2,11,21,4,5,0,0,47
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,3,0,5,0,2,0,0,0,10
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,5,1,2,1,0,0,10
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,1,1,4,0,0,0,0,7
YUNGUYO DE LITORAL,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,0,0,1,0,0,0,0,0,1
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-09-01,0,0,1,0,1,0,1,2,0,0,5
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,0,1,2,1,1,0,0,0,6
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,25,0,2,0,0,0,30
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,23,0,2,0,0,0,29
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,5,0,8,0,0,0,0,0,14
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,1,1,0,0,0,0,0,2
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,2,0,2,0,0,0,4
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,5,0,0,0,0,0,5
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,1,0,0,0,0,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,4,0,0,0,0,0,5
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,6,1,12,1,3,0,0,0,23
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,6,0,0,0,0,0,6
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,13,0,1,0,0,0,15
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,5,0,1,0,1,0,0,0,7
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,9,0,23,0,2,0,0,0,35
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,5,0,13,0,1,0,0,0,19
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,4,0,0,0,0,0,5
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,15,1,0,0,0,0,18
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,5,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,9,1,7,0,0,0,18
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,12,2,3,1,0,0,21
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,10,0,3,0,0,0,17
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,2,0,0,0,0,0,4
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,16,0,1,0,0,0,19
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,9,1,27,2,4,0,0,0,43
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,1,1,0,0,0,0,4
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,9,0,1,0,0,0,10
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,7,0,6,0,0,0,14
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,17,0,7,0,0,0,27
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,6,0,1,0,0,0,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,6,0,1,0,0,0,9
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,13,0,1,0,0,0,17
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,4,1,0,0,0,0,5
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,0,0,5,0,0,0,0,0,6
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,10,1,0,0,0,0,15
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,3,0,23,2,3,0,0,0,32
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,5,0,16,0,4,0,0,0,25
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,7,0,14,1,0,0,0,0,22
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,29,0,7,0,0,0,38
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,8,1,4,0,0,0,14
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,1,5,2,0,0,0,0,12
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,6,0,41,2,5,0,0,0,54
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,9,1,1,0,0,0,13
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,6,0,18,0,5,0,0,0,30
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,1,6,1,3,0,0,0,13
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,6,1,1,0,0,0,10
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,0,0,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,15,0,2,1,0,0,19
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,3,1,1,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,12,0,0,0,0,0,13
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,1,11,6,0,1,0,0,21
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,16,0,2,0,0,0,20
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,25,0,111,3,14,0,0,0,153
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,6,2,16,4,3,0,0,0,31
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,66,2,509,3,141,0,0,0,721
COIPASA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,0,0,1,0,0,0,1
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,14,0,1,0,0,0,19
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,9,0,2,0,0,0,13
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,7,0,15,0,1,0,0,0,24
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,5,0,0,0,0,0,7
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,10,2,23,4,2,2,0,0,44
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,14,0,2,0,0,0,18
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,7,2,1,1,0,0,11
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,7,0,17,0,9,0,0,0,33
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,14,2,1,0,0,0,21
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,7,0,1,0,0,0,10
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,23,0,5,0,0,0,30
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,1,0,0,0,0,2
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,10,0,1,0,0,0,13
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,5,0,1,0,0,0,8
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,15,1,3,1,0,0,21
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,19,0,54,4,11,0,0,0,88
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,25,2,6,0,0,0,36
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,7,0,0,0,0,0,10
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,1,11,0,1,2,0,0,18
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,4,0,1,0,0,0,6
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,2,0,2,0,0,0,4
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,4,0,0,0,0,0,6
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,6,0,78,50,563,214,122,41,1,0,1075
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,4,0,0,0,0,0,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,17,0,0,0,0,0,20
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,7,1,1,1,0,0,11
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,2,0,18,0,54,0,12,0,0,0,86
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,3,0,0,0,0,6
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,11,0,5,0,0,0,20
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,11,1,48,1,7,0,0,0,68
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,3,0,0,0,0,0,3
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,0,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,18,0,2,0,0,0,24
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,0,0,1,1,0,0,6
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,9,0,18,0,0,0,0,0,27
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,4,0,5,0,0,0,0,0,9
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,8,0,24,0,0,0,0,0,32
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,1,2,0,1,1,0,0,6
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,4,0,20,6,74,4,10,0,0,0,118
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,6,0,4,1,0,0,0,0,11
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,3,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,1,0,0,0,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,6,0,17,0,3,0,0,0,26
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,1,0,3,0,3,0,0,0,8
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,6,0,1,0,0,0,7
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,0,0,0,0,0,3
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,0,1,0,0,0,0,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,3,0,1,0,0,0,5
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,2,1,4,1,0,0,0,0,9
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,2,6,1,1,0,0,0,12
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,0,0,0,0,0,0,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,6,0,0,0,0,0,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,0,0,2,0,0,0,0,0,2
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,2,0,4,0,0,0,7
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,3,0,19,1,0,0,0,0,23
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,8,0,42,0,3,0,0,0,53
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,34,2,68,0,10,0,0,0,115
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,1,0,107,0,930,7,230,1,0,0,1276
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,1,0,11,2,2,0,0,0,16
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2020-10-01,0,0,2,0,7,0,1,0,0,0,10
