municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,43,43
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,20,20
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,32,32
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,13,13
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,24,24
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,19,19
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,12,12
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,25,25
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,224,224
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,18,18
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,18,18
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,40,40
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,11,11
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,225,225
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,380,380
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,13,13
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,19,19
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,25,25
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,21,21
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,16,16
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,22,22
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,285,285
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,28,28
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,10,10
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
LORETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,14,14
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,25,25
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,6,6
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,23,23
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,104,104
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
OCURI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,6,6
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,72,72
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,24,24
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,15,15
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,30,30
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,17,17
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,10,10
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,19,19
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,13,13
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,38,38
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,16,16
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,20,20
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,34,34
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,20,20
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,56,56
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,22,22
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,11,11
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,36,36
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,80,80
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,36,36
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,6,6
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,16,16
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,7,7
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,29,29
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,14,14
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,26,26
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,23,23
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,20,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,997,997
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,13,13
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,127,127
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,16,16
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,12,12
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,11,11
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,148,148
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,19,19
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,12,12
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,12,12
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,8,8
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,101,101
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,11,11
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,11,11
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,12,12
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,15,15
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,16,16
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,9,9
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,20,20
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,24,24
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,2,2
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,5,5
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,26,26
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,52,52
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,10,10
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,35,35
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,1,1
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,4,4
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-10-01,3,3
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,4,4
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,16,16
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,7,7
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,3,3
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,2,2
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,6,6
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,4,4
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,4,4
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,3,3
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,10,10
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,15,15
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,11,11
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,14,14
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,19,19
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,17,17
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,14,14
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,35,35
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,2,2
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,11,11
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,11,11
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,45,45
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,45,45
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,30,30
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,14,14
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,35,35
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,3,3
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,6,6
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,3,3
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,13,13
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,18,18
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,179,179
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,22,22
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,12,12
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,10,10
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,5,5
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,6,6
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-11-01,7,7
