municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,88,88
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,16,16
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,5,5
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,43,43
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,39,39
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,37,37
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,48,48
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,35,35
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,75,75
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,71,71
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,7,7
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,159,159
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,4,4
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,26,26
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,140,140
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,14,14
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,70,70
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,520,520
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,8,8
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,449,449
YACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,28,28
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,51,51
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,26,26
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,9,9
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,231,231
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,9,9
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,24,24
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,5,5
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-09-01,21,21
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,292,292
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,25,25
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,18,18
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,9,9
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8,8
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,20,20
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,59,59
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,67,67
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,14,14
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,18,18
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,90,90
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,38,38
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,310,310
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,134,134
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,56,56
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,123,123
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,50,50
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,21,21
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,22,22
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,38,38
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,21,21
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,28,28
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,25,25
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,223,223
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,143,143
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,355,355
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,37,37
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,72,72
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,469,469
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,37,37
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,50,50
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,21,21
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,58,58
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,4,4
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,142,142
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,293,293
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,2942,2942
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,164,164
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,40,40
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,67,67
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,176,176
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,362,362
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,39,39
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,14,14
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,34,34
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,70,70
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,35,35
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,230,230
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,21,21
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,10,10
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,24,24
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,46,46
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3032,3032
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,30,30
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,7,7
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,800,800
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,142,142
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,86,86
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,31,31
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,9,9
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,63,63
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,20,20
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,17,17
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,57,57
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,131,131
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,47,47
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,57,57
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,31,31
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8,8
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,20,20
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,158,158
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,4,4
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,74,74
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,42,42
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,11,11
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,71,71
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,60,60
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,381,381
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3189,3189
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,20,20
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,137,137
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,37,37
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,10,10
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,68,68
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,65,65
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,23,23
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,24,24
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,35,35
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,41,41
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,92,92
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,45,45
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,37,37
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,40,40
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,104,104
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,583,583
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,21,21
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,165,165
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8,8
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,47,47
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,170,170
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,17,17
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,320,320
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,7,7
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,147,147
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,28,28
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,22,22
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,26,26
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,11,11
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,46,46
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,14,14
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,153,153
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,49,49
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,44,44
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,7,7
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,70,70
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,88,88
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,116,116
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,41,41
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,24,24
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,310,310
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,20,20
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,9,9
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,152,152
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,97,97
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,13,13
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,19,19
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,23,23
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,67,67
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,16,16
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,26,26
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,220,220
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,107,107
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,69,69
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,45,45
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,402,402
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,59,59
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,10,10
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,39,39
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,756,756
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,39,39
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,4,4
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,995,995
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,12,12
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,30,30
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,71,71
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,9,9
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,10,10
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,102,102
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,5,5
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,12,12
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,104,104
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,29,29
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,96,96
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,83,83
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,197,197
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,28,28
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,72,72
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,64,64
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,161,161
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,71,71
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,139,139
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,18,18
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,41,41
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,238,238
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,63,63
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,15,15
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8,8
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,57,57
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,41,41
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8,8
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,6,6
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,17,17
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,27,27
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,103,103
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,8346,8346
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-10-01,34,34
