municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,142,142
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,63,63
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,3,3
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,79,79
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,46,46
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,24,24
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,81,81
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,56,56
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,13,13
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10,10
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,106,106
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,41,41
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,82,82
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,5,5
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,23,23
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,300,300
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,114,114
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,73,73
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,11,11
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,139,139
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,42,42
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,85,85
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,26,26
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,94,94
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,36,36
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,23,23
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,33,33
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,81,81
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,301,301
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,36,36
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,365,365
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,67,67
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,116,116
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,71,71
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,15,15
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,165,165
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,9,9
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,48,48
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,44,44
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,16,16
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,24,24
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,276,276
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,495,495
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,3947,3947
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,233,233
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10,10
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,12,12
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,60,60
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,46,46
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,149,149
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,40,40
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,118,118
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,34,34
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,21,21
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,36,36
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,265,265
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,68,68
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,39,39
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,12,12
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,74,74
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,201,201
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,15,15
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,35,35
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,54,54
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,3,3
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,6,6
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10688,10688
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,18,18
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,42,42
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,168,168
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,23,23
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,177,177
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,76,76
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10,10
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,55,55
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,33,33
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,38,38
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,11,11
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,44,44
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,47,47
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,308,308
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,6,6
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,56,56
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,6,6
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,73,73
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,57,57
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,6,6
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,5,5
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,32,32
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,142,142
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,17,17
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,58,58
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,28,28
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,98,98
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,87,87
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,211,211
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,6273,6273
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,9,9
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,37,37
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,38,38
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,10,10
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,164,164
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,31,31
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,53,53
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,60,60
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,24,24
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,9,9
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,65,65
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,64,64
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,78,78
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,56,56
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,19,19
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,106,106
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1016,1016
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,20,20
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,129,129
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,65,65
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,44,44
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,44,44
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,17,17
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1115,1115
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,88,88
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,68,68
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,23,23
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,50,50
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,27,27
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,19,19
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,89,89
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,14,14
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,124,124
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,50,50
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,39,39
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7,7
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,21,21
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,83,83
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,56,56
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,148,148
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,65,65
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,427,427
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,33,33
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,160,160
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,95,95
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,23,23
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,40,40
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,83,83
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,35,35
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,50,50
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,233,233
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,96,96
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,125,125
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,22,22
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,967,967
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,30,30
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,15,15
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,33,33
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,31,31
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,383,383
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,19,19
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,47,47
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,5,5
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,907,907
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,15,15
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,35,35
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,12,12
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7,7
SAN AGUSTIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,8,8
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,311,311
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,30,30
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,4,4
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,164,164
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,47,47
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,259,259
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,112,112
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,171,171
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,62,62
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,96,96
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,26,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,97,97
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,17,17
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,67,67
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,32,32
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,61,61
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,221,221
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,54,54
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,44,44
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,52,52
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
SAN PEDRO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,12,12
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,41,41
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,78,78
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,112,112
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7210,7210
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,67,67
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,123,123
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,16,16
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,47,47
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,12,12
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,34,34
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,52,52
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,39,39
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,63,63
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,7,7
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,264,264
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,62,62
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,58,58
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,207,207
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2555,2555
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,4,4
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,47,47
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,78,78
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,4,4
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,114,114
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,37,37
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,34,34
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,74,74
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,2251,2251
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,100,100
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,30,30
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,159,159
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,52,52
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,75,75
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2006-10-01,441,441
