,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,4,0,4,4
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,133,726,133,726,859
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,5,1,5,6
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,125,168,125,168,293
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,5,16,5,16,21
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,96,145,96,145,241
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,5,7,5,7,12
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,27,15,27,15,42
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,22,59,22,59,81
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,3,7,3,7,10
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,7,11,7,11,18
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,6,4,6,4,10
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,4,0,4,4
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,12,23,12,23,35
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,1,1,1,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,8,0,8,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,29,63,29,63,92
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,0,1,0,1,1
YOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-09-01,1,0,1,0,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,5,2,5,7
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,9,3,9,12
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,5,19,5,19,24
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,3,0,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,2,2,2,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,0,1,0,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,12,19,12,19,31
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,18,58,18,58,76
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,7,29,7,29,36
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,5,2,5,7
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,25,2,25,27
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,8,18,8,18,26
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,30,194,30,194,224
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,116,469,116,469,585
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,9,2,9,11
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,5,0,5,5
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,6,3,6,9
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,3,0,3,3
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,4,1,4,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,180,701,180,701,881
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,9,17,9,17,26
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,32,0,32,32
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,2,0,2,2
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,5,3,5,3,8
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,666,1057,666,1057,1723
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,3,1,3,4
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,9,10,9,10,19
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,5,1,5,6
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,4,0,4,4
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,1,3,1,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,16,30,16,30,46
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,68,179,68,179,247
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,0,1,0,1
OMEREQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,0,1,0,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,73,312,73,312,385
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,12,28,12,28,40
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,1,1,1,2
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,4,0,4,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,14,1,14,1,15
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,76,3,76,79
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,0,2,0,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,7,11,7,11,18
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,11,45,11,45,56
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,24,57,24,57,81
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,9,80,9,80,89
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,45,279,45,279,324
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,0,1,0,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,7,15,7,15,22
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,17,50,17,50,67
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,1,1,1,2
SAIPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,6,3,6,9
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,5,0,5,0,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,6,1,6,7
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,13,18,13,18,31
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,5,3,5,8
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,4,8,4,8,12
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,10,2,10,12
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,0,1,0,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,3,1,3,4
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,832,1080,832,1080,1912
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,6,2,6,8
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,110,173,110,173,283
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,9,15,9,15,24
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,120,110,120,110,230
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,20,20,20,20,40
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,13,70,13,70,83
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,8,2,8,10
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,3,11,3,11,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,9,29,9,29,38
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,0,11,0,11,11
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,4,16,4,16,20
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,2,12,2,12,14
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-10-01,28,41,28,41,69
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,7,1,7,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,4,5,4,5,9
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,11,1,11,12
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,56,70,56,70,126
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,4,0,4,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,5,19,5,19,24
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,9,11,9,11,20
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,21,5,21,5,26
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,14,29,14,29,43
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,7,1,7,8
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,12,22,12,22,34
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,16,3,16,19
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,17,2,17,19
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,27,176,27,176,203
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,118,501,118,501,619
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,4,2,4,6
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,1,1,1,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,4,11,4,11,15
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,9,1,9,10
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,132,753,132,753,885
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,11,21,11,21,32
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,17,1,17,18
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,10,1,10,11
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,3,0,3,3
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,2,2,2,4
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,641,801,641,801,1442
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,6,3,6,9
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,7,0,7,7
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,4,2,4,2,6
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,5,1,5,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,27,29,27,29,56
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,66,53,66,53,119
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,57,121,57,121,178
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,19,24,19,24,43
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,0,3,0,3
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,13,0,13,0,13
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,8,61,8,61,69
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,2,1,2,3
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,6,8,6,8,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,13,46,13,46,59
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,19,68,19,68,87
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,9,57,9,57,66
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,1,3,1,4
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,12,179,12,179,191
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,12,23,12,23,35
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,12,53,12,53,65
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,3,3,3,6
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,1,2,1,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,5,2,5,7
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,0,2,0,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,8,29,8,29,37
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,2,7,2,7,9
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,12,0,12,12
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,0,1,0,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,6,1,6,7
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,400,436,400,436,836
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,3,0,3,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,100,174,100,174,274
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,13,15,13,15,28
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,90,137,90,137,227
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,3,3,3,3,6
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,8,13,8,13,21
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,16,49,16,49,65
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,8,1,8,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,9,11,9,11,20
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,6,33,6,33,39
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,5,1,5,6
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,4,11,4,11,15
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,39,63,39,63,102
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-11-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,8,0,8,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,4,6,4,6,10
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,13,2,13,15
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,5,0,5,5
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,4,15,4,15,19
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,29,44,29,44,73
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,6,49,6,49,55
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,4,2,4,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,5,30,5,30,35
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,7,12,7,12,19
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,20,1,20,21
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,26,180,26,180,206
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,97,489,97,489,586
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,4,5,4,5,9
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,7,0,7,7
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,11,2,11,13
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,4,0,4,4
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,223,676,223,676,899
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,7,0,7,7
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,0,1,0,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,30,1,30,31
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,3,3,3,3,6
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,3,1,3,1,4
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,2,0,2,2
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,2,0,2,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,2,1,2,3
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,675,862,675,862,1537
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,8,13,8,13,21
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,3,6,3,6,9
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,4,0,4,4
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,2,2,2,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,3,1,3,1,4
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,16,27,16,27,43
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,112,237,112,237,349
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,95,303,95,303,398
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,10,19,10,19,29
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,12,1,12,1,13
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,57,2,57,59
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,11,15,11,15,26
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,4,3,4,3,7
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,13,29,13,29,42
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,25,49,25,49,74
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,14,75,14,75,89
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,9,110,9,110,119
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,3,0,3,3
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,5,43,5,43,48
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,2,2,2,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,3,6,3,6,9
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,8,18,8,18,26
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,2,2,2,2,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,5,12,5,12,17
SAN LORENZO(TJA),internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,1,8,1,8,9
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2018-12-01,0,1,0,1,1
