municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,133,133
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,601,601
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,647,647
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,294,294
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,14,14
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-09-01,469,469
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,498,498
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,706,706
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,510,510
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1577,1577
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,137,137
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,139,139
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,479,479
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,133,133
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,367,367
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,79,79
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,505,505
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,434,434
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,354,354
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,566,566
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1141,1141
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,676,676
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,502,502
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,139,139
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,169,169
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,551,551
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,464,464
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1605,1605
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,463,463
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,107,107
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,162,162
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,114,114
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,196,196
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2027,2027
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,14,14
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,83,83
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,189,189
BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,10,10
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,577,577
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,328,328
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,687,687
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,230,230
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,143,143
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,347,347
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,936,936
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,281,281
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1085,1085
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,863,863
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,823,823
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,413,413
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1470,1470
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,7,7
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,636,636
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,376,376
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,133,133
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,117,117
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,188,188
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1736,1736
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1089,1089
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,285,285
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,230,230
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,56,56
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,588,588
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,34,34
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,92,92
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,693,693
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,223,223
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1088,1088
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1013,1013
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1238,1238
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1218,1218
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,8304,8304
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,31,31
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,932,932
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,307,307
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,140,140
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,871,871
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,54,54
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2149,2149
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,278,278
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,965,965
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,168,168
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,334,334
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,175,175
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,339,339
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,175,175
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,359,359
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,420,420
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,283,283
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,404,404
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1840,1840
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,766,766
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,22,22
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,417,417
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,138,138
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,195,195
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,744,744
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,302,302
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,97,97
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,8,8
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2717,2717
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,231,231
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,309,309
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,834,834
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,914,914
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,347,347
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1203,1203
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,615,615
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,34,34
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,48,48
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,312,312
EUREKA (SANTOS MERCADO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,6,6
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,209,209
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,176,176
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,235,235
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,413,413
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,276,276
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,241,241
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,789,789
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,225,225
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,22,22
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,119,119
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,87,87
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,239,239
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,455,455
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,29,29
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,334,334
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,219,219
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,177,177
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,212,212
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,515,515
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,585,585
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,464,464
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,27,27
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,968,968
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,304,304
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1979,1979
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,7371,7371
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,4,4
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,11,11
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,595,595
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,19,19
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,198,198
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,658,658
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,181,181
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,607,607
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,183,183
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,129,129
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,286,286
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,127,127
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,234,234
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,578,578
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,574,574
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1109,1109
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,925,925
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,53,53
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,378,378
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1094,1094
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,179,179
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,888,888
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,75,75
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,22,22
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,57,57
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,814,814
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,492,492
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,299,299
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2903,2903
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,917,917
PADILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,540,540
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,356,356
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,582,582
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,672,672
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,145,145
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,397,397
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,568,568
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,275,275
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,587,587
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,94,94
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,177,177
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1889,1889
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1020,1020
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,233,233
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,155,155
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,167,167
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,750,750
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,401,401
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,397,397
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,205,205
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,122,122
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2354,2354
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,588,588
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,141,141
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1060,1060
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,539,539
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,466,466
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,213,213
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,224,224
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,205,205
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,133,133
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,78,78
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1012,1012
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1986,1986
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,115,115
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,3765,3765
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,247,247
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,80,80
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,376,376
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1891,1891
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,57,57
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,715,715
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,420,420
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,373,373
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,202,202
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,4550,4550
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,362,362
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1185,1185
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,316,316
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,664,664
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,398,398
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,77,77
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,373,373
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,41,41
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,208,208
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1014,1014
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,323,323
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,95,95
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,439,439
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1737,1737
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,232,232
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,55,55
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,386,386
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,228,228
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1669,1669
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,37,37
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,72,72
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,2337,2337
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,148,148
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,49,49
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,139,139
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,370,370
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,1518,1518
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,330,330
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,63,63
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,204,204
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,57,57
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,169,169
SAN RAMON BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,5,5
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,108,108
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,88,88
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,9568,9568
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,795,795
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,782,782
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-10-01,523,523
