,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
MONTEAGUDO,atencion odontologica,consulta nueva,2019-11-01,56,46,136,230,64,117,184,418,28,11,0,27,0,16,1333
MONTERO,atencion odontologica,consulta nueva,2019-11-01,184,209,373,457,113,189,349,773,67,71,0,72,0,20,2877
MORO MORO,atencion odontologica,consulta nueva,2019-11-01,8,5,5,9,0,20,10,50,2,2,0,4,0,4,119
MOROCHATA,atencion odontologica,consulta nueva,2019-11-01,15,23,56,74,44,74,73,160,28,22,0,2,0,0,571
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2019-11-01,7,8,57,63,0,1,12,18,3,0,0,0,0,0,169
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2019-11-01,0,0,0,1,1,0,2,5,0,1,0,1,0,0,11
OCURI,atencion odontologica,consulta nueva,2019-11-01,5,7,46,80,50,100,70,140,32,29,0,17,0,10,586
OKINAWA,atencion odontologica,consulta nueva,2019-11-01,0,1,7,7,2,1,10,27,3,3,0,0,0,0,61
ORURO,atencion odontologica,consulta nueva,2019-11-01,726,620,1572,1164,355,748,1427,2792,418,301,0,432,0,96,10651
PADCAYA,atencion odontologica,consulta nueva,2019-11-01,29,21,52,30,114,99,55,94,4,7,0,1,0,1,507
PADILLA,atencion odontologica,consulta nueva,2019-11-01,17,7,46,64,24,84,117,202,20,2,0,9,0,0,592
PAILON,atencion odontologica,consulta nueva,2019-11-01,24,23,24,29,7,17,18,118,23,8,0,15,0,20,326
PALCA,atencion odontologica,consulta nueva,2019-11-01,49,65,83,81,15,27,50,142,10,2,0,5,0,35,564
PALOS BLANCOS,atencion odontologica,consulta nueva,2019-11-01,39,51,144,166,47,70,43,141,4,4,0,17,0,10,736
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2019-11-01,16,4,30,31,0,2,11,18,1,4,0,1,0,0,118
PAMPA GRANDE,atencion odontologica,consulta nueva,2019-11-01,13,29,21,33,3,13,15,40,11,3,0,7,0,0,188
PAPEL PAMPA,atencion odontologica,consulta nueva,2019-11-01,2,7,13,10,3,9,22,32,18,17,0,7,0,2,142
PASORAPA,atencion odontologica,consulta nueva,2019-11-01,10,8,16,20,5,28,14,24,4,3,0,0,0,0,132
PATACAMAYA,atencion odontologica,consulta nueva,2019-11-01,34,83,57,64,11,39,12,123,0,7,0,51,0,5,486
PAZÑA,atencion odontologica,consulta nueva,2019-11-01,4,17,68,68,15,50,25,43,3,1,0,11,0,1,306
PELECHUCO,atencion odontologica,consulta nueva,2019-11-01,38,46,36,33,6,18,30,95,9,2,0,5,0,5,323
POCOATA,atencion odontologica,consulta nueva,2019-11-01,89,90,137,137,57,144,112,364,68,77,0,28,0,35,1338
POCONA,atencion odontologica,consulta nueva,2019-11-01,22,28,58,125,43,72,103,151,10,11,0,10,0,6,639
POJO (CBBA),atencion odontologica,consulta nueva,2019-11-01,12,13,35,21,7,16,40,52,6,4,0,1,0,0,207
POOPO,atencion odontologica,consulta nueva,2019-11-01,48,64,174,182,30,58,112,156,28,41,0,20,0,0,913
PORCO,atencion odontologica,consulta nueva,2019-11-01,21,37,40,37,4,23,18,105,2,4,0,31,0,6,328
POROMA,atencion odontologica,consulta nueva,2019-11-01,16,44,202,223,29,84,55,124,7,4,0,7,0,9,804
PORONGO,atencion odontologica,consulta nueva,2019-11-01,21,25,8,40,15,7,12,57,24,16,0,11,0,5,241
PORTACHUELO,atencion odontologica,consulta nueva,2019-11-01,4,4,14,23,2,9,6,48,8,1,0,16,0,6,141
PORVENIR,atencion odontologica,consulta nueva,2019-11-01,19,20,62,59,16,19,51,77,24,26,0,11,0,1,385
POSTRER VALLE,atencion odontologica,consulta nueva,2019-11-01,1,17,38,33,10,7,24,39,2,1,0,2,0,0,174
POTOSI,atencion odontologica,consulta nueva,2019-11-01,402,380,499,602,328,648,720,1330,90,115,0,85,0,42,5241
PRESTO,atencion odontologica,consulta nueva,2019-11-01,33,35,38,29,31,92,116,187,26,17,0,3,0,5,612
PUCARA,atencion odontologica,consulta nueva,2019-11-01,0,0,18,5,3,0,16,66,4,3,0,1,0,0,116
PUCARANI,atencion odontologica,consulta nueva,2019-11-01,56,59,120,109,50,96,157,238,27,25,0,31,0,9,977
PUERTO ACOSTA,atencion odontologica,consulta nueva,2019-11-01,7,6,27,25,13,36,42,49,20,17,0,5,0,0,247
PUERTO CARABUCO,atencion odontologica,consulta nueva,2019-11-01,17,22,30,29,9,40,44,82,14,6,0,7,0,1,301
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2019-11-01,23,10,19,29,4,37,32,71,2,0,0,8,0,0,235
PUERTO PEREZ,atencion odontologica,consulta nueva,2019-11-01,10,2,23,39,12,5,8,16,1,0,0,0,0,0,116
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2019-11-01,48,22,19,21,4,29,38,116,6,0,0,15,0,3,321
PUERTO RICO,atencion odontologica,consulta nueva,2019-11-01,17,7,21,15,24,18,50,61,5,0,0,13,0,2,233
PUERTO SUAREZ,atencion odontologica,consulta nueva,2019-11-01,7,4,21,25,6,13,15,60,13,10,0,7,0,1,182
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2019-11-01,79,90,218,308,94,196,233,563,5,15,0,40,0,26,1867
PUNA,atencion odontologica,consulta nueva,2019-11-01,20,27,39,61,22,65,63,167,16,47,0,28,0,3,558
PUNATA,atencion odontologica,consulta nueva,2019-11-01,86,63,106,140,44,101,86,234,29,42,0,20,0,3,954
QUIABAYA,atencion odontologica,consulta nueva,2019-11-01,15,14,9,12,15,13,23,49,1,0,0,7,0,0,158
QUILLACOLLO,atencion odontologica,consulta nueva,2019-11-01,277,285,504,599,141,363,348,1245,122,93,0,53,0,27,4057
QUIME,atencion odontologica,consulta nueva,2019-11-01,33,53,44,48,37,52,57,125,12,4,0,3,0,7,475
QUIRUSILLAS,atencion odontologica,consulta nueva,2019-11-01,1,6,12,24,9,20,10,29,0,1,0,0,0,0,112
RAVELO,atencion odontologica,consulta nueva,2019-11-01,53,23,83,114,50,103,71,209,102,94,0,27,0,16,945
REYES,atencion odontologica,consulta nueva,2019-11-01,2,2,2,2,3,0,3,12,0,1,0,3,0,0,30
RIBERALTA,atencion odontologica,consulta nueva,2019-11-01,117,130,111,107,41,133,75,370,39,24,0,179,0,57,1383
ROBORE,atencion odontologica,consulta nueva,2019-11-01,17,24,11,15,10,13,27,55,10,5,0,9,0,3,199
RURRENABAQUE,atencion odontologica,consulta nueva,2019-11-01,26,26,36,53,14,29,33,100,17,15,0,14,0,10,373
SABAYA,atencion odontologica,consulta nueva,2019-11-01,20,22,110,114,19,14,28,60,20,9,0,13,0,2,431
SACABA,atencion odontologica,consulta nueva,2019-11-01,284,409,903,1069,338,558,487,1446,117,152,0,31,0,26,5820
SACABAMBA,atencion odontologica,consulta nueva,2019-11-01,20,3,26,23,2,24,25,31,1,13,0,0,0,0,168
SACACA,atencion odontologica,consulta nueva,2019-11-01,17,21,113,170,58,87,59,165,16,35,0,24,0,0,765
SAIPINA,atencion odontologica,consulta nueva,2019-11-01,31,21,19,25,5,10,21,44,17,5,0,7,0,2,207
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2019-11-01,44,45,115,62,13,62,106,170,57,36,0,8,0,6,724
SAMAIPATA,atencion odontologica,consulta nueva,2019-11-01,22,41,47,54,13,32,34,121,19,14,0,9,0,3,409
SAN AGUSTIN,atencion odontologica,consulta nueva,2019-11-01,0,0,5,12,0,9,8,12,1,4,0,0,0,0,51
SAN ANDRES,atencion odontologica,consulta nueva,2019-11-01,8,11,8,8,0,15,18,29,1,8,0,4,0,0,110
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2019-11-01,7,1,7,14,6,9,19,20,10,11,0,3,0,1,108
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2019-11-01,6,0,1,0,3,9,7,18,0,0,0,0,0,0,44
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2019-11-01,0,4,5,6,2,5,7,16,1,1,0,2,0,1,50
SAN BENITO,atencion odontologica,consulta nueva,2019-11-01,64,62,126,136,27,63,52,260,26,74,0,21,0,27,938
SAN BORJA,atencion odontologica,consulta nueva,2019-11-01,23,25,55,61,47,67,80,187,24,4,0,3,0,6,582
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2019-11-01,9,17,7,7,0,10,14,40,7,7,0,4,0,5,127
SAN CARLOS,atencion odontologica,consulta nueva,2019-11-01,14,8,15,16,3,15,18,25,3,4,0,6,0,5,132
SAN IGNACIO,atencion odontologica,consulta nueva,2019-11-01,27,22,94,139,17,55,70,218,5,5,0,8,0,0,660
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2019-11-01,99,76,15,28,11,15,26,119,41,15,0,29,0,28,502
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2019-11-01,6,7,0,3,1,3,1,6,0,0,0,1,0,0,28
SAN JAVIER(STC),atencion odontologica,consulta nueva,2019-11-01,49,44,6,8,0,9,6,57,6,2,0,23,0,23,233
SAN JOAQUIN,atencion odontologica,consulta nueva,2019-11-01,12,2,14,17,13,6,14,36,13,2,0,2,0,0,131
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2019-11-01,10,3,28,23,1,12,17,52,6,0,0,2,0,1,155
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2019-11-01,13,16,42,29,16,22,27,45,6,3,0,5,0,3,227
SAN JULIAN,atencion odontologica,consulta nueva,2019-11-01,247,258,224,256,29,197,153,483,62,68,0,82,0,59,2118
SAN LORENZO(PND),atencion odontologica,consulta nueva,2019-11-01,0,2,3,3,3,1,5,13,0,0,0,3,0,0,33
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2019-11-01,49,53,252,288,86,76,153,421,10,26,0,12,0,1,1427
SAN LUCAS,atencion odontologica,consulta nueva,2019-11-01,101,60,84,87,42,84,78,333,18,32,0,20,0,6,945
SAN MATIAS,atencion odontologica,consulta nueva,2019-11-01,23,24,5,7,4,8,3,24,6,4,0,15,0,82,205
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2019-11-01,7,4,10,10,3,15,14,38,3,5,0,14,0,1,124
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2019-11-01,3,7,1,5,0,0,4,11,0,1,0,0,0,0,32
SAN PEDRO,atencion odontologica,consulta nueva,2019-11-01,80,67,89,114,43,65,99,286,16,13,0,34,0,6,912
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2019-11-01,63,62,344,352,116,138,84,256,20,17,0,33,0,20,1505
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2019-11-01,12,22,14,23,7,17,25,19,12,11,0,6,0,0,168
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2019-11-01,5,4,2,8,2,8,8,13,1,1,0,0,0,0,52
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2019-11-01,22,13,27,27,15,64,25,68,8,0,0,8,0,0,277
SAN PEDRO(PND),atencion odontologica,consulta nueva,2019-11-01,0,2,8,14,4,4,0,9,1,0,0,6,0,0,48
SAN RAFAEL,atencion odontologica,consulta nueva,2019-11-01,16,8,6,11,5,3,11,23,0,0,0,1,0,0,84
SAN RAMON BENI,atencion odontologica,consulta nueva,2019-11-01,0,0,0,0,1,6,9,15,0,1,0,2,0,0,34
SAN RAMON SCZ,atencion odontologica,consulta nueva,2019-11-01,19,16,11,8,3,8,9,14,2,3,0,3,0,2,98
SANTA ANA,atencion odontologica,consulta nueva,2019-11-01,5,2,69,58,20,47,50,139,5,7,0,20,0,2,424
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2019-11-01,2293,2311,803,805,228,832,1791,5761,1777,799,0,2634,0,195,20229
SANTA ROSA,atencion odontologica,consulta nueva,2019-11-01,2,2,12,15,7,9,7,30,3,0,0,3,0,0,90
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2019-11-01,6,10,29,27,11,41,68,134,13,4,0,3,0,3,349
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2019-11-01,0,5,8,11,5,0,13,12,13,4,0,0,0,0,71
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2019-11-01,48,69,120,101,19,55,75,138,53,33,0,22,0,2,735
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2019-11-01,7,25,35,52,15,25,35,50,15,4,0,3,0,4,270
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2019-11-01,17,2,9,13,6,7,12,30,14,5,0,0,0,0,115
SANTIVAÑES,atencion odontologica,consulta nueva,2019-11-01,4,36,82,69,32,66,81,181,11,22,0,13,0,8,605
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2019-11-01,10,31,36,46,2,13,12,40,8,10,0,2,0,4,214
SAPAHAQUI,atencion odontologica,consulta nueva,2019-11-01,31,30,109,119,23,70,49,118,17,5,0,7,0,4,582
SENA,atencion odontologica,consulta nueva,2019-11-01,8,13,24,13,6,19,17,27,8,0,0,12,0,2,149
SHINAOTA,atencion odontologica,consulta nueva,2019-11-01,13,19,20,10,6,8,23,34,6,0,0,6,0,0,145
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2019-11-01,22,12,24,39,20,36,50,87,41,16,0,5,0,2,354
SICAYA,atencion odontologica,consulta nueva,2019-11-01,5,2,4,5,2,8,10,27,2,0,0,1,0,0,66
SIPE SIPE,atencion odontologica,consulta nueva,2019-11-01,109,202,275,316,124,144,179,475,40,65,0,20,0,19,1968
SOPACHUY,atencion odontologica,consulta nueva,2019-11-01,18,10,22,45,8,27,27,103,1,0,0,2,0,0,263
SORACACHI,atencion odontologica,consulta nueva,2019-11-01,82,94,352,357,109,141,99,188,46,35,0,20,0,12,1535
SORATA,atencion odontologica,consulta nueva,2019-11-01,28,27,77,109,16,45,59,110,14,20,0,13,0,6,524
SUCRE,atencion odontologica,consulta nueva,2019-11-01,861,834,1106,1353,349,862,1219,3249,322,179,0,438,0,76,10848
TACACHI,atencion odontologica,consulta nueva,2019-11-01,1,3,6,13,1,4,12,19,0,2,0,0,0,0,61
TACACOMA,atencion odontologica,consulta nueva,2019-11-01,0,5,2,2,0,4,7,14,3,1,0,2,0,3,43
TACOBAMBA,atencion odontologica,consulta nueva,2019-11-01,10,2,30,43,5,56,27,53,6,19,0,12,0,4,267
TACOPAYA,atencion odontologica,consulta nueva,2019-11-01,7,4,9,19,11,24,29,42,12,19,0,2,0,0,178
TAHUA,atencion odontologica,consulta nueva,2019-11-01,0,2,8,6,2,4,4,2,4,0,0,2,0,0,34
TAPACARI,atencion odontologica,consulta nueva,2019-11-01,16,26,66,100,32,62,80,177,33,21,0,4,0,1,618
TARABUCO,atencion odontologica,consulta nueva,2019-11-01,47,38,75,94,55,93,61,221,20,11,0,32,0,2,749
TARACO,atencion odontologica,consulta nueva,2019-11-01,16,9,11,9,10,17,13,20,6,3,0,2,0,0,116
TARATA,atencion odontologica,consulta nueva,2019-11-01,5,8,14,11,6,18,35,65,24,35,0,1,0,0,222
TARIJA,atencion odontologica,consulta nueva,2019-11-01,177,183,514,628,181,353,672,1499,160,109,0,210,0,19,4705
TARVITA,atencion odontologica,consulta nueva,2019-11-01,80,93,71,116,41,70,57,178,22,11,0,19,0,13,771
TEOPONTE,atencion odontologica,consulta nueva,2019-11-01,12,11,25,56,11,26,49,102,11,3,0,3,0,0,309
TIAHUANACU,atencion odontologica,consulta nueva,2019-11-01,17,8,27,39,12,45,38,90,8,4,0,12,0,4,304
TINGUIPAYA,atencion odontologica,consulta nueva,2019-11-01,10,4,24,36,12,46,25,95,10,25,0,0,0,1,288
TIPUANI,atencion odontologica,consulta nueva,2019-11-01,4,8,7,13,2,7,11,18,2,1,0,0,0,0,73
TIQUIPAYA,atencion odontologica,consulta nueva,2019-11-01,417,335,570,718,124,410,296,949,82,103,0,50,0,58,4112
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2019-11-01,82,84,141,126,67,66,52,166,37,16,0,11,0,6,854
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2019-11-01,2,1,8,8,0,2,9,4,0,5,0,3,0,1,43
TOCO,atencion odontologica,consulta nueva,2019-11-01,20,29,79,64,10,75,35,72,3,16,0,2,0,0,405
TODOS SANTOS,atencion odontologica,consulta nueva,2019-11-01,5,3,0,0,0,0,3,3,0,0,0,0,0,0,14
TOLATA,atencion odontologica,consulta nueva,2019-11-01,13,15,31,27,15,13,26,84,16,30,0,8,0,1,279
TOLEDO,atencion odontologica,consulta nueva,2019-11-01,22,7,78,59,24,24,31,74,2,4,0,0,0,2,327
TOMAVE,atencion odontologica,consulta nueva,2019-11-01,35,55,61,56,12,48,44,115,15,41,0,7,0,7,496
TOMINA,atencion odontologica,consulta nueva,2019-11-01,12,3,82,109,20,72,53,142,2,11,0,21,0,13,540
TORO TORO,atencion odontologica,consulta nueva,2019-11-01,5,2,9,15,19,41,34,70,8,21,0,10,0,6,240
TOTORA(CBBA),atencion odontologica,consulta nueva,2019-11-01,50,16,47,91,8,43,49,166,15,7,0,11,0,8,511
TOTORA(ORR),atencion odontologica,consulta nueva,2019-11-01,9,17,67,33,8,32,15,51,15,7,0,8,0,4,266
TRIGAL,atencion odontologica,consulta nueva,2019-11-01,12,10,29,38,1,4,13,46,3,1,0,7,0,4,168
TRINIDAD,atencion odontologica,consulta nueva,2019-11-01,132,168,325,307,64,147,363,741,94,56,0,174,0,11,2582
TUPIZA,atencion odontologica,consulta nueva,2019-11-01,71,87,115,157,56,75,152,279,59,44,0,31,0,9,1135
TURCO,atencion odontologica,consulta nueva,2019-11-01,14,10,15,29,12,27,53,72,14,29,0,10,0,4,289
UMALA,atencion odontologica,consulta nueva,2019-11-01,8,16,15,7,5,13,6,14,7,2,0,4,0,1,98
UNCIA,atencion odontologica,consulta nueva,2019-11-01,25,29,58,68,27,59,57,210,11,14,0,48,0,4,610
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2019-11-01,34,39,86,136,72,81,94,225,12,26,0,8,0,5,818
URUBICHA,atencion odontologica,consulta nueva,2019-11-01,0,0,2,1,1,6,2,15,1,0,0,0,0,5,33
UYUNI,atencion odontologica,consulta nueva,2019-11-01,14,32,45,42,8,23,44,101,19,16,0,12,0,1,357
VACAS,atencion odontologica,consulta nueva,2019-11-01,8,11,28,42,21,13,14,71,12,13,0,5,0,5,243
VALLEGRANDE,atencion odontologica,consulta nueva,2019-11-01,94,110,34,31,18,28,66,159,30,34,0,11,0,34,649
VIACHA,atencion odontologica,consulta nueva,2019-11-01,136,155,222,247,71,132,130,333,36,49,0,25,0,22,1558
VILA VILA,atencion odontologica,consulta nueva,2019-11-01,0,2,5,15,7,11,16,22,3,8,0,4,0,7,100
VILLA CHARCAS,atencion odontologica,consulta nueva,2019-11-01,11,6,20,12,6,37,20,85,0,4,0,5,0,2,208
VILLA MONTES,atencion odontologica,consulta nueva,2019-11-01,31,34,161,204,113,129,155,468,22,19,0,20,0,2,1358
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2019-11-01,3,5,12,5,4,1,11,19,0,1,0,1,0,0,62
VILLA RIVERO,atencion odontologica,consulta nueva,2019-11-01,50,24,72,72,1,33,101,191,26,22,0,2,0,0,594
VILLA SERRANO,atencion odontologica,consulta nueva,2019-11-01,39,27,23,23,32,42,86,83,22,6,0,11,0,3,397
VILLA TUNARI,atencion odontologica,consulta nueva,2019-11-01,92,64,217,268,98,151,234,518,30,13,0,11,0,7,1703
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2019-11-01,37,38,64,105,30,74,52,188,6,8,0,24,0,6,632
VILLAZON,atencion odontologica,consulta nueva,2019-11-01,113,93,177,203,52,83,129,426,37,43,0,42,0,9,1407
VINTO,atencion odontologica,consulta nueva,2019-11-01,129,191,374,430,71,295,237,783,26,50,0,6,0,1,2593
VITICHI,atencion odontologica,consulta nueva,2019-11-01,5,9,79,124,51,79,39,61,8,14,0,1,0,2,472
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2019-11-01,4,3,5,6,1,3,9,28,2,0,0,1,0,0,62
WARNES,atencion odontologica,consulta nueva,2019-11-01,73,87,59,81,26,55,58,154,29,33,0,15,0,6,676
YACO,atencion odontologica,consulta nueva,2019-11-01,7,4,36,26,4,11,15,42,13,3,0,7,0,0,168
YACUIBA,atencion odontologica,consulta nueva,2019-11-01,77,79,289,345,71,140,357,757,74,43,0,17,0,2,2251
YAMPARAEZ,atencion odontologica,consulta nueva,2019-11-01,44,65,47,40,25,83,59,110,13,19,0,24,0,6,535
YANACACHI,atencion odontologica,consulta nueva,2019-11-01,7,21,25,29,7,11,13,39,7,4,0,5,0,0,168
YAPACANI,atencion odontologica,consulta nueva,2019-11-01,72,79,123,139,52,88,167,262,10,12,0,9,0,9,1022
YOCALLA,atencion odontologica,consulta nueva,2019-11-01,12,8,14,51,2,12,35,38,3,9,0,2,0,0,186
YOTALA,atencion odontologica,consulta nueva,2019-11-01,69,30,108,153,45,78,102,177,11,27,0,27,0,12,839
YUNCHARA,atencion odontologica,consulta nueva,2019-11-01,11,20,49,55,27,44,35,69,10,16,0,1,0,0,337
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2019-11-01,1,2,14,10,0,0,11,10,14,16,0,4,0,0,82
ZUDAÑEZ,atencion odontologica,consulta nueva,2019-11-01,5,29,21,62,9,73,18,53,1,3,0,38,0,15,327
ACACIO,atencion odontologica,consulta nueva,2019-12-01,2,3,23,28,7,14,8,64,4,1,0,9,0,2,165
ACHACACHI,atencion odontologica,consulta nueva,2019-12-01,69,56,96,85,42,67,130,218,52,30,0,22,0,2,869
ACHOCALLA,atencion odontologica,consulta nueva,2019-12-01,85,72,77,122,9,43,33,130,9,20,0,11,0,7,618
AIQUILE,atencion odontologica,consulta nueva,2019-12-01,54,28,82,197,22,164,45,168,31,13,0,11,0,10,825
ALALAY,atencion odontologica,consulta nueva,2019-12-01,0,0,9,8,8,5,0,34,0,4,0,0,0,0,68
ALCALA,atencion odontologica,consulta nueva,2019-12-01,42,38,27,24,33,27,25,46,8,3,0,2,0,2,277
ALTO BENI,atencion odontologica,consulta nueva,2019-12-01,6,4,6,19,6,9,2,13,2,1,0,0,0,2,70
ANCORAIMES,atencion odontologica,consulta nueva,2019-12-01,9,7,6,22,9,25,25,54,25,29,0,1,0,2,214
ANDAMARCA,atencion odontologica,consulta nueva,2019-12-01,11,8,26,85,15,42,15,90,8,8,0,7,0,0,315
ANTEQUERA,atencion odontologica,consulta nueva,2019-12-01,4,15,75,69,40,49,53,89,14,2,0,19,0,6,435
ANZALDO,atencion odontologica,consulta nueva,2019-12-01,0,2,12,12,3,9,8,13,1,5,0,0,0,0,65
APOLO,atencion odontologica,consulta nueva,2019-12-01,25,23,77,64,36,42,28,78,8,10,0,15,0,0,406
ARAMPAMPA,atencion odontologica,consulta nueva,2019-12-01,26,5,23,24,2,4,18,23,0,5,0,7,0,3,140
ARANI,atencion odontologica,consulta nueva,2019-12-01,15,47,99,117,34,96,39,89,17,8,0,1,0,1,563
ARBIETO,atencion odontologica,consulta nueva,2019-12-01,68,38,153,142,32,51,51,130,21,30,0,10,0,18,744
ARQUE,atencion odontologica,consulta nueva,2019-12-01,38,45,44,69,16,33,41,94,6,20,0,14,0,1,421
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2019-12-01,45,51,37,43,11,28,31,48,26,31,0,50,0,17,418
ATOCHA,atencion odontologica,consulta nueva,2019-12-01,25,31,118,132,88,121,204,237,39,30,0,9,0,1,1035
AUCAPATA,atencion odontologica,consulta nueva,2019-12-01,6,5,8,7,9,25,46,48,2,2,0,6,0,1,165
AYATA,atencion odontologica,consulta nueva,2019-12-01,6,10,17,23,2,6,13,27,3,2,0,2,0,5,116
AYO AYO,atencion odontologica,consulta nueva,2019-12-01,12,11,26,22,5,44,11,55,8,9,0,0,0,2,205
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2019-12-01,40,37,127,152,58,102,144,274,51,20,0,8,0,17,1030
AZURDUY,atencion odontologica,consulta nueva,2019-12-01,8,5,16,32,17,104,60,60,0,1,0,11,0,0,314
BATALLAS,atencion odontologica,consulta nueva,2019-12-01,20,16,27,56,10,26,15,67,17,15,0,5,0,2,276
BAURES,atencion odontologica,consulta nueva,2019-12-01,1,2,15,3,2,9,17,37,0,4,0,0,0,0,90
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2019-12-01,1,2,17,21,4,7,6,21,8,5,0,0,0,0,92
BELEN DE URMIRI,atencion odontologica,consulta nueva,2019-12-01,12,5,4,6,9,15,10,30,2,7,0,0,0,0,100
BELLA FLOR,atencion odontologica,consulta nueva,2019-12-01,0,4,2,0,1,5,0,2,0,0,0,2,0,0,16
BERMEJO,atencion odontologica,consulta nueva,2019-12-01,39,54,137,180,68,88,120,333,37,19,0,43,0,2,1120
BETANZOS,atencion odontologica,consulta nueva,2019-12-01,77,113,103,135,39,84,100,235,48,43,0,27,0,8,1012
BOLIVAR,atencion odontologica,consulta nueva,2019-12-01,1,3,15,11,5,5,10,16,5,6,0,2,0,0,79
BOYUIBE,atencion odontologica,consulta nueva,2019-12-01,9,4,13,20,23,17,20,49,18,5,0,0,0,0,178
BUENA VISTA,atencion odontologica,consulta nueva,2019-12-01,4,29,58,102,15,46,23,63,4,0,0,9,0,4,357
CABEZAS,atencion odontologica,consulta nueva,2019-12-01,56,44,42,56,11,20,33,60,8,2,0,0,0,1,333
CAIROMA,atencion odontologica,consulta nueva,2019-12-01,5,7,6,24,9,21,8,30,1,0,0,2,0,0,113
"CAIZA ""D""",atencion odontologica,consulta nueva,2019-12-01,12,12,30,17,11,32,15,64,4,5,0,6,0,2,210
CAJUATA,atencion odontologica,consulta nueva,2019-12-01,24,18,52,68,23,44,39,77,8,5,0,0,0,11,369
CALACOTO,atencion odontologica,consulta nueva,2019-12-01,4,0,5,2,6,15,13,24,15,11,0,3,0,0,98
CALAMARCA,atencion odontologica,consulta nueva,2019-12-01,28,36,47,50,16,59,14,85,9,16,0,16,0,8,384
CAMARGO,atencion odontologica,consulta nueva,2019-12-01,27,19,98,176,33,56,36,110,13,20,0,13,0,0,601
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2019-12-01,0,2,18,54,12,47,37,35,0,3,0,3,0,0,211
CAMIRI,atencion odontologica,consulta nueva,2019-12-01,56,47,84,92,18,40,37,145,41,17,0,56,0,19,652
CAPINOTA,atencion odontologica,consulta nueva,2019-12-01,48,68,163,199,29,143,91,169,13,24,0,3,0,2,952
CAQUIAVIRI,atencion odontologica,consulta nueva,2019-12-01,14,27,49,52,27,37,32,69,7,11,0,2,0,0,327
CARACOLLO,atencion odontologica,consulta nueva,2019-12-01,36,26,89,104,36,56,126,247,30,30,0,18,0,5,803
CARANAVI,atencion odontologica,consulta nueva,2019-12-01,66,120,88,129,49,71,92,253,31,13,0,23,0,15,950
CARANGAS,atencion odontologica,consulta nueva,2019-12-01,4,0,14,6,0,7,1,3,4,7,0,0,0,0,46
