,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
CAIROMA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,11,16,5,2,8,15,1,1,0,0,0,0,61
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2019-11-01,2,1,20,23,3,11,13,32,8,9,0,0,0,0,122
CAJUATA,atencion odontologica,cirugia bucal menor,2019-11-01,0,3,14,8,5,2,24,28,18,2,0,0,0,0,104
CALACOTO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,11,4,1,5,6,15,1,4,0,0,0,0,47
CALAMARCA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,13,17,9,14,12,21,3,6,0,0,0,0,96
CAMARGO,atencion odontologica,cirugia bucal menor,2019-11-01,2,4,16,28,1,2,12,36,5,6,0,0,0,0,112
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2019-11-01,0,0,11,9,3,1,11,11,0,0,0,0,0,0,46
CAMIRI,atencion odontologica,cirugia bucal menor,2019-11-01,8,9,4,5,2,4,17,44,9,15,0,0,0,0,117
CAPINOTA,atencion odontologica,cirugia bucal menor,2019-11-01,4,4,21,31,2,4,8,21,0,1,0,0,0,0,96
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2019-11-01,2,6,14,18,4,15,15,34,6,7,0,0,0,0,121
CARACOLLO,atencion odontologica,cirugia bucal menor,2019-11-01,7,4,35,47,8,23,24,45,8,12,0,0,0,0,213
CARANAVI,atencion odontologica,cirugia bucal menor,2019-11-01,5,3,22,33,13,24,31,66,33,4,0,0,0,0,234
CARANGAS,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CARAPARI,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,29,46,6,15,28,68,6,5,0,0,0,0,204
CARIPUYO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,6,0,4,1,6,14,1,3,0,0,0,0,35
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,4,0,0,1,8,17,1,0,0,0,0,0,32
CATACORA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,4,2,4,2,2,0,0,0,0,0,14
CHACARILLA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,cirugia bucal menor,2019-11-01,9,12,46,59,6,20,19,72,33,31,0,0,0,0,307
CHAQUI,atencion odontologica,cirugia bucal menor,2019-11-01,1,2,15,16,4,5,5,33,17,2,0,0,0,0,100
CHARAGUA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,23,14,6,20,18,63,8,6,0,0,0,0,160
CHARAÑA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,4,4,2,5,9,3,2,2,0,0,0,0,32
CHAYANTA,atencion odontologica,cirugia bucal menor,2019-11-01,4,3,15,29,7,9,12,25,8,11,0,0,0,0,123
CHIMORE,atencion odontologica,cirugia bucal menor,2019-11-01,0,3,25,25,6,11,10,36,1,2,0,0,0,0,119
CHIPAYA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,2,0,0,6,0,0,3,0,0,0,0,14
CHUA COCANI,atencion odontologica,cirugia bucal menor,2019-11-01,0,2,5,3,2,4,3,24,5,8,0,0,0,0,56
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2019-11-01,4,3,19,26,2,1,9,15,1,2,0,0,0,0,82
CHUMA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,10,13,12,18,30,30,9,14,0,0,0,0,136
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,2,0,1,9,9,0,7,0,0,0,0,28
CKOCHAS,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,14,10,4,7,10,40,2,2,0,0,0,0,91
CLIZA,atencion odontologica,cirugia bucal menor,2019-11-01,7,6,22,23,2,7,5,31,13,14,0,0,0,0,130
COBIJA,atencion odontologica,cirugia bucal menor,2019-11-01,6,6,39,43,4,14,58,79,12,5,0,0,0,0,266
COCAPATA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,30,32,14,12,38,48,4,2,0,0,0,0,182
COCHABAMBA,atencion odontologica,cirugia bucal menor,2019-11-01,68,57,269,306,54,77,186,312,105,90,0,0,0,0,1524
COIPASA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,5,1,1,0,2,1,1,0,0,0,0,0,12
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2019-11-01,6,8,24,28,5,8,17,68,12,19,0,0,0,0,195
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2019-11-01,4,4,15,17,10,17,9,36,8,7,0,0,0,0,127
COLLANA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,7,8,7,11,4,15,2,4,0,0,0,0,60
COLOMI,atencion odontologica,cirugia bucal menor,2019-11-01,5,6,20,27,6,9,7,20,4,9,0,0,0,0,113
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,2,0,1,0,6,0,0,0,0,0,0,12
COLQUECHACA,atencion odontologica,cirugia bucal menor,2019-11-01,9,5,34,28,17,48,57,115,20,20,0,0,0,0,353
COLQUENCHA,atencion odontologica,cirugia bucal menor,2019-11-01,3,3,16,16,11,21,18,24,4,9,0,0,0,0,125
COLQUIRI,atencion odontologica,cirugia bucal menor,2019-11-01,5,6,6,14,4,16,9,26,10,9,0,0,0,0,105
COMANCHE,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,6,7,2,4,3,12,0,0,0,0,0,0,34
COMARAPA,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,15,14,6,6,10,21,1,9,0,0,0,0,85
COMBAYA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6
CONCEPCION,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,5,3,1,1,5,17,3,4,0,0,0,0,43
COPACABANA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,8,13,3,3,6,6,3,1,0,0,0,0,43
CORIPATA,atencion odontologica,cirugia bucal menor,2019-11-01,3,5,13,6,0,5,10,9,4,0,0,0,0,0,55
CORO CORO,atencion odontologica,cirugia bucal menor,2019-11-01,0,2,11,10,1,3,6,6,12,2,0,0,0,0,53
COROICO,atencion odontologica,cirugia bucal menor,2019-11-01,5,3,18,24,6,9,29,59,8,2,0,0,0,0,163
CORQUE,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,24,25,2,3,9,27,4,11,0,0,0,0,109
COTAGAITA,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,22,29,5,14,41,81,10,23,0,0,0,0,228
COTOCA,atencion odontologica,cirugia bucal menor,2019-11-01,4,2,14,16,7,5,7,37,22,9,0,0,0,0,123
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,26,15,3,7,14,43,16,3,0,0,0,0,128
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2019-11-01,0,0,2,7,2,3,3,18,0,2,0,0,0,0,37
CUEVO,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,1,3,0,0,3,13,0,1,0,0,0,0,22
CULPINA,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,18,25,5,8,17,32,6,17,0,0,0,0,131
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,1,4,1,0,1,6,3,0,0,0,0,0,18
CURVA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,2,1,0,1,2,4,1,0,0,0,0,0,12
DESAGUADERO,atencion odontologica,cirugia bucal menor,2019-11-01,1,2,4,4,1,1,4,2,0,0,0,0,0,0,19
EL ALTO,atencion odontologica,cirugia bucal menor,2019-11-01,113,88,325,357,92,166,181,411,99,62,0,0,0,0,1894
EL CHORO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,5,9,0,4,5,13,2,2,0,0,0,0,40
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2019-11-01,1,4,13,10,6,9,8,32,3,4,0,0,0,0,90
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2019-11-01,1,2,12,15,8,8,13,34,9,13,0,0,0,0,115
EL TORNO,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,14,12,4,13,26,51,38,29,0,0,0,0,191
EL VILLAR,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,11,6,3,4,11,21,0,3,0,0,0,0,61
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2019-11-01,0,5,24,33,7,5,19,80,8,3,0,0,0,0,184
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2019-11-01,4,0,13,14,0,10,3,16,1,0,0,0,0,0,61
ESCARA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,cirugia bucal menor,2019-11-01,1,4,4,7,3,7,2,9,7,2,0,0,0,0,46
ESMERALDA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,2,2,2,2,1,9,3,6,0,0,0,0,28
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,6,1,0,2,13,4,3,0,0,0,0,29
FILADELFIA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,5,25,1,4,6,8,1,0,0,0,0,0,51
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,10,5,2,3,5,16,1,3,0,0,0,0,45
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2019-11-01,6,1,21,18,5,8,31,33,13,7,0,0,0,0,143
GUANAY,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,2,2,0,8,14,2,1,0,0,0,0,29
GUAQUI,atencion odontologica,cirugia bucal menor,2019-11-01,1,3,3,8,4,11,14,30,9,6,0,0,0,0,89
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2019-11-01,5,0,29,19,6,8,19,33,7,3,0,0,0,0,129
GUTIERREZ,atencion odontologica,cirugia bucal menor,2019-11-01,2,0,11,17,5,14,13,58,2,3,0,0,0,0,125
HUACARETA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,21,35,5,11,13,78,15,3,0,0,0,0,183
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,10,1,11,17,41,0,1,0,0,0,0,81
HUACHACALLA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,0,2,0,0,0,1,0,1,0,0,0,0,5
HUANUNI,atencion odontologica,cirugia bucal menor,2019-11-01,3,3,12,15,4,13,32,46,24,8,0,0,0,0,160
HUARACAJE,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,2,3,2,7,0,0,0,0,0,0,14
HUARINA,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,3,6,1,1,7,12,6,10,0,0,0,0,50
HUATAJATA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,4,3,1,2,6,1,3,4,0,0,0,0,25
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,4,4,0,1,2,5,4,6,0,0,0,0,26
HUMANATA,atencion odontologica,cirugia bucal menor,2019-11-01,2,3,12,6,11,13,12,15,4,12,0,0,0,0,90
ICHOCA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,6,0,2,4,3,3,2,0,0,0,0,20
ICLA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,8,8,2,4,13,24,3,2,0,0,0,0,64
INCAHUASI,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,7,7,4,6,7,34,5,2,0,0,0,0,72
INQUISIVI,atencion odontologica,cirugia bucal menor,2019-11-01,3,4,27,24,19,17,48,65,25,10,0,0,0,0,242
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2019-11-01,5,3,14,21,6,7,26,41,7,3,0,0,0,0,133
IXIAMAS,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,10,7,5,7,9,24,1,3,0,0,0,0,67
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2019-11-01,4,2,5,11,3,18,10,15,17,10,0,0,0,0,95
LA ASUNTA,atencion odontologica,cirugia bucal menor,2019-11-01,2,4,53,67,14,26,64,102,7,7,0,0,0,0,346
LA GUARDIA,atencion odontologica,cirugia bucal menor,2019-11-01,6,5,13,18,3,7,8,36,28,20,0,0,0,0,144
LA PAZ,atencion odontologica,cirugia bucal menor,2019-11-01,93,106,435,399,97,131,331,682,178,130,0,0,0,0,2582
LA RIVERA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,0,0,5,4,4,2,0,0,0,0,0,15
LAJA,atencion odontologica,cirugia bucal menor,2019-11-01,5,0,11,10,3,19,10,23,5,14,0,0,0,0,100
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,6,0,0,2,9,1,1,0,0,0,0,19
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2019-11-01,2,2,4,3,0,5,0,1,7,7,0,0,0,0,31
LLALLAGUA,atencion odontologica,cirugia bucal menor,2019-11-01,8,14,26,45,5,19,23,50,9,10,0,0,0,0,209
LLICA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,7,11,1,7,3,17,0,4,0,0,0,0,51
LORETO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,2,0,0,4,3,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,7,5,5,9,21,2,1,0,0,0,0,53
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,5,8,1,0,6,12,13,8,0,0,0,0,54
MACHARETI,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,2,13,3,7,5,45,1,3,0,0,0,0,79
MAGDALENA,atencion odontologica,cirugia bucal menor,2019-11-01,1,4,16,9,2,13,7,19,4,1,0,0,0,0,76
MAIRANA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,1,0,3,2,1,2,0,0,0,0,0,12
MALLA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,4,5,2,1,7,0,1,0,0,0,0,20
MAPIRI,atencion odontologica,cirugia bucal menor,2019-11-01,3,0,6,5,0,2,1,16,0,0,0,0,0,0,33
MECAPACA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,5,15,2,5,11,17,2,7,0,0,0,0,66
MINEROS,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,2,3,0,1,3,5,0,2,0,0,0,0,17
MIZQUE,atencion odontologica,cirugia bucal menor,2019-11-01,0,10,32,11,1,9,13,33,10,1,0,0,0,0,120
MOCOMOCO,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,13,9,5,19,10,30,5,10,0,0,0,0,102
MOJINETE,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,2,3,1,0,1,5,1,3,0,0,0,0,16
MOJOCOYA,atencion odontologica,cirugia bucal menor,2019-11-01,0,5,10,10,1,8,3,41,5,21,0,0,0,0,104
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,26,35,6,9,17,101,8,6,0,0,0,0,211
MONTERO,atencion odontologica,cirugia bucal menor,2019-11-01,3,7,69,67,14,10,69,99,13,10,0,0,0,0,361
MORO MORO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,3,0,3,3,12,2,2,0,0,0,0,26
MOROCHATA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,12,7,3,12,13,23,4,1,0,0,0,0,76
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,1,0,1,4,10,2,0,0,0,0,0,19
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,1,1,0,2,0,0,1,0,0,0,0,5
OCURI,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,8,11,13,15,30,58,15,8,0,0,0,0,162
OKINAWA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,1,0,0,4,13,1,2,0,0,0,0,24
ORURO,atencion odontologica,cirugia bucal menor,2019-11-01,55,33,258,230,68,88,213,461,148,88,0,0,0,0,1642
PADCAYA,atencion odontologica,cirugia bucal menor,2019-11-01,2,0,5,6,20,23,15,35,2,3,0,0,0,0,111
PADILLA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,9,10,6,15,12,42,12,0,0,0,0,0,106
PAILON,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,4,11,3,0,4,40,7,4,0,0,0,0,73
PALCA,atencion odontologica,cirugia bucal menor,2019-11-01,3,2,15,10,6,11,22,47,4,1,0,0,0,0,121
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,12,25,2,11,10,29,1,0,0,0,0,0,93
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,7,7,0,0,2,5,0,1,0,0,0,0,23
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,3,8,0,1,6,6,9,0,0,0,0,0,34
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,3,0,1,16,9,7,9,0,0,0,0,48
PASORAPA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,6,1,0,2,5,4,0,0,0,0,0,0,18
PATACAMAYA,atencion odontologica,cirugia bucal menor,2019-11-01,2,3,11,17,1,6,2,39,0,5,0,0,0,0,86
PAZÑA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,9,16,1,10,9,12,0,0,0,0,0,0,59
PELECHUCO,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,5,11,3,2,11,22,4,0,0,0,0,0,60
POCOATA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,30,25,9,14,23,78,21,30,0,0,0,0,231
POCONA,atencion odontologica,cirugia bucal menor,2019-11-01,0,2,13,14,7,2,20,26,5,1,0,0,0,0,90
POJO (CBBA),atencion odontologica,cirugia bucal menor,2019-11-01,3,0,14,10,2,5,2,15,3,2,0,0,0,0,56
POOPO,atencion odontologica,cirugia bucal menor,2019-11-01,4,1,7,15,1,7,6,12,4,7,0,0,0,0,64
PORCO,atencion odontologica,cirugia bucal menor,2019-11-01,1,2,5,4,0,6,6,13,1,4,0,0,0,0,42
POROMA,atencion odontologica,cirugia bucal menor,2019-11-01,0,3,38,22,4,6,28,59,6,4,0,0,0,0,170
PORONGO,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,2,11,3,7,8,27,4,3,0,0,0,0,69
PORTACHUELO,atencion odontologica,cirugia bucal menor,2019-11-01,3,1,7,12,0,3,4,16,3,0,0,0,0,0,49
PORVENIR,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,9,10,5,3,16,12,8,1,0,0,0,0,65
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,4,6,0,0,5,10,1,0,0,0,0,0,26
POTOSI,atencion odontologica,cirugia bucal menor,2019-11-01,49,49,151,227,45,87,110,366,65,37,0,0,0,0,1186
PRESTO,atencion odontologica,cirugia bucal menor,2019-11-01,12,3,8,4,4,8,17,50,9,10,0,0,0,0,125
PUCARA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,5,1,0,0,3,5,4,3,0,0,0,0,22
PUCARANI,atencion odontologica,cirugia bucal menor,2019-11-01,3,5,31,37,17,30,41,75,13,18,0,0,0,0,270
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,15,11,6,9,19,28,16,16,0,0,0,0,121
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2019-11-01,2,6,7,11,2,11,17,24,9,5,0,0,0,0,94
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,5,4,0,7,11,14,2,0,0,0,0,0,43
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,1,0,0,1,4,4,0,0,0,0,0,0,11
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,9,9,0,1,12,18,1,0,0,0,0,0,51
PUERTO RICO,atencion odontologica,cirugia bucal menor,2019-11-01,2,2,14,6,6,6,16,17,5,0,0,0,0,0,74
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2019-11-01,1,2,4,0,2,1,11,24,3,1,0,0,0,0,49
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2019-11-01,2,12,30,66,10,16,17,42,0,1,0,0,0,0,196
PUNA,atencion odontologica,cirugia bucal menor,2019-11-01,0,4,15,15,5,12,16,42,10,29,0,0,0,0,148
PUNATA,atencion odontologica,cirugia bucal menor,2019-11-01,4,7,19,25,3,4,8,12,2,8,0,0,0,0,92
QUIABAYA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,8,8,9,12,11,34,0,0,0,0,0,0,83
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2019-11-01,15,16,60,60,4,15,29,89,18,16,0,0,0,0,322
QUIME,atencion odontologica,cirugia bucal menor,2019-11-01,4,0,9,18,5,13,23,32,8,4,0,0,0,0,116
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,4,0,8,2,4,0,0,0,0,0,0,19
RAVELO,atencion odontologica,cirugia bucal menor,2019-11-01,3,3,14,17,8,10,19,63,38,34,0,0,0,0,209
REYES,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,1,1,7,5,13,0,0,0,0,0,0,30
RIBERALTA,atencion odontologica,cirugia bucal menor,2019-11-01,9,9,26,55,11,22,40,97,27,7,0,0,0,0,303
ROBORE,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,8,14,6,3,5,20,15,5,0,0,0,0,77
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2019-11-01,4,3,15,15,4,7,13,27,3,2,0,0,0,0,93
SABAYA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,16,22,2,2,7,7,11,4,0,0,0,0,71
SACABA,atencion odontologica,cirugia bucal menor,2019-11-01,9,11,99,107,16,22,34,133,16,39,0,0,0,0,486
SACABAMBA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,3,0,2,2,6,2,6,0,0,0,0,21
SACACA,atencion odontologica,cirugia bucal menor,2019-11-01,1,4,45,52,15,17,21,67,10,19,0,0,0,0,251
SAIPINA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,1,5,2,1,3,9,5,3,0,0,0,0,31
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2019-11-01,4,0,15,14,2,9,7,27,8,8,0,0,0,0,94
SAMAIPATA,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,11,8,2,1,6,13,2,1,0,0,0,0,45
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,2,2,0,1,1,1,0,0,0,0,0,0,7
SAN ANDRES,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,3,0,0,2,2,0,0,0,0,0,0,7
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2019-11-01,1,1,1,8,4,4,5,9,7,4,0,0,0,0,44
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,0,2,7,1,9,0,0,0,0,0,0,20
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,4,6,1,2,3,7,0,1,0,0,0,0,24
SAN BENITO,atencion odontologica,cirugia bucal menor,2019-11-01,4,2,9,15,0,0,1,14,5,8,0,0,0,0,58
SAN BORJA,atencion odontologica,cirugia bucal menor,2019-11-01,5,5,17,18,15,20,30,57,14,2,0,0,0,0,183
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,5,2,0,6,6,13,3,2,0,0,0,0,37
SAN CARLOS,atencion odontologica,cirugia bucal menor,2019-11-01,2,2,5,8,1,4,4,2,4,3,0,0,0,0,35
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2019-11-01,2,1,12,15,4,14,21,28,3,4,0,0,0,0,104
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,2,0,1,0,3,9,22,9,0,0,0,0,46
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2019-11-01,2,0,3,2,0,0,2,14,3,1,0,0,0,0,27
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2019-11-01,2,0,6,11,0,5,2,16,10,1,0,0,0,0,53
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,21,15,0,4,10,11,9,2,0,0,0,0,73
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,12,6,13,1,4,12,3,1,0,0,0,0,52
SAN JULIAN,atencion odontologica,cirugia bucal menor,2019-11-01,8,5,35,31,7,12,19,61,9,11,0,0,0,0,198
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2019-11-01,0,0,3,0,2,0,0,11,0,0,0,0,0,0,16
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2019-11-01,0,2,49,43,5,6,34,101,5,9,0,0,0,0,254
SAN LUCAS,atencion odontologica,cirugia bucal menor,2019-11-01,3,2,25,37,10,28,29,112,8,25,0,0,0,0,279
SAN MATIAS,atencion odontologica,cirugia bucal menor,2019-11-01,3,4,3,2,1,2,2,8,4,3,0,0,0,0,32
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2019-11-01,1,0,4,3,1,2,9,22,2,4,0,0,0,0,48
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
SAN PEDRO,atencion odontologica,cirugia bucal menor,2019-11-01,2,0,11,20,6,8,19,42,4,3,0,0,0,0,115
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2019-11-01,3,2,22,18,2,8,15,55,6,11,0,0,0,0,142
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2019-11-01,0,1,3,2,1,2,2,1,0,3,0,0,0,0,15
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2019-11-01,0,0,1,1,1,3,3,5,0,2,0,0,0,0,16
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2019-11-01,5,3,11,9,2,16,13,24,5,0,0,0,0,0,88
