,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
ALALAY,atencion odontologica,restauraciones,2019-10-01,0,0,5,12,4,20,0,5,0,0,0,0,0,0,46
ALCALA,atencion odontologica,restauraciones,2019-10-01,10,11,5,6,31,29,24,42,0,0,0,0,0,0,158
ALTO BENI,atencion odontologica,restauraciones,2019-10-01,3,2,9,11,4,9,7,16,2,1,0,0,0,0,64
ANCORAIMES,atencion odontologica,restauraciones,2019-10-01,4,6,11,14,8,23,12,37,11,6,0,0,0,0,132
ANDAMARCA,atencion odontologica,restauraciones,2019-10-01,2,4,25,28,1,5,5,20,6,12,0,0,0,0,108
ANTEQUERA,atencion odontologica,restauraciones,2019-10-01,8,3,11,11,12,8,14,41,4,9,0,0,0,0,121
ANZALDO,atencion odontologica,restauraciones,2019-10-01,5,4,17,38,2,10,10,12,1,3,0,0,0,0,102
APOLO,atencion odontologica,restauraciones,2019-10-01,8,11,13,25,3,24,12,36,0,3,0,0,0,0,135
ARAMPAMPA,atencion odontologica,restauraciones,2019-10-01,3,8,6,14,0,5,1,2,0,4,0,0,0,0,43
ARANI,atencion odontologica,restauraciones,2019-10-01,15,17,85,63,23,23,19,81,0,3,0,0,0,0,329
ARBIETO,atencion odontologica,restauraciones,2019-10-01,39,51,52,43,5,49,20,130,8,8,0,0,0,0,405
ARQUE,atencion odontologica,restauraciones,2019-10-01,9,18,41,38,5,33,9,61,0,4,0,0,0,0,218
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2019-10-01,64,42,18,29,6,43,9,123,3,2,0,0,0,0,339
ATOCHA,atencion odontologica,restauraciones,2019-10-01,19,27,51,100,47,78,136,122,18,10,0,0,0,0,608
AUCAPATA,atencion odontologica,restauraciones,2019-10-01,2,1,1,4,8,2,14,18,0,0,0,0,0,0,50
AYATA,atencion odontologica,restauraciones,2019-10-01,0,0,1,9,1,7,10,14,0,0,0,0,0,0,42
AYO AYO,atencion odontologica,restauraciones,2019-10-01,1,5,14,8,6,17,5,11,0,0,0,0,0,0,67
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2019-10-01,20,31,48,47,31,60,65,117,7,12,0,0,0,0,438
AZURDUY,atencion odontologica,restauraciones,2019-10-01,5,6,19,26,11,64,33,84,0,4,0,0,0,0,252
BATALLAS,atencion odontologica,restauraciones,2019-10-01,7,8,1,2,2,1,1,9,1,3,0,0,0,0,35
BAURES,atencion odontologica,restauraciones,2019-10-01,3,1,12,3,2,3,10,12,0,0,0,0,0,0,46
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2019-10-01,0,2,9,9,0,5,15,11,10,2,0,0,0,0,63
BELEN DE URMIRI,atencion odontologica,restauraciones,2019-10-01,2,1,4,2,2,2,5,11,1,3,0,0,0,0,33
BERMEJO,atencion odontologica,restauraciones,2019-10-01,8,12,41,56,49,54,78,210,9,10,0,0,0,0,527
BETANZOS,atencion odontologica,restauraciones,2019-10-01,22,33,43,64,48,105,38,131,7,5,0,0,0,0,496
BOLIVAR,atencion odontologica,restauraciones,2019-10-01,2,1,2,3,5,6,5,19,1,2,0,0,0,0,46
BOLPEBRA,atencion odontologica,restauraciones,2019-10-01,0,0,1,0,1,3,0,3,0,0,0,0,0,0,8
BOYUIBE,atencion odontologica,restauraciones,2019-10-01,0,0,2,3,1,5,15,42,0,3,0,0,0,0,71
BUENA VISTA,atencion odontologica,restauraciones,2019-10-01,3,11,15,37,3,16,14,46,2,0,0,0,0,0,147
CABEZAS,atencion odontologica,restauraciones,2019-10-01,5,14,13,50,8,49,9,54,0,0,0,0,0,0,202
CAIROMA,atencion odontologica,restauraciones,2019-10-01,2,5,18,14,2,22,13,17,0,2,0,0,0,0,95
"CAIZA ""D""",atencion odontologica,restauraciones,2019-10-01,2,5,21,7,5,17,11,40,3,5,0,0,0,0,116
CAJUATA,atencion odontologica,restauraciones,2019-10-01,4,11,11,14,3,20,13,39,0,2,0,0,0,0,117
CALACOTO,atencion odontologica,restauraciones,2019-10-01,1,1,5,5,3,25,9,8,10,8,0,0,0,0,75
CALAMARCA,atencion odontologica,restauraciones,2019-10-01,10,15,16,18,12,22,18,27,1,4,0,0,0,0,143
CAMARGO,atencion odontologica,restauraciones,2019-10-01,21,17,48,31,13,24,24,55,2,1,0,0,0,0,236
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2019-10-01,0,0,3,11,13,19,5,41,0,1,0,0,0,0,93
CAMIRI,atencion odontologica,restauraciones,2019-10-01,20,33,6,4,4,16,38,54,8,7,0,0,0,0,190
CAPINOTA,atencion odontologica,restauraciones,2019-10-01,46,55,52,52,23,30,53,137,16,18,0,0,0,0,482
CAQUIAVIRI,atencion odontologica,restauraciones,2019-10-01,7,25,32,38,8,43,23,24,5,1,0,0,0,0,206
CARACOLLO,atencion odontologica,restauraciones,2019-10-01,25,47,38,85,16,45,55,167,27,34,0,0,0,0,539
CARANAVI,atencion odontologica,restauraciones,2019-10-01,29,31,34,50,32,42,68,129,17,19,0,0,0,0,451
CARANGAS,atencion odontologica,restauraciones,2019-10-01,0,0,0,2,0,0,6,5,2,10,0,0,0,0,25
CARAPARI,atencion odontologica,restauraciones,2019-10-01,12,11,39,65,42,76,84,153,5,0,0,0,0,0,487
CARIPUYO,atencion odontologica,restauraciones,2019-10-01,3,2,4,16,23,5,18,32,0,1,0,0,0,0,104
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2019-10-01,1,1,3,2,3,0,6,19,1,0,0,0,0,0,36
CATACORA,atencion odontologica,restauraciones,2019-10-01,3,5,4,2,0,0,6,3,1,0,0,0,0,0,24
CHALLAPATA,atencion odontologica,restauraciones,2019-10-01,40,47,94,94,11,43,29,138,12,7,0,0,0,0,515
CHAQUI,atencion odontologica,restauraciones,2019-10-01,10,4,7,26,12,25,12,43,4,3,0,0,0,0,146
CHARAGUA,atencion odontologica,restauraciones,2019-10-01,5,8,12,15,9,18,21,66,5,0,0,0,0,0,159
CHARAÑA,atencion odontologica,restauraciones,2019-10-01,0,0,0,9,2,7,0,8,0,1,0,0,0,0,27
CHAYANTA,atencion odontologica,restauraciones,2019-10-01,13,16,6,23,5,15,11,67,0,0,0,0,0,0,156
CHIMORE,atencion odontologica,restauraciones,2019-10-01,44,46,77,103,33,47,58,154,2,1,0,0,0,0,565
CHIPAYA,atencion odontologica,restauraciones,2019-10-01,2,0,7,3,0,2,2,2,0,2,0,0,0,0,20
CHOQUE COTA,atencion odontologica,restauraciones,2019-10-01,1,0,2,2,5,3,0,3,0,0,0,0,0,0,16
CHUA COCANI,atencion odontologica,restauraciones,2019-10-01,3,6,1,1,0,5,1,3,0,2,0,0,0,0,22
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2019-10-01,19,16,9,28,23,20,27,60,0,7,0,0,0,0,209
CHUMA,atencion odontologica,restauraciones,2019-10-01,3,2,10,13,43,48,34,75,11,3,0,0,0,0,242
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2019-10-01,5,0,5,6,12,4,14,37,3,1,0,0,0,0,87
CKOCHAS,atencion odontologica,restauraciones,2019-10-01,4,9,1,11,0,25,8,17,3,3,0,0,0,0,81
CLIZA,atencion odontologica,restauraciones,2019-10-01,28,38,65,71,17,30,29,140,22,19,0,0,0,0,459
COBIJA,atencion odontologica,restauraciones,2019-10-01,29,38,95,110,42,84,300,248,15,23,0,0,0,0,984
COCAPATA,atencion odontologica,restauraciones,2019-10-01,15,7,19,45,34,45,48,75,4,1,0,0,0,0,293
COCHABAMBA,atencion odontologica,restauraciones,2019-10-01,856,947,1414,1478,508,979,2060,5206,808,541,0,0,0,0,14797
COIPASA,atencion odontologica,restauraciones,2019-10-01,0,0,6,6,12,6,5,5,0,0,0,0,0,0,40
COLCAPIRHUA,atencion odontologica,restauraciones,2019-10-01,61,56,57,90,32,39,93,399,13,32,0,0,0,0,872
"COLCHA ""K""",atencion odontologica,restauraciones,2019-10-01,5,10,8,19,2,16,18,52,1,0,0,0,0,0,131
COLLANA,atencion odontologica,restauraciones,2019-10-01,2,7,9,19,5,13,3,39,0,1,0,0,0,0,98
COLOMI,atencion odontologica,restauraciones,2019-10-01,44,33,47,54,29,43,23,70,3,8,0,0,0,0,354
COLPA BELGICA,atencion odontologica,restauraciones,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,restauraciones,2019-10-01,11,25,30,39,20,44,67,153,5,7,0,0,0,0,401
COLQUENCHA,atencion odontologica,restauraciones,2019-10-01,7,13,26,24,8,34,15,73,2,0,0,0,0,0,202
COLQUIRI,atencion odontologica,restauraciones,2019-10-01,8,10,5,7,9,34,24,97,15,3,0,0,0,0,212
COMANCHE,atencion odontologica,restauraciones,2019-10-01,1,1,13,0,0,1,0,10,0,0,0,0,0,0,26
COMARAPA,atencion odontologica,restauraciones,2019-10-01,18,5,22,20,7,31,19,76,7,7,0,0,0,0,212
COMBAYA,atencion odontologica,restauraciones,2019-10-01,2,4,5,6,1,6,2,1,0,0,0,0,0,0,27
CONCEPCION,atencion odontologica,restauraciones,2019-10-01,3,4,1,4,3,5,5,18,2,3,0,0,0,0,48
COPACABANA,atencion odontologica,restauraciones,2019-10-01,1,0,3,3,3,9,5,8,2,0,0,0,0,0,34
CORIPATA,atencion odontologica,restauraciones,2019-10-01,14,20,21,17,3,25,2,14,2,0,0,0,0,0,118
CORO CORO,atencion odontologica,restauraciones,2019-10-01,1,20,39,63,5,38,29,87,9,12,0,0,0,0,303
COROICO,atencion odontologica,restauraciones,2019-10-01,13,5,39,31,27,40,46,119,4,0,0,0,0,0,324
CORQUE,atencion odontologica,restauraciones,2019-10-01,3,7,10,22,3,2,6,31,2,1,0,0,0,0,87
COTAGAITA,atencion odontologica,restauraciones,2019-10-01,13,25,54,54,29,42,129,188,19,9,0,0,0,0,562
COTOCA,atencion odontologica,restauraciones,2019-10-01,11,16,30,39,14,23,20,54,4,2,0,0,0,0,213
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2019-10-01,1,0,0,3,0,2,0,0,1,1,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,restauraciones,2019-10-01,11,40,37,73,25,60,38,152,8,1,0,0,0,0,445
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2019-10-01,0,11,4,7,0,15,14,30,2,9,0,0,0,0,92
CUEVO,atencion odontologica,restauraciones,2019-10-01,0,2,5,8,3,6,8,27,0,3,0,0,0,0,62
CULPINA,atencion odontologica,restauraciones,2019-10-01,13,16,35,29,7,22,33,81,0,0,0,0,0,0,236
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2019-10-01,22,29,10,14,2,6,5,25,5,0,0,0,0,0,118
CURVA,atencion odontologica,restauraciones,2019-10-01,0,2,15,10,2,0,1,3,0,1,0,0,0,0,34
DESAGUADERO,atencion odontologica,restauraciones,2019-10-01,9,5,16,11,0,0,6,49,1,2,0,0,0,0,99
EL ALTO,atencion odontologica,restauraciones,2019-10-01,543,686,864,792,326,585,633,1488,119,58,0,0,0,0,6094
EL CHORO,atencion odontologica,restauraciones,2019-10-01,3,2,13,8,1,4,8,28,8,8,0,0,0,0,83
EL PUENTE(STC),atencion odontologica,restauraciones,2019-10-01,7,14,10,13,11,14,17,77,3,10,0,0,0,0,176
EL PUENTE(TJA),atencion odontologica,restauraciones,2019-10-01,5,5,3,5,8,14,12,71,2,3,0,0,0,0,128
EL TORNO,atencion odontologica,restauraciones,2019-10-01,94,95,5,15,26,33,24,138,20,18,0,0,0,0,468
EL VILLAR,atencion odontologica,restauraciones,2019-10-01,0,0,14,15,9,21,26,36,9,2,0,0,0,0,132
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2019-10-01,8,5,16,19,19,34,21,92,7,6,0,0,0,0,227
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2019-10-01,17,29,51,68,36,46,64,115,15,3,0,0,0,0,444
ESCARA,atencion odontologica,restauraciones,2019-10-01,0,3,0,0,0,2,2,2,0,0,0,0,0,0,9
ESCOMA,atencion odontologica,restauraciones,2019-10-01,2,4,12,12,4,7,3,7,2,1,0,0,0,0,54
ESMERALDA,atencion odontologica,restauraciones,2019-10-01,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7
EUCALIPTUS,atencion odontologica,restauraciones,2019-10-01,10,2,2,9,3,2,7,11,0,0,0,0,0,0,46
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2019-10-01,7,6,40,33,8,42,53,126,5,7,0,0,0,0,327
FILADELFIA,atencion odontologica,restauraciones,2019-10-01,0,0,8,3,0,8,3,16,0,0,0,0,0,0,38
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2019-10-01,4,6,3,3,0,3,2,23,0,0,0,0,0,0,44
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2019-10-01,9,7,38,42,14,47,26,49,5,20,0,0,0,0,257
GUANAY,atencion odontologica,restauraciones,2019-10-01,5,5,5,4,4,6,11,26,2,2,0,0,0,0,70
GUAQUI,atencion odontologica,restauraciones,2019-10-01,8,10,5,9,8,20,15,58,5,14,0,0,0,0,152
GUAYARAMERIN,atencion odontologica,restauraciones,2019-10-01,47,50,191,206,83,84,103,366,51,70,0,0,0,0,1251
GUTIERREZ,atencion odontologica,restauraciones,2019-10-01,0,0,8,6,8,14,13,33,2,0,0,0,0,0,84
HUACARETA,atencion odontologica,restauraciones,2019-10-01,1,7,20,40,19,38,42,51,3,2,0,0,0,0,223
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2019-10-01,0,0,5,8,3,9,14,18,0,0,0,0,0,0,57
HUACHACALLA,atencion odontologica,restauraciones,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,restauraciones,2019-10-01,16,22,38,32,15,39,33,92,7,0,0,0,0,0,294
HUARACAJE,atencion odontologica,restauraciones,2019-10-01,1,1,7,4,1,0,7,26,1,0,0,0,0,0,48
HUARINA,atencion odontologica,restauraciones,2019-10-01,5,0,0,0,4,2,7,17,2,3,0,0,0,0,40
HUATAJATA,atencion odontologica,restauraciones,2019-10-01,14,6,6,8,5,5,0,13,1,2,0,0,0,0,60
HUAYLLAMARCA,atencion odontologica,restauraciones,2019-10-01,5,9,5,14,0,16,9,51,10,5,0,0,0,0,124
HUMANATA,atencion odontologica,restauraciones,2019-10-01,0,0,4,5,5,3,6,8,6,2,0,0,0,0,39
ICHOCA,atencion odontologica,restauraciones,2019-10-01,0,0,16,24,11,8,3,2,1,0,0,0,0,0,65
ICLA,atencion odontologica,restauraciones,2019-10-01,5,4,71,68,30,29,29,35,1,1,0,0,0,0,273
INCAHUASI,atencion odontologica,restauraciones,2019-10-01,4,0,13,10,2,18,3,43,4,4,0,0,0,0,101
INQUISIVI,atencion odontologica,restauraciones,2019-10-01,3,8,17,14,13,20,12,42,1,1,0,0,0,0,131
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2019-10-01,18,24,63,77,17,43,44,117,4,9,0,0,0,0,416
IXIAMAS,atencion odontologica,restauraciones,2019-10-01,6,20,8,22,18,7,10,38,0,0,0,0,0,0,129
JESUS DE MACHACA,atencion odontologica,restauraciones,2019-10-01,5,7,10,34,9,18,14,28,0,1,0,0,0,0,126
LA ASUNTA,atencion odontologica,restauraciones,2019-10-01,12,22,56,49,44,59,74,175,6,0,0,0,0,0,497
LA GUARDIA,atencion odontologica,restauraciones,2019-10-01,59,79,1,7,5,23,13,114,26,5,0,0,0,0,332
LA PAZ,atencion odontologica,restauraciones,2019-10-01,892,835,963,1016,302,573,1601,3041,499,452,0,0,0,0,10174
LA RIVERA,atencion odontologica,restauraciones,2019-10-01,0,0,5,7,0,2,0,8,0,0,0,0,0,0,22
LAGUNILLAS,atencion odontologica,restauraciones,2019-10-01,0,0,0,0,0,0,5,19,0,0,0,0,0,0,24
LAJA,atencion odontologica,restauraciones,2019-10-01,27,34,6,30,8,15,11,51,2,6,0,0,0,0,190
LAS CARRERAS,atencion odontologica,restauraciones,2019-10-01,2,0,2,3,2,4,12,12,0,1,0,0,0,0,38
LICOMA PAMPA,atencion odontologica,restauraciones,2019-10-01,0,0,15,6,5,10,10,19,3,0,0,0,0,0,68
LLALLAGUA,atencion odontologica,restauraciones,2019-10-01,32,40,57,81,13,62,88,247,17,28,0,0,0,0,665
LLICA,atencion odontologica,restauraciones,2019-10-01,0,0,3,0,2,0,6,11,0,0,0,0,0,0,22
LORETO,atencion odontologica,restauraciones,2019-10-01,0,2,4,7,6,3,2,6,0,1,0,0,0,0,31
LURIBAY,atencion odontologica,restauraciones,2019-10-01,0,4,5,16,2,4,6,11,2,0,0,0,0,0,50
MACHACAMARCA,atencion odontologica,restauraciones,2019-10-01,6,9,14,22,10,11,18,92,26,19,0,0,0,0,227
MACHARETI,atencion odontologica,restauraciones,2019-10-01,6,0,3,3,4,9,23,40,1,0,0,0,0,0,89
MAGDALENA,atencion odontologica,restauraciones,2019-10-01,0,3,12,5,2,5,8,24,8,5,0,0,0,0,72
MAIRANA,atencion odontologica,restauraciones,2019-10-01,7,12,17,27,11,25,13,56,2,5,0,0,0,0,175
MALLA,atencion odontologica,restauraciones,2019-10-01,2,4,4,1,0,5,4,2,0,1,0,0,0,0,23
MAPIRI,atencion odontologica,restauraciones,2019-10-01,6,23,6,8,1,6,2,15,0,0,0,0,0,0,67
MECAPACA,atencion odontologica,restauraciones,2019-10-01,12,18,25,23,10,13,24,36,0,7,0,0,0,0,168
MINEROS,atencion odontologica,restauraciones,2019-10-01,1,2,5,4,5,8,5,26,0,0,0,0,0,0,56
MIZQUE,atencion odontologica,restauraciones,2019-10-01,28,44,25,47,4,37,26,68,3,0,0,0,0,0,282
MOCOMOCO,atencion odontologica,restauraciones,2019-10-01,3,4,4,3,9,23,2,17,0,2,0,0,0,0,67
MOJINETE,atencion odontologica,restauraciones,2019-10-01,2,0,0,1,0,4,2,7,1,0,0,0,0,0,17
MOJOCOYA,atencion odontologica,restauraciones,2019-10-01,8,16,28,50,27,22,14,74,7,0,0,0,0,0,246
MONTEAGUDO,atencion odontologica,restauraciones,2019-10-01,26,32,79,117,57,68,135,261,10,2,0,0,0,0,787
MONTERO,atencion odontologica,restauraciones,2019-10-01,45,41,104,120,48,97,146,409,21,27,0,0,0,0,1058
MORO MORO,atencion odontologica,restauraciones,2019-10-01,0,0,5,5,2,14,11,20,3,0,0,0,0,0,60
MOROCHATA,atencion odontologica,restauraciones,2019-10-01,8,3,22,51,20,45,41,54,5,11,0,0,0,0,260
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,restauraciones,2019-10-01,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2019-10-01,0,2,1,0,1,0,1,4,0,0,0,0,0,0,9
OCURI,atencion odontologica,restauraciones,2019-10-01,3,3,33,45,16,33,32,76,6,2,0,0,0,0,249
OKINAWA,atencion odontologica,restauraciones,2019-10-01,0,0,3,0,0,4,2,8,0,0,0,0,0,0,17
OMEREQUE,atencion odontologica,restauraciones,2019-10-01,2,5,2,3,2,4,3,11,0,1,0,0,0,0,33
ORURO,atencion odontologica,restauraciones,2019-10-01,406,371,557,746,211,440,915,1739,212,180,0,0,0,0,5777
PADCAYA,atencion odontologica,restauraciones,2019-10-01,0,1,11,15,3,5,9,26,0,0,0,0,0,0,70
PADILLA,atencion odontologica,restauraciones,2019-10-01,11,8,66,29,19,36,100,169,5,5,0,0,0,0,448
PAILON,atencion odontologica,restauraciones,2019-10-01,16,30,5,3,5,2,14,48,17,0,0,0,0,0,140
PALCA,atencion odontologica,restauraciones,2019-10-01,18,31,51,74,10,23,21,55,1,6,0,0,0,0,290
PALOS BLANCOS,atencion odontologica,restauraciones,2019-10-01,15,4,41,63,18,30,19,81,1,1,0,0,0,0,273
PAMPA AULLAGAS,atencion odontologica,restauraciones,2019-10-01,4,0,5,1,1,10,8,15,2,3,0,0,0,0,49
PAMPA GRANDE,atencion odontologica,restauraciones,2019-10-01,3,4,6,14,1,12,3,26,1,8,0,0,0,0,78
PAPEL PAMPA,atencion odontologica,restauraciones,2019-10-01,0,7,15,18,3,6,4,14,6,4,0,0,0,0,77
PASORAPA,atencion odontologica,restauraciones,2019-10-01,0,1,6,15,1,1,13,21,8,2,0,0,0,0,68
PATACAMAYA,atencion odontologica,restauraciones,2019-10-01,41,57,28,55,14,31,10,99,5,0,0,0,0,0,340
PAZÑA,atencion odontologica,restauraciones,2019-10-01,5,14,39,38,27,20,13,19,3,0,0,0,0,0,178
PELECHUCO,atencion odontologica,restauraciones,2019-10-01,24,14,5,14,5,11,16,32,0,2,0,0,0,0,123
POCOATA,atencion odontologica,restauraciones,2019-10-01,8,14,28,32,15,44,23,84,13,21,0,0,0,0,282
POCONA,atencion odontologica,restauraciones,2019-10-01,6,20,150,159,21,67,35,110,8,3,0,0,0,0,579
POJO (CBBA),atencion odontologica,restauraciones,2019-10-01,3,10,27,26,15,40,18,62,1,2,0,0,0,0,204
POOPO,atencion odontologica,restauraciones,2019-10-01,18,20,72,68,28,25,101,95,20,33,0,0,0,0,480
PORCO,atencion odontologica,restauraciones,2019-10-01,0,6,4,9,4,2,2,31,0,0,0,0,0,0,58
POROMA,atencion odontologica,restauraciones,2019-10-01,6,9,86,121,35,51,27,75,0,0,0,0,0,0,410
PORONGO,atencion odontologica,restauraciones,2019-10-01,8,2,7,12,3,11,4,27,0,4,0,0,0,0,78
PORTACHUELO,atencion odontologica,restauraciones,2019-10-01,0,0,2,0,2,0,0,2,0,0,0,0,0,0,6
PORVENIR,atencion odontologica,restauraciones,2019-10-01,3,1,6,16,2,5,8,10,4,12,0,0,0,0,67
POSTRER VALLE,atencion odontologica,restauraciones,2019-10-01,11,4,8,3,0,6,5,12,4,0,0,0,0,0,53
POTOSI,atencion odontologica,restauraciones,2019-10-01,114,117,199,257,64,167,283,750,33,7,0,0,0,0,1991
PRESTO,atencion odontologica,restauraciones,2019-10-01,4,2,18,10,19,6,19,37,2,1,0,0,0,0,118
PUCARA,atencion odontologica,restauraciones,2019-10-01,0,0,2,26,0,14,24,16,2,0,0,0,0,0,84
PUCARANI,atencion odontologica,restauraciones,2019-10-01,26,19,46,56,18,49,46,137,5,4,0,0,0,0,406
PUERTO ACOSTA,atencion odontologica,restauraciones,2019-10-01,2,4,16,24,7,17,10,28,5,5,0,0,0,0,118
PUERTO CARABUCO,atencion odontologica,restauraciones,2019-10-01,0,5,12,15,7,12,9,33,4,1,0,0,0,0,98
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2019-10-01,2,1,11,11,4,5,30,33,0,0,0,0,0,0,97
PUERTO PEREZ,atencion odontologica,restauraciones,2019-10-01,8,0,19,36,8,1,1,8,0,6,0,0,0,0,87
PUERTO QUIJARRO,atencion odontologica,restauraciones,2019-10-01,0,2,13,18,10,15,15,56,13,12,0,0,0,0,154
PUERTO RICO,atencion odontologica,restauraciones,2019-10-01,7,4,0,17,4,18,17,31,0,0,0,0,0,0,98
PUERTO SUAREZ,atencion odontologica,restauraciones,2019-10-01,1,0,0,1,3,4,0,6,0,0,0,0,0,0,15
PUERTO VILLARROEL,atencion odontologica,restauraciones,2019-10-01,34,45,66,71,39,118,137,339,6,13,0,0,0,0,868
PUNA,atencion odontologica,restauraciones,2019-10-01,9,9,10,11,9,20,18,58,3,5,0,0,0,0,152
PUNATA,atencion odontologica,restauraciones,2019-10-01,43,38,102,108,20,34,56,177,25,39,0,0,0,0,642
QUIABAYA,atencion odontologica,restauraciones,2019-10-01,4,1,0,1,0,7,5,11,0,0,0,0,0,0,29
QUILLACOLLO,atencion odontologica,restauraciones,2019-10-01,189,172,190,206,80,155,184,810,79,69,0,0,0,0,2134
QUIME,atencion odontologica,restauraciones,2019-10-01,19,18,19,29,7,58,51,69,3,1,0,0,0,0,274
QUIRUSILLAS,atencion odontologica,restauraciones,2019-10-01,0,5,2,8,0,2,2,23,0,1,0,0,0,0,43
RAVELO,atencion odontologica,restauraciones,2019-10-01,26,20,53,61,21,50,19,116,9,13,0,0,0,0,388
REYES,atencion odontologica,restauraciones,2019-10-01,6,6,22,25,5,15,28,37,1,1,0,0,0,0,146
RIBERALTA,atencion odontologica,restauraciones,2019-10-01,31,21,48,113,25,63,46,232,13,10,0,0,0,0,602
ROBORE,atencion odontologica,restauraciones,2019-10-01,6,3,18,24,19,9,33,31,11,9,0,0,0,0,163
RURRENABAQUE,atencion odontologica,restauraciones,2019-10-01,13,23,27,16,4,9,34,60,12,7,0,0,0,0,205
SABAYA,atencion odontologica,restauraciones,2019-10-01,5,5,20,31,6,3,12,32,7,5,0,0,0,0,126
SACABA,atencion odontologica,restauraciones,2019-10-01,265,180,432,500,162,376,452,1555,89,75,0,0,0,0,4086
SACABAMBA,atencion odontologica,restauraciones,2019-10-01,5,4,11,5,3,13,2,9,2,4,0,0,0,0,58
SACACA,atencion odontologica,restauraciones,2019-10-01,11,8,34,42,42,40,35,106,7,5,0,0,0,0,330
SAIPINA,atencion odontologica,restauraciones,2019-10-01,4,5,1,8,0,6,10,13,0,0,0,0,0,0,47
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2019-10-01,12,7,29,37,11,25,63,86,22,17,0,0,0,0,309
SAMAIPATA,atencion odontologica,restauraciones,2019-10-01,10,18,17,27,10,18,6,47,0,0,0,0,0,0,153
SAN AGUSTIN,atencion odontologica,restauraciones,2019-10-01,1,0,2,2,1,0,2,6,0,0,0,0,0,0,14
SAN ANDRES,atencion odontologica,restauraciones,2019-10-01,0,3,1,3,1,2,4,11,0,1,0,0,0,0,26
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2019-10-01,6,3,7,18,13,10,14,30,8,0,0,0,0,0,109
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2019-10-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2019-10-01,0,0,1,0,0,0,2,1,2,0,0,0,0,0,6
SAN BENITO,atencion odontologica,restauraciones,2019-10-01,15,14,33,25,1,22,12,92,0,17,0,0,0,0,231
SAN BORJA,atencion odontologica,restauraciones,2019-10-01,5,13,35,41,32,28,50,102,6,6,0,0,0,0,318
SAN BUENA VENTURA,atencion odontologica,restauraciones,2019-10-01,1,6,5,4,1,9,15,28,0,2,0,0,0,0,71
SAN CARLOS,atencion odontologica,restauraciones,2019-10-01,18,13,9,9,4,6,3,28,7,3,0,0,0,0,100
SAN IGNACIO,atencion odontologica,restauraciones,2019-10-01,27,31,161,148,43,45,70,135,4,5,0,0,0,0,669
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2019-10-01,56,60,14,36,17,13,22,63,15,1,0,0,0,0,297
SAN JAVIER(STC),atencion odontologica,restauraciones,2019-10-01,15,12,1,6,0,9,6,25,5,6,0,0,0,0,85
SAN JOAQUIN,atencion odontologica,restauraciones,2019-10-01,4,1,12,22,8,11,7,30,1,0,0,0,0,0,96
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2019-10-01,2,0,3,3,3,3,3,12,0,1,0,0,0,0,30
