,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
TOLEDO,atencion odontologica,endodoncia,2019-09-01,1,0,0,1,0,0,2,4,0,3,0,0,0,0,11
TOMAVE,atencion odontologica,endodoncia,2019-09-01,0,1,3,5,2,1,1,6,0,0,0,0,0,0,19
TOMINA,atencion odontologica,endodoncia,2019-09-01,0,0,2,3,3,3,4,18,0,0,0,0,0,0,33
TORO TORO,atencion odontologica,endodoncia,2019-09-01,0,0,0,4,1,2,4,8,0,0,0,0,0,0,19
TOTORA(CBBA),atencion odontologica,endodoncia,2019-09-01,1,2,0,1,1,1,4,6,0,0,0,0,0,0,16
TOTORA(ORR),atencion odontologica,endodoncia,2019-09-01,0,1,1,0,0,0,1,6,0,4,0,0,0,0,13
TRIGAL,atencion odontologica,endodoncia,2019-09-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,endodoncia,2019-09-01,8,12,19,29,9,6,58,68,11,13,0,0,0,0,233
TUPIZA,atencion odontologica,endodoncia,2019-09-01,2,4,15,16,4,13,28,34,14,17,0,0,0,0,147
TURCO,atencion odontologica,endodoncia,2019-09-01,1,0,0,1,0,2,1,0,0,0,0,0,0,0,5
UMALA,atencion odontologica,endodoncia,2019-09-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
UNCIA,atencion odontologica,endodoncia,2019-09-01,6,7,1,10,3,5,22,30,6,2,0,0,0,0,92
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2019-09-01,1,0,2,4,0,1,4,6,1,0,0,0,0,0,19
URUBICHA,atencion odontologica,endodoncia,2019-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
UYUNI,atencion odontologica,endodoncia,2019-09-01,0,1,8,5,0,0,0,7,8,3,0,0,0,0,32
VACAS,atencion odontologica,endodoncia,2019-09-01,0,0,1,0,1,0,0,2,0,2,0,0,0,0,6
VALLEGRANDE,atencion odontologica,endodoncia,2019-09-01,0,2,3,6,1,0,4,16,1,1,0,0,0,0,34
VIACHA,atencion odontologica,endodoncia,2019-09-01,24,32,38,29,6,17,25,59,4,0,0,0,0,0,234
VILLA CHARCAS,atencion odontologica,endodoncia,2019-09-01,0,2,5,2,2,0,0,3,0,0,0,0,0,0,14
VILLA MONTES,atencion odontologica,endodoncia,2019-09-01,4,2,26,11,1,4,12,22,0,0,0,0,0,0,82
VILLA RIVERO,atencion odontologica,endodoncia,2019-09-01,1,1,0,1,0,3,5,8,2,0,0,0,0,0,21
VILLA SERRANO,atencion odontologica,endodoncia,2019-09-01,0,0,2,8,2,4,8,19,0,0,0,0,0,0,43
VILLA TUNARI,atencion odontologica,endodoncia,2019-09-01,5,11,18,37,13,21,52,89,2,2,0,0,0,0,250
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2019-09-01,1,1,2,5,1,3,2,10,0,0,0,0,0,0,25
VILLAZON,atencion odontologica,endodoncia,2019-09-01,11,18,21,10,20,14,13,62,5,4,0,0,0,0,178
VINTO,atencion odontologica,endodoncia,2019-09-01,6,11,18,12,4,15,26,33,4,4,0,0,0,0,133
VITICHI,atencion odontologica,endodoncia,2019-09-01,0,1,1,0,0,0,1,3,0,0,0,0,0,0,6
WARNES,atencion odontologica,endodoncia,2019-09-01,0,3,8,13,1,0,13,12,2,0,0,0,0,0,52
YACUIBA,atencion odontologica,endodoncia,2019-09-01,1,2,10,38,3,4,19,37,0,3,0,0,0,0,117
YAMPARAEZ,atencion odontologica,endodoncia,2019-09-01,0,0,2,0,0,4,3,7,1,0,0,0,0,0,17
YAPACANI,atencion odontologica,endodoncia,2019-09-01,0,3,5,11,7,12,8,23,1,0,0,0,0,0,70
YOCALLA,atencion odontologica,endodoncia,2019-09-01,3,0,0,0,0,0,3,3,0,0,0,0,0,0,9
YOTALA,atencion odontologica,endodoncia,2019-09-01,2,0,5,2,0,0,0,7,0,0,0,0,0,0,16
YUNCHARA,atencion odontologica,endodoncia,2019-09-01,0,0,2,1,3,5,4,2,1,0,0,0,0,0,18
YUNGUYO DE LITORAL,atencion odontologica,endodoncia,2019-09-01,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,endodoncia,2019-09-01,0,0,2,5,0,1,0,3,0,0,0,0,0,0,11
ACACIO,atencion odontologica,endodoncia,2019-10-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
ACHACACHI,atencion odontologica,endodoncia,2019-10-01,10,6,19,12,2,8,17,32,3,1,0,0,0,0,110
ACHOCALLA,atencion odontologica,endodoncia,2019-10-01,5,9,3,4,2,3,4,5,1,0,0,0,0,0,36
AIQUILE,atencion odontologica,endodoncia,2019-10-01,5,4,6,14,0,6,2,15,16,0,0,0,0,0,68
ALALAY,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,3,0,2,1,0,0,0,0,0,0,7
ALTO BENI,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,2,0,2,0,0,0,0,0,0,5
ANCORAIMES,atencion odontologica,endodoncia,2019-10-01,2,1,6,8,7,12,12,9,0,4,0,0,0,0,61
ANDAMARCA,atencion odontologica,endodoncia,2019-10-01,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,endodoncia,2019-10-01,0,0,3,1,0,0,2,4,0,0,0,0,0,0,10
APOLO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,endodoncia,2019-10-01,0,2,0,0,1,1,1,4,0,0,0,0,0,0,9
ARBIETO,atencion odontologica,endodoncia,2019-10-01,3,7,5,4,0,2,0,9,2,3,0,0,0,0,35
ARQUE,atencion odontologica,endodoncia,2019-10-01,0,0,0,2,0,4,2,3,0,0,0,0,0,0,11
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2019-10-01,10,10,3,4,0,11,2,41,13,3,0,0,0,0,97
ATOCHA,atencion odontologica,endodoncia,2019-10-01,18,8,32,34,10,37,85,57,18,11,0,0,0,0,310
AUCAPATA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,3,1,2,0,0,0,0,0,0,7
AYATA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2019-10-01,5,4,9,5,3,8,23,29,0,0,0,0,0,0,86
AZURDUY,atencion odontologica,endodoncia,2019-10-01,4,0,7,6,0,4,3,8,0,0,0,0,0,0,32
BATALLAS,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,3,0,8,0,0,0,0,0,0,11
BAURES,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,1,4,3,0,1,0,0,0,0,9
BERMEJO,atencion odontologica,endodoncia,2019-10-01,0,0,3,6,2,3,3,16,2,5,0,0,0,0,40
BETANZOS,atencion odontologica,endodoncia,2019-10-01,0,3,0,6,1,1,0,3,0,1,0,0,0,0,15
BOLIVAR,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,endodoncia,2019-10-01,0,0,2,5,0,3,4,5,0,0,0,0,0,0,19
BUENA VISTA,atencion odontologica,endodoncia,2019-10-01,0,0,2,6,3,10,2,9,0,0,0,0,0,0,32
CAIROMA,atencion odontologica,endodoncia,2019-10-01,2,9,8,5,2,9,0,8,0,0,0,0,0,0,43
"CAIZA ""D""",atencion odontologica,endodoncia,2019-10-01,0,2,2,0,0,1,1,4,2,2,0,0,0,0,14
CAJUATA,atencion odontologica,endodoncia,2019-10-01,0,0,2,2,0,2,3,5,0,0,0,0,0,0,14
CALAMARCA,atencion odontologica,endodoncia,2019-10-01,0,0,0,3,1,5,1,4,0,0,0,0,0,0,14
CAMARGO,atencion odontologica,endodoncia,2019-10-01,2,0,4,8,2,5,3,6,1,0,0,0,0,0,31
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,3,2,1,0,1,0,0,0,0,7
CAMIRI,atencion odontologica,endodoncia,2019-10-01,7,1,1,7,4,1,2,18,0,0,0,0,0,0,41
CAPINOTA,atencion odontologica,endodoncia,2019-10-01,1,2,4,6,6,2,4,8,6,0,0,0,0,0,39
CAQUIAVIRI,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,2,0,3,0,0,0,0,0,0,6
CARACOLLO,atencion odontologica,endodoncia,2019-10-01,1,3,6,2,0,3,4,7,1,1,0,0,0,0,28
CARANAVI,atencion odontologica,endodoncia,2019-10-01,0,2,9,8,9,12,21,50,3,0,0,0,0,0,114
CARANGAS,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4
CARAPARI,atencion odontologica,endodoncia,2019-10-01,0,1,8,4,4,1,15,14,1,0,0,0,0,0,48
CARIPUYO,atencion odontologica,endodoncia,2019-10-01,0,0,2,0,0,2,3,6,0,0,0,0,0,0,13
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,2,7,51,111,2,3,0,0,0,0,176
CHALLAPATA,atencion odontologica,endodoncia,2019-10-01,3,3,2,6,0,7,0,10,0,0,0,0,0,0,31
CHAQUI,atencion odontologica,endodoncia,2019-10-01,1,0,1,1,2,2,0,4,1,0,0,0,0,0,12
CHARAGUA,atencion odontologica,endodoncia,2019-10-01,2,0,2,6,6,5,3,12,0,0,0,0,0,0,36
CHAYANTA,atencion odontologica,endodoncia,2019-10-01,0,4,1,3,1,3,4,14,3,2,0,0,0,0,35
CHIMORE,atencion odontologica,endodoncia,2019-10-01,1,3,4,3,2,8,8,14,1,1,0,0,0,0,45
CHOQUE COTA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,3,2,2,0,5,0,0,0,0,0,12
CHUA COCANI,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2019-10-01,3,3,6,16,9,4,7,30,1,1,0,0,0,0,80
CHUMA,atencion odontologica,endodoncia,2019-10-01,1,1,2,5,5,6,4,4,0,1,0,0,0,0,29
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2019-10-01,1,0,6,7,4,7,8,9,0,2,0,0,0,0,44
CKOCHAS,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,1,2,1,0,0,0,0,0,0,5
CLIZA,atencion odontologica,endodoncia,2019-10-01,3,4,11,9,5,1,5,11,6,3,0,0,0,0,58
COBIJA,atencion odontologica,endodoncia,2019-10-01,3,2,13,14,7,8,41,20,0,1,0,0,0,0,109
COCAPATA,atencion odontologica,endodoncia,2019-10-01,0,1,1,0,2,3,3,5,1,0,0,0,0,0,16
COCHABAMBA,atencion odontologica,endodoncia,2019-10-01,99,91,156,152,50,115,329,608,173,81,0,0,0,0,1854
COLCAPIRHUA,atencion odontologica,endodoncia,2019-10-01,5,4,3,4,1,2,2,16,0,2,0,0,0,0,39
"COLCHA ""K""",atencion odontologica,endodoncia,2019-10-01,0,2,2,1,0,6,3,4,0,0,0,0,0,0,18
COLOMI,atencion odontologica,endodoncia,2019-10-01,2,1,2,6,1,5,3,6,0,0,0,0,0,0,26
COLPA BELGICA,atencion odontologica,endodoncia,2019-10-01,0,1,1,4,0,0,2,7,0,1,0,0,0,0,16
COLQUECHACA,atencion odontologica,endodoncia,2019-10-01,4,9,14,13,8,23,21,40,2,4,0,0,0,0,138
COLQUENCHA,atencion odontologica,endodoncia,2019-10-01,1,1,7,3,1,4,0,5,0,0,0,0,0,0,22
COLQUIRI,atencion odontologica,endodoncia,2019-10-01,6,1,0,1,5,4,1,4,0,2,0,0,0,0,24
COMARAPA,atencion odontologica,endodoncia,2019-10-01,2,4,7,2,0,3,5,29,4,5,0,0,0,0,61
COMBAYA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,endodoncia,2019-10-01,0,1,0,0,0,0,1,3,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,endodoncia,2019-10-01,0,0,3,4,1,1,4,16,0,0,0,0,0,0,29
CORIPATA,atencion odontologica,endodoncia,2019-10-01,1,0,2,2,1,3,1,6,0,0,0,0,0,0,16
CORO CORO,atencion odontologica,endodoncia,2019-10-01,0,0,7,7,0,4,6,15,0,0,0,0,0,0,39
COROICO,atencion odontologica,endodoncia,2019-10-01,2,0,2,5,3,0,1,7,0,0,0,0,0,0,20
CORQUE,atencion odontologica,endodoncia,2019-10-01,0,0,1,2,1,0,0,4,1,1,0,0,0,0,10
COTAGAITA,atencion odontologica,endodoncia,2019-10-01,6,3,12,29,3,17,38,68,10,8,0,0,0,0,194
CRUZ DE MACHACAMARCA,atencion odontologica,endodoncia,2019-10-01,0,0,2,0,0,0,0,1,1,1,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,endodoncia,2019-10-01,0,1,2,2,2,6,3,8,1,1,0,0,0,0,26
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2019-10-01,0,0,0,0,3,0,2,0,1,0,0,0,0,0,6
CUEVO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,endodoncia,2019-10-01,0,0,7,2,3,4,8,24,0,1,0,0,0,0,49
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2019-10-01,1,1,2,1,0,2,1,2,0,0,0,0,0,0,10
CURVA,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,1,2,2,2,0,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,endodoncia,2019-10-01,1,4,6,12,1,6,8,26,6,0,0,0,0,0,70
EL ALTO,atencion odontologica,endodoncia,2019-10-01,49,85,135,105,72,102,131,181,22,19,0,0,0,0,901
EL CHORO,atencion odontologica,endodoncia,2019-10-01,0,2,1,3,0,0,0,0,0,0,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,endodoncia,2019-10-01,2,7,0,0,0,5,0,28,2,0,0,0,0,0,44
EL PUENTE(TJA),atencion odontologica,endodoncia,2019-10-01,0,0,0,1,2,1,2,8,0,0,0,0,0,0,14
EL TORNO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,10,0,5,0,0,0,0,16
EL VILLAR,atencion odontologica,endodoncia,2019-10-01,0,0,2,3,0,0,3,2,0,1,0,0,0,0,11
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2019-10-01,0,0,0,2,1,5,0,8,1,0,0,0,0,0,17
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2019-10-01,0,2,1,1,0,0,4,7,0,0,0,0,0,0,15
ESCARA,atencion odontologica,endodoncia,2019-10-01,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
ESCOMA,atencion odontologica,endodoncia,2019-10-01,0,1,7,7,2,6,4,6,1,3,0,0,0,0,37
EUCALIPTUS,atencion odontologica,endodoncia,2019-10-01,1,0,2,1,2,0,1,2,0,0,0,0,0,0,9
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2019-10-01,1,1,1,1,0,2,2,15,1,0,0,0,0,0,24
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2019-10-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2019-10-01,0,1,3,3,2,4,6,12,0,0,0,0,0,0,31
GUANAY,atencion odontologica,endodoncia,2019-10-01,1,4,0,1,0,4,4,20,1,0,0,0,0,0,35
GUAQUI,atencion odontologica,endodoncia,2019-10-01,0,0,4,3,3,4,8,13,0,4,0,0,0,0,39
GUAYARAMERIN,atencion odontologica,endodoncia,2019-10-01,3,2,3,4,5,0,1,10,3,0,0,0,0,0,31
GUTIERREZ,atencion odontologica,endodoncia,2019-10-01,0,0,3,0,3,2,13,8,0,0,0,0,0,0,29
HUACARETA,atencion odontologica,endodoncia,2019-10-01,0,0,3,7,0,1,8,2,0,0,0,0,0,0,21
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2019-10-01,0,0,1,2,1,1,1,2,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,endodoncia,2019-10-01,2,4,8,1,0,10,16,18,5,0,0,0,0,0,64
HUARACAJE,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
HUARINA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,0,0,1,3,0,0,0,0,0,5
HUATAJATA,atencion odontologica,endodoncia,2019-10-01,0,0,0,2,2,2,1,3,0,0,0,0,0,0,10
HUAYLLAMARCA,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,2,1,3,1,1,0,0,0,0,9
HUMANATA,atencion odontologica,endodoncia,2019-10-01,0,0,1,2,3,1,4,4,0,2,0,0,0,0,17
ICHOCA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ICLA,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,3,4,4,0,0,0,0,0,0,12
INCAHUASI,atencion odontologica,endodoncia,2019-10-01,0,0,2,3,2,1,1,8,3,2,0,0,0,0,22
INQUISIVI,atencion odontologica,endodoncia,2019-10-01,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2019-10-01,0,0,3,1,2,1,2,2,1,2,0,0,0,0,14
IXIAMAS,atencion odontologica,endodoncia,2019-10-01,0,0,1,1,1,6,3,5,0,0,0,0,0,0,17
JESUS DE MACHACA,atencion odontologica,endodoncia,2019-10-01,3,3,2,3,1,10,5,8,1,0,0,0,0,0,36
LA ASUNTA,atencion odontologica,endodoncia,2019-10-01,0,2,9,5,5,18,15,40,0,0,0,0,0,0,94
LA GUARDIA,atencion odontologica,endodoncia,2019-10-01,3,10,0,0,0,0,0,0,3,0,0,0,0,0,16
LA PAZ,atencion odontologica,endodoncia,2019-10-01,177,98,308,273,96,133,598,746,161,140,0,0,0,0,2730
LAGUNILLAS,atencion odontologica,endodoncia,2019-10-01,0,0,0,2,2,5,2,3,0,0,0,0,0,0,14
LAJA,atencion odontologica,endodoncia,2019-10-01,1,2,0,6,0,3,3,3,0,0,0,0,0,0,18
LAS CARRERAS,atencion odontologica,endodoncia,2019-10-01,0,1,0,0,2,4,3,5,0,1,0,0,0,0,16
LICOMA PAMPA,atencion odontologica,endodoncia,2019-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,endodoncia,2019-10-01,5,1,3,9,3,1,4,33,0,6,0,0,0,0,65
LLICA,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,endodoncia,2019-10-01,0,0,4,1,0,4,1,23,2,0,0,0,0,0,35
MACHARETI,atencion odontologica,endodoncia,2019-10-01,0,0,0,2,3,4,2,12,0,0,0,0,0,0,23
MAGDALENA,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,2,2,1,0,0,0,0,0,0,6
MAIRANA,atencion odontologica,endodoncia,2019-10-01,2,0,2,2,0,0,0,6,1,0,0,0,0,0,13
MALLA,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,endodoncia,2019-10-01,2,1,2,3,1,0,2,4,0,0,0,0,0,0,15
MECAPACA,atencion odontologica,endodoncia,2019-10-01,0,2,10,15,9,11,3,11,1,1,0,0,0,0,63
MIZQUE,atencion odontologica,endodoncia,2019-10-01,6,4,11,9,1,7,4,17,0,0,0,0,0,0,59
MOCOMOCO,atencion odontologica,endodoncia,2019-10-01,0,0,1,1,2,4,0,2,0,0,0,0,0,0,10
MOJINETE,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,endodoncia,2019-10-01,1,3,1,3,1,3,2,16,1,0,0,0,0,0,31
MONTEAGUDO,atencion odontologica,endodoncia,2019-10-01,1,2,6,14,6,3,10,13,1,0,0,0,0,0,56
MONTERO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
MORO MORO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,endodoncia,2019-10-01,0,0,2,4,1,4,1,8,0,1,0,0,0,0,21
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,1,0,4,0,0,0,0,0,0,6
OCURI,atencion odontologica,endodoncia,2019-10-01,0,0,3,2,0,10,2,7,2,0,0,0,0,0,26
OMEREQUE,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
ORURO,atencion odontologica,endodoncia,2019-10-01,67,46,108,129,32,43,115,191,37,21,0,0,0,0,789
PADCAYA,atencion odontologica,endodoncia,2019-10-01,0,0,2,1,0,0,1,3,0,0,0,0,0,0,7
PADILLA,atencion odontologica,endodoncia,2019-10-01,1,3,3,4,2,3,10,21,1,0,0,0,0,0,48
PAILON,atencion odontologica,endodoncia,2019-10-01,1,3,0,0,0,0,0,3,1,0,0,0,0,0,8
PALCA,atencion odontologica,endodoncia,2019-10-01,10,5,3,4,1,8,3,10,0,0,0,0,0,0,44
PALOS BLANCOS,atencion odontologica,endodoncia,2019-10-01,0,1,1,5,5,3,3,12,0,0,0,0,0,0,30
PAMPA AULLAGAS,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,3,1,2,0,1,0,0,0,0,8
PAMPA GRANDE,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
PAPEL PAMPA,atencion odontologica,endodoncia,2019-10-01,0,0,2,2,0,0,0,3,1,1,0,0,0,0,9
PASORAPA,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5
PATACAMAYA,atencion odontologica,endodoncia,2019-10-01,15,10,7,4,0,0,1,10,0,5,0,0,0,0,52
PAZÑA,atencion odontologica,endodoncia,2019-10-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4
PELECHUCO,atencion odontologica,endodoncia,2019-10-01,2,2,2,3,3,1,9,6,1,0,0,0,0,0,29
POCOATA,atencion odontologica,endodoncia,2019-10-01,0,1,0,5,0,4,0,3,0,0,0,0,0,0,13
POCONA,atencion odontologica,endodoncia,2019-10-01,0,0,4,5,5,4,5,18,1,3,0,0,0,0,45
POJO (CBBA),atencion odontologica,endodoncia,2019-10-01,0,0,0,0,2,3,1,7,0,0,0,0,0,0,13
POOPO,atencion odontologica,endodoncia,2019-10-01,0,0,7,4,2,0,6,4,0,0,0,0,0,0,23
PORCO,atencion odontologica,endodoncia,2019-10-01,0,1,1,1,1,2,0,1,0,0,0,0,0,0,7
POROMA,atencion odontologica,endodoncia,2019-10-01,0,0,3,4,2,2,1,12,0,0,0,0,0,0,24
PORONGO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POSTRER VALLE,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2019-10-01,56,45,81,100,18,22,100,182,6,1,0,0,0,0,611
PRESTO,atencion odontologica,endodoncia,2019-10-01,1,2,5,4,1,13,1,12,0,3,0,0,0,0,42
PUCARA,atencion odontologica,endodoncia,2019-10-01,0,0,1,0,0,1,2,1,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,endodoncia,2019-10-01,1,7,6,12,5,8,8,25,5,0,0,0,0,0,77
PUERTO ACOSTA,atencion odontologica,endodoncia,2019-10-01,0,2,1,2,0,3,0,3,2,0,0,0,0,0,13
PUERTO CARABUCO,atencion odontologica,endodoncia,2019-10-01,1,1,2,3,0,5,5,12,2,0,0,0,0,0,31
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,1,8,0,0,0,0,0,0,9
PUERTO PEREZ,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUERTO RICO,atencion odontologica,endodoncia,2019-10-01,0,1,0,0,0,2,4,6,0,0,0,0,0,0,13
PUERTO SUAREZ,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,endodoncia,2019-10-01,10,13,20,20,1,16,11,55,0,2,0,0,0,0,148
PUNA,atencion odontologica,endodoncia,2019-10-01,1,1,3,0,0,0,2,10,0,1,0,0,0,0,18
PUNATA,atencion odontologica,endodoncia,2019-10-01,5,4,6,9,0,3,2,22,2,3,0,0,0,0,56
QUIABAYA,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,0,1,5,1,0,0,0,0,0,8
QUILLACOLLO,atencion odontologica,endodoncia,2019-10-01,35,19,41,27,9,23,25,128,29,12,0,0,0,0,348
QUIME,atencion odontologica,endodoncia,2019-10-01,3,0,1,1,1,3,2,1,1,0,0,0,0,0,13
QUIRUSILLAS,atencion odontologica,endodoncia,2019-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
RAVELO,atencion odontologica,endodoncia,2019-10-01,0,1,7,6,1,3,5,10,4,1,0,0,0,0,38
REYES,atencion odontologica,endodoncia,2019-10-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,endodoncia,2019-10-01,5,2,1,16,8,15,14,27,25,7,0,0,0,0,120
ROBORE,atencion odontologica,endodoncia,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RURRENABAQUE,atencion odontologica,endodoncia,2019-10-01,3,3,2,4,0,0,1,0,0,0,0,0,0,0,13
SABAYA,atencion odontologica,endodoncia,2019-10-01,0,1,0,6,0,1,1,2,0,0,0,0,0,0,11
SACABA,atencion odontologica,endodoncia,2019-10-01,32,19,49,31,8,15,37,53,18,8,0,0,0,0,270
SACABAMBA,atencion odontologica,endodoncia,2019-10-01,0,0,0,1,0,0,1,3,0,1,0,0,0,0,6
