,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
COMARAPA,atencion odontologica,medidas preventivas,2019-10-01,14,18,5,6,1,1,2,11,2,0,0,0,0,0,60
COMBAYA,atencion odontologica,medidas preventivas,2019-10-01,1,3,3,10,0,3,0,0,0,0,0,0,0,0,20
CONCEPCION,atencion odontologica,medidas preventivas,2019-10-01,12,19,0,0,0,0,0,0,0,0,0,0,0,0,31
COPACABANA,atencion odontologica,medidas preventivas,2019-10-01,13,7,6,9,0,1,1,6,0,0,0,0,0,0,43
CORIPATA,atencion odontologica,medidas preventivas,2019-10-01,24,12,17,12,2,4,3,3,0,0,0,0,0,0,77
CORO CORO,atencion odontologica,medidas preventivas,2019-10-01,9,6,14,12,2,9,12,8,1,2,0,0,0,0,75
COROICO,atencion odontologica,medidas preventivas,2019-10-01,1,0,2,2,0,0,0,1,1,1,0,0,0,0,8
CORQUE,atencion odontologica,medidas preventivas,2019-10-01,6,13,55,102,68,64,4,4,5,3,0,0,0,0,324
COTAGAITA,atencion odontologica,medidas preventivas,2019-10-01,14,11,84,104,30,45,26,18,5,5,0,0,0,0,342
COTOCA,atencion odontologica,medidas preventivas,2019-10-01,148,147,5,9,4,4,0,26,2,1,0,0,0,0,346
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2019-10-01,0,0,2,4,0,2,0,0,0,0,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2019-10-01,55,41,44,24,7,9,8,26,3,4,0,0,0,0,221
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2019-10-01,0,5,4,9,2,7,14,22,15,19,0,0,0,0,97
CUEVO,atencion odontologica,medidas preventivas,2019-10-01,8,9,0,1,0,0,0,3,0,0,0,0,0,0,21
CULPINA,atencion odontologica,medidas preventivas,2019-10-01,24,22,9,10,5,5,8,20,1,1,0,0,0,0,105
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2019-10-01,7,4,1,3,0,0,3,5,1,2,0,0,0,0,26
CURVA,atencion odontologica,medidas preventivas,2019-10-01,8,6,15,26,1,0,0,1,0,1,0,0,0,0,58
DESAGUADERO,atencion odontologica,medidas preventivas,2019-10-01,3,3,7,11,0,0,0,2,0,0,0,0,0,0,26
EL ALTO,atencion odontologica,medidas preventivas,2019-10-01,578,698,1478,1562,187,328,438,932,123,74,0,0,0,0,6398
EL CHORO,atencion odontologica,medidas preventivas,2019-10-01,4,4,11,9,0,2,2,11,3,0,0,0,0,0,46
EL PUENTE(STC),atencion odontologica,medidas preventivas,2019-10-01,31,44,100,84,8,44,40,114,12,6,0,0,0,0,483
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2019-10-01,1,1,0,3,1,1,0,2,0,1,0,0,0,0,10
EL TORNO,atencion odontologica,medidas preventivas,2019-10-01,231,239,316,303,10,11,3,36,6,8,0,0,0,0,1163
EL VILLAR,atencion odontologica,medidas preventivas,2019-10-01,0,7,3,0,0,1,1,2,0,0,0,0,0,0,14
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2019-10-01,33,22,25,50,7,11,1,10,4,5,0,0,0,0,168
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2019-10-01,41,39,47,46,21,35,24,54,8,1,0,0,0,0,316
ESCARA,atencion odontologica,medidas preventivas,2019-10-01,0,2,0,2,0,6,0,0,0,0,0,0,0,0,10
ESCOMA,atencion odontologica,medidas preventivas,2019-10-01,0,2,5,4,0,0,0,0,0,0,0,0,0,0,11
ESMERALDA,atencion odontologica,medidas preventivas,2019-10-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,medidas preventivas,2019-10-01,6,0,1,1,0,0,0,2,0,0,0,0,0,0,10
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2019-10-01,13,5,8,8,3,15,9,18,2,2,0,0,0,0,83
FILADELFIA,atencion odontologica,medidas preventivas,2019-10-01,4,8,24,17,16,16,2,3,0,0,0,0,0,0,90
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2019-10-01,2,0,0,3,1,4,3,4,0,0,0,0,0,0,17
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2019-10-01,26,13,36,13,0,0,0,2,0,0,0,0,0,0,90
GUANAY,atencion odontologica,medidas preventivas,2019-10-01,5,12,0,7,0,1,0,0,0,0,0,0,0,0,25
GUAQUI,atencion odontologica,medidas preventivas,2019-10-01,13,13,0,2,1,2,0,11,5,5,0,0,0,0,52
GUAYARAMERIN,atencion odontologica,medidas preventivas,2019-10-01,9,9,15,12,5,2,4,9,2,0,0,0,0,0,67
GUTIERREZ,atencion odontologica,medidas preventivas,2019-10-01,4,15,1,0,6,1,1,5,0,1,0,0,0,0,34
HUACARETA,atencion odontologica,medidas preventivas,2019-10-01,2,10,10,14,6,1,6,8,0,2,0,0,0,0,59
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2019-10-01,1,5,4,8,0,0,0,0,0,0,0,0,0,0,18
HUACHACALLA,atencion odontologica,medidas preventivas,2019-10-01,0,0,14,8,2,4,0,0,0,0,0,0,0,0,28
HUANUNI,atencion odontologica,medidas preventivas,2019-10-01,41,49,36,49,23,45,43,76,19,7,0,0,0,0,388
HUARACAJE,atencion odontologica,medidas preventivas,2019-10-01,0,0,5,2,2,0,0,7,0,0,0,0,0,0,16
HUARINA,atencion odontologica,medidas preventivas,2019-10-01,8,4,0,3,0,2,18,33,6,3,0,0,0,0,77
HUATAJATA,atencion odontologica,medidas preventivas,2019-10-01,1,3,0,0,0,1,1,4,0,0,0,0,0,0,10
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2019-10-01,5,14,0,16,7,19,2,17,0,0,0,0,0,0,80
HUMANATA,atencion odontologica,medidas preventivas,2019-10-01,4,0,16,17,23,17,21,27,17,17,0,0,0,0,159
ICHOCA,atencion odontologica,medidas preventivas,2019-10-01,2,8,5,4,0,1,2,3,2,3,0,0,0,0,30
ICLA,atencion odontologica,medidas preventivas,2019-10-01,47,34,31,43,4,1,4,7,0,0,0,0,0,0,171
INCAHUASI,atencion odontologica,medidas preventivas,2019-10-01,18,13,16,7,0,1,2,6,0,0,0,0,0,0,63
INQUISIVI,atencion odontologica,medidas preventivas,2019-10-01,6,7,12,7,0,5,3,7,0,0,0,0,0,0,47
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2019-10-01,41,55,37,29,3,7,1,10,1,2,0,0,0,0,186
IXIAMAS,atencion odontologica,medidas preventivas,2019-10-01,9,18,9,10,1,4,0,5,0,0,0,0,0,0,56
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2019-10-01,9,5,6,5,0,2,0,6,3,3,0,0,0,0,39
LA ASUNTA,atencion odontologica,medidas preventivas,2019-10-01,57,39,69,70,7,49,18,76,4,0,0,0,0,0,389
LA GUARDIA,atencion odontologica,medidas preventivas,2019-10-01,127,170,4,8,0,16,5,48,8,4,0,0,0,0,390
LA PAZ,atencion odontologica,medidas preventivas,2019-10-01,1361,1296,1264,1265,327,490,1461,1892,491,264,0,0,0,0,10111
LA RIVERA,atencion odontologica,medidas preventivas,2019-10-01,3,0,7,10,0,0,0,0,0,0,0,0,0,0,20
LAGUNILLAS,atencion odontologica,medidas preventivas,2019-10-01,1,1,13,26,0,0,0,6,0,0,0,0,0,0,47
LAJA,atencion odontologica,medidas preventivas,2019-10-01,25,24,9,8,1,0,0,2,0,0,0,0,0,0,69
LAS CARRERAS,atencion odontologica,medidas preventivas,2019-10-01,7,4,3,1,1,1,0,1,0,0,0,0,0,0,18
LICOMA PAMPA,atencion odontologica,medidas preventivas,2019-10-01,4,7,2,1,0,0,0,2,0,0,0,0,0,0,16
LLALLAGUA,atencion odontologica,medidas preventivas,2019-10-01,44,39,19,38,15,22,32,77,15,20,0,0,0,0,321
LLICA,atencion odontologica,medidas preventivas,2019-10-01,0,6,3,4,1,2,5,7,2,1,0,0,0,0,31
LORETO,atencion odontologica,medidas preventivas,2019-10-01,1,0,3,4,1,0,0,1,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,medidas preventivas,2019-10-01,3,5,4,13,3,3,2,13,3,2,0,0,0,0,51
MACHACAMARCA,atencion odontologica,medidas preventivas,2019-10-01,3,2,3,26,3,10,4,16,2,3,0,0,0,0,72
MACHARETI,atencion odontologica,medidas preventivas,2019-10-01,12,4,12,8,0,0,4,12,0,0,0,0,0,0,52
MAGDALENA,atencion odontologica,medidas preventivas,2019-10-01,0,0,4,10,0,4,0,4,0,0,0,0,0,0,22
MAIRANA,atencion odontologica,medidas preventivas,2019-10-01,69,51,103,93,36,42,77,130,13,47,0,0,0,0,661
MALLA,atencion odontologica,medidas preventivas,2019-10-01,4,6,7,11,1,4,2,4,1,1,0,0,0,0,41
MAPIRI,atencion odontologica,medidas preventivas,2019-10-01,8,21,2,2,0,0,0,1,0,0,0,0,0,0,34
MECAPACA,atencion odontologica,medidas preventivas,2019-10-01,5,18,27,49,5,5,4,4,0,1,0,0,0,0,118
MINEROS,atencion odontologica,medidas preventivas,2019-10-01,5,9,1,3,5,0,3,3,10,8,0,0,0,0,47
MIZQUE,atencion odontologica,medidas preventivas,2019-10-01,11,16,21,35,0,3,3,10,0,0,0,0,0,0,99
MOCOMOCO,atencion odontologica,medidas preventivas,2019-10-01,0,1,6,1,2,3,1,2,0,1,0,0,0,0,17
MOJINETE,atencion odontologica,medidas preventivas,2019-10-01,0,0,1,1,2,1,3,4,0,1,0,0,0,0,13
MOJOCOYA,atencion odontologica,medidas preventivas,2019-10-01,3,16,27,23,9,7,12,24,10,2,0,0,0,0,133
MONTEAGUDO,atencion odontologica,medidas preventivas,2019-10-01,24,18,23,30,0,7,17,22,2,0,0,0,0,0,143
MONTERO,atencion odontologica,medidas preventivas,2019-10-01,70,78,185,250,21,69,74,150,11,27,0,0,0,0,935
MORO MORO,atencion odontologica,medidas preventivas,2019-10-01,18,7,1,0,1,1,2,2,1,0,0,0,0,0,33
MOROCHATA,atencion odontologica,medidas preventivas,2019-10-01,1,5,27,35,30,42,14,24,3,4,0,0,0,0,185
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2019-10-01,9,16,21,14,3,0,0,0,0,0,0,0,0,0,63
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2019-10-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
OCURI,atencion odontologica,medidas preventivas,2019-10-01,10,16,140,131,81,48,6,34,2,3,0,0,0,0,471
OKINAWA,atencion odontologica,medidas preventivas,2019-10-01,0,0,0,0,0,2,1,2,0,1,0,0,0,0,6
OMEREQUE,atencion odontologica,medidas preventivas,2019-10-01,9,6,7,12,4,6,12,26,3,5,0,0,0,0,90
ORURO,atencion odontologica,medidas preventivas,2019-10-01,248,256,394,470,205,209,437,612,95,47,0,0,0,0,2973
PADCAYA,atencion odontologica,medidas preventivas,2019-10-01,5,7,10,10,0,2,4,8,1,0,0,0,0,0,47
PADILLA,atencion odontologica,medidas preventivas,2019-10-01,2,3,12,8,1,4,9,25,0,0,0,0,0,0,64
PAILON,atencion odontologica,medidas preventivas,2019-10-01,17,25,15,10,11,5,9,34,4,2,0,0,0,0,132
PALCA,atencion odontologica,medidas preventivas,2019-10-01,20,18,23,14,3,1,0,8,4,2,0,0,0,0,93
PALOS BLANCOS,atencion odontologica,medidas preventivas,2019-10-01,12,17,31,43,2,4,2,10,0,0,0,0,0,0,121
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2019-10-01,0,5,2,1,0,0,0,0,0,0,0,0,0,0,8
PAMPA GRANDE,atencion odontologica,medidas preventivas,2019-10-01,16,13,2,9,3,1,5,15,1,1,0,0,0,0,66
PAPEL PAMPA,atencion odontologica,medidas preventivas,2019-10-01,0,10,8,15,4,0,3,4,6,2,0,0,0,0,52
PASORAPA,atencion odontologica,medidas preventivas,2019-10-01,2,0,0,12,38,16,0,1,0,0,0,0,0,0,69
PATACAMAYA,atencion odontologica,medidas preventivas,2019-10-01,43,59,32,39,1,14,0,0,0,0,0,0,0,0,188
PAZÑA,atencion odontologica,medidas preventivas,2019-10-01,5,14,15,30,8,9,8,9,3,0,0,0,0,0,101
PELECHUCO,atencion odontologica,medidas preventivas,2019-10-01,26,17,3,0,0,1,0,9,0,1,0,0,0,0,57
POCOATA,atencion odontologica,medidas preventivas,2019-10-01,53,48,40,57,8,27,47,57,27,43,0,0,0,0,407
POCONA,atencion odontologica,medidas preventivas,2019-10-01,16,6,24,27,8,4,1,2,0,0,0,0,0,0,88
POJO (CBBA),atencion odontologica,medidas preventivas,2019-10-01,4,9,21,6,3,13,6,17,0,1,0,0,0,0,80
POOPO,atencion odontologica,medidas preventivas,2019-10-01,3,9,27,33,4,1,8,14,7,2,0,0,0,0,108
PORCO,atencion odontologica,medidas preventivas,2019-10-01,16,6,4,13,1,6,14,20,0,0,0,0,0,0,80
POROMA,atencion odontologica,medidas preventivas,2019-10-01,31,23,171,202,27,24,0,7,0,0,0,0,0,0,485
PORONGO,atencion odontologica,medidas preventivas,2019-10-01,42,44,25,21,3,9,2,23,57,55,0,0,0,0,281
PORVENIR,atencion odontologica,medidas preventivas,2019-10-01,13,18,26,9,2,4,1,7,3,6,0,0,0,0,89
POSTRER VALLE,atencion odontologica,medidas preventivas,2019-10-01,3,6,0,0,0,0,0,1,0,0,0,0,0,0,10
POTOSI,atencion odontologica,medidas preventivas,2019-10-01,94,112,70,82,14,26,54,67,6,0,0,0,0,0,525
PRESTO,atencion odontologica,medidas preventivas,2019-10-01,5,9,22,13,4,4,9,23,3,0,0,0,0,0,92
PUCARA,atencion odontologica,medidas preventivas,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,medidas preventivas,2019-10-01,33,23,23,25,6,10,11,34,2,3,0,0,0,0,170
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2019-10-01,4,6,6,6,0,0,0,3,0,0,0,0,0,0,25
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2019-10-01,3,4,2,1,0,0,1,0,0,0,0,0,0,0,11
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2019-10-01,7,6,22,29,10,8,6,19,0,0,0,0,0,0,107
PUERTO PEREZ,atencion odontologica,medidas preventivas,2019-10-01,3,0,23,34,2,2,0,2,0,0,0,0,0,0,66
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2019-10-01,10,25,2,0,1,0,0,2,0,0,0,0,0,0,40
PUERTO RICO,atencion odontologica,medidas preventivas,2019-10-01,33,22,3,1,0,0,3,5,0,0,0,0,0,0,67
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2019-10-01,1,0,17,20,0,1,0,1,0,0,0,0,0,0,40
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2019-10-01,46,50,92,78,68,57,27,53,8,2,0,0,0,0,481
PUNA,atencion odontologica,medidas preventivas,2019-10-01,10,11,5,10,4,5,2,2,0,1,0,0,0,0,50
PUNATA,atencion odontologica,medidas preventivas,2019-10-01,33,46,95,113,6,39,51,136,28,39,0,0,0,0,586
QUIABAYA,atencion odontologica,medidas preventivas,2019-10-01,20,4,1,0,0,0,0,1,0,0,0,0,0,0,26
QUILLACOLLO,atencion odontologica,medidas preventivas,2019-10-01,190,159,315,216,79,148,185,490,115,81,0,0,0,0,1978
QUIME,atencion odontologica,medidas preventivas,2019-10-01,9,9,8,4,1,1,1,0,0,0,0,0,0,0,33
QUIRUSILLAS,atencion odontologica,medidas preventivas,2019-10-01,2,4,19,19,0,0,1,0,1,1,0,0,0,0,47
RAVELO,atencion odontologica,medidas preventivas,2019-10-01,16,19,105,217,25,7,1,12,1,7,0,0,0,0,410
REYES,atencion odontologica,medidas preventivas,2019-10-01,0,4,30,29,0,7,13,21,1,4,0,0,0,0,109
RIBERALTA,atencion odontologica,medidas preventivas,2019-10-01,73,81,71,93,8,78,18,184,5,3,0,0,0,0,614
ROBORE,atencion odontologica,medidas preventivas,2019-10-01,7,5,25,32,13,10,46,63,11,10,0,0,0,0,222
RURRENABAQUE,atencion odontologica,medidas preventivas,2019-10-01,7,8,6,10,3,5,15,13,4,3,0,0,0,0,74
SABAYA,atencion odontologica,medidas preventivas,2019-10-01,12,8,65,58,7,6,2,6,1,0,0,0,0,0,165
SACABA,atencion odontologica,medidas preventivas,2019-10-01,205,188,659,577,204,249,168,521,66,49,0,0,0,0,2886
SACABAMBA,atencion odontologica,medidas preventivas,2019-10-01,12,2,11,11,1,5,1,3,0,0,0,0,0,0,46
SACACA,atencion odontologica,medidas preventivas,2019-10-01,4,6,15,22,2,14,2,5,1,1,0,0,0,0,72
SAIPINA,atencion odontologica,medidas preventivas,2019-10-01,47,55,512,451,0,0,0,2,0,0,0,0,0,0,1067
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2019-10-01,15,4,39,10,11,17,1,17,6,2,0,0,0,0,122
SAMAIPATA,atencion odontologica,medidas preventivas,2019-10-01,13,13,18,25,4,5,1,3,0,2,0,0,0,0,84
SAN AGUSTIN,atencion odontologica,medidas preventivas,2019-10-01,0,0,2,4,0,0,0,3,0,0,0,0,0,0,9
SAN ANDRES,atencion odontologica,medidas preventivas,2019-10-01,2,6,2,2,0,0,0,0,0,0,0,0,0,0,12
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2019-10-01,3,13,1,1,0,0,0,0,0,0,0,0,0,0,18
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2019-10-01,7,10,11,16,0,1,0,4,0,0,0,0,0,0,49
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2019-10-01,3,5,0,1,0,0,0,1,0,0,0,0,0,0,10
SAN BENITO,atencion odontologica,medidas preventivas,2019-10-01,17,28,57,53,26,40,11,86,9,22,0,0,0,0,349
SAN BORJA,atencion odontologica,medidas preventivas,2019-10-01,5,15,10,8,9,10,11,31,3,1,0,0,0,0,103
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2019-10-01,0,4,1,2,1,2,1,11,0,1,0,0,0,0,23
SAN CARLOS,atencion odontologica,medidas preventivas,2019-10-01,7,4,7,11,0,0,0,5,2,0,0,0,0,0,36
SAN IGNACIO,atencion odontologica,medidas preventivas,2019-10-01,20,23,83,86,8,0,3,16,7,0,0,0,0,0,246
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2019-10-01,69,51,2,4,3,7,6,18,2,0,0,0,0,0,162
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2019-10-01,27,37,17,13,0,1,1,0,0,0,0,0,0,0,96
SAN JOAQUIN,atencion odontologica,medidas preventivas,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2019-10-01,17,2,8,4,0,0,2,1,1,0,0,0,0,0,35
SAN JULIAN,atencion odontologica,medidas preventivas,2019-10-01,378,214,176,188,27,51,37,126,15,22,0,0,0,0,1234
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2019-10-01,8,4,0,0,0,1,0,0,0,0,0,0,0,0,13
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2019-10-01,20,21,79,92,6,26,15,20,4,3,0,0,0,0,286
SAN LUCAS,atencion odontologica,medidas preventivas,2019-10-01,43,37,47,43,1,5,1,14,0,0,0,0,0,0,191
SAN MATIAS,atencion odontologica,medidas preventivas,2019-10-01,15,17,1,1,1,2,1,10,3,1,0,0,0,0,52
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2019-10-01,0,0,0,1,8,0,13,2,0,0,0,0,0,0,24
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2019-10-01,0,12,0,5,0,0,3,0,0,1,0,0,0,0,21
SAN PEDRO,atencion odontologica,medidas preventivas,2019-10-01,26,12,16,17,11,15,7,20,3,6,0,0,0,0,133
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2019-10-01,39,37,373,411,257,223,26,38,14,13,0,0,0,0,1431
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2019-10-01,3,0,0,1,0,0,0,1,2,2,0,0,0,0,9
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2019-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2019-10-01,26,12,54,72,20,26,1,8,0,1,0,0,0,0,220
SAN PEDRO(PND),atencion odontologica,medidas preventivas,2019-10-01,2,4,18,10,2,2,0,4,0,0,0,0,0,0,42
SAN RAFAEL,atencion odontologica,medidas preventivas,2019-10-01,9,8,9,10,5,8,10,16,0,2,0,0,0,0,77
SAN RAMON BENI,atencion odontologica,medidas preventivas,2019-10-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2019-10-01,22,18,37,10,7,5,5,13,1,2,0,0,0,0,120
SANTA ANA,atencion odontologica,medidas preventivas,2019-10-01,26,2,39,66,20,81,34,92,4,5,0,0,0,0,369
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2019-10-01,154,184,119,136,21,44,219,288,51,20,0,0,0,0,1236
SANTA ROSA,atencion odontologica,medidas preventivas,2019-10-01,7,7,3,6,2,5,0,5,0,0,0,0,0,0,35
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2019-10-01,60,54,27,27,4,13,11,41,1,1,0,0,0,0,239
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2019-10-01,3,6,0,0,0,2,2,2,4,1,0,0,0,0,20
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2019-10-01,37,47,57,37,3,5,24,40,9,6,0,0,0,0,265
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2019-10-01,7,17,98,83,1,6,4,12,3,0,0,0,0,0,231
SANTIVAÑES,atencion odontologica,medidas preventivas,2019-10-01,4,19,21,43,13,16,14,25,9,11,0,0,0,0,175
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2019-10-01,4,4,6,24,0,4,0,3,0,2,0,0,0,0,47
SAPAHAQUI,atencion odontologica,medidas preventivas,2019-10-01,17,17,94,85,4,22,4,14,0,2,0,0,0,0,259
SENA,atencion odontologica,medidas preventivas,2019-10-01,21,15,18,8,0,8,2,17,22,3,0,0,0,0,114
SHINAOTA,atencion odontologica,medidas preventivas,2019-10-01,14,9,15,20,7,5,9,19,0,0,0,0,0,0,98
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2019-10-01,7,16,2,0,0,2,1,18,2,0,0,0,0,0,48
SICAYA,atencion odontologica,medidas preventivas,2019-10-01,8,7,14,14,0,0,0,4,0,2,0,0,0,0,49
SIPE SIPE,atencion odontologica,medidas preventivas,2019-10-01,74,75,215,281,33,76,52,128,12,12,0,0,0,0,958
SOPACHUY,atencion odontologica,medidas preventivas,2019-10-01,6,3,7,2,0,0,0,2,0,1,0,0,0,0,21
SORACACHI,atencion odontologica,medidas preventivas,2019-10-01,34,56,275,244,88,75,2,8,2,1,0,0,0,0,785
SORATA,atencion odontologica,medidas preventivas,2019-10-01,8,13,18,39,1,7,10,27,1,0,0,0,0,0,124
SUCRE,atencion odontologica,medidas preventivas,2019-10-01,280,337,238,308,37,97,100,307,20,25,0,0,0,0,1749
TACACHI,atencion odontologica,medidas preventivas,2019-10-01,1,0,0,1,0,1,3,2,0,0,0,0,0,0,8
TACACOMA,atencion odontologica,medidas preventivas,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TACOBAMBA,atencion odontologica,medidas preventivas,2019-10-01,10,21,37,35,1,2,8,19,1,1,0,0,0,0,135
TACOPAYA,atencion odontologica,medidas preventivas,2019-10-01,3,2,6,1,5,1,2,4,0,3,0,0,0,0,27
TAHUA,atencion odontologica,medidas preventivas,2019-10-01,8,10,2,4,0,0,0,6,0,0,0,0,0,0,30
TAPACARI,atencion odontologica,medidas preventivas,2019-10-01,35,21,37,34,1,52,20,49,11,12,0,0,0,0,272
TARABUCO,atencion odontologica,medidas preventivas,2019-10-01,29,34,62,45,33,37,4,19,0,7,0,0,0,0,270
TARACO,atencion odontologica,medidas preventivas,2019-10-01,0,1,0,0,0,1,1,3,0,0,0,0,0,0,6
TARATA,atencion odontologica,medidas preventivas,2019-10-01,2,5,15,12,1,4,19,49,6,10,0,0,0,0,123
TARIJA,atencion odontologica,medidas preventivas,2019-10-01,25,15,81,113,23,53,80,107,21,22,0,0,0,0,540
TARVITA,atencion odontologica,medidas preventivas,2019-10-01,41,54,30,20,1,1,0,10,0,0,0,0,0,0,157
TEOPONTE,atencion odontologica,medidas preventivas,2019-10-01,9,8,4,5,0,3,3,7,1,1,0,0,0,0,41
TIAHUANACU,atencion odontologica,medidas preventivas,2019-10-01,4,9,3,0,0,1,0,2,0,1,0,0,0,0,20
TINGUIPAYA,atencion odontologica,medidas preventivas,2019-10-01,6,11,35,30,1,6,3,14,0,2,0,0,0,0,108
TIPUANI,atencion odontologica,medidas preventivas,2019-10-01,3,10,2,3,0,0,0,0,0,0,0,0,0,0,18
TIQUIPAYA,atencion odontologica,medidas preventivas,2019-10-01,135,124,367,355,56,127,87,255,19,10,0,0,0,0,1535
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2019-10-01,5,24,31,21,7,22,10,34,3,5,0,0,0,0,162
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2019-10-01,0,5,0,0,0,1,0,1,0,0,0,0,0,0,7
TOCO,atencion odontologica,medidas preventivas,2019-10-01,29,29,27,35,15,8,1,5,0,3,0,0,0,0,152
TODOS SANTOS,atencion odontologica,medidas preventivas,2019-10-01,0,1,0,1,2,0,0,1,0,0,0,0,0,0,5
TOLATA,atencion odontologica,medidas preventivas,2019-10-01,1,5,7,13,0,3,6,15,0,1,0,0,0,0,51
TOLEDO,atencion odontologica,medidas preventivas,2019-10-01,6,6,31,42,3,8,2,6,0,2,0,0,0,0,106
TOMAVE,atencion odontologica,medidas preventivas,2019-10-01,10,11,1,8,0,2,0,2,0,0,0,0,0,0,34
TOMINA,atencion odontologica,medidas preventivas,2019-10-01,23,3,16,22,0,8,7,10,0,0,0,0,0,0,89
TORO TORO,atencion odontologica,medidas preventivas,2019-10-01,2,2,4,0,0,0,0,3,0,0,0,0,0,0,11
TOTORA(CBBA),atencion odontologica,medidas preventivas,2019-10-01,2,0,20,29,0,1,0,4,0,1,0,0,0,0,57
TOTORA(ORR),atencion odontologica,medidas preventivas,2019-10-01,0,8,4,0,0,2,0,2,0,0,0,0,0,0,16
TRIGAL,atencion odontologica,medidas preventivas,2019-10-01,1,2,0,3,2,0,0,0,0,0,0,0,0,0,8
TRINIDAD,atencion odontologica,medidas preventivas,2019-10-01,103,93,191,167,50,62,59,178,26,13,0,0,0,0,942
TUPIZA,atencion odontologica,medidas preventivas,2019-10-01,55,62,71,76,29,27,94,138,56,51,0,0,0,0,659
