,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
VILLAZON,atencion odontologica,aplicacion de fluor,2019-09-01,4,5,4,12,0,3,2,10,0,1,0,0,0,0,41
VINTO,atencion odontologica,aplicacion de fluor,2019-09-01,4,2,8,6,1,0,0,5,0,0,0,0,0,0,26
VITICHI,atencion odontologica,aplicacion de fluor,2019-09-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
WALDO BALLIVIAN,atencion odontologica,aplicacion de fluor,2019-09-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
WARNES,atencion odontologica,aplicacion de fluor,2019-09-01,15,14,12,11,1,2,1,0,0,0,0,0,0,0,56
YACO,atencion odontologica,aplicacion de fluor,2019-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,aplicacion de fluor,2019-09-01,1,2,8,9,0,3,7,23,7,4,0,0,0,0,64
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2019-09-01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,6
YANACACHI,atencion odontologica,aplicacion de fluor,2019-09-01,0,2,3,2,0,0,0,0,0,0,0,0,0,0,7
YAPACANI,atencion odontologica,aplicacion de fluor,2019-09-01,8,12,7,9,0,5,6,16,4,3,0,0,0,0,70
YOCALLA,atencion odontologica,aplicacion de fluor,2019-09-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
YOTALA,atencion odontologica,aplicacion de fluor,2019-09-01,2,1,8,8,3,1,1,3,0,0,0,0,0,0,27
YUNCHARA,atencion odontologica,aplicacion de fluor,2019-09-01,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2019-09-01,0,0,13,15,1,0,0,0,0,0,0,0,0,0,29
ACACIO,atencion odontologica,aplicacion de fluor,2019-10-01,20,35,224,227,81,103,0,5,0,6,0,0,0,0,701
ACHACACHI,atencion odontologica,aplicacion de fluor,2019-10-01,4,5,37,51,3,0,2,10,0,2,0,0,0,0,114
ACHOCALLA,atencion odontologica,aplicacion de fluor,2019-10-01,4,5,1,0,0,1,0,0,0,0,0,0,0,0,11
AIQUILE,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,1,4,1,0,0,2,3,0,0,0,0,0,14
ALALAY,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,1,2,2,0,0,4,0,0,0,0,0,0,10
ALTO BENI,atencion odontologica,aplicacion de fluor,2019-10-01,7,3,6,4,0,1,0,1,0,0,0,0,0,0,22
ANCORAIMES,atencion odontologica,aplicacion de fluor,2019-10-01,3,1,3,13,0,1,0,0,0,0,0,0,0,0,21
ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,12,9,39,18,4,3,0,0,0,0,0,0,85
ANZALDO,atencion odontologica,aplicacion de fluor,2019-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
APOLO,atencion odontologica,aplicacion de fluor,2019-10-01,3,2,0,0,1,0,0,0,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2019-10-01,16,4,0,12,0,0,1,4,0,0,0,0,0,0,37
ARANI,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,2,1,1,1,0,9,0,0,0,0,0,0,15
ARBIETO,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,1,0,0,0,1,0,0,0,0,0,0,0,6
ARQUE,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,1,6,1,1,0,4,6,4,0,0,0,0,29
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2019-10-01,37,21,0,4,0,0,0,0,0,0,0,0,0,0,62
ATOCHA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,32,35,2,4,1,0,0,0,0,0,0,0,74
AUCAPATA,atencion odontologica,aplicacion de fluor,2019-10-01,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3
AYATA,atencion odontologica,aplicacion de fluor,2019-10-01,2,5,2,1,0,0,0,0,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,49,61,1,2,0,1,0,0,0,0,0,0,117
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2019-10-01,0,3,1,0,0,0,0,2,0,0,0,0,0,0,6
AZURDUY,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,3,0,4,2,5,0,0,0,0,0,0,14
BATALLAS,atencion odontologica,aplicacion de fluor,2019-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
BAURES,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
BELLA FLOR,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,aplicacion de fluor,2019-10-01,0,3,1,2,1,0,0,4,0,0,0,0,0,0,11
BETANZOS,atencion odontologica,aplicacion de fluor,2019-10-01,5,4,4,11,0,3,0,0,0,0,0,0,0,0,27
BOLIVAR,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,0,1,0,2,0,1,0,0,0,0,5
BOLPEBRA,atencion odontologica,aplicacion de fluor,2019-10-01,2,1,6,7,5,6,0,0,0,0,0,0,0,0,27
CABEZAS,atencion odontologica,aplicacion de fluor,2019-10-01,22,22,2,6,0,1,1,6,0,0,0,0,0,0,60
CAIROMA,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,2,4,0,0,0,0,0,0,0,0,0,0,8
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2019-10-01,3,2,0,1,0,1,0,0,0,0,0,0,0,0,7
CAJUATA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
CALACOTO,atencion odontologica,aplicacion de fluor,2019-10-01,8,1,0,1,0,0,0,1,0,0,0,0,0,0,11
CALAMARCA,atencion odontologica,aplicacion de fluor,2019-10-01,2,3,1,1,0,0,0,0,0,0,0,0,0,0,7
CAMARGO,atencion odontologica,aplicacion de fluor,2019-10-01,2,0,1,3,0,0,0,1,0,0,0,0,0,0,7
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,aplicacion de fluor,2019-10-01,84,83,147,122,0,3,0,8,0,2,0,0,0,0,449
CAPINOTA,atencion odontologica,aplicacion de fluor,2019-10-01,5,3,2,2,0,1,0,4,1,3,0,0,0,0,21
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,aplicacion de fluor,2019-10-01,6,3,4,0,2,4,2,2,1,1,0,0,0,0,25
CARANAVI,atencion odontologica,aplicacion de fluor,2019-10-01,25,30,3,5,0,9,3,6,0,0,0,0,0,0,81
CARAPARI,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,24,14,2,1,0,0,0,0,0,0,0,0,47
CARIPUYO,atencion odontologica,aplicacion de fluor,2019-10-01,3,6,1,0,0,0,0,0,1,0,0,0,0,0,11
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2019-10-01,8,8,29,38,0,0,0,0,0,0,0,0,0,0,83
CHALLAPATA,atencion odontologica,aplicacion de fluor,2019-10-01,10,12,12,12,0,0,1,5,0,0,0,0,0,0,52
CHAQUI,atencion odontologica,aplicacion de fluor,2019-10-01,2,3,0,0,0,2,0,0,0,0,0,0,0,0,7
CHARAGUA,atencion odontologica,aplicacion de fluor,2019-10-01,14,10,1,0,0,0,0,13,0,0,0,0,0,0,38
CHARAÑA,atencion odontologica,aplicacion de fluor,2019-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,3,5,3,5,11,11,0,0,0,0,0,0,42
CHIMORE,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,1,4,0,1,0,5,0,1,0,0,0,0,14
CHIPAYA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2019-10-01,5,4,2,1,0,0,0,0,0,3,0,0,0,0,15
CHUMA,atencion odontologica,aplicacion de fluor,2019-10-01,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,1,1,0,1,0,4,0,0,0,0,0,0,8
CKOCHAS,atencion odontologica,aplicacion de fluor,2019-10-01,5,2,1,2,0,1,0,1,0,0,0,0,0,0,12
CLIZA,atencion odontologica,aplicacion de fluor,2019-10-01,3,1,2,5,0,0,0,9,0,0,0,0,0,0,20
COBIJA,atencion odontologica,aplicacion de fluor,2019-10-01,101,107,13,15,8,1,19,13,1,1,0,0,0,0,279
COCAPATA,atencion odontologica,aplicacion de fluor,2019-10-01,3,1,2,2,1,1,0,4,0,1,0,0,0,0,15
COCHABAMBA,atencion odontologica,aplicacion de fluor,2019-10-01,208,187,125,178,52,64,110,251,53,65,0,0,0,0,1293
COIPASA,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2019-10-01,4,6,0,5,0,0,2,20,0,0,0,0,0,0,37
COLLANA,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4
COLOMI,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,1,0,0,0,0,0,0,0,0,0,0,0,7
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2019-10-01,5,8,18,19,0,0,0,9,0,0,0,0,0,0,59
COLQUECHACA,atencion odontologica,aplicacion de fluor,2019-10-01,3,3,3,6,0,2,0,1,1,0,0,0,0,0,19
COLQUENCHA,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
COLQUIRI,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
COMANCHE,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,aplicacion de fluor,2019-10-01,1,8,0,1,0,0,0,1,0,0,0,0,0,0,11
COMBAYA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
CONCEPCION,atencion odontologica,aplicacion de fluor,2019-10-01,12,19,0,0,0,0,0,0,0,0,0,0,0,0,31
COPACABANA,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,6,9,0,0,0,0,0,0,0,0,0,0,19
CORIPATA,atencion odontologica,aplicacion de fluor,2019-10-01,8,2,2,1,0,1,1,1,0,0,0,0,0,0,16
CORO CORO,atencion odontologica,aplicacion de fluor,2019-10-01,2,0,2,0,0,0,1,1,0,0,0,0,0,0,6
COROICO,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CORQUE,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,9,20,31,23,1,0,0,0,0,0,0,0,84
COTAGAITA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,9,4,0,0,4,2,0,0,0,0,0,0,20
COTOCA,atencion odontologica,aplicacion de fluor,2019-10-01,59,76,4,4,2,4,0,25,2,1,0,0,0,0,177
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2019-10-01,6,6,5,2,1,2,1,6,0,0,0,0,0,0,29
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CUEVO,atencion odontologica,aplicacion de fluor,2019-10-01,8,9,0,0,0,0,0,3,0,0,0,0,0,0,20
CULPINA,atencion odontologica,aplicacion de fluor,2019-10-01,3,2,0,1,0,0,0,2,0,0,0,0,0,0,8
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4
CURVA,atencion odontologica,aplicacion de fluor,2019-10-01,4,3,0,4,0,0,0,0,0,0,0,0,0,0,11
DESAGUADERO,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,aplicacion de fluor,2019-10-01,242,207,239,199,13,27,41,67,5,6,0,0,0,0,1046
EL CHORO,atencion odontologica,aplicacion de fluor,2019-10-01,2,1,4,4,0,0,1,2,0,0,0,0,0,0,14
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2019-10-01,16,22,48,39,4,19,20,57,6,3,0,0,0,0,234
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,aplicacion de fluor,2019-10-01,151,176,269,267,3,4,1,15,1,1,0,0,0,0,888
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2019-10-01,15,14,2,8,0,1,0,0,0,0,0,0,0,0,40
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,0,1,1,0,0,0,0,0,0,0,0,0,8
ESCOMA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FILADELFIA,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,10,8,8,6,0,0,0,0,0,0,0,0,38
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2019-10-01,10,3,5,1,0,0,0,0,0,0,0,0,0,0,19
GUANAY,atencion odontologica,aplicacion de fluor,2019-10-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
GUAQUI,atencion odontologica,aplicacion de fluor,2019-10-01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2019-10-01,2,0,8,7,5,2,3,6,1,0,0,0,0,0,34
GUTIERREZ,atencion odontologica,aplicacion de fluor,2019-10-01,4,13,0,0,3,0,1,2,0,0,0,0,0,0,23
HUACARETA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,3,5,0,0,0,1,0,0,0,0,0,0,10
HUACHACALLA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,7,4,1,2,0,0,0,0,0,0,0,0,14
HUANUNI,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,1,2,0,5,1,1,0,0,0,0,0,0,14
HUARACAJE,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,2,0,1,0,0,4,0,0,0,0,0,0,7
HUARINA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,2,0,2,1,7,0,0,0,0,0,0,12
HUMANATA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
ICHOCA,atencion odontologica,aplicacion de fluor,2019-10-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ICLA,atencion odontologica,aplicacion de fluor,2019-10-01,4,1,0,2,0,0,1,2,0,0,0,0,0,0,10
INCAHUASI,atencion odontologica,aplicacion de fluor,2019-10-01,5,9,0,1,0,0,0,0,0,0,0,0,0,0,15
INQUISIVI,atencion odontologica,aplicacion de fluor,2019-10-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2019-10-01,18,18,10,8,0,2,0,3,0,0,0,0,0,0,59
IXIAMAS,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2019-10-01,1,5,1,0,0,0,0,0,0,0,0,0,0,0,7
LA ASUNTA,atencion odontologica,aplicacion de fluor,2019-10-01,20,21,23,24,0,7,0,7,1,0,0,0,0,0,103
LA GUARDIA,atencion odontologica,aplicacion de fluor,2019-10-01,63,93,0,3,0,7,1,25,1,2,0,0,0,0,195
LA PAZ,atencion odontologica,aplicacion de fluor,2019-10-01,457,452,237,310,22,27,109,155,54,28,0,0,0,0,1851
LA RIVERA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,13,26,0,0,0,6,0,0,0,0,0,0,47
LAJA,atencion odontologica,aplicacion de fluor,2019-10-01,7,7,4,3,1,0,0,0,0,0,0,0,0,0,22
LAS CARRERAS,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
LICOMA PAMPA,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
LLALLAGUA,atencion odontologica,aplicacion de fluor,2019-10-01,5,2,3,0,2,3,3,10,0,1,0,0,0,0,29
LURIBAY,atencion odontologica,aplicacion de fluor,2019-10-01,2,5,1,4,0,0,0,0,0,0,0,0,0,0,12
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,1,0,0,0,1,0,1,0,0,0,0,4
MACHARETI,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,2,2,0,0,1,0,0,0,0,0,0,0,7
MAGDALENA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,aplicacion de fluor,2019-10-01,33,25,43,38,22,23,50,70,9,23,0,0,0,0,336
MALLA,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5
MAPIRI,atencion odontologica,aplicacion de fluor,2019-10-01,3,4,1,1,0,0,0,0,0,0,0,0,0,0,9
MECAPACA,atencion odontologica,aplicacion de fluor,2019-10-01,1,10,3,1,0,0,2,0,0,0,0,0,0,0,17
MINEROS,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,aplicacion de fluor,2019-10-01,6,6,1,0,0,0,1,0,0,0,0,0,0,0,14
MOCOMOCO,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,4,0,0,0,1,0,0,0,0,0,0,0,6
MOJOCOYA,atencion odontologica,aplicacion de fluor,2019-10-01,0,3,0,1,1,0,0,1,0,0,0,0,0,0,6
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,3,6,0,3,3,3,1,0,0,0,0,0,22
MONTERO,atencion odontologica,aplicacion de fluor,2019-10-01,29,30,42,58,6,21,20,35,0,4,0,0,0,0,245
MORO MORO,atencion odontologica,aplicacion de fluor,2019-10-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
MOROCHATA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2019-10-01,7,9,18,13,1,0,0,0,0,0,0,0,0,0,48
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2019-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,33,38,0,0,0,1,0,0,0,0,0,0,76
OMEREQUE,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,0,1,0,0,0,2,0,0,0,0,0,0,6
ORURO,atencion odontologica,aplicacion de fluor,2019-10-01,24,31,61,60,15,28,36,58,16,8,0,0,0,0,337
PADCAYA,atencion odontologica,aplicacion de fluor,2019-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PADILLA,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,3,1,1,0,2,5,0,0,0,0,0,0,14
PAILON,atencion odontologica,aplicacion de fluor,2019-10-01,4,3,0,0,0,0,1,1,1,0,0,0,0,0,10
PALCA,atencion odontologica,aplicacion de fluor,2019-10-01,7,4,4,4,0,0,0,0,0,0,0,0,0,0,19
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2019-10-01,8,9,14,23,0,0,1,3,0,0,0,0,0,0,58
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2019-10-01,5,5,1,2,1,0,0,3,0,0,0,0,0,0,17
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4
PASORAPA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
PATACAMAYA,atencion odontologica,aplicacion de fluor,2019-10-01,5,3,3,0,0,0,0,0,0,0,0,0,0,0,11
PAZÑA,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
PELECHUCO,atencion odontologica,aplicacion de fluor,2019-10-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
POCOATA,atencion odontologica,aplicacion de fluor,2019-10-01,5,4,1,4,1,7,9,10,2,5,0,0,0,0,48
POCONA,atencion odontologica,aplicacion de fluor,2019-10-01,3,1,11,10,0,0,1,1,0,0,0,0,0,0,27
POJO (CBBA),atencion odontologica,aplicacion de fluor,2019-10-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
POOPO,atencion odontologica,aplicacion de fluor,2019-10-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
POROMA,atencion odontologica,aplicacion de fluor,2019-10-01,4,1,13,9,6,6,0,0,0,0,0,0,0,0,39
PORONGO,atencion odontologica,aplicacion de fluor,2019-10-01,29,32,23,19,2,7,0,15,40,50,0,0,0,0,217
PORVENIR,atencion odontologica,aplicacion de fluor,2019-10-01,16,15,7,5,1,1,1,0,2,5,0,0,0,0,53
POSTRER VALLE,atencion odontologica,aplicacion de fluor,2019-10-01,3,4,0,0,0,0,0,1,0,0,0,0,0,0,8
POTOSI,atencion odontologica,aplicacion de fluor,2019-10-01,10,11,3,6,0,3,27,27,2,0,0,0,0,0,89
PRESTO,atencion odontologica,aplicacion de fluor,2019-10-01,2,1,4,2,0,0,0,1,0,0,0,0,0,0,10
PUCARA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,aplicacion de fluor,2019-10-01,15,13,12,15,2,4,1,4,0,0,0,0,0,0,66
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2019-10-01,4,1,1,0,0,0,0,0,0,0,0,0,0,0,6
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2019-10-01,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2019-10-01,4,3,4,1,1,1,1,6,0,0,0,0,0,0,21
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2019-10-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,17
PUERTO RICO,atencion odontologica,aplicacion de fluor,2019-10-01,10,4,0,0,0,0,0,0,0,0,0,0,0,0,14
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2019-10-01,3,0,0,0,0,1,1,1,0,0,0,0,0,0,6
PUNA,atencion odontologica,aplicacion de fluor,2019-10-01,3,3,1,1,0,0,0,0,0,0,0,0,0,0,8
PUNATA,atencion odontologica,aplicacion de fluor,2019-10-01,5,5,5,2,0,4,1,11,2,2,0,0,0,0,37
QUIABAYA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2019-10-01,5,11,10,8,3,1,10,7,1,3,0,0,0,0,59
QUIME,atencion odontologica,aplicacion de fluor,2019-10-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6
QUIRUSILLAS,atencion odontologica,aplicacion de fluor,2019-10-01,2,4,18,13,0,0,0,0,0,0,0,0,0,0,37
RAVELO,atencion odontologica,aplicacion de fluor,2019-10-01,8,11,60,147,12,1,0,4,0,0,0,0,0,0,243
REYES,atencion odontologica,aplicacion de fluor,2019-10-01,8,0,0,1,0,0,0,5,0,1,0,0,0,0,15
RIBERALTA,atencion odontologica,aplicacion de fluor,2019-10-01,20,29,9,16,3,8,13,26,0,0,0,0,0,0,124
ROBORE,atencion odontologica,aplicacion de fluor,2019-10-01,6,4,9,14,2,6,15,18,1,2,0,0,0,0,77
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2019-10-01,10,12,6,5,3,7,0,7,1,0,0,0,0,0,51
SABAYA,atencion odontologica,aplicacion de fluor,2019-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SACABA,atencion odontologica,aplicacion de fluor,2019-10-01,13,18,26,26,5,13,12,40,2,1,0,0,0,0,156
SACACA,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAIPINA,atencion odontologica,aplicacion de fluor,2019-10-01,47,55,512,451,0,0,0,1,0,0,0,0,0,0,1066
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,6,1,1,0,0,4,2,0,0,0,0,0,15
SAMAIPATA,atencion odontologica,aplicacion de fluor,2019-10-01,3,4,1,1,0,0,0,0,0,0,0,0,0,0,9
SAN ANDRES,atencion odontologica,aplicacion de fluor,2019-10-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2019-10-01,3,4,0,1,0,0,0,0,0,0,0,0,0,0,8
SAN ANTONIO DE ESMORUCO,atencion odontologica,aplicacion de fluor,2019-10-01,1,2,5,8,0,0,0,1,0,0,0,0,0,0,17
SAN ANTONIO DE LOMERIO,atencion odontologica,aplicacion de fluor,2019-10-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,1,0,0,0,10,4,1,0,0,0,0,18
SAN BORJA,atencion odontologica,aplicacion de fluor,2019-10-01,1,1,0,0,0,1,0,2,0,0,0,0,0,0,5
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2019-10-01,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4
