,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
RIBERALTA,atencion odontologica,consulta repetida,2019-10-01,24,9,78,93,65,39,79,130,40,32,0,1,0,0,590
ROBORE,atencion odontologica,consulta repetida,2019-10-01,5,4,22,29,11,7,34,52,17,9,0,0,0,0,190
RURRENABAQUE,atencion odontologica,consulta repetida,2019-10-01,1,1,2,2,2,1,7,12,1,0,0,0,0,0,29
SABAYA,atencion odontologica,consulta repetida,2019-10-01,1,0,0,3,0,0,2,7,1,0,0,1,0,0,15
SACABA,atencion odontologica,consulta repetida,2019-10-01,38,28,45,60,16,40,54,157,24,20,0,0,0,1,483
SACABAMBA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SACACA,atencion odontologica,consulta repetida,2019-10-01,0,2,1,0,3,1,3,10,0,0,0,5,0,1,26
SAIPINA,atencion odontologica,consulta repetida,2019-10-01,4,1,0,6,2,1,6,10,0,0,0,0,0,0,30
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2019-10-01,0,0,4,11,2,5,20,34,8,11,0,0,0,2,97
SAMAIPATA,atencion odontologica,consulta repetida,2019-10-01,1,0,1,0,3,0,6,25,5,0,0,0,0,0,41
SAN ANDRES,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2019-10-01,1,0,0,1,1,5,0,2,1,0,0,0,0,0,11
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2019-10-01,0,0,1,8,0,0,3,6,0,0,0,0,0,0,18
SAN BENITO,atencion odontologica,consulta repetida,2019-10-01,5,17,42,26,8,26,31,111,7,30,0,6,0,11,320
SAN BORJA,atencion odontologica,consulta repetida,2019-10-01,2,6,12,10,8,6,22,39,8,1,0,1,0,0,115
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,consulta repetida,2019-10-01,0,0,0,4,0,4,0,9,0,0,0,1,0,0,18
SAN IGNACIO,atencion odontologica,consulta repetida,2019-10-01,10,2,9,11,6,8,12,34,2,2,0,6,0,0,102
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2019-10-01,4,2,4,17,5,4,11,23,3,0,0,0,0,0,73
SAN JAVIER(STC),atencion odontologica,consulta repetida,2019-10-01,2,1,0,0,0,0,0,1,1,0,0,1,0,3,9
SAN JOAQUIN,atencion odontologica,consulta repetida,2019-10-01,1,0,7,8,4,3,2,29,2,0,0,0,0,0,56
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2019-10-01,0,0,0,1,1,1,6,2,0,0,0,0,0,0,11
SAN JULIAN,atencion odontologica,consulta repetida,2019-10-01,14,9,2,2,9,14,7,45,0,0,0,0,0,1,103
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2019-10-01,0,5,4,3,6,4,7,45,0,8,0,1,0,0,83
SAN LUCAS,atencion odontologica,consulta repetida,2019-10-01,1,0,4,2,8,16,7,45,1,2,0,0,0,1,87
SAN MATIAS,atencion odontologica,consulta repetida,2019-10-01,0,0,2,1,1,1,0,2,0,0,0,2,0,3,12
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,7,1,2,2,0,0,0,0,0,0,12
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2019-10-01,0,10,2,0,4,1,3,7,0,0,0,1,0,0,28
SAN PEDRO,atencion odontologica,consulta repetida,2019-10-01,1,0,2,7,15,7,10,48,5,6,0,2,0,0,103
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2019-10-01,7,0,2,1,2,8,10,19,1,0,0,8,0,0,58
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,2,2,2,6,0,0,0,0,0,0,12
SAN RAMON BENI,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,5,0,7,0,0,0,0,0,0,12
SAN RAMON SCZ,atencion odontologica,consulta repetida,2019-10-01,5,6,16,35,6,4,4,4,1,2,0,0,0,0,83
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2019-10-01,52,54,122,162,81,98,593,705,121,119,0,1,0,3,2111
SANTA ROSA,atencion odontologica,consulta repetida,2019-10-01,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,2,5,3,10,0,0,0,0,0,0,20
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2019-10-01,1,4,23,4,3,4,33,36,30,9,0,0,0,0,147
SANTIVAÑES,atencion odontologica,consulta repetida,2019-10-01,0,1,8,6,2,1,3,11,8,2,0,0,0,0,42
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2019-10-01,1,3,1,3,1,4,6,7,6,6,0,0,0,0,38
SAPAHAQUI,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,6,2,13,0,2,0,0,0,0,23
SHINAOTA,atencion odontologica,consulta repetida,2019-10-01,3,0,0,1,1,1,1,2,0,0,0,1,0,0,10
SICAYA,atencion odontologica,consulta repetida,2019-10-01,2,0,0,0,0,0,1,3,0,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,consulta repetida,2019-10-01,21,30,5,12,0,3,5,38,1,8,0,0,0,2,125
SOPACHUY,atencion odontologica,consulta repetida,2019-10-01,3,2,3,2,3,6,5,32,0,0,0,1,0,0,57
SORACACHI,atencion odontologica,consulta repetida,2019-10-01,2,3,8,8,3,17,7,29,1,0,0,0,0,4,82
SORATA,atencion odontologica,consulta repetida,2019-10-01,1,0,3,4,1,2,2,16,0,0,0,0,0,0,29
SUCRE,atencion odontologica,consulta repetida,2019-10-01,124,195,220,292,155,289,528,888,105,83,0,13,0,8,2900
TACACHI,atencion odontologica,consulta repetida,2019-10-01,0,0,0,2,0,0,3,23,0,2,0,0,0,0,30
TACACOMA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
TACOBAMBA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
TACOPAYA,atencion odontologica,consulta repetida,2019-10-01,0,1,4,5,5,17,12,32,6,10,0,0,0,0,92
TAHUA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,consulta repetida,2019-10-01,1,1,2,16,4,10,4,23,1,4,0,4,0,2,72
TARABUCO,atencion odontologica,consulta repetida,2019-10-01,0,0,2,3,0,3,3,10,0,1,0,0,0,0,22
TARACO,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
TARATA,atencion odontologica,consulta repetida,2019-10-01,0,0,2,0,1,1,8,2,1,3,0,0,0,0,18
TARIJA,atencion odontologica,consulta repetida,2019-10-01,40,74,187,270,100,120,404,801,98,131,0,7,0,1,2233
TARVITA,atencion odontologica,consulta repetida,2019-10-01,0,4,4,13,10,17,12,12,1,0,0,1,0,0,74
TEOPONTE,atencion odontologica,consulta repetida,2019-10-01,0,1,0,0,2,0,1,6,0,2,0,0,0,1,13
TIAHUANACU,atencion odontologica,consulta repetida,2019-10-01,1,5,5,1,0,8,6,15,1,1,0,0,0,0,43
TINGUIPAYA,atencion odontologica,consulta repetida,2019-10-01,0,0,2,2,0,9,4,6,0,0,0,0,0,0,23
TIPUANI,atencion odontologica,consulta repetida,2019-10-01,0,0,0,1,0,1,2,2,4,0,0,0,0,0,10
TIQUIPAYA,atencion odontologica,consulta repetida,2019-10-01,20,23,31,27,4,7,5,48,1,0,0,1,0,9,176
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2019-10-01,0,2,3,6,1,6,5,8,0,1,0,0,0,3,35
TOCO,atencion odontologica,consulta repetida,2019-10-01,7,0,3,0,4,1,0,8,0,3,0,0,0,0,26
TODOS SANTOS,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
TOLATA,atencion odontologica,consulta repetida,2019-10-01,0,2,0,2,0,0,4,6,0,0,0,0,0,0,14
TOLEDO,atencion odontologica,consulta repetida,2019-10-01,0,0,1,0,0,0,3,7,0,1,0,0,0,0,12
TOMAVE,atencion odontologica,consulta repetida,2019-10-01,2,0,3,6,7,8,5,9,0,0,0,1,0,0,41
TOMINA,atencion odontologica,consulta repetida,2019-10-01,4,3,8,3,1,20,7,38,0,0,0,2,0,0,86
TORO TORO,atencion odontologica,consulta repetida,2019-10-01,0,0,1,3,1,10,6,12,0,0,0,1,0,0,34
TOTORA(CBBA),atencion odontologica,consulta repetida,2019-10-01,11,1,26,20,1,11,5,24,0,2,0,0,0,0,101
TOTORA(ORR),atencion odontologica,consulta repetida,2019-10-01,0,1,1,1,0,0,2,7,3,0,0,0,0,0,15
TRIGAL,atencion odontologica,consulta repetida,2019-10-01,0,0,0,1,0,0,0,6,0,0,0,0,0,0,7
TRINIDAD,atencion odontologica,consulta repetida,2019-10-01,15,10,39,45,20,12,112,149,21,20,0,0,0,0,443
TUPIZA,atencion odontologica,consulta repetida,2019-10-01,20,34,36,97,30,41,65,175,84,39,0,11,0,1,633
TURCO,atencion odontologica,consulta repetida,2019-10-01,3,4,0,4,0,4,4,10,0,3,0,0,0,0,32
UMALA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,4,0,0,2,6,0,0,0,0,0,0,12
UNCIA,atencion odontologica,consulta repetida,2019-10-01,17,31,10,25,10,13,47,94,10,6,0,5,0,2,270
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2019-10-01,5,1,2,5,1,1,3,35,1,1,0,0,0,0,55
URUBICHA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,2,4,11,0,0,0,0,0,0,17
UYUNI,atencion odontologica,consulta repetida,2019-10-01,1,0,17,16,4,4,14,20,8,14,0,0,0,0,98
VACAS,atencion odontologica,consulta repetida,2019-10-01,0,0,1,9,1,7,4,19,3,0,0,0,0,0,44
VALLEGRANDE,atencion odontologica,consulta repetida,2019-10-01,4,5,12,13,2,14,21,59,7,15,0,3,0,5,160
VIACHA,atencion odontologica,consulta repetida,2019-10-01,38,39,27,30,18,25,27,88,10,2,0,14,0,6,324
VILA VILA,atencion odontologica,consulta repetida,2019-10-01,0,0,0,1,2,5,7,5,0,0,0,0,0,0,20
VILLA CHARCAS,atencion odontologica,consulta repetida,2019-10-01,2,0,4,4,1,6,1,19,2,0,0,1,0,0,40
VILLA MONTES,atencion odontologica,consulta repetida,2019-10-01,1,4,10,6,5,1,18,23,6,0,0,2,0,0,76
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
VILLA RIVERO,atencion odontologica,consulta repetida,2019-10-01,6,4,11,15,1,5,10,46,4,1,0,0,0,3,106
VILLA SERRANO,atencion odontologica,consulta repetida,2019-10-01,0,1,2,0,1,6,0,0,2,0,0,0,0,0,12
VILLA TUNARI,atencion odontologica,consulta repetida,2019-10-01,6,1,8,8,12,4,26,24,1,0,0,0,0,0,90
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2019-10-01,0,0,2,3,3,0,5,3,0,2,0,0,0,0,18
VILLAZON,atencion odontologica,consulta repetida,2019-10-01,36,16,26,44,37,31,28,106,9,10,0,8,0,4,355
VINTO,atencion odontologica,consulta repetida,2019-10-01,1,0,0,0,0,1,2,1,0,0,0,1,0,1,7
VITICHI,atencion odontologica,consulta repetida,2019-10-01,4,2,15,15,21,35,5,14,6,1,0,0,0,1,119
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2019-10-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
WARNES,atencion odontologica,consulta repetida,2019-10-01,7,5,20,17,7,0,22,58,1,1,0,0,0,0,138
YACUIBA,atencion odontologica,consulta repetida,2019-10-01,3,1,15,27,11,20,49,87,10,5,0,2,0,0,230
YAMPARAEZ,atencion odontologica,consulta repetida,2019-10-01,0,0,0,3,3,8,5,5,0,0,0,2,0,0,26
YANACACHI,atencion odontologica,consulta repetida,2019-10-01,0,1,0,1,0,2,1,6,0,0,0,1,0,0,12
YAPACANI,atencion odontologica,consulta repetida,2019-10-01,2,5,15,28,11,10,17,29,6,5,0,2,0,3,133
YOCALLA,atencion odontologica,consulta repetida,2019-10-01,3,0,3,3,2,0,10,23,0,2,0,0,0,0,46
YOTALA,atencion odontologica,consulta repetida,2019-10-01,6,0,16,14,4,11,11,18,0,2,0,6,0,0,88
YUNCHARA,atencion odontologica,consulta repetida,2019-10-01,0,1,5,7,2,3,3,7,0,3,0,0,0,2,33
ZUDAÑEZ,atencion odontologica,consulta repetida,2019-10-01,0,0,1,4,0,2,1,13,0,0,0,0,0,0,21
ACACIO,atencion odontologica,consulta repetida,2019-11-01,0,0,3,2,1,4,3,25,0,0,0,0,0,1,39
ACHACACHI,atencion odontologica,consulta repetida,2019-11-01,8,5,18,12,4,6,51,69,19,4,0,3,0,1,200
ACHOCALLA,atencion odontologica,consulta repetida,2019-11-01,1,0,0,0,1,0,1,2,1,0,0,0,0,0,6
AIQUILE,atencion odontologica,consulta repetida,2019-11-01,12,5,14,11,4,8,18,24,7,3,0,0,0,3,109
ALALAY,atencion odontologica,consulta repetida,2019-11-01,0,0,0,3,0,4,4,2,8,0,0,0,0,0,21
ALCALA,atencion odontologica,consulta repetida,2019-11-01,1,1,6,17,6,18,10,39,0,0,0,0,0,0,98
ALTO BENI,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANCORAIMES,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,3,1,0,1,0,0,0,0,0,6
ANDAMARCA,atencion odontologica,consulta repetida,2019-11-01,2,0,1,2,2,5,3,10,2,0,0,0,0,0,27
ANTEQUERA,atencion odontologica,consulta repetida,2019-11-01,8,5,10,17,14,16,33,22,0,0,0,8,0,0,133
ANZALDO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,3,0,1,0,1,0,1,0,0,7
ARANI,atencion odontologica,consulta repetida,2019-11-01,3,10,1,5,7,8,7,26,0,1,0,0,0,0,68
ARBIETO,atencion odontologica,consulta repetida,2019-11-01,4,5,5,7,3,4,3,11,4,0,0,2,0,5,53
ARQUE,atencion odontologica,consulta repetida,2019-11-01,0,2,5,9,3,22,24,40,6,3,0,2,0,0,116
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2019-11-01,20,19,0,0,0,0,6,30,0,0,0,0,0,0,75
ATOCHA,atencion odontologica,consulta repetida,2019-11-01,12,14,39,40,17,54,123,107,21,15,0,2,0,0,444
AUCAPATA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
AYO AYO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2019-11-01,10,11,17,7,4,19,18,49,5,1,0,1,0,2,144
AZURDUY,atencion odontologica,consulta repetida,2019-11-01,1,4,5,3,3,2,22,32,0,0,0,0,0,0,72
BATALLAS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
BAURES,atencion odontologica,consulta repetida,2019-11-01,0,0,2,0,0,1,4,6,0,0,0,0,0,0,13
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,2,0,3,5,4,8,1,0,1,0,0,28
BERMEJO,atencion odontologica,consulta repetida,2019-11-01,6,4,35,31,1,5,33,62,2,3,0,1,0,0,183
BETANZOS,atencion odontologica,consulta repetida,2019-11-01,11,3,5,2,10,20,13,38,3,0,0,5,0,1,111
BOLIVAR,atencion odontologica,consulta repetida,2019-11-01,0,0,0,10,0,2,2,3,0,0,0,0,0,0,17
BOYUIBE,atencion odontologica,consulta repetida,2019-11-01,0,2,0,7,1,1,4,14,0,0,0,0,0,0,29
BUENA VISTA,atencion odontologica,consulta repetida,2019-11-01,2,0,0,2,0,1,1,2,0,0,0,0,0,0,8
CABEZAS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,0,2,6,1,0,0,2,0,0,12
CAIROMA,atencion odontologica,consulta repetida,2019-11-01,0,2,6,4,0,9,1,6,0,0,0,0,0,0,28
"CAIZA ""D""",atencion odontologica,consulta repetida,2019-11-01,2,6,14,2,5,11,6,30,1,3,0,4,0,1,85
CAJUATA,atencion odontologica,consulta repetida,2019-11-01,0,1,4,6,3,0,3,10,0,0,0,0,0,0,27
CALAMARCA,atencion odontologica,consulta repetida,2019-11-01,0,1,2,4,0,13,2,10,0,1,0,0,0,0,33
CAMARGO,atencion odontologica,consulta repetida,2019-11-01,7,11,16,15,0,4,6,34,1,0,0,5,0,0,99
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2019-11-01,0,0,3,7,2,4,7,21,0,1,0,0,0,0,45
CAMIRI,atencion odontologica,consulta repetida,2019-11-01,33,37,10,15,3,15,19,91,6,10,0,26,0,5,270
CAPINOTA,atencion odontologica,consulta repetida,2019-11-01,3,5,17,8,2,2,6,21,4,1,0,0,0,1,70
CAQUIAVIRI,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,1,3,4,3,0,0,0,0,0,1,13
CARACOLLO,atencion odontologica,consulta repetida,2019-11-01,11,6,15,8,1,4,12,45,8,5,0,1,0,4,120
CARANAVI,atencion odontologica,consulta repetida,2019-11-01,10,11,10,11,10,9,11,14,9,5,0,1,0,0,101
CARANGAS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,3,4,1,0,0,0,0,8
CARAPARI,atencion odontologica,consulta repetida,2019-11-01,0,0,8,12,8,4,22,49,0,0,0,4,0,0,107
CARIPUYO,atencion odontologica,consulta repetida,2019-11-01,2,0,2,2,5,2,2,4,0,4,0,0,0,0,23
CHALLAPATA,atencion odontologica,consulta repetida,2019-11-01,18,9,2,15,5,14,26,58,13,5,0,2,0,16,183
CHAQUI,atencion odontologica,consulta repetida,2019-11-01,2,0,4,2,3,17,11,31,1,1,0,3,0,1,76
CHARAGUA,atencion odontologica,consulta repetida,2019-11-01,1,0,1,3,1,2,6,9,0,0,0,0,0,0,23
CHARAÑA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,consulta repetida,2019-11-01,2,2,1,0,3,6,2,3,3,0,0,0,0,0,22
CHIMORE,atencion odontologica,consulta repetida,2019-11-01,1,1,2,7,4,4,6,21,0,0,0,0,0,4,50
CHIPAYA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,2,0,0,4,0,1,0,0,0,0,7
CHUA COCANI,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,1,1,5,0,0,0,0,0,0,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2019-11-01,1,2,6,9,6,4,3,38,0,0,0,1,0,0,70
CHUMA,atencion odontologica,consulta repetida,2019-11-01,0,0,3,3,9,1,6,8,0,3,0,0,0,0,33
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2019-11-01,0,0,2,5,0,0,12,9,0,4,0,0,0,0,32
CKOCHAS,atencion odontologica,consulta repetida,2019-11-01,0,0,0,4,1,2,4,10,0,0,0,1,0,1,23
CLIZA,atencion odontologica,consulta repetida,2019-11-01,24,21,34,34,8,22,14,120,12,20,0,0,0,0,309
COBIJA,atencion odontologica,consulta repetida,2019-11-01,14,12,43,17,15,17,128,148,7,3,0,0,0,3,407
COCAPATA,atencion odontologica,consulta repetida,2019-11-01,5,2,18,16,16,11,38,37,10,17,0,6,0,0,176
COCHABAMBA,atencion odontologica,consulta repetida,2019-11-01,261,249,469,416,240,310,950,1576,314,204,0,28,0,16,5033
COIPASA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,consulta repetida,2019-11-01,12,4,7,4,8,10,8,35,2,3,0,1,0,3,97
"COLCHA ""K""",atencion odontologica,consulta repetida,2019-11-01,1,0,6,2,1,5,3,10,1,1,0,0,0,0,30
COLLANA,atencion odontologica,consulta repetida,2019-11-01,0,1,1,2,1,6,3,9,2,0,0,0,0,0,25
COLOMI,atencion odontologica,consulta repetida,2019-11-01,0,1,0,0,0,1,1,1,1,0,0,0,0,0,5
COLPA BELGICA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,0,8,0,0,0,1,0,0,10
COLQUECHACA,atencion odontologica,consulta repetida,2019-11-01,6,4,17,34,19,69,33,105,6,6,0,4,0,2,305
COLQUENCHA,atencion odontologica,consulta repetida,2019-11-01,2,0,0,0,0,0,6,3,0,0,0,0,0,0,11
COLQUIRI,atencion odontologica,consulta repetida,2019-11-01,6,1,0,3,1,12,5,22,0,0,0,2,0,0,52
COMARAPA,atencion odontologica,consulta repetida,2019-11-01,0,2,2,3,3,2,17,38,1,3,0,0,0,0,71
CONCEPCION,atencion odontologica,consulta repetida,2019-11-01,0,0,3,2,0,2,2,0,0,0,0,0,0,0,9
CORIPATA,atencion odontologica,consulta repetida,2019-11-01,1,4,3,8,0,4,1,1,0,0,0,0,0,0,22
CORO CORO,atencion odontologica,consulta repetida,2019-11-01,1,1,4,10,17,2,6,2,5,0,0,0,0,0,48
COROICO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CORQUE,atencion odontologica,consulta repetida,2019-11-01,4,0,1,4,3,0,6,11,1,1,0,0,0,0,31
COTAGAITA,atencion odontologica,consulta repetida,2019-11-01,2,3,24,18,12,32,58,145,3,7,0,6,0,5,315
COTOCA,atencion odontologica,consulta repetida,2019-11-01,7,6,0,0,0,0,0,7,0,0,0,0,0,0,20
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2019-11-01,27,14,5,4,5,4,7,28,0,0,0,0,0,0,94
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2019-11-01,1,0,0,1,7,3,1,20,0,2,0,0,0,0,35
CUEVO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,1,2,15,0,0,0,0,0,0,18
CULPINA,atencion odontologica,consulta repetida,2019-11-01,0,2,5,9,4,8,9,24,8,5,0,0,0,0,74
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2019-11-01,0,1,4,6,0,1,0,3,1,1,0,0,0,0,17
EL ALTO,atencion odontologica,consulta repetida,2019-11-01,68,112,104,127,85,73,194,302,100,50,0,24,0,7,1246
EL PUENTE(STC),atencion odontologica,consulta repetida,2019-11-01,0,6,0,0,0,0,1,7,8,0,0,0,0,0,22
EL PUENTE(TJA),atencion odontologica,consulta repetida,2019-11-01,0,0,4,2,1,3,3,18,0,0,0,0,0,0,31
EL TORNO,atencion odontologica,consulta repetida,2019-11-01,9,3,5,0,0,6,9,15,1,1,0,1,0,0,50
EL VILLAR,atencion odontologica,consulta repetida,2019-11-01,1,7,4,7,8,4,19,21,0,4,0,4,0,0,79
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2019-11-01,0,1,0,2,0,5,0,26,0,0,0,0,0,0,34
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2019-11-01,0,2,2,5,2,2,4,8,0,0,0,0,0,0,25
ESCARA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,4,4,9,0,0,1,1,0,0,0,0,23
ESCOMA,atencion odontologica,consulta repetida,2019-11-01,0,0,4,5,0,3,4,7,2,0,0,0,0,0,25
ESMERALDA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4
EUCALIPTUS,atencion odontologica,consulta repetida,2019-11-01,2,0,3,0,0,0,6,12,1,0,0,0,0,0,24
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,1,2,5,5,1,2,0,1,0,0,17
FILADELFIA,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2019-11-01,0,0,1,3,0,0,0,1,0,1,0,0,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GUANAY,atencion odontologica,consulta repetida,2019-11-01,0,0,0,1,0,0,4,12,0,1,0,2,0,0,20
GUAQUI,atencion odontologica,consulta repetida,2019-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,consulta repetida,2019-11-01,2,3,46,66,17,11,62,102,7,13,0,2,0,0,331
GUTIERREZ,atencion odontologica,consulta repetida,2019-11-01,0,0,0,3,1,4,2,18,0,0,0,0,0,0,28
HUACARETA,atencion odontologica,consulta repetida,2019-11-01,0,5,2,4,3,12,7,20,4,0,0,0,0,0,57
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2019-11-01,0,0,3,1,0,2,18,4,0,0,0,1,0,0,29
HUANUNI,atencion odontologica,consulta repetida,2019-11-01,8,9,14,16,6,36,37,69,11,3,0,2,0,0,211
HUARACAJE,atencion odontologica,consulta repetida,2019-11-01,0,0,1,0,0,4,0,3,0,0,0,0,0,0,8
HUATAJATA,atencion odontologica,consulta repetida,2019-11-01,0,0,2,0,4,1,3,1,0,0,0,0,0,0,11
HUAYLLAMARCA,atencion odontologica,consulta repetida,2019-11-01,1,0,2,2,1,3,3,10,5,8,0,0,0,0,35
HUMANATA,atencion odontologica,consulta repetida,2019-11-01,8,8,12,15,8,12,11,12,8,10,0,3,0,2,109
ICLA,atencion odontologica,consulta repetida,2019-11-01,6,2,7,0,0,5,5,5,0,0,0,0,0,0,30
INCAHUASI,atencion odontologica,consulta repetida,2019-11-01,1,0,5,2,1,1,10,19,0,0,0,0,0,1,40
INQUISIVI,atencion odontologica,consulta repetida,2019-11-01,8,0,0,0,0,4,0,18,0,0,0,0,0,1,31
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2019-11-01,0,0,0,3,0,3,2,2,0,0,0,0,0,1,11
IXIAMAS,atencion odontologica,consulta repetida,2019-11-01,0,1,1,3,1,6,7,7,0,0,0,0,0,0,26
LA ASUNTA,atencion odontologica,consulta repetida,2019-11-01,7,6,11,7,3,10,38,41,0,0,0,0,0,0,123
LA GUARDIA,atencion odontologica,consulta repetida,2019-11-01,4,39,2,1,0,2,3,9,4,1,0,0,0,1,66
